Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
12,11985.0,3410.86,6299.65,4718.86,10176.0,15353.13,1905.0,1039.35,11554.593148394752,15066.857796197057,26009.37378985313,5771.673197904598,451.77,2179.67,1159.46,2577.9,547.9714394792098,1159.987489230184,2403.2510712906064,12544.65,5387.584078715265,2683.59,4648.64,1687.3017925548854,9702.371408709558,2638.286798735556,4374.39,5044.12,13166.08,8913.66,3159.53,2514.355921284735,3924.39,2517.29,0.0,0.0,0.0,584.79,1770.9,177.50206765046528,10194.99,3036.19,295.7
13,11992.0,3418.09,6437.78,4664.99,10155.0,15189.41,1907.0,1036.51,11487.857384553376,14979.83627576747,25859.15167431781,5738.337794869791,452.94,2206.0,1155.63,2550.22,549.9494206968736,1164.1746298384662,2411.9259494646603,12415.32,5354.1074415521225,2711.43,4642.15,1689.1036069920863,9712.732254028655,2641.1041389792595,4327.01,5057.21,13179.01,8796.81,3055.46,2498.732558447877,3989.83,2525.23,0.0,0.0,0.0,574.1,1723.93,176.4768704915568,10243.88,3037.28,299.97
14,11996.0,3466.78,6632.13,4680.44,10207.0,15374.13,1922.0,1050.14,11555.727305284532,15068.336704225874,26011.92677550167,5772.239724379298,460.54,2232.76,1165.1,2565.96,549.43359944941,1163.0827003132606,2409.6637002373295,12482.25,5382.334178386218,2744.06,4692.07,1675.505801776764,9634.541762485007,2619.8424357382282,4351.19,5051.84,13284.2,8888.39,3055.41,2511.905821613782,4089.13,2565.96,0.0,0.0,0.0,571.96,1725.52,177.5194906086249,10179.43,3049.87,299.0
15,11982.0,3527.39,6667.42,4672.28,10144.0,15566.99,1918.0,1055.82,11541.022714652698,15049.16234013051,25978.82676157143,5764.894585476878,465.29,2265.23,1170.38,2515.5,553.1616408684165,1170.9745010419433,2426.01385808964,12215.9,5356.023314269606,2789.2,4740.89,1682.6878004446712,9675.839898266266,2631.072301289064,4391.38,5105.59,13380.07,9067.68,3028.05,2499.626685730394,4199.94,2587.14,0.0,0.0,0.0,563.17,1715.1,177.2935981684859,10222.39,3058.18,305.63
16,12042.0,3621.38,6919.62,4742.01,10127.0,15751.73,1900.0,1060.17,11737.699326467777,15305.622996425218,26421.54555285409,5863.137173033973,473.67,2297.7,1177.42,2562.83,554.613137867093,1174.0471399384523,2432.3797221944546,12400.37,5398.527052777758,2824.0,4815.26,1692.988694196464,9735.072394469697,2647.1789113338396,4578.64,5201.84,13771.02,9259.41,3054.01,2519.4629472222414,4320.34,2629.3,0.0,0.0,0.0,565.4,1728.56,180.3149512189405,10111.56,3073.61,305.2
17,12330.0,3702.2,6680.89,4868.26,10275.0,16147.49,1896.0,1069.08,11970.66698630903,15609.406137628124,26945.955444915093,5979.507622518048,476.54,2326.32,1185.08,2537.21,561.417446570714,1188.451016491876,2462.2215369374103,12360.09,5320.855800117368,2896.54,4897.14,1716.3653721584087,9869.49364198414,2683.730985857452,4732.97,5316.01,13755.73,9456.38,3106.94,2483.2141998826314,4320.72,2587.89,0.0,0.0,0.0,576.02,1761.6,183.893808629706,9970.89,3074.4,309.77
18,12675.0,3824.89,6281.22,5076.97,10848.0,17111.73,1920.0,1084.58,11987.383472640993,15631.203955965915,26983.584233387097,5987.857730123415,498.86,2341.24,1174.16,2548.25,565.6546448799816,1197.42063912916,2480.8047159908588,12570.77,5292.779060435531,2939.63,5140.14,1719.7633199455192,9889.032619304864,2689.044060749616,5025.82,5314.68,13670.45,9830.72,3266.97,2470.110939564469,4260.37,2568.9,0.0,0.0,0.0,583.33,1822.77,184.1506078825803,9709.43,3064.32,311.87
19,12543.0,3962.69,5998.73,5206.5,11268.0,17814.88,2050.0,1106.33,11901.737861665157,15519.524537671501,26790.796077134244,5945.076606544341,500.73,2355.21,1168.76,2532.17,582.8193632904088,1233.756216456288,2556.084420253303,12523.63,5344.855344478725,2995.23,5371.4,1715.7531401500407,9865.973167840333,2682.7736920096254,5205.74,5308.33,13720.36,10203.27,3424.2,2494.4146555212756,4203.31,2543.51,0.0,0.0,0.0,593.94,1873.05,182.83491698475666,9538.87,3083.72,318.11
20,12457.0,3997.44,5877.86,5290.83,11050.0,18201.59,2081.0,1116.06,12043.028168323712,15703.76304188065,27108.840369267185,6015.65299686737,486.57,2356.23,1156.91,2609.88,576.7974501223462,1221.008574092259,2529.6739757853943,12778.94,5427.20378106863,3003.73,5573.79,1707.3214183845027,9817.488838276338,2669.5897433391583,5393.31,5241.42,13769.49,10459.19,3526.19,2532.846218931371,4197.51,2579.65,0.0,0.0,0.0,616.36,1906.33,185.00542366108616,9460.18,3116.81,317.7
21,12353.0,3979.56,5917.78,5308.88,10655.0,18245.39,2061.0,1117.65,12169.777597431914,15869.040659153374,27394.15316539828,6078.966025153022,463.39,2354.39,1128.07,2669.41,574.4875839160043,1216.1188741770616,2519.543541906934,12957.6,5442.039863037468,2998.12,5629.94,1729.6805162303783,9946.058767272789,2704.5507164968344,5535.17,5196.8,13927.82,10576.32,3597.28,2539.7701369625324,4192.88,2622.28,0.0,0.0,0.0,622.31,1921.94,186.95255286341097,9435.35,3139.76,315.46
22,12101.0,3951.13,6114.15,5336.63,10183.0,18098.59,2033.0,1119.93,12285.341280936744,16019.732385241012,27654.28686307218,6136.691624502976,456.14,2360.1,1096.16,2718.06,563.3167883733897,1192.4716872242225,2470.5515244023877,13140.22,5449.5738109122685,2993.68,5609.1,1743.9146097215876,10027.908062003218,2726.8073282751943,5669.06,5178.31,14099.48,10577.28,3648.7,2543.286189087731,4219.76,2647.82,0.0,0.0,0.0,627.81,1931.54,188.72784624708683,9509.69,3125.07,320.05
23,11774.0,3959.54,6351.79,5435.22,9624.0,17843.71,1973.0,1111.26,12515.721090622534,16320.141044124251,28172.87150787946,6251.7694083613,464.58,2379.09,1083.76,2804.87,559.1329049217411,1183.6149255197765,2452.202169558482,13656.82,5476.750567680555,2988.61,5557.78,1766.2267978458,10156.208249365858,2761.694952788341,5794.4,5226.22,14323.12,10535.26,3716.09,2555.9694323194453,4240.23,2672.55,0.0,0.0,0.0,636.67,1942.21,192.26694901245156,9692.16,3082.02,326.61
24,11415.0,3990.79,6778.94,5500.85,8786.0,17524.7,1888.0,1108.79,13045.297405172392,17010.693357051456,29364.94708669754,6516.299832035901,473.52,2372.54,1095.88,2974.62,558.1439143129091,1181.5213552156354,2447.8647304714555,14605.33,5614.972943486743,2988.8,5488.34,1786.2031223938825,10271.076686655277,2792.93019095084,5968.76,5296.88,14719.67,10521.36,3799.47,2620.477056513258,4243.55,2773.49,0.0,0.0,0.0,655.73,1960.01,200.40231904271283,9698.82,3048.58,327.34
25,11167.0,4162.62,6792.86,5823.26,7956.0,17196.06,1795.0,1158.53,14708.961573864754,19180.063678307517,33109.85291493229,7347.322246190737,524.88,2558.92,1247.24,2900.3,645.7815443955309,1367.0393350910829,2832.2191205133863,14830.57,5900.9629684246565,3175.6,5529.96,2045.5489312666723,11762.374433198836,3198.4466355344894,6397.62,6182.23,16181.25,10886.99,3975.61,2753.947031575343,4330.39,2975.93,0.0,0.0,0.0,697.17,2098.02,225.95958670469992,10866.85,3199.64,352.89
26,11063.0,4241.6,7400.59,6017.38,7339.0,17627.85,1725.0,1154.45,15261.025753980475,19899.93952242872,34352.54864919218,7623.085658279354,535.29,2713.82,1301.93,3058.52,654.0866663411259,1384.6202469038906,2868.643086754984,15761.65,6310.659735661563,3240.72,5623.78,2069.7435223242755,11901.498868174553,3236.277609501172,6499.81,6448.27,16428.04,11157.03,4016.67,2945.150264338436,4794.22,3157.19,0.0,0.0,0.0,768.43,2134.3,234.44041611927028,11038.16,3269.53,349.58
27,10984.0,4251.91,7446.06,6055.05,7035.0,17910.26,1697.0,1143.24,15328.376921212483,19987.763511214813,34504.15603694027,7656.728463505652,533.11,2872.7,1322.74,3070.88,649.9067815037987,1375.7719497694072,2850.311268726794,15762.58,6436.684615768187,3241.23,5689.59,2078.7441748166466,11953.25467960499,3250.351145578362,6512.13,6634.64,16567.84,11375.87,4016.18,3003.965384231813,4732.36,3201.16,0.0,0.0,0.0,775.39,2147.43,235.47506712678017,11097.45,3268.43,342.47
28,10985.0,4356.49,7524.47,6074.92,6917.0,17782.14,1668.0,1129.05,15420.837335760816,20108.329237751946,34712.284306959584,7702.913672250099,528.69,2840.87,1325.45,3041.91,649.5509048291921,1375.0186030427149,2848.750492128093,15602.85,6500.419769373289,3234.85,5704.92,2089.550250186346,12015.392085710972,3267.2476641026806,6531.37,6692.0,16664.65,11385.14,3985.31,3033.7102306267107,4685.68,3183.99,0.0,0.0,0.0,774.82,2149.73,236.8954472775455,11051.45,3235.64,336.21
29,11011.0,4366.63,7522.47,6107.74,6779.0,17536.08,1657.0,1123.44,15612.969430229721,20358.863973875534,35144.773395747914,7798.886212854656,512.75,2788.9,1306.14,3026.94,652.6818198428662,1381.6463613236147,2862.48181883352,15491.89,6431.6460750627775,3184.48,5706.19,2076.3493733850937,11939.484023376472,3246.6066032384333,6523.42,6515.48,16011.59,11381.85,3991.27,3001.613924937223,4660.58,3112.02,0.0,0.0,0.0,776.11,2162.69,239.84698729217445,10852.93,3197.99,329.07
30,11180.0,4151.7,7294.99,6033.81,6889.0,17319.41,1669.0,1114.88,15513.254356480329,20228.838379981895,34920.314897528006,7749.077205198994,493.4,2694.35,1267.24,2973.65,624.9354350665138,1322.9107103515048,2740.7938545819816,15260.24,6341.12961172716,3048.31,5488.93,2007.1599395592668,11541.628946413606,3138.421114027126,6386.52,6266.35,15295.8,11102.67,3884.74,2959.370388272839,4567.32,3016.27,0.0,0.0,0.0,766.27,2113.49,238.31516081078124,10672.46,3169.36,321.2
31,11556.0,3968.12,7024.56,5742.89,7271.0,16827.54,1713.0,1103.66,14891.846837900117,19418.540812971805,33521.52740072867,7438.675871815475,483.74,2528.56,1247.4,2926.27,584.8866468945844,1238.1323991270738,2565.150953978342,14979.32,6141.497038175878,2873.57,5266.56,1925.6488855100204,11072.92173363711,3010.969380852871,6112.11,5947.47,14471.31,10590.65,3786.84,2866.202961824123,4380.17,2932.39,0.0,0.0,0.0,740.88,2045.37,228.76907658393364,10304.21,3148.22,299.37
32,12087.0,3722.4,6542.08,5372.63,8097.0,15902.42,1808.0,1079.39,14002.857191202591,18259.323831719295,31520.412889874806,6994.613700940024,475.22,2387.35,1220.45,2697.36,548.6845256998636,1161.4970042068896,2406.3784700932474,13817.36,5841.495915606546,2745.52,5015.6,1844.165496168421,10604.373599260036,2883.5609045715432,5681.14,5655.14,13747.36,9902.5,3557.5,2726.1940843934544,4175.16,2785.75,0.0,0.0,0.0,699.47,1940.38,215.11238626328918,10061.52,3120.29,285.82
33,12233.0,3557.61,6191.67,5026.68,9113.0,15044.78,1850.0,1064.86,13167.541765869713,17170.09649443232,29640.118979835115,6577.3625186376985,460.21,2266.85,1198.24,2570.12,517.61795816529,1095.732938642306,2270.1291031924043,13042.51,5565.337522193937,2651.52,4761.38,1784.9991062045383,10264.1533180542,2791.047575741263,5279.07,5446.68,13254.91,9320.28,3347.67,2597.3124778060633,4016.97,2672.83,0.0,0.0,0.0,658.61,1864.47,202.280241225148,9862.13,3084.63,275.59
34,12174.0,3449.58,6016.96,4786.22,9397.0,14413.38,1880.0,1058.4,12479.05330526428,16272.327304549091,28090.332371868302,6233.453361118377,444.47,2194.43,1180.02,2501.87,509.39014276324247,1078.3156751821132,2234.0441820546444,12481.09,5400.886098899641,2602.4,4540.36,1763.196910951736,10138.785706402705,2756.957382645559,4968.79,5315.59,13117.57,8802.81,3217.21,2520.563901100358,3938.54,2635.06,0.0,0.0,0.0,625.51,1804.5,191.70365719995206,9776.5,3053.55,266.87
35,12250.0,3359.92,5874.16,4657.77,9399.0,13979.83,1906.0,1045.57,11969.386868358653,15607.736900566035,26943.07390111352,5978.868186549213,445.03,2164.6,1186.58,2474.18,509.10757401786196,1077.717512238073,2232.8049137440653,12108.12,5317.98540006733,2558.25,4412.13,1750.4230328989522,10065.332984581075,2736.983982519973,4747.37,5265.13,13020.36,8457.11,3101.07,2481.874599932669,3956.65,2649.79,0.0,0.0,0.0,610.07,1749.22,183.87414341258324,9766.16,3051.37,263.2
36,12276.0,3356.97,5924.63,4583.89,9480.0,13920.27,1927.0,1057.56,11641.029710523288,15179.568592090698,26203.9423760974,5814.849412120811,436.98,2165.74,1187.64,2428.79,513.2554699406178,1086.4980928128534,2250.996437246529,11823.08,5263.277347807239,2550.57,4414.31,1750.35808097665,10064.959496165033,2736.8824228583176,4591.88,5271.75,13081.64,8245.96,3044.73,2456.3426521927613,3993.74,2647.67,0.0,0.0,0.0,602.45,1722.22,178.82990916780545,9777.17,3055.53,264.11
37,12254.0,3363.18,6071.35,4544.17,9427.0,13947.24,1911.0,1072.54,11552.808084072578,15064.530123560395,26005.35561244107,5770.781534496591,441.45,2182.52,1196.6,2414.95,522.4456185226876,1105.9524961107684,2291.301885366544,11703.12,5281.208825554502,2576.11,4462.79,1761.716247685919,10130.271553807372,2754.6421985067077,4531.09,5346.27,13221.9,8246.93,3039.78,2464.711174445498,4072.79,2642.26,0.0,0.0,0.0,599.02,1720.29,177.47464542936189,9852.86,3063.97,266.85
38,12260.0,3399.76,6317.73,4598.59,9370.0,14173.22,1888.0,1076.18,11607.17660669845,15135.425116440965,26127.739084469667,5797.939335798578,446.77,2214.57,1208.46,2444.93,534.897303519598,1132.3111669750356,2345.9115295053666,11781.46,5336.666863575887,2613.45,4586.94,1776.1043012892524,10213.006154412866,2777.1395442978815,4599.5,5415.53,13421.84,8353.84,3079.31,2490.5931364241133,4209.85,2667.78,0.0,0.0,0.0,601.97,1740.57,178.30985659233855,9815.58,3084.71,266.6
39,12257.0,3466.99,6392.18,4686.66,9264.0,14560.33,1911.0,1090.9,11558.421667565295,15071.850075299553,26017.991781407603,5773.585594230501,462.7,2267.59,1218.82,2409.13,552.7031330928934,1170.0038970195385,2424.0029698875683,11552.76,5348.059829095156,2663.54,4711.57,1804.1707486040975,10374.394648855985,2821.0246025399174,4734.66,5536.78,13609.17,8546.57,3145.29,2495.910170904844,4360.88,2683.72,0.0,0.0,0.0,606.42,1777.49,177.56088149705278,9923.46,3080.9,271.57
40,12251.0,3586.17,6667.27,4830.73,9218.0,15048.95,1912.0,1106.4,11717.22730149557,15278.92806350157,26375.463051904127,5852.911123849772,475.26,2341.94,1227.31,2459.26,566.2411083137902,1198.6621093903755,2483.376782295834,11774.68,5440.151262529486,2697.95,4858.06,1829.6427274669793,10520.864356013863,2860.8529165191585,4945.89,5640.4,13923.97,8862.92,3269.53,2538.888737470514,4540.29,2760.68,0.0,0.0,0.0,617.84,1829.81,180.00045924896028,9955.11,3075.46,271.18
41,12480.0,3692.89,6621.03,4968.57,9392.0,15535.93,1909.0,1118.09,12230.185752051706,15947.811158789144,27530.131841002247,6109.1407030907185,482.04,2356.16,1231.85,2422.77,584.5227729913348,1237.3621232604555,2563.555103748209,11855.12,5380.738754130378,2781.32,5049.09,1859.6457043171333,10693.388338416757,2907.765957266109,5129.71,5712.67,14131.06,9152.82,3355.61,2511.161245869622,4553.89,2739.19,0.0,0.0,0.0,629.18,1871.29,187.8805450661872,10066.5,3017.45,275.38
42,12763.0,3870.49,6348.68,5130.82,10003.0,16168.58,1908.0,1130.28,12574.823485484007,16397.20887051641,28305.910920006325,6281.291841905516,485.98,2339.44,1231.64,2401.33,575.9710698292521,1219.2592296332732,2526.0497005374746,12120.7,5394.1839534146375,2836.88,5332.65,1880.901822297246,10815.615880792639,2941.0022969101165,5467.42,5705.59,14285.69,9576.56,3508.79,2517.436046585362,4463.21,2678.19,0.0,0.0,0.0,643.92,1937.26,193.17488208774665,10015.48,2968.77,279.76
43,12644.0,3960.53,6147.99,5242.13,10375.0,16442.75,2042.0,1127.43,12526.713536442952,16334.47487794095,28197.615488782645,6257.26028148044,476.95,2371.26,1220.72,2386.59,567.747253041526,1201.8504307430433,2489.9823162154307,12224.14,5389.561313904127,2879.75,5444.49,1886.4588200942196,10847.569889720691,2949.6912901850887,5633.39,5690.66,14432.14,9924.14,3650.91,2515.2786860958736,4376.87,2608.26,0.0,0.0,0.0,658.45,1981.33,192.43581535301425,9963.33,2956.89,285.32
44,12531.0,4023.24,6005.93,5269.97,10135.0,16662.07,2086.0,1116.71,12624.166213753082,16461.550371818845,28416.981335630593,6305.939191977004,467.66,2376.86,1207.47,2481.99,556.6044477991614,1178.262495779944,2441.1130564208943,12680.08,5405.229198262762,2880.66,5511.41,1883.8920163499033,10832.810180834875,2945.6778028152203,5785.98,5645.07,14430.86,10191.65,3766.1,2522.5908017372376,4297.95,2599.73,0.0,0.0,0.0,665.22,2000.95,193.93288682047864,9848.11,2965.47,287.39
45,12437.0,4019.89,6005.06,5211.78,9763.0,16512.52,2064.0,1105.12,12643.014915037831,16486.12853725081,28459.409737121856,6315.354369354808,456.59,2361.9,1192.86,2547.61,550.9077552625745,1166.2033051062256,2416.1289396312,12976.41,5410.963180310461,2887.85,5479.93,1889.9602098316636,10867.703681926225,2955.1661082421115,5798.43,5625.44,14333.99,10243.06,3826.11,2525.2668196895384,4272.06,2597.94,0.0,0.0,0.0,658.8,1999.75,194.222441234693,9791.74,2945.52,288.44
46,12188.0,4009.57,6087.39,5134.18,9526.0,16230.21,2047.0,1100.88,12658.49270480148,16506.311130819733,28494.25022126815,6323.085731523459,454.49,2332.58,1181.14,2610.34,548.4952579553162,1161.0963478953154,2405.548394149369,13208.68,5419.990281655471,2897.77,5384.09,1893.0009220461116,10885.188472958718,2959.92060499517,5814.4,5626.57,14262.55,10274.72,3839.71,2529.4797183445285,4276.71,2607.87,0.0,0.0,0.0,655.76,1997.78,194.46021158717735,9843.41,2914.28,295.33
47,11813.0,3971.67,6317.8,5132.44,9130.0,15861.8,1985.0,1097.24,12851.488730953379,16757.972409059184,28928.68401912441,6419.489817512222,449.37,2314.64,1159.75,2713.39,553.0430153102143,1170.7233854663793,2425.493599223407,13626.16,5521.695168939095,2900.7,5280.96,1896.2124337599469,10903.65540019636,2964.942166043693,5875.13,5653.98,14309.76,10272.53,3873.25,2576.944831060905,4273.19,2646.04,0.0,0.0,0.0,659.08,1999.87,197.42502335080442,10057.81,2874.93,305.83
48,11470.0,3951.53,6789.43,5273.51,8359.0,15573.0,1879.0,1092.7,13280.83121825469,17317.822688420434,29895.133386286805,6633.95210924795,456.38,2306.72,1144.75,2895.73,562.3064718215103,1190.3329725469464,2466.1205556315435,14406.99,5789.03782063033,2909.54,5186.27,1904.3939703432836,10950.701107713377,2977.7349219433386,5996.99,5687.45,14638.98,10254.66,3921.86,2701.7121793696692,4220.24,2749.57,0.0,0.0,0.0,675.63,2009.24,204.0205977901142,9956.8,2890.61,302.61
49,11231.0,4226.77,6998.96,5813.55,7773.0,17208.05,1580.0,1126.04,14966.19230136022,19515.485163271267,33688.87893997195,7475.812421179664,501.57,2582.74,1238.92,2944.27,643.0731496284873,1361.305999702923,2820.34085066859,15336.42,5886.017797617812,3125.07,5774.41,2070.7334377326974,11907.191108293122,3237.825453974181,6216.53,6112.53,16632.3,10968.43,3996.52,2746.972202382188,4485.54,3001.39,0.0,0.0,0.0,730.69,2108.62,229.9111742168939,10810.0,3057.55,324.85
