Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
2779,10648.0,1774.75,3812.41,2657.01,7462.0,8585.59,2342.0,225.48,7255.947208795118,9461.546881624052,16333.127504295762,3624.442288236829,213.08,1196.14,773.11,992.01,300.9570397733214,637.0886797760724,1319.9142804506064,5901.26,3395.0832705850207,1432.11,3065.17,922.8549542715822,5306.627161909631,1442.9878838187872,3398.53,2213.8,6936.62,4900.69,1786.71,1584.4667294149795,3242.19,1814.53,0.0,0.0,0.0,410.24,785.79,111.4661170482395,4263.38,1490.74,122.09
2780,10691.0,1769.11,3944.9,2662.31,7470.0,8438.21,2391.0,225.16,7240.674553495011,9441.631777507295,16298.748777553728,3616.813393465341,212.95,1245.19,782.57,1028.97,301.883385424451,639.049638484129,1323.97697609142,5932.85,3498.0699517152166,1425.0,3067.53,924.8059175674027,5317.845647295194,1446.038435137403,3354.18,2243.45,6876.94,4885.23,1796.53,1632.5300482847836,3474.51,1879.63,0.0,0.0,0.0,414.47,790.36,111.2314979786223,4264.05,1509.52,122.57
2781,10844.0,1770.9,4167.22,2697.94,7636.0,8343.05,2437.0,226.31,7318.47377124034,9543.079724256255,16473.874713093704,3655.6751391029225,215.21,1284.38,789.89,1111.65,300.23595632402487,635.5622356594412,1316.7518080165341,6130.02,3664.484974093623,1412.25,3072.14,921.4115782204202,5298.327419330915,1440.7310024486644,3370.51,2247.28,6799.61,4874.3,1809.74,1710.1950259063776,3698.45,1966.64,0.0,0.0,0.0,426.74,797.28,112.42665230677821,4234.42,1541.71,121.77
2782,10633.0,1769.02,4512.32,2722.54,7631.0,8287.08,2423.0,224.67,7326.84680775706,9553.997923529874,16492.722407142515,3659.8575823813635,216.75,1324.26,793.69,1158.35,300.7344502427622,636.6174853814746,1318.9380643757634,6152.59,3796.4006514525786,1416.09,3059.96,925.0717393234918,5319.374183220108,1446.4540774564005,3366.5,2303.03,6868.78,4822.79,1797.93,1771.7593485474213,3920.57,2055.1,0.0,0.0,0.0,436.34,797.91,112.55527918919137,4312.79,1566.61,125.61
2783,10374.0,1772.86,5009.29,2767.72,7287.0,8350.5,2341.0,229.93,7512.055614081396,9795.504890642764,16909.627183537123,3752.371848331661,218.95,1357.76,787.59,1293.68,301.30225347640425,637.8194543161972,1321.428292207399,6610.63,3952.4590522727744,1418.99,3055.06,926.5487941491809,5327.867586458993,1448.7636193918263,3398.67,2352.77,7016.38,4839.23,1820.69,1844.5909477272257,4190.35,2191.12,0.0,0.0,0.0,449.17,807.81,115.40046340705469,4406.37,1597.15,127.97
2784,10156.0,1793.01,5403.12,2814.57,6787.0,8317.1,2306.0,238.46,7729.831488939901,10079.478380301405,17399.840387832774,3861.153798845053,221.8,1388.36,772.58,1402.25,305.74071537318343,647.2151269749435,1340.894157651873,7077.27,4120.878582049543,1435.78,3046.07,938.0392703298065,5393.940453837716,1466.7302758324781,3452.82,2418.74,7079.23,4843.6,1840.86,1923.1914179504563,4402.0,2292.65,0.0,0.0,0.0,456.27,814.12,118.74594408087174,4527.97,1615.01,132.55
2785,10033.0,1846.8,5827.44,3021.89,6448.0,8562.23,2213.0,242.31,8126.626632174694,10596.887857256537,18293.025726844542,4059.3582586520292,240.17,1328.8,775.52,1525.49,329.67508782977933,697.8812212491509,1445.8636909210697,7284.74,4266.464454421148,1461.28,3008.05,976.0048717288713,5612.251349466523,1526.093778804606,3528.63,2609.59,7032.15,5014.64,1849.54,1991.1355455788528,4553.02,2367.29,0.0,0.0,0.0,439.27,830.89,124.84152507219581,4504.16,1619.44,142.3
2786,9975.0,1871.49,6144.32,3035.82,6255.0,9086.81,2143.0,248.4,8267.01158576819,10779.945807056594,18609.03207043369,4129.482413058732,237.74,1287.1,757.15,1644.26,322.3789495646233,682.4362025902985,1413.864847845078,7847.96,4437.2021220055485,1458.23,3036.38,948.0298382305996,5451.388505386723,1482.3516563826777,3646.17,2511.58,7157.31,5176.45,1880.21,2070.8178779944524,4612.51,2488.44,0.0,0.0,0.0,456.96,853.51,126.99812368279441,4461.66,1684.91,132.54
2787,9939.0,1834.68,5978.49,3051.38,6204.0,9098.06,2101.0,264.1,8577.995432498903,11185.459816544408,19309.05629528917,4284.822987158157,234.81,1232.06,762.99,1592.2,336.63267674905484,712.6095729844832,1476.3777502664618,7667.86,4499.532756821321,1460.58,3140.96,949.6379997142692,5460.635801909842,1484.8661983758893,3703.49,2499.02,7279.81,5139.33,1872.71,2099.907243178679,4681.96,2472.62,0.0,0.0,0.0,470.36,839.0,131.77546850936372,4491.34,1680.59,130.24
2788,9954.0,1836.77,5719.23,3089.7,6212.0,9199.48,2080.0,259.65,8480.803118161732,11058.72382850965,19090.276525146626,4236.274131434916,234.79,1209.42,757.37,1445.01,344.7698568931501,729.8349728588519,1512.0651702479981,7339.53,4330.683689744902,1458.51,3172.46,946.9208442979567,5445.01153650541,1480.6176191966333,3629.17,2506.74,7170.87,5074.26,1807.99,2021.106310255098,4506.38,2322.19,0.0,0.0,0.0,468.01,831.41,130.2823967470768,4432.47,1614.38,128.48
2789,9956.0,1834.99,5549.21,3079.76,6251.0,9126.16,2068.0,244.58,8545.787349275935,11143.461400539953,19236.555942845585,4268.734620540099,228.92,1158.11,738.83,1358.74,330.28421007807606,699.1706574068227,1448.5351325151012,7153.02,4167.145885468909,1413.56,3115.15,934.677406943975,5374.608970081458,1461.4736229745674,3553.01,2411.46,6745.59,4985.55,1782.15,1944.7841145310913,4333.71,2204.49,0.0,0.0,0.0,459.52,828.02,131.28068679842747,4267.32,1548.91,123.12
2790,9987.0,1713.57,5087.96,2917.48,6386.0,8789.07,2066.0,232.19,8191.673981585373,10681.70773373366,18439.44722374481,4091.850276187109,215.45,1067.06,721.58,1238.98,305.48347118517194,646.6705729740012,1339.765955840827,6725.34,3890.135235509377,1325.98,2947.85,888.1958868430544,5107.32959323823,1388.7945199187154,3394.72,2231.69,6272.54,4809.59,1738.05,1815.5047644906235,4002.73,2051.19,0.0,0.0,0.0,441.07,792.71,125.84078474904405,4107.62,1500.69,117.4
2791,10070.0,1599.42,4747.05,2682.37,6594.0,8350.3,2047.0,222.26,7626.0945962370115,9944.20844993688,17166.328780504376,3809.3358390469316,206.53,980.45,708.04,1103.91,283.1098911853713,599.3084825086203,1241.6416263060084,6175.0,3611.767793127143,1238.29,2749.74,840.076134924065,4830.630008568161,1313.5538565077743,3111.68,2067.37,5753.4,4410.55,1620.72,1685.592206872857,3664.14,1911.88,0.0,0.0,0.0,413.5,743.78,117.15233427480467,3929.96,1465.8,110.36
2792,10330.0,1510.67,4341.86,2468.24,7014.0,7776.52,2135.0,209.04,7096.977861783361,9254.255416263091,15975.287715870838,3545.0349817525134,196.17,902.79,700.14,965.16,267.5566143464774,566.3841268765143,1173.4292587770083,5603.09,3361.156641965103,1175.35,2567.22,797.5290173759367,4585.974346704082,1247.0266359199818,2836.34,1922.62,5386.07,3995.07,1488.86,1568.6333580348971,3362.74,1770.6,0.0,0.0,0.0,384.56,696.24,109.02402433019765,3815.62,1431.18,104.99
2793,10533.0,1416.55,4007.17,2300.9,7456.0,7248.5,2201.0,198.47,6607.55070113169,8616.05644755603,14873.587829011187,3300.559595282308,186.21,830.55,696.32,863.18,253.6654281938549,536.9782108256268,1112.5063609805186,5143.75,3147.4311541538978,1130.82,2390.12,760.4510922483367,4372.767792761184,1189.0511149904794,2598.64,1814.9,5191.39,3637.9,1369.67,1468.888845846102,3066.3,1641.17,0.0,0.0,0.0,361.42,647.14,101.50542701878672,3717.03,1406.4,101.42
2794,10640.0,1348.39,3718.96,2157.34,7656.0,6914.43,2198.0,191.14,6177.651983842695,8055.480860257167,13905.886388887242,3085.8194592581185,174.88,801.63,690.63,774.01,245.44161140612883,519.5694119353967,1076.4389766584745,4694.69,2960.166527611563,1117.69,2216.4,745.8248815965617,4288.663734630202,1166.181383773236,2410.4,1785.81,5124.42,3430.95,1272.08,1381.4934723884367,2851.74,1535.69,0.0,0.0,0.0,342.65,604.75,94.90130775477951,3731.16,1385.89,100.96
