Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
10,11937.0,2037.53,3749.0,2392.39,10039.0,8905.32,1865.0,359.9,6022.08313505351,7852.623546968696,13555.701117432904,3008.1107469344693,311.27,892.82,729.04,683.3,313.48469844233875,663.6081774696333,1374.8571240880278,4975.16,3206.9050250243845,1447.7,3179.41,876.2723978470801,5038.766803085893,1370.1507990670266,2891.47,2228.26,6481.7,5338.56,1636.01,1496.6449749756157,2975.79,1823.22,0.0,0.0,0.0,337.2,906.94,92.51145361041968,4756.47,1299.01,135.86
11,11971.0,2019.15,3726.56,2274.72,10062.0,8784.08,1893.0,368.14,5756.329465087196,7506.088389670127,12957.489960241324,2875.3632486460983,309.64,879.28,738.74,658.1,318.05244886884395,673.2775378905114,1394.8900132406445,4745.87,3143.606226771307,1422.75,3113.78,870.694952222715,5006.695214471308,1361.4298333059774,2767.25,2223.0,6301.49,5201.75,1565.27,1467.1037732286934,2991.42,1837.76,0.0,0.0,0.0,330.53,879.71,88.42893635525579,4712.43,1310.2,134.49
12,11985.0,2031.29,3800.85,2241.98,10176.0,8825.14,1905.0,380.91,5570.110766019263,7263.264551408098,12538.31191662575,2782.3445278174577,317.1,890.7,747.64,636.1,325.25795187604774,688.5306929635397,1426.491355160413,4594.37,3128.1769742458096,1429.39,3078.65,877.2202147873433,5044.21696737925,1371.6328178334072,2705.52,2247.78,6275.72,5182.08,1526.2,1459.9030257541904,3076.9,1866.58,0.0,0.0,0.0,327.83,872.09,85.56823812943118,4745.46,1318.55,135.79
13,11992.0,2098.08,4007.1,2247.88,10155.0,9021.84,1907.0,395.65,5615.65061692574,7322.647209789559,12640.822060371076,2805.0922899876905,327.29,916.56,757.17,639.06,336.1528430304841,711.5938245889431,1474.2733323805728,4619.22,3138.4722333326417,1465.65,3118.61,889.9219240375689,5117.254702071944,1391.4933738904872,2772.25,2304.53,6411.58,5280.2,1558.25,1464.7077666673586,3181.37,1916.61,0.0,0.0,0.0,328.41,898.9,86.26782292593408,4822.51,1332.41,139.73
14,11996.0,2197.46,4282.93,2305.29,10207.0,9465.36,1922.0,408.86,5820.090779207204,7589.231313043269,13101.016593414895,2907.212874422039,336.06,936.49,768.51,690.27,346.17470339140993,732.8088584391277,1518.2264381694624,4855.78,3200.27787811551,1512.0,3251.98,902.8581818961085,5191.64114493368,1411.720673170212,2919.24,2339.66,6558.7,5492.88,1643.44,1493.5521218844901,3269.52,1978.9,0.0,0.0,0.0,333.47,936.98,89.40843991259086,4762.56,1347.66,137.8
15,11982.0,2290.67,4360.05,2341.18,10144.0,9935.92,1918.0,421.54,5880.6646193552415,7668.217861851944,13237.368226922305,2937.470314488214,344.24,964.0,776.51,665.66,358.1798764557615,758.2223189908784,1570.8778045533604,4675.49,3204.3209831741133,1572.23,3371.55,917.1933117108991,5274.0714216446195,1434.1352666444807,3067.43,2424.31,6722.92,5751.23,1691.08,1495.4390168258867,3365.06,2020.58,0.0,0.0,0.0,334.61,970.34,90.33897738229824,4874.22,1363.25,143.36
16,12042.0,2385.49,4719.34,2480.06,10127.0,10529.98,1900.0,441.37,6166.375505688142,8040.776656429775,13880.503051578162,3080.1867082044446,358.3,1014.94,785.76,743.27,366.67693188878474,776.2095301619021,1608.1435379493134,5025.43,3287.371679158682,1629.4,3497.95,933.2893603081076,5366.627384301593,1459.3032553902992,3305.3,2537.28,7294.53,6073.41,1809.68,1534.1983208413174,3501.73,2091.76,0.0,0.0,0.0,346.98,1022.96,94.72807809947774,4936.48,1391.83,145.31
17,12330.0,2499.3,4769.2,2600.84,10275.0,11176.37,1896.0,457.61,6604.7892756609235,8612.455628007605,14867.371863953864,3299.180226474342,369.24,1030.58,788.61,767.91,380.66008617079996,805.8101313219348,1669.4697825072653,5235.23,3312.0871190194543,1712.0,3676.31,978.0255982004979,5623.870989076724,1529.2534127227777,3496.33,2584.41,7411.07,6366.44,1896.71,1545.7328809805454,3647.62,2077.4,0.0,0.0,0.0,360.94,1061.43,101.46300590326766,5008.57,1366.86,153.81
18,12675.0,2587.69,4524.68,2706.63,10848.0,11789.89,1920.0,476.26,6810.162405262154,8880.25629386589,15329.666505192052,3401.766840513096,390.37,1038.3,813.52,818.94,388.27078209590786,821.9210294845302,1702.8481884195621,5457.86,3367.872423554858,1728.08,4035.85,990.143942963379,5693.554244477187,1548.201812559433,3820.14,2561.02,7261.3,6890.57,2084.73,1571.7675764451426,3603.5,2012.12,0.0,0.0,0.0,379.55,1144.19,104.61795516681052,4971.09,1336.96,155.76
19,12543.0,2575.67,4301.68,2749.54,11268.0,11734.57,2050.0,469.72,6866.262736147549,8953.409515006115,15455.948275306595,3429.7897031103653,382.13,1052.77,814.85,831.24,376.9000558372221,797.8506140335493,1652.9793301292286,5465.03,3392.621953677506,1725.08,4061.64,996.4779582012283,5729.976281493449,1558.1057603053216,3908.66,2544.72,7265.53,7008.42,2120.44,1583.3180463224935,3509.28,1951.94,0.0,0.0,0.0,387.68,1137.58,105.47977042937701,5003.01,1306.22,156.48
20,12457.0,2580.49,4183.03,2801.23,11050.0,11430.16,2081.0,459.29,7005.62990721039,9135.14030560118,15769.663591774613,3499.4054615849886,367.83,1067.39,802.28,882.05,365.64528939385764,774.0256711114906,1603.6190394946518,5672.13,3438.759714101739,1715.17,4041.41,995.1644859946708,5722.423515746818,1556.05199825851,3988.09,2526.67,7289.07,7014.32,2147.66,1604.8502858982606,3441.04,1953.5,0.0,0.0,0.0,392.19,1116.83,107.62073382882714,5034.94,1297.72,155.43
21,12353.0,2546.05,4150.84,2833.0,10655.0,11131.8,2061.0,452.3,7108.0077840923095,9268.638118345089,16000.1160562998,3550.5445748769043,354.56,1077.05,790.41,914.36,358.87830109056995,759.7007972110534,1573.9409016983766,5928.75,3460.5093011792187,1707.76,3980.05,994.5498483595512,5718.889208698717,1555.090942941733,4007.7,2517.27,7283.51,6912.33,2145.46,1615.0006988207815,3391.36,1963.7,0.0,0.0,0.0,392.49,1097.57,109.19346638589948,5020.85,1291.69,155.34
22,12101.0,2506.39,4106.48,2865.34,10183.0,10948.98,2033.0,452.51,7200.077654181208,9388.694586117515,16207.365211261007,3596.5347014613685,344.62,1087.84,779.0,943.68,357.1042492032987,755.9453496708758,1566.1604011258255,6122.59,3461.3206494118895,1708.68,3911.48,995.9908187839612,5727.175118373134,1557.3440628429053,4016.82,2546.05,7299.36,6831.93,2145.46,1615.3793505881106,3307.56,1989.65,0.0,0.0,0.0,391.55,1091.64,110.60784697889854,5063.68,1287.15,160.52
23,11774.0,2479.51,4255.07,2946.58,9624.0,10834.48,1973.0,460.2,7349.567422041176,9583.624952371523,16543.866479639153,3671.2068318806228,340.17,1099.81,770.83,1022.02,357.17755713252484,756.1005334535279,1566.4819094139475,6548.11,3488.9951240035784,1719.78,3857.15,1002.8408409601008,5766.564313361286,1568.0548456786125,4045.03,2625.16,7361.89,6758.56,2164.62,1628.2948759964213,3230.28,2056.04,0.0,0.0,0.0,394.68,1103.0,112.90431406752282,5234.2,1297.87,172.65
24,11415.0,2487.29,4668.63,3046.69,8786.0,11073.03,1888.0,475.87,7602.539636971369,9913.49345918881,17113.306598565414,3797.5698231149786,343.63,1096.03,758.18,1178.43,355.3995066309322,752.3366213433873,1558.6838720256806,7379.31,3573.4435207251013,1732.6,3839.91,1000.5687264928966,5753.499135251958,1564.5021382551445,4129.33,2651.07,7614.93,6798.05,2213.47,1667.7064792748981,3182.7,2176.28,0.0,0.0,0.0,408.35,1138.99,116.79048215942707,5004.6,1335.11,169.41
25,11167.0,2546.83,4737.89,3079.53,7956.0,10995.58,1795.0,499.16,7787.6222067027575,10154.835817408059,17529.927216557404,3890.021032205484,347.19,1098.55,819.62,1098.09,379.09396222824273,802.4948414198246,1662.6011963519327,6869.28,3676.9415557834513,1779.34,3911.24,1111.6208770559258,6392.074412806163,1738.1447101379113,4299.3,2855.08,8453.19,6798.63,2234.29,1716.0084442165482,3306.47,2202.21,0.0,0.0,0.0,398.23,1133.15,119.63372712629526,5549.66,1244.08,171.72
26,11063.0,2621.78,5062.5,3290.76,7339.0,11571.4,1725.0,517.17,8273.60547530303,10788.544049735441,18623.874906995567,4132.776148719469,356.13,1139.23,833.27,1194.47,389.39439272022764,824.2995736440866,1707.7760336356855,7417.0,3909.4985042554713,1816.48,4041.38,1115.521600834191,6414.504467125142,1744.243932040668,4524.72,2956.69,8647.67,7163.52,2356.1,1824.541495744529,3579.11,2270.45,0.0,0.0,0.0,446.99,1190.52,127.09941924649456,5516.94,1286.71,166.94
27,10984.0,2661.56,5039.45,3316.94,7035.0,11870.24,1697.0,512.45,8366.123090807545,10909.184364677507,18832.13193629107,4178.98993010351,358.49,1180.39,838.8,1160.16,393.82752313124496,833.6839602095495,1727.2185166592058,7203.02,3970.4382563866657,1818.55,4104.13,1111.7062768056194,6392.565480908736,1738.2782422856433,4599.88,3027.92,8776.96,7298.99,2350.3,1852.9817436133344,3674.78,2247.51,0.0,0.0,0.0,448.39,1196.54,128.52067812036705,5487.7,1279.53,161.79
28,10985.0,2691.34,5055.69,3321.55,6917.0,12036.06,1668.0,504.3,8431.052093412334,10993.84992031684,18978.28703468888,4211.422831832534,360.63,1225.6,842.88,1112.82,397.48092374958486,841.4177556322593,1743.241320618156,6968.85,4017.2510039960616,1803.83,4133.78,1107.2173772865056,6366.753281488932,1731.2593412245617,4600.1,3054.3,8678.45,7358.21,2326.4,1874.8289960039385,3765.62,2200.55,0.0,0.0,0.0,447.83,1194.55,129.51811974940733,5404.78,1254.57,158.23
29,11011.0,2647.8,4970.7,3351.46,6779.0,11896.32,1657.0,497.87,8525.122024520775,11116.514410247915,19190.03832434161,4258.41201553934,361.95,1187.25,840.27,1087.02,392.2067514596283,830.2529878512805,1720.1102606890915,6846.33,4007.208012847119,1761.03,4028.65,1094.5842283987104,6294.109784568727,1711.5059870325629,4596.9,2952.38,8298.16,7282.92,2316.44,1870.1419871528813,3761.35,2128.22,0.0,0.0,0.0,450.37,1187.71,130.96322535036091,5269.66,1235.27,153.54
30,11180.0,2532.66,4671.49,3227.55,6889.0,11597.24,1669.0,486.48,8372.849134275628,10917.954932291887,18847.272251180693,4182.349678414343,354.03,1127.25,832.45,1032.21,376.0176949436282,795.9827655950838,1649.1095394612883,6674.76,3903.5940708983876,1685.89,3869.16,1050.7669399255594,6042.150349235378,1642.9927108390623,4349.84,2813.25,7827.31,6981.41,2212.28,1821.7859291016127,3554.36,2038.95,0.0,0.0,0.0,433.4,1135.43,128.62400383745276,5211.84,1223.48,151.89
31,11556.0,2416.35,4417.14,3055.05,7271.0,11056.82,1713.0,476.97,7962.722223357323,10383.161212959747,17924.077120867172,3977.4858230551913,346.83,1036.59,825.5,994.71,353.67610385839896,748.6883916894055,1551.1255044521954,6520.78,3761.9899411140086,1583.08,3713.53,992.9031968478505,5709.420585706832,1552.5162174453178,4097.55,2591.0,7237.12,6627.59,2119.02,1755.7000588859912,3345.8,1964.76,0.0,0.0,0.0,415.95,1091.66,122.32361976056201,4951.34,1222.9,142.15
32,12087.0,2281.02,4010.4,2780.35,8097.0,10356.4,1808.0,462.58,7282.401664805066,9496.042732897968,16392.67644954491,3637.656641417146,335.78,958.93,812.73,811.35,336.5793618914359,712.4967120516454,1476.1439260569186,5654.04,3504.3425599005714,1497.58,3514.69,947.0916437973442,5445.993672710558,1480.8846834920978,3726.33,2429.09,6765.49,6178.57,1951.93,1635.457440099429,3118.61,1830.31,0.0,0.0,0.0,383.18,1026.12,111.8725113349121,4766.89,1200.95,135.75
33,12233.0,2177.3,3697.48,2561.81,9113.0,9775.21,1850.0,457.76,6757.555277597279,8811.658109454424,15211.247930875019,3375.4888794579047,328.69,898.93,802.76,710.64,323.4972287031813,684.8034606565714,1418.7693106402476,5101.46,3311.2621346820324,1436.39,3340.36,911.4787453616736,5241.211357485056,1425.19989715327,3420.88,2317.78,6448.45,5787.4,1814.46,1545.347865317967,2915.86,1740.81,0.0,0.0,0.0,361.51,973.71,103.80980261537563,4675.32,1191.98,131.45
34,12174.0,2096.66,3605.84,2408.64,9397.0,9370.43,1880.0,460.15,6334.268201864005,8259.703912960074,14258.429287088318,3164.0513464653595,323.97,872.56,802.1,666.58,319.70254371215105,676.7705837618412,1402.1268725260077,4767.78,3193.9166352492753,1405.11,3190.32,896.8874162978016,5157.307876466394,1402.3847072358044,3147.93,2260.66,6259.42,5413.06,1689.15,1490.5833647507247,2820.72,1753.06,0.0,0.0,0.0,349.16,923.95,97.30725162223976,4646.79,1189.03,129.11
35,12250.0,2050.5,3718.28,2301.54,9399.0,9196.44,1906.0,471.9,6068.914938590952,7913.690874496027,13661.11944483005,3031.5038566541434,328.04,891.62,813.61,642.76,325.7391184660589,689.5492628824006,1428.6016186515403,4545.51,3165.4989929486687,1407.54,3114.75,907.4673627528191,5218.144989568377,1418.9276476788039,2998.45,2290.4,6304.84,5256.0,1613.44,1477.3210070513308,2877.19,1778.33,0.0,0.0,0.0,341.01,908.78,93.23088542882613,4678.55,1198.1,130.41
36,12276.0,2062.28,3887.51,2285.02,9480.0,9374.99,1927.0,486.18,6022.44212036471,7853.091653509991,13556.509192890355,3008.290064879505,338.19,921.92,827.74,641.54,336.4020899898528,712.1214494499598,1475.3664605601873,4514.5,3149.9401974280395,1447.05,3203.75,925.1210546719066,5319.657757758214,1446.5311875698799,2955.52,2339.61,6500.38,5298.2,1626.46,1470.0598025719603,3018.19,1829.09,0.0,0.0,0.0,343.38,935.45,92.51696835543716,4757.53,1214.73,134.68
37,12254.0,2145.36,4143.68,2371.67,9427.0,9801.92,1911.0,500.04,6142.368856113353,8009.472674484143,13826.464115354825,3068.195066946046,349.84,957.32,843.4,667.27,353.05365289569755,747.3707402985243,1548.3956068057785,4653.53,3211.179943863751,1510.56,3325.23,950.5328928659897,5465.781642308645,1486.2654648253654,3103.41,2435.64,6762.29,5569.68,1719.56,1498.6400561362489,3182.55,1893.42,0.0,0.0,0.0,351.35,970.91,94.35928710163311,4908.06,1235.98,142.35
38,12260.0,2250.72,4555.85,2515.27,9370.0,10371.95,1888.0,514.35,6364.645854489207,8299.315500006718,14326.809342693907,3179.225388616423,363.9,994.34,860.23,746.97,372.922767458847,789.4311884438497,1635.5360440973031,5039.76,3322.5119211014185,1588.79,3459.98,980.1774313301054,5636.244521971159,1532.6180466987357,3328.63,2541.46,7124.92,5903.26,1851.18,1550.5980788985812,3355.88,1978.7,0.0,0.0,0.0,366.49,1019.93,97.77391419374622,4941.34,1268.81,146.46
39,12257.0,2358.81,4793.59,2659.28,9264.0,10967.38,1911.0,529.61,6562.488182342304,8557.296216553656,14772.152159225769,3278.050266863167,375.95,1043.26,871.14,810.66,396.9957585452522,840.3907211434354,1741.1135203113124,5197.14,3400.0399946619254,1692.7,3586.38,1022.1977166195593,5877.870777794007,1598.3215055864332,3553.29,2715.77,7579.04,6316.62,1963.26,1586.7800053380743,3531.6,2051.71,0.0,0.0,0.0,381.86,1062.19,100.81317501510927,5170.31,1294.71,158.9
40,12251.0,2478.78,5164.63,2886.53,9218.0,11676.21,1912.0,549.8,7024.048615100405,9159.157771989176,15811.124078706953,3508.6058515341238,392.94,1120.03,880.79,994.55,408.4224654044379,864.579640573896,1791.2278940216663,5957.35,3578.7206932636504,1748.74,3740.63,1048.0389591888631,6026.463835761606,1638.7272050495303,3906.28,2830.68,8163.13,6775.99,2139.55,1670.16930673635,3728.11,2174.89,0.0,0.0,0.0,412.11,1119.68,107.90368266933926,5300.67,1329.26,160.03
41,12480.0,2628.54,4884.15,3070.99,9392.0,12268.35,1909.0,567.74,7722.977236432104,10070.54063177942,17384.41147456549,3857.730008410994,403.22,1133.79,883.87,967.28,412.51971221245566,873.2530032624805,1809.1972845250637,6227.11,3616.5881561565407,1788.15,3927.72,1075.13834454943,6182.291502676986,1681.1001527735846,4133.19,2808.56,8082.8,7059.07,2242.94,1687.8418438434596,3668.01,2113.91,0.0,0.0,0.0,431.49,1152.68,118.64064881199408,5333.89,1301.39,161.18
42,12763.0,2704.29,4520.21,3089.22,10003.0,12525.43,1908.0,577.49,7676.792395433527,10010.316924832006,17280.449458981773,3834.660065097758,402.07,1127.91,888.51,910.04,401.23428972596037,849.3631653040402,1759.7025449699997,6056.35,3545.6463211906557,1761.57,4182.5,1062.4667056336036,6109.426679288014,1661.286615078382,4303.84,2709.97,7921.81,7227.85,2368.85,1654.7336788093444,3467.06,2009.52,0.0,0.0,0.0,438.2,1193.02,117.9311556549378,5208.91,1255.07,159.13
43,12644.0,2633.63,4181.89,2971.8,10375.0,11865.44,2042.0,545.72,7505.627410074804,9787.122697136821,16895.15730487869,3749.160874799403,373.06,1125.72,874.6,838.02,378.81139348286223,801.8966784757844,1661.3619280413536,5817.75,3455.770754778326,1737.27,4039.82,1055.4807655459795,6069.255925207032,1650.3633092469881,4233.9,2659.82,7853.24,7010.06,2317.24,1612.7892452216745,3372.21,1934.08,0.0,0.0,0.0,427.51,1148.01,115.30171311028569,5145.46,1199.54,159.49
44,12531.0,2552.02,4020.46,2907.37,10135.0,11286.01,2086.0,518.43,7410.626484093363,9663.244216615136,16681.310347006634,3701.706646751626,350.14,1127.05,855.42,818.54,363.92188662132446,770.377441457509,1596.0606719211667,5784.06,3411.903405795096,1721.63,3902.09,1049.303116047006,6033.733026970131,1640.7038569828628,4152.94,2632.35,7805.16,6787.77,2268.11,1592.3165942049038,3298.16,1915.62,0.0,0.0,0.0,421.76,1108.08,113.84230553324284,5121.7,1169.03,160.15
45,12437.0,2483.4,3947.32,2852.81,9763.0,10848.19,2064.0,502.33,7411.145237592514,9663.920656287448,16682.4780604424,3701.9657710348365,333.86,1125.0,835.96,846.17,353.14562102509024,747.5654254076695,1548.7989535672405,5933.79,3407.601214746228,1706.16,3796.73,1044.2308520405475,6004.566348258096,1632.7727997013567,4102.97,2604.44,7787.9,6601.5,2237.91,1590.308785253772,3231.59,1932.71,0.0,0.0,0.0,418.25,1081.77,113.85027464280105,5099.64,1154.9,160.72
46,12188.0,2424.98,3978.08,2807.78,9526.0,10597.84,2047.0,498.25,7414.320876883896,9668.061598768136,16689.626420258322,3703.5520451639977,323.3,1130.4,820.39,852.76,353.42552402758986,748.157945305068,1550.0265306673425,5982.55,3394.9400914851376,1715.05,3726.04,1049.6771910069322,6035.884043588449,1641.2887654046197,4043.87,2635.04,7880.17,6460.3,2214.16,1584.3999085148625,3177.67,1962.37,0.0,0.0,0.0,420.26,1071.7,113.89905892564798,5185.32,1158.85,168.3
47,11813.0,2397.38,4145.97,2865.13,9130.0,10604.08,1985.0,505.5,7606.176828805722,9918.236252936878,17121.493912540915,3799.3866488877575,322.56,1150.4,812.86,941.84,361.4654045565304,765.1773739770074,1585.2872214664621,6465.68,3444.0641588497892,1737.25,3716.0,1059.9047131427908,6094.694636210795,1657.2806506464142,4088.35,2730.72,8022.8,6423.44,2243.95,1607.325841150211,3165.46,2039.21,0.0,0.0,0.0,434.08,1086.8,116.84635682872504,5430.69,1178.91,179.12
48,11470.0,2444.65,4674.2,3016.68,8359.0,10958.0,1879.0,533.31,7976.556964965866,10401.20131889736,17955.21910580436,3984.3964607831026,338.3,1162.69,811.08,1112.09,370.0970800050416,783.4495590034467,1623.1433609915118,7398.17,3621.2176137194274,1765.24,3816.03,1076.0969868100767,6187.803915039683,1682.599098150241,4242.6,2780.09,8239.18,6503.65,2355.57,1690.002386280573,3237.5,2184.64,0.0,0.0,0.0,457.28,1135.46,122.53614954931253,5228.18,1231.95,174.19
49,11231.0,2477.01,4781.52,3039.5,7773.0,10814.14,1580.0,483.71,7827.414347736509,10206.723627100868,17619.49927303342,3909.8977367282782,325.45,1116.96,797.51,1079.94,379.98831896480095,804.3880835681787,1666.5235974670206,6889.86,3582.53198454149,1832.76,3858.52,1094.3737360579157,6292.899405442665,1711.17685849942,4246.18,2884.07,8802.21,6634.84,2148.8,1671.9480154585094,3293.04,2174.88,0.0,0.0,0.0,419.57,1097.83,120.2450154009249,5624.24,1221.36,189.14
50,11076.0,2570.87,5142.51,3276.72,7560.0,11422.96,1575.0,506.34,8321.664140728199,10851.21116994786,18732.05489886818,4156.782092295253,337.01,1159.32,812.35,1220.81,390.88454299067786,827.4540367169031,1714.3114202924191,7631.03,3901.33047750976,1870.45,3997.26,1101.0048461996291,6331.0298061397125,1721.5453476606585,4501.34,2986.67,8982.91,7049.96,2288.26,1820.7295224902407,3663.44,2332.83,0.0,0.0,0.0,451.9,1159.16,127.8376981605102,5591.46,1285.17,182.84
