Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
12,11985.0,2383.82,4384.43,2636.19,10176.0,10626.05,1905.0,453.97,6745.46023403532,8795.88651983232,15184.022003923948,3369.4472440790123,317.01,977.11,847.99,983.46,347.956752507324,736.581235119231,1526.042012373445,5948.0,3636.2855094690285,1826.23,3350.53,961.7058263153596,5530.02856632005,1503.7356073645904,3302.0,2638.01,6923.99,5897.35,1862.74,1697.0344905309712,2909.07,1839.85,0.0,0.0,0.0,366.62,996.0,103.62399812940215,5386.91,1341.95,187.94
13,11992.0,2424.07,4458.29,2622.55,10155.0,10652.45,1907.0,455.97,6741.2747020003435,8790.428706202492,15174.600376887063,3367.356515071509,321.79,985.23,854.71,974.11,351.55683826804494,744.2021696091032,1541.830992122852,5891.67,3632.41285571981,1856.17,3382.08,964.4061423444085,5545.556001394397,1507.9578562611948,3275.66,2650.78,6934.8,5887.42,1819.13,1695.2271442801903,2979.51,1850.72,0.0,0.0,0.0,361.87,984.4,103.55969983859397,5452.21,1336.64,191.36
14,11996.0,2483.41,4591.74,2639.99,10207.0,10863.32,1922.0,465.88,6850.808615745078,8933.257785604748,15421.161070860795,3422.0701641029254,329.33,995.29,865.41,1009.95,354.7543968537426,750.97100405605,1555.8545990902073,6040.97,3670.212138088946,1887.39,3465.6,967.6236681251238,5564.057510892783,1512.9888209820933,3339.58,2627.11,7012.32,6022.26,1837.81,1712.8678619110538,3058.82,1882.6,0.0,0.0,0.0,363.22,998.33,105.24236368645427,5366.15,1349.59,190.93
15,11982.0,2547.81,4572.57,2627.28,10144.0,11167.17,1918.0,481.43,6864.785373520689,8951.483076547707,15452.622734000928,3429.0517407981033,335.96,1014.13,872.57,979.18,364.1844622950979,770.933281551735,1597.2122561531671,5827.36,3653.3920028788702,1932.36,3563.86,981.9708260736742,5646.556952125213,1535.4222218011132,3452.16,2658.4,7153.67,6215.8,1864.86,1705.0179971211294,3124.85,1886.97,0.0,0.0,0.0,358.83,1007.89,105.45707513257432,5426.56,1356.15,196.81
16,12042.0,2637.41,4830.7,2687.72,10127.0,11572.7,1900.0,502.59,7037.5046469301,9176.70405124586,15841.413588436277,3515.3273186826564,350.03,1036.08,882.07,1038.89,371.33131895892075,786.0622895986415,1628.5563914424376,6087.67,3711.6658965312895,1970.1,3692.21,992.0876893789439,5704.731231149857,1551.2410794711982,3654.48,2710.75,7428.33,6453.05,1967.49,1732.2141034687108,3200.04,1919.73,0.0,0.0,0.0,367.79,1043.44,108.11039470510428,5364.66,1372.12,197.96
17,12330.0,2734.56,4813.34,2755.96,10275.0,11905.08,1896.0,499.77,7145.711104002103,9317.80216525091,16084.986179207455,3569.3778854228153,356.29,1069.0,887.35,1030.58,385.4704191994715,815.993008987225,1690.5665718133037,6098.84,3652.7920142698363,2034.5,3825.87,1009.0870508215044,5802.481449370676,1577.8214998078186,3828.94,2767.04,7545.56,6612.66,1976.86,1704.7379857301632,3258.91,1944.43,0.0,0.0,0.0,370.64,1063.36,109.77266611671865,5405.83,1383.18,201.53
18,12675.0,2868.54,4677.57,2920.93,10848.0,12484.66,1920.0,500.01,7140.793794217372,9311.39013444075,16073.91732143038,3566.9216236812013,371.97,1091.41,913.13,1059.55,384.07623567273544,813.0416955935167,1684.452068733748,6298.49,3638.596829224284,2067.43,4009.59,1014.0630897578856,5831.094811910798,1585.6020983313167,4047.89,2762.59,7627.91,6959.95,2107.65,1698.1131707757156,3327.81,1967.43,0.0,0.0,0.0,372.62,1110.97,109.69712623029793,5437.03,1406.12,202.72
19,12543.0,2924.45,4445.1,3028.32,11268.0,12791.03,2050.0,509.34,7078.286956239798,9229.883011948177,15933.214512382847,3535.69862544945,380.71,1111.5,926.44,1052.16,384.6360416777346,814.2267353883135,1686.907222933952,6218.7,3678.264257944277,2082.02,4133.25,1024.0933505000855,5888.77110638072,1601.2855431191945,4188.81,2779.45,7777.77,7294.37,2223.64,1716.6257420557238,3322.76,1987.38,0.0,0.0,0.0,377.62,1143.25,108.7368939797272,5496.98,1410.05,208.79
20,12457.0,2906.31,4313.85,3094.09,11050.0,12949.5,2081.0,508.41,7171.583688216423,9351.539272405693,16143.225331819523,3582.301585890025,362.62,1125.67,916.93,1112.98,384.97992250937693,814.9546884051172,1688.415389085506,6370.1,3734.008654165427,2073.61,4128.86,1029.7201114728655,5921.126269533412,1610.083618993723,4329.65,2767.36,7826.99,7391.7,2293.69,1742.6413458345728,3288.86,2020.37,0.0,0.0,0.0,386.54,1142.59,110.17012166833544,5526.73,1418.43,211.33
21,12353.0,2866.47,4326.27,3092.6,10655.0,12852.73,2061.0,513.57,7215.04655267953,9408.213600083945,16241.060181846737,3604.0118656639797,352.41,1140.3,899.3,1154.66,382.1489035698097,808.9617728714303,1675.9993235587601,6485.31,3772.080658629579,2064.76,4106.29,1026.6397064170105,5903.413235580003,1605.267058002986,4408.23,2768.2,7894.2,7363.92,2321.59,1760.4093413704209,3279.78,2054.76,0.0,0.0,0.0,390.43,1145.49,110.83779972580864,5527.32,1416.51,211.23
22,12101.0,2829.81,4470.7,3036.93,10183.0,12695.76,2033.0,512.9,7331.62604626825,9560.229913362611,16503.480466666722,3662.244875682579,339.63,1154.83,882.77,1187.01,376.10166584437803,796.1605215643033,1649.4778125913185,6634.35,3790.84393876664,2059.87,4083.7,1026.3089327386192,5901.511211239048,1604.7498560223328,4489.99,2792.63,7930.3,7348.83,2325.64,1769.1660612333606,3269.5,2074.86,0.0,0.0,0.0,389.46,1147.06,112.62869801983614,5555.85,1399.45,215.31
23,11774.0,2812.18,4633.49,3058.94,9624.0,12416.15,1973.0,507.51,7486.804350597999,9762.577967886376,16852.786623062955,3739.758505846244,334.46,1171.74,865.18,1259.81,375.4938764675218,794.8739069299525,1646.8122166025257,7047.52,3830.2795537058687,2057.62,4039.9,1022.7558220260088,5881.080011591111,1599.194166382881,4579.57,2872.52,7999.09,7293.61,2336.89,1787.5704462941317,3243.44,2119.53,0.0,0.0,0.0,406.47,1146.46,115.0125526064297,5693.12,1384.02,223.08
24,11415.0,2799.96,4993.12,3132.93,8786.0,12139.91,1888.0,510.98,7753.204983103178,10109.956745764863,17452.454092067965,3872.8291705410534,334.74,1171.3,857.51,1418.08,378.5008344372317,801.2392635420041,1659.9999020207642,7929.08,4004.4194294255863,2068.09,3973.31,1017.0544866239187,5848.296028405184,1590.279484970896,4726.91,2901.47,8107.45,7172.05,2376.12,1868.840570574414,3217.86,2188.62,0.0,0.0,0.0,422.75,1164.84,119.10500852294378,5493.02,1369.84,222.81
25,11167.0,2827.37,5358.05,3382.96,7956.0,11969.76,1795.0,529.22,8212.033577091985,10708.256061861408,18485.27664611744,4102.020165355558,374.64,1164.16,876.2,1366.75,403.1589560860051,853.4374449794846,1768.1435989345102,7725.08,4097.990380225375,2198.31,4129.69,1161.8852452242668,6681.106031657773,1816.7387231179596,4661.87,3179.55,8863.61,7423.79,2421.74,1912.509619774625,3572.46,2452.94,0.0,0.0,0.0,432.07,1224.2,126.15354957360672,6047.27,1522.63,240.92
26,11063.0,2898.17,5791.96,3551.23,7339.0,12468.85,1725.0,539.83,8771.356361302296,11437.596917367042,19744.311488528005,4381.409346882258,383.65,1235.63,893.21,1479.98,411.3721099022074,870.823671683147,1804.1642184146458,8408.58,4423.770558826039,2233.87,4175.04,1196.225567108163,6878.570740509707,1870.4336923821293,4841.39,3309.09,9075.92,7783.04,2516.27,2064.5494411739614,3858.97,2557.43,0.0,0.0,0.0,460.65,1274.5,134.74588592039865,6031.96,1582.78,238.23
27,10984.0,2965.88,5763.43,3616.7,7035.0,12826.64,1697.0,531.37,9112.191217372,11882.035786173336,20511.530295653138,4551.6608977957985,384.7,1301.32,899.02,1467.78,414.8788946620951,878.247099540553,1819.544005797352,8356.72,4527.8344922315455,2244.15,4248.52,1205.6303648948594,6932.650479862186,1885.139155242954,4967.37,3388.32,9242.76,7965.28,2532.28,2113.1155077684543,3953.62,2533.79,0.0,0.0,0.0,467.47,1288.34,139.981803005729,6020.06,1595.61,232.81
28,10985.0,3019.7,5738.04,3641.53,6917.0,13095.55,1668.0,524.82,9403.51765964438,12261.917104504286,21167.305729250565,4697.182336509371,379.38,1297.72,894.8,1434.78,420.06509743698035,889.2256467823496,1842.2892557806701,8288.56,4603.330786184188,2219.93,4309.01,1214.9305179178466,6986.128487877709,1899.6809942044447,4990.37,3363.24,9106.83,8019.41,2547.9,2148.3492138158126,3985.2,2501.87,0.0,0.0,0.0,468.53,1300.35,144.4571700913962,5954.51,1581.74,229.15
29,11011.0,2962.34,5698.83,3600.67,6779.0,12963.79,1657.0,519.94,9532.541319872436,12430.160253876536,21457.737816603872,4761.631373534728,373.92,1263.74,885.02,1409.08,422.32431452858424,894.0081288113512,1852.197556660065,8328.72,4554.179446610035,2168.34,4273.87,1218.826430442608,7008.53087638809,1905.7726931693007,4868.03,3283.15,8734.66,7916.18,2551.45,2125.4105533899656,3829.56,2426.6,0.0,0.0,0.0,464.42,1281.95,146.43923611243065,5811.49,1569.84,224.41
30,11180.0,2874.86,5425.04,3433.17,6889.0,12484.91,1669.0,510.12,9204.533285114445,12002.447191872678,20719.392167169997,4597.786990734191,360.33,1219.79,874.02,1357.06,404.81704815795507,856.94741999074,1775.4155318513049,8116.83,4435.4567005974495,2089.34,4088.9,1179.321227922304,6781.366922008654,1844.0018500690423,4693.63,3159.86,8344.22,7649.56,2480.11,2070.003299402551,3645.1,2341.35,0.0,0.0,0.0,448.48,1234.55,141.40036510868634,5760.39,1554.6,220.94
31,11556.0,2768.3,5196.34,3287.81,7271.0,11954.84,1713.0,501.01,8837.188744525381,11523.440455401504,19892.500095494568,4414.293499264175,349.76,1164.97,867.55,1334.61,380.2828835531458,805.0116402221075,1667.815476224747,8000.68,4276.855166241235,1987.69,3946.16,1131.3626529956941,6505.594141926541,1769.0132050777645,4501.82,2980.61,7938.06,7289.95,2397.05,1995.9848337587653,3475.25,2265.93,0.0,0.0,0.0,438.1,1192.51,135.75720531437304,5551.15,1545.69,210.0
32,12087.0,2659.72,4791.33,3086.87,8097.0,11431.9,1808.0,490.01,8261.447313444596,10772.690155666518,18596.506900843186,4126.70298491068,337.54,1111.98,857.31,1211.14,362.03054204729153,766.3736998650882,1587.7657580876205,7355.82,4030.2189396140448,1893.27,3780.57,1086.123639112149,6245.459460153158,1698.2769007346935,4204.49,2810.96,7492.72,6874.75,2265.48,1880.8810603859556,3297.02,2139.36,0.0,0.0,0.0,415.63,1137.64,126.91264513502351,5367.84,1521.24,201.07
33,12233.0,2542.23,4477.88,2893.06,9113.0,10990.33,1850.0,484.2,7730.151025315803,10079.895046563437,17400.5596637894,3861.313411521403,327.33,1064.7,847.27,1105.69,351.706119869378,744.518180221049,1542.485699909573,6799.77,3815.0139344373806,1833.77,3606.54,1042.9678979957807,5997.30407350172,1630.7980285024992,3901.71,2686.13,7132.35,6471.25,2134.72,1780.4460655626194,3189.74,2039.7,0.0,0.0,0.0,398.9,1084.32,118.75085280995322,5267.44,1500.52,195.99
34,12174.0,2441.62,4332.98,2725.97,9397.0,10671.87,1880.0,480.27,7299.670436231182,9518.56071514544,16431.54843102838,3646.282622784106,322.44,1031.81,841.92,1053.38,345.6775423441131,731.7564302404153,1516.0460274154718,6461.47,3669.591695322786,1787.17,3442.06,1010.9309637268639,5813.0843705149855,1580.7046657581502,3673.28,2613.5,6943.61,6174.43,2037.34,1712.5783046772137,3109.08,2001.11,0.0,0.0,0.0,389.09,1040.44,112.13779481089021,5237.32,1489.99,191.94
35,12250.0,2405.01,4284.5,2587.32,9399.0,10515.63,1906.0,486.01,7012.827365455268,9144.525584552754,15785.86506069902,3503.000687856609,319.49,1009.11,846.83,1021.48,348.3566139394663,737.4276921155144,1527.7956939450191,6229.92,3581.216100433041,1757.17,3335.67,1004.2709860641273,5774.787974966363,1570.2910389695094,3545.25,2592.31,6859.7,6049.56,1964.13,1671.333899566959,3099.67,1993.55,0.0,0.0,0.0,383.02,1016.43,107.73130143634789,5231.31,1489.27,189.36
36,12276.0,2395.2,4334.51,2547.93,9480.0,10552.19,1927.0,498.45,6828.823724104244,8904.590117971356,15371.673109054427,3411.0884178646456,324.96,1009.31,860.45,985.29,355.3408602875513,752.2124743172657,1558.4266653951831,6049.03,3552.1098348425207,1777.61,3363.53,1008.2402702048228,5797.612267057831,1576.4974627373467,3477.98,2607.2,6940.53,6055.41,1942.08,1657.750165157479,3175.25,2001.03,0.0,0.0,0.0,379.87,1010.16,104.90463100532897,5277.43,1500.22,190.55
37,12254.0,2464.34,4475.18,2586.09,9427.0,10824.21,1911.0,511.48,6834.85349386434,8912.452764656739,15385.246112754596,3414.1003681831835,334.0,1030.05,875.21,985.39,365.2960770764534,773.2864320014031,1602.0874909221436,6078.27,3573.763969186745,1826.81,3527.11,1025.7664639060574,5898.39189131988,1603.9016447740617,3538.96,2656.45,7160.51,6192.95,1966.85,1667.856030813255,3277.28,2029.2,0.0,0.0,0.0,380.55,1039.52,104.99726054114451,5375.43,1521.75,194.42
38,12260.0,2600.56,4729.55,2669.96,9370.0,11337.77,1888.0,527.42,6961.456961911945,9077.54005289619,15670.230350732661,3477.3404869747,350.1,1046.65,890.34,1026.08,375.9457198858426,795.8304033357529,1648.7938767784049,6287.11,3643.5262810916875,1883.08,3694.82,1043.7148451022572,6001.599190286206,1631.9659646115379,3726.58,2691.98,7327.61,6445.28,2061.59,1700.413718908312,3357.45,2079.28,0.0,0.0,0.0,386.09,1083.95,106.9421474845062,5332.72,1551.3,194.02
39,12257.0,2703.05,4797.07,2714.76,9264.0,11842.8,1911.0,539.09,6990.7300443488375,9115.711312123462,15736.124020315317,3491.9627816025763,366.38,1074.22,900.46,997.43,390.4007106577857,826.4298237514001,1712.1894655908143,6109.2,3650.889777657104,1951.32,3828.28,1070.4954849181922,6155.593997382119,1673.8405176996898,3887.4,2762.76,7543.34,6727.27,2117.9,1703.850222342896,3412.65,2097.64,0.0,0.0,0.0,386.07,1124.91,107.39184160980501,5457.25,1562.17,200.86
40,12251.0,2798.56,5122.31,2832.03,9218.0,12415.65,1912.0,553.79,7211.920224557269,9404.136957952334,16234.02282140684,3602.450223120675,376.41,1116.41,910.95,1062.56,400.4838831049733,847.7746476743482,1756.4114692206786,6426.13,3727.286054523297,2011.36,3957.08,1097.8763286087355,6313.040114100347,1716.6535572909177,4129.06,2869.12,8090.37,7027.75,2223.3,1739.5039454767027,3537.0,2165.85,0.0,0.0,0.0,396.62,1176.95,110.7897729628817,5524.1,1578.12,202.6
41,12480.0,2863.42,5113.26,2944.7,9392.0,12963.87,1909.0,568.94,7475.845436372582,9748.287858307052,16828.118121735464,3734.284382205486,379.71,1175.11,915.45,1069.21,416.01050251505774,880.6425728400352,1824.506924644907,6473.19,3764.5739829642794,2101.67,4081.94,1141.2353451856422,6562.364381164954,1784.450273649404,4297.6,2975.6,8236.13,7316.77,2303.18,1756.9060170357202,3698.25,2174.24,0.0,0.0,0.0,409.26,1218.11,114.84420137941261,5649.73,1561.16,210.11
42,12763.0,2936.2,4954.12,3057.48,10003.0,13329.2,1908.0,586.23,7876.360614205853,10270.548153596708,17729.677253674457,3934.3470488494804,400.25,1205.36,945.4,1116.35,421.08341121750266,891.3812905995514,1846.7552981829458,6757.29,3837.663504428411,2143.5,4452.93,1141.3014999213206,6562.744786033145,1784.5537140455347,4579.05,3016.66,8302.43,7718.04,2437.11,1791.0164955715893,3760.03,2128.56,0.0,0.0,0.0,428.52,1283.45,120.99692967350023,5662.11,1519.8,213.84
43,12644.0,2942.85,4743.32,3103.77,10375.0,13198.33,2042.0,573.41,7999.208543613214,10430.738327250301,18006.207779174565,3995.711226062163,394.5,1244.66,937.89,1123.42,411.45741367439774,871.0042491756875,1804.538337149915,6846.21,3890.7624963279122,2153.66,4473.7,1141.5564963570257,6564.211073888718,1784.9524297542562,4650.54,3071.11,8457.45,7850.14,2482.34,1815.797503672088,3738.05,2099.38,0.0,0.0,0.0,438.85,1274.25,122.884123899756,5733.84,1496.68,218.46
44,12531.0,2919.68,4652.98,3183.26,10135.0,12888.42,2086.0,558.96,8191.1690352135765,10681.04929815909,18438.31059013433,4091.5980487479383,382.3,1270.33,924.35,1176.8,399.71614915526015,846.1494502414839,1753.044400603256,7141.51,3961.5747882986648,2135.63,4435.14,1136.729606279265,6536.455351415064,1777.405042305671,4649.07,3084.72,8546.71,7867.61,2503.36,1848.8452117013355,3712.97,2136.58,0.0,0.0,0.0,451.63,1252.94,125.83302774506343,5785.8,1488.67,218.55
45,12437.0,2882.33,4674.77,3243.69,9763.0,12579.37,2064.0,548.95,8302.292741050767,10825.951420815654,18688.449903991062,4147.105820107369,370.69,1297.84,908.86,1200.79,395.1937163577311,836.5760216135179,1733.210262028751,7363.88,4009.4784242881224,2123.34,4379.58,1144.1581816892453,6579.171359886853,1789.0204584239027,4626.29,3075.6,8694.35,7775.28,2495.36,1871.201575711878,3676.0,2165.74,0.0,0.0,0.0,459.09,1236.22,127.54011403514399,5838.41,1476.47,217.71
46,12188.0,2856.92,4720.41,3290.06,9526.0,12365.1,2047.0,546.81,8377.297001730327,10923.754823778814,18857.28439489802,4184.571447458602,360.98,1323.57,888.0,1221.32,392.87052143698446,831.658106465111,1723.0213720979048,7557.34,4032.4279885836695,2122.78,4329.99,1153.031335963764,6630.194027389505,1802.8946366467321,4650.28,3097.01,8789.67,7695.53,2491.5,1881.9120114163309,3621.09,2195.45,0.0,0.0,0.0,463.57,1228.95,128.69233213423524,5913.2,1466.27,222.54
47,11813.0,2835.5,4910.29,3365.95,9130.0,12227.35,1985.0,551.45,8500.079840394448,11083.860120971622,19133.668401221777,4245.903110977954,358.78,1324.78,874.38,1298.44,389.38506262014437,824.2798229808401,1707.7351143990156,7940.55,4060.7024517843925,2126.19,4283.89,1160.924197336868,6675.579786390779,1815.236016272353,4716.86,3194.34,8906.66,7620.48,2493.63,1895.1075482156077,3604.58,2268.62,0.0,0.0,0.0,471.47,1236.13,130.57852643419662,6090.92,1468.44,230.2
48,11470.0,2844.31,5327.07,3461.14,8359.0,12355.08,1879.0,559.23,8666.907415317302,11301.398489961815,19509.197050209827,4329.235706984368,368.82,1327.79,855.47,1444.86,383.6537154261051,812.1472727007771,1682.599011873118,8701.18,4155.077932764476,2147.18,4253.36,1171.943170674114,6738.941404527121,1832.4654247987648,4829.19,3220.35,9105.45,7644.34,2530.28,1939.1520672355232,3606.91,2413.2,0.0,0.0,0.0,487.15,1266.18,133.141337526687,5811.91,1515.57,229.45
49,11231.0,2882.2,5628.58,3625.78,7773.0,12022.1,1580.0,527.72,9230.640590493782,12036.490368689078,20778.159676811938,4610.827937550078,380.14,1251.17,897.65,1407.25,431.5224603392969,913.4794612491918,1892.5380784115114,8586.92,4302.034233663533,2212.8,4292.15,1264.799160485494,7272.884593972321,1977.6562455421847,4777.58,3441.35,9775.1,7610.11,2526.96,2007.7357663364673,3633.35,2482.48,0.0,0.0,0.0,486.41,1246.16,141.80142645512225,6234.61,1443.5,240.15
50,11076.0,2968.5,5974.57,3752.69,7560.0,12635.03,1575.0,546.22,9522.825047108865,12417.490513094004,21435.86649955218,4756.777965857555,389.78,1309.27,911.88,1519.32,439.71695395533254,930.826186626361,1928.4768594183065,9012.47,4568.579173226848,2255.4,4434.76,1274.1414119766403,7326.604677813056,1992.263910210304,5021.12,3553.61,9941.51,8017.26,2661.15,2132.1308267731515,3972.36,2536.98,0.0,0.0,0.0,509.62,1306.7,146.28997438739717,6210.23,1479.02,237.19
