Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
7957,11678.0,2453.12,5147.33,2962.25,8359.0,10479.87,2188.0,474.17,7492.739442913382,9770.317157901527,16866.146507961155,3742.723163519937,353.16,1096.64,961.1,1244.3,423.5972067542371,896.7026835828535,1857.7801096629094,6905.39,4136.532830303428,1836.98,3613.29,1130.941668314105,6503.173383674415,1768.3549480114787,3640.39,3112.42,8205.01,5975.2,1988.13,1930.4971696965715,3648.64,1780.79,0.0,0.0,0.0,461.33,1035.77,115.10372770399887,5503.04,1648.24,178.07
7958,11677.0,2596.67,5362.9,3036.95,8231.0,11046.09,2176.0,491.1,7613.816115125923,9928.197663016203,17138.689935874496,3803.202574168653,364.95,1131.95,976.69,1238.94,441.4763442567585,934.5505974100082,1936.1930583332332,6975.04,4181.456977404842,1911.29,3792.06,1161.2621878955151,6677.523309444628,1815.7645026598566,3861.73,3207.14,8498.0,6330.15,2102.24,1951.4630225951573,3757.84,1804.43,0.0,0.0,0.0,472.67,1082.09,116.96371181472885,5551.88,1671.73,180.66
7959,11692.0,2747.14,5613.56,3158.35,8033.0,11606.43,2193.0,508.31,7761.962646739038,10121.376487761296,17472.167581249756,3877.2037401891744,375.9,1192.83,992.96,1265.3,461.8226267955978,977.621150904232,2025.4262223001701,7069.62,4243.862610796745,2018.92,3974.54,1207.3804583568933,6942.713917738878,1887.8756239042277,4093.58,3382.75,8907.02,6724.99,2222.26,1980.587389203255,3913.42,1833.81,0.0,0.0,0.0,486.2,1131.28,119.23954406073278,5744.07,1703.63,192.27
7960,11750.0,2923.51,5856.03,3363.44,7920.0,12330.53,2188.0,529.39,8294.631757816154,10815.961718582737,18671.205040932036,4143.279056928698,392.7,1254.63,1013.82,1404.14,477.67180109427704,1011.1718847135878,2094.9363141921353,7693.58,4407.352688706111,2106.13,4188.92,1250.3353296394748,7189.714256881445,1955.04041347908,4454.52,3491.34,9516.9,7241.19,2395.4,2056.8873112938895,4041.52,1833.77,0.0,0.0,0.0,510.84,1197.68,127.4224257403754,6073.04,1716.98,198.2
7961,12067.0,3111.17,5529.47,3603.1,8221.0,12909.69,2175.0,543.3,8934.158172378127,11649.885805858425,20110.778148457484,4462.731020219345,411.31,1232.65,1029.14,1417.51,499.80946284911363,1058.0345655511614,2192.025971599725,8035.79,4482.0717246879585,2154.8,4431.9,1274.8498690550855,7330.678468128775,1993.371662816139,4790.96,3350.11,9336.98,7630.51,2538.76,2091.758275312041,3867.25,1678.46,0.0,0.0,0.0,538.49,1254.69,137.24685308662163,6014.91,1658.13,197.85
7962,12200.0,3133.74,5031.64,3539.83,9380.0,13015.55,2210.0,539.36,8663.67851996327,11297.188103104121,19501.928811067803,4327.622830742483,400.22,1229.62,1012.93,1372.76,478.2609302709666,1012.4189980214453,2097.520071707588,7911.89,4412.711677873163,2123.87,4510.81,1272.4069550884938,7316.6311538143,1989.5518910972064,4867.62,3273.19,9125.05,7692.32,2584.59,2059.3883221268366,3692.57,1609.47,0.0,0.0,0.0,521.09,1276.78,133.09173512232653,5900.48,1612.76,194.8
7963,12061.0,3107.64,4713.71,3427.07,10152.0,12756.38,2338.0,524.68,8504.433030404438,11089.53655578832,19143.467426137144,4248.07758737737,376.48,1245.79,981.53,1327.71,464.1844749881182,982.6208902289465,2035.7846347829357,7793.06,4314.681720819873,2110.06,4411.28,1269.5153917326659,7300.004002848273,1985.0306054190605,4791.33,3242.99,8972.88,7549.8,2563.57,2013.6382791801273,3624.94,1576.92,0.0,0.0,0.0,496.3,1271.91,130.64540029273277,5792.75,1588.4,193.01
7964,12002.0,3089.32,4557.19,3350.24,9930.0,12459.14,2326.0,512.39,8409.327564744459,10965.521758526585,18929.385149587917,4200.571140367577,359.23,1272.91,954.27,1296.54,463.9019062427376,982.022727284906,2034.5453664723564,7693.82,4226.483395291888,2105.69,4321.48,1266.5841355354312,7283.148608961333,1980.4472555032364,4694.86,3239.25,8915.24,7442.54,2540.92,1972.4766047081123,3574.44,1560.67,0.0,0.0,0.0,486.29,1264.69,129.18438677345952,5744.15,1578.84,193.49
7965,11888.0,3075.98,4516.48,3309.32,9378.0,12177.23,2290.0,483.51,8417.337671056448,10975.966707230982,18947.415888229196,4204.572295174114,348.56,1278.11,937.23,1324.98,453.1456337181105,959.2530340848808,1987.3713321970088,7794.02,4197.608943482131,2099.08,4247.84,1264.883357421812,7273.368745622747,1977.787896955442,4641.12,3246.45,8886.63,7300.9,2500.38,1959.0010565178693,3554.68,1591.47,0.0,0.0,0.0,490.1,1250.53,129.3074383092616,5746.98,1577.9,195.28
7966,11684.0,3068.1,4671.3,3274.26,8805.0,12014.58,2240.0,472.24,8433.00876060305,10996.401358168298,18982.6914899295,4212.400213159322,344.28,1291.85,923.31,1334.65,446.54125573056064,945.2723860295988,1958.4063582398405,7840.71,4189.195466850905,2107.98,4196.35,1271.4266621870797,7310.994245312922,1988.0190924999981,4618.78,3306.18,8983.7,7214.35,2490.16,1955.074533149095,3527.59,1621.39,0.0,0.0,0.0,494.58,1245.95,129.5481781398323,5763.76,1582.17,198.22
7967,11360.0,3084.85,4814.41,3311.5,8208.0,11951.44,2151.0,468.46,8524.06676550159,11115.138382777623,19187.662937694702,4257.88489960201,348.62,1311.06,920.3,1380.68,450.6891516533165,954.0529666043794,1976.5978817423043,7958.1,4210.147341800464,2131.26,4167.55,1289.265587366066,7413.572147133694,2015.9122655002398,4621.67,3372.12,9184.49,7222.77,2500.17,1964.8526581995357,3545.31,1715.48,0.0,0.0,0.0,504.73,1248.35,130.94701442407327,5911.28,1591.52,205.66
7968,11043.0,3144.8,5155.34,3458.27,7188.0,11970.87,2056.0,466.83,8701.387757213359,11346.359866051833,19586.812253900578,4346.459097078696,362.75,1326.94,935.18,1472.3,462.94223880559616,979.9912304938257,2030.3365307005781,8295.63,4309.554545433583,2161.25,4171.19,1310.0862869040782,7533.295933831662,2048.46777926426,4698.24,3461.24,9478.46,7292.65,2540.31,2011.245454566417,3675.0,1858.03,0.0,0.0,0.0,525.19,1254.2,133.6710257555361,6036.67,1617.94,215.55
7969,10784.0,3167.47,5391.88,3338.69,6033.0,11944.58,1952.0,478.22,8737.917471298075,11393.993564649574,19669.04059165887,4364.7061758812215,359.42,1299.3,959.38,1553.6,477.39189809177736,1010.5793648161892,2093.7087370920335,8578.46,4360.464942520585,2262.46,3994.63,1341.1862295531155,7712.127720594381,2097.096049852504,4640.87,3743.0,10240.35,7437.57,2604.61,2035.0050574794145,3550.78,2015.93,0.0,0.0,0.0,476.69,1249.58,134.23219651225963,6594.74,1656.44,233.08
7970,10661.0,3295.62,6117.49,3766.41,5267.0,12759.52,1879.0,506.96,9741.622649391553,12702.796305985563,21928.379610919033,4866.070282829894,380.45,1318.33,989.16,1758.13,503.9040439142505,1066.7022851931042,2209.9836708926455,9759.26,4851.33744133883,2306.46,4311.91,1361.8048564439648,7830.689543331328,2129.335600224707,4982.46,3898.17,10500.62,7952.57,2788.54,2264.0925586611697,3941.62,2100.64,0.0,0.0,0.0,544.78,1324.15,149.65115087395625,6523.72,1742.43,226.81
7971,10589.0,3345.8,6143.84,3957.4,4922.0,13013.56,1835.0,498.98,10039.229362163163,13090.866916775218,22598.291925046826,5014.728800318157,388.14,1347.89,1000.63,1709.77,517.6792702515518,1095.8627287150696,2270.398001033379,9425.18,4983.498568583301,2323.33,4356.7,1371.4345803319673,7886.062659235657,2144.392760432376,5109.11,3957.1,10594.98,8126.66,2767.63,2325.7714314166997,4116.27,2083.1,0.0,0.0,0.0,556.47,1332.51,154.2229956966325,6508.67,1741.6,219.65
7972,10561.0,3360.95,6164.44,4064.49,4719.0,13214.4,1798.0,491.47,10273.717778460103,13396.633080743724,23126.1250378644,5131.858887910048,393.93,1380.31,1009.19,1680.81,519.9051655571437,1100.5746726610475,2280.1601617818087,9268.04,5030.870396487478,2309.09,4410.71,1370.8319708306071,7882.597516709043,2143.4505124603493,5162.71,3952.45,10441.84,8223.95,2758.4,2347.879603512522,4244.17,2102.89,0.0,0.0,0.0,564.65,1345.33,157.82521502173026,6416.09,1739.21,215.88
7973,10583.0,3288.72,5979.85,4005.33,4736.0,12974.13,1803.0,484.32,10199.869371584737,13300.336877962976,22959.892372331433,5094.970624931292,392.55,1371.88,1006.36,1652.91,499.05772335668615,1056.4432263981485,2188.7290502451656,9175.7,5078.371767386788,2214.65,4429.0,1325.370436472508,7621.183291288108,2072.366272239384,5070.38,3860.39,9935.37,8116.58,2711.13,2370.0482326132123,4121.84,2074.47,0.0,0.0,0.0,563.77,1322.45,156.6907531895634,6202.56,1723.9,211.85
