BA,Month,Hour,Transportation_Load_Penetration_Percentage
AVA,6,6,12.47
AVA,6,6,11.65
AVA,6,6,11.21
AVA,6,6,11.13
AVA,6,6,10.91
AVA,6,6,11.32
AVA,6,6,12.17
AVA,7,7,10.74
AVA,7,7,11.43
AVA,7,7,11.8
AVA,7,7,12.01
AVA,7,7,12.06
AVA,7,7,12.77
AVA,7,7,13.33
AVA,7,7,13.78
AVA,7,7,14.3
AVA,7,7,14.72
AVA,7,7,15.0
AVA,7,7,15.02
AVA,7,7,14.97
AVA,7,7,14.33
AVA,7,7,13.53
AVA,7,7,13.4
AVA,7,7,12.52
AVA,7,7,11.44
AVA,7,7,10.6
AVA,7,7,10.2
AVA,7,7,10.48
AVA,7,7,10.03
AVA,7,7,10.01
AVA,7,7,10.52
AVA,8,8,10.68
AVA,8,8,11.46
AVA,8,8,12.2
AVA,8,8,11.99
AVA,8,8,12.17
AVA,8,8,12.87
AVA,8,8,13.62
AVA,8,8,13.65
AVA,8,8,14.11
AVA,8,8,14.53
AVA,8,8,14.66
AVA,8,8,14.6
AVA,8,8,14.44
AVA,8,8,14.11
AVA,8,8,13.45
AVA,8,8,13.65
AVA,8,8,12.65
AVA,8,8,11.43
AVA,8,8,10.49
AVA,8,8,9.93
AVA,8,8,9.69
AVA,8,8,9.46
AVA,8,8,9.79
AVA,8,8,10.38
AVA,9,9,11.94
AVA,9,9,13.26
AVA,9,9,13.34
AVA,9,9,12.81
AVA,9,9,12.95
AVA,9,9,13.54
AVA,9,9,14.04
AVA,9,9,14.2
AVA,9,9,14.53
AVA,9,9,14.85
AVA,9,9,14.89
AVA,9,9,14.71
AVA,9,9,14.34
AVA,9,9,13.95
AVA,9,9,13.52
AVA,9,9,13.72
AVA,9,9,12.9
AVA,9,9,12.1
AVA,9,9,11.27
AVA,9,9,10.77
AVA,9,9,10.61
AVA,9,9,10.41
AVA,9,9,10.75
AVA,9,9,11.55
AVA,10,10,12.97
AVA,10,10,13.67
AVA,10,10,13.61
AVA,10,10,13.4
AVA,10,10,13.36
AVA,10,10,13.82
AVA,10,10,14.19
AVA,10,10,14.2
AVA,10,10,14.34
AVA,10,10,14.53
AVA,10,10,14.47
AVA,10,10,14.3
AVA,10,10,13.63
AVA,10,10,13.11
AVA,10,10,12.85
AVA,10,10,13.0
AVA,10,10,12.39
AVA,10,10,11.91
AVA,10,10,11.4
AVA,10,10,11.15
AVA,10,10,11.24
AVA,10,10,11.17
AVA,10,10,11.59
AVA,10,10,12.07
AVA,11,11,12.32
AVA,11,11,13.07
AVA,11,11,12.75
AVA,11,11,12.32
AVA,11,11,12.4
AVA,11,11,12.73
AVA,11,11,12.92
AVA,11,11,12.92
AVA,11,11,12.91
AVA,11,11,13.05
AVA,11,11,12.99
AVA,11,11,12.75
AVA,11,11,12.26
AVA,11,11,11.74
AVA,11,11,11.44
AVA,11,11,11.82
AVA,11,11,11.39
AVA,11,11,11.01
AVA,11,11,10.68
AVA,11,11,10.59
AVA,11,11,10.64
AVA,11,11,10.77
AVA,11,11,11.09
AVA,11,11,11.62
AVA,12,12,11.78
AVA,12,12,12.07
AVA,12,12,12.03
AVA,12,12,11.69
AVA,12,12,11.77
AVA,12,12,12.0
AVA,12,12,12.12
AVA,12,12,12.07
AVA,12,12,12.09
AVA,12,12,12.27
AVA,12,12,12.29
AVA,12,12,12.12
AVA,12,12,11.63
AVA,12,12,11.09
AVA,12,12,10.95
AVA,12,12,11.39
AVA,12,12,10.97
AVA,12,12,10.49
AVA,12,12,10.13
AVA,12,12,10.14
AVA,12,12,10.1
AVA,12,12,10.2
AVA,12,12,10.51
AVA,12,12,10.99
AZPS,1,1,38.11
AZPS,1,1,36.87
AZPS,1,1,34.63
AZPS,1,1,32.95
AZPS,1,1,32.2
AZPS,1,1,32.37
AZPS,1,1,33.27
AZPS,1,1,32.67
AZPS,1,1,32.54
AZPS,1,1,32.56
AZPS,1,1,31.7
AZPS,1,1,30.52
AZPS,1,1,29.97
AZPS,1,1,30.64
AZPS,1,1,30.26
AZPS,1,1,29.92
AZPS,1,1,28.77
AZPS,1,1,28.8
AZPS,1,1,29.28
AZPS,1,1,30.52
AZPS,1,1,31.43
AZPS,1,1,32.84
AZPS,1,1,35.13
AZPS,1,1,39.04
AZPS,2,2,41.09
AZPS,2,2,38.42
AZPS,2,2,35.38
AZPS,2,2,33.19
AZPS,2,2,32.79
AZPS,2,2,33.11
AZPS,2,2,32.99
AZPS,2,2,32.97
AZPS,2,2,33.23
AZPS,2,2,33.21
AZPS,2,2,32.44
AZPS,2,2,31.39
AZPS,2,2,30.89
AZPS,2,2,31.64
AZPS,2,2,32.5
AZPS,2,2,30.87
AZPS,2,2,29.14
AZPS,2,2,29.54
AZPS,2,2,29.7
AZPS,2,2,31.36
AZPS,2,2,32.89
AZPS,2,2,33.99
AZPS,2,2,35.62
AZPS,2,2,35.94
AZPS,3,3,35.74
AZPS,3,3,35.68
AZPS,3,3,33.29
AZPS,3,3,32.0
AZPS,3,3,32.27
AZPS,3,3,32.1
AZPS,3,3,31.85
AZPS,3,3,31.89
AZPS,3,3,32.24
AZPS,3,3,32.5
AZPS,3,3,32.1
AZPS,3,3,31.25
AZPS,3,3,30.94
AZPS,3,3,31.96
AZPS,3,3,32.37
AZPS,3,3,31.08
AZPS,3,3,30.3
AZPS,3,3,30.21
AZPS,3,3,29.9
AZPS,3,3,30.91
AZPS,3,3,32.02
AZPS,3,3,32.74
AZPS,3,3,33.88
AZPS,3,3,34.2
AZPS,4,4,32.84
AZPS,4,4,33.89
AZPS,4,4,31.88
AZPS,4,4,31.3
AZPS,4,4,31.15
AZPS,4,4,31.53
AZPS,4,4,31.67
AZPS,4,4,32.01
AZPS,4,4,32.93
AZPS,4,4,33.13
AZPS,4,4,33.23
AZPS,4,4,32.48
AZPS,4,4,31.5
AZPS,4,4,32.36
AZPS,4,4,31.66
AZPS,4,4,31.77
AZPS,4,4,30.94
AZPS,4,4,29.67
AZPS,4,4,28.75
AZPS,4,4,28.71
AZPS,4,4,28.69
AZPS,4,4,29.1
AZPS,4,4,30.37
AZPS,4,4,31.55
AZPS,5,5,28.74
AZPS,5,5,28.98
AZPS,5,5,26.93
AZPS,5,5,28.11
AZPS,5,5,29.23
AZPS,5,5,28.74
AZPS,5,5,29.33
AZPS,5,5,29.22
AZPS,5,5,30.23
AZPS,5,5,31.13
AZPS,5,5,31.53
AZPS,5,5,31.37
AZPS,5,5,31.54
AZPS,5,5,31.57
AZPS,5,5,33.07
AZPS,5,5,33.56
AZPS,5,5,31.07
AZPS,5,5,28.93
AZPS,5,5,27.29
AZPS,5,5,26.41
AZPS,5,5,24.57
AZPS,5,5,24.76
AZPS,5,5,24.84
AZPS,5,5,25.76
AZPS,6,6,23.51
AZPS,6,6,24.18
AZPS,6,6,24.31
AZPS,6,6,24.4
AZPS,6,6,24.51
AZPS,6,6,24.99
AZPS,6,6,25.63
AZPS,6,6,25.87
AZPS,6,6,26.58
AZPS,6,6,27.47
AZPS,6,6,27.84
AZPS,6,6,28.11
AZPS,6,6,28.56
AZPS,6,6,29.24
AZPS,6,6,30.41
AZPS,6,6,30.28
AZPS,6,6,27.41
AZPS,6,6,23.95
AZPS,6,6,22.1
AZPS,6,6,21.04
AZPS,6,6,20.19
AZPS,6,6,19.8
AZPS,6,6,20.38
AZPS,6,6,22.32
AZPS,7,7,23.26
AZPS,7,7,23.79
AZPS,7,7,23.96
AZPS,7,7,24.65
AZPS,7,7,24.17
AZPS,7,7,25.0
AZPS,7,7,24.86
AZPS,7,7,24.94
AZPS,7,7,25.5
AZPS,7,7,26.07
AZPS,7,7,26.42
AZPS,7,7,26.6
AZPS,7,7,27.18
AZPS,7,7,28.52
AZPS,7,7,28.1
AZPS,7,7,27.73
AZPS,7,7,25.91
AZPS,7,7,23.5
AZPS,7,7,21.75
AZPS,7,7,21.18
AZPS,7,7,22.67
AZPS,7,7,21.45
AZPS,7,7,20.55
AZPS,7,7,21.53
AZPS,8,8,23.91
AZPS,8,8,24.72
AZPS,8,8,25.99
AZPS,8,8,25.05
AZPS,8,8,25.11
AZPS,8,8,26.19
AZPS,8,8,27.23
AZPS,8,8,26.22
AZPS,8,8,26.72
AZPS,8,8,27.49
AZPS,8,8,27.41
AZPS,8,8,27.37
AZPS,8,8,27.65
AZPS,8,8,28.53
AZPS,8,8,29.75
AZPS,8,8,29.91
AZPS,8,8,27.17
AZPS,8,8,24.0
AZPS,8,8,21.95
AZPS,8,8,20.99
AZPS,8,8,19.94
AZPS,8,8,19.85
AZPS,8,8,20.36
AZPS,8,8,21.47
AZPS,9,9,22.89
AZPS,9,9,26.37
AZPS,9,9,25.83
AZPS,9,9,24.3
AZPS,9,9,24.65
AZPS,9,9,25.1
AZPS,9,9,25.24
AZPS,9,9,25.31
AZPS,9,9,25.91
AZPS,9,9,26.44
AZPS,9,9,26.68
AZPS,9,9,26.82
AZPS,9,9,27.17
AZPS,9,9,28.41
AZPS,9,9,30.15
AZPS,9,9,29.26
AZPS,9,9,25.29
AZPS,9,9,22.96
AZPS,9,9,20.9
AZPS,9,9,19.82
AZPS,9,9,19.08
AZPS,9,9,19.18
AZPS,9,9,19.61
AZPS,9,9,21.8
AZPS,10,10,27.55
AZPS,10,10,30.04
AZPS,10,10,28.78
AZPS,10,10,29.25
AZPS,10,10,28.66
AZPS,10,10,28.89
AZPS,10,10,28.96
AZPS,10,10,28.92
AZPS,10,10,29.47
AZPS,10,10,29.96
AZPS,10,10,30.05
AZPS,10,10,30.65
AZPS,10,10,29.76
AZPS,10,10,30.64
AZPS,10,10,32.23
AZPS,10,10,32.59
AZPS,10,10,29.04
AZPS,10,10,26.83
AZPS,10,10,25.29
AZPS,10,10,24.06
AZPS,10,10,23.33
AZPS,10,10,23.09
AZPS,10,10,23.86
AZPS,10,10,25.67
AZPS,11,11,33.95
AZPS,11,11,35.88
AZPS,11,11,32.54
AZPS,11,11,31.79
AZPS,11,11,31.95
AZPS,11,11,32.1
AZPS,11,11,31.89
AZPS,11,11,32.0
AZPS,11,11,32.11
AZPS,11,11,32.26
AZPS,11,11,31.76
AZPS,11,11,31.28
AZPS,11,11,31.13
AZPS,11,11,31.11
AZPS,11,11,31.53
AZPS,11,11,31.19
AZPS,11,11,30.93
AZPS,11,11,30.32
AZPS,11,11,30.24
AZPS,11,11,30.01
AZPS,11,11,29.5
AZPS,11,11,30.2
AZPS,11,11,30.57
AZPS,11,11,32.38
AZPS,12,12,37.81
AZPS,12,12,35.41
AZPS,12,12,32.96
AZPS,12,12,32.87
AZPS,12,12,33.0
AZPS,12,12,32.66
AZPS,12,12,32.32
AZPS,12,12,32.11
AZPS,12,12,32.26
AZPS,12,12,32.32
AZPS,12,12,31.7
AZPS,12,12,31.06
AZPS,12,12,30.66
AZPS,12,12,30.12
AZPS,12,12,31.59
AZPS,12,12,31.18
AZPS,12,12,30.06
AZPS,12,12,29.91
AZPS,12,12,30.28
AZPS,12,12,30.99
AZPS,12,12,30.27
AZPS,12,12,31.02
AZPS,12,12,31.78
AZPS,12,12,33.21
BANC,1,1,22.93
BANC,1,1,22.86
BANC,1,1,22.55
BANC,1,1,21.84
BANC,1,1,21.38
BANC,1,1,21.4
BANC,1,1,22.38
BANC,1,1,22.58
BANC,1,1,22.99
BANC,1,1,23.68
BANC,1,1,24.07
BANC,1,1,23.83
BANC,1,1,23.32
BANC,1,1,23.03
BANC,1,1,22.35
BANC,1,1,23.03
BANC,1,1,21.69
BANC,1,1,20.87
BANC,1,1,20.11
BANC,1,1,19.96
BANC,1,1,20.34
BANC,1,1,20.56
BANC,1,1,21.57
BANC,1,1,23.1
BANC,2,2,24.64
BANC,2,2,24.38
BANC,2,2,23.19
BANC,2,2,22.26
BANC,2,2,21.77
BANC,2,2,21.88
BANC,2,2,22.61
BANC,2,2,23.07
BANC,2,2,23.75
BANC,2,2,24.49
BANC,2,2,24.74
BANC,2,2,24.27
BANC,2,2,23.6
BANC,2,2,23.22
BANC,2,2,22.96
BANC,2,2,23.24
BANC,2,2,21.74
BANC,2,2,21.23
BANC,2,2,20.47
BANC,2,2,20.6
BANC,2,2,21.29
BANC,2,2,21.42
BANC,2,2,22.19
BANC,2,2,22.49
BANC,3,3,23.46
BANC,3,3,24.3
BANC,3,3,23.09
BANC,3,3,22.45
BANC,3,3,22.24
BANC,3,3,22.32
BANC,3,3,23.04
BANC,3,3,23.54
BANC,3,3,24.12
BANC,3,3,24.76
BANC,3,3,25.01
BANC,3,3,24.57
BANC,3,3,23.89
BANC,3,3,23.52
BANC,3,3,23.11
BANC,3,3,22.73
BANC,3,3,22.25
BANC,3,3,21.77
BANC,3,3,21.18
BANC,3,3,21.21
BANC,3,3,21.8
BANC,3,3,21.77
BANC,3,3,22.43
BANC,3,3,22.82
BANC,4,4,23.73
BANC,4,4,25.06
BANC,4,4,24.2
BANC,4,4,23.14
BANC,4,4,22.85
BANC,4,4,23.27
BANC,4,4,24.06
BANC,4,4,24.5
BANC,4,4,25.09
BANC,4,4,25.6
BANC,4,4,25.81
BANC,4,4,25.22
BANC,4,4,24.24
BANC,4,4,23.86
BANC,4,4,22.84
BANC,4,4,23.33
BANC,4,4,22.99
BANC,4,4,22.4
BANC,4,4,21.58
BANC,4,4,21.31
BANC,4,4,21.61
BANC,4,4,21.66
BANC,4,4,22.45
BANC,4,4,23.23
BANC,5,5,20.97
BANC,5,5,21.96
BANC,5,5,21.48
BANC,5,5,21.02
BANC,5,5,21.56
BANC,5,5,21.81
BANC,5,5,22.85
BANC,5,5,23.08
BANC,5,5,23.7
BANC,5,5,24.54
BANC,5,5,24.97
BANC,5,5,24.73
BANC,5,5,24.28
BANC,5,5,23.8
BANC,5,5,23.04
BANC,5,5,23.81
BANC,5,5,23.06
BANC,5,5,22.15
BANC,5,5,21.12
BANC,5,5,20.49
BANC,5,5,19.94
BANC,5,5,19.68
BANC,5,5,19.76
BANC,5,5,20.33
BANC,6,6,15.67
BANC,6,6,16.45
BANC,6,6,16.92
BANC,6,6,16.28
BANC,6,6,16.71
BANC,6,6,17.38
BANC,6,6,18.43
BANC,6,6,19.04
BANC,6,6,19.85
BANC,6,6,20.93
BANC,6,6,21.76
BANC,6,6,22.04
BANC,6,6,22.0
BANC,6,6,21.81
BANC,6,6,21.19
BANC,6,6,21.66
BANC,6,6,20.56
BANC,6,6,18.82
BANC,6,6,17.42
BANC,6,6,16.38
BANC,6,6,15.73
BANC,6,6,14.9
BANC,6,6,14.87
BANC,6,6,15.52
BANC,7,7,13.73
BANC,7,7,14.34
BANC,7,7,14.99
BANC,7,7,15.06
BANC,7,7,15.48
BANC,7,7,16.63
BANC,7,7,17.74
BANC,7,7,18.54
BANC,7,7,19.49
BANC,7,7,20.61
BANC,7,7,21.34
BANC,7,7,21.54
BANC,7,7,21.58
BANC,7,7,21.82
BANC,7,7,20.79
BANC,7,7,21.09
BANC,7,7,20.07
BANC,7,7,18.42
BANC,7,7,16.83
BANC,7,7,15.66
BANC,7,7,15.56
BANC,7,7,14.13
BANC,7,7,13.3
BANC,7,7,13.33
BANC,8,8,14.25
BANC,8,8,14.87
BANC,8,8,15.67
BANC,8,8,15.52
BANC,8,8,16.05
BANC,8,8,17.33
BANC,8,8,18.82
BANC,8,8,19.11
BANC,8,8,19.92
BANC,8,8,21.01
BANC,8,8,21.53
BANC,8,8,21.56
BANC,8,8,21.41
BANC,8,8,21.33
BANC,8,8,21.09
BANC,8,8,21.64
BANC,8,8,20.4
BANC,8,8,18.51
BANC,8,8,16.94
BANC,8,8,15.67
BANC,8,8,14.69
BANC,8,8,13.71
BANC,8,8,13.48
BANC,8,8,13.64
BANC,9,9,14.88
BANC,9,9,16.36
BANC,9,9,16.55
BANC,9,9,16.52
BANC,9,9,16.85
BANC,9,9,17.77
BANC,9,9,18.69
BANC,9,9,19.31
BANC,9,9,20.07
BANC,9,9,20.99
BANC,9,9,21.64
BANC,9,9,21.78
BANC,9,9,21.65
BANC,9,9,21.68
BANC,9,9,22.05
BANC,9,9,22.14
BANC,9,9,20.44
BANC,9,9,18.93
BANC,9,9,17.22
BANC,9,9,15.93
BANC,9,9,15.05
BANC,9,9,14.22
BANC,9,9,14.03
BANC,9,9,14.68
BANC,10,10,18.4
BANC,10,10,19.52
BANC,10,10,19.92
BANC,10,10,20.01
BANC,10,10,19.78
BANC,10,10,20.55
BANC,10,10,21.52
BANC,10,10,21.96
BANC,10,10,22.61
BANC,10,10,23.49
BANC,10,10,23.93
BANC,10,10,24.02
BANC,10,10,23.25
BANC,10,10,23.0
BANC,10,10,23.02
BANC,10,10,23.33
BANC,10,10,21.93
BANC,10,10,20.64
BANC,10,10,19.34
BANC,10,10,18.3
BANC,10,10,17.8
BANC,10,10,17.08
BANC,10,10,17.11
BANC,10,10,17.52
BANC,11,11,22.55
BANC,11,11,23.19
BANC,11,11,22.22
BANC,11,11,21.46
BANC,11,11,21.56
BANC,11,11,22.11
BANC,11,11,22.85
BANC,11,11,23.44
BANC,11,11,24.05
BANC,11,11,24.87
BANC,11,11,25.1
BANC,11,11,24.82
BANC,11,11,24.27
BANC,11,11,23.67
BANC,11,11,23.17
BANC,11,11,23.52
BANC,11,11,22.38
BANC,11,11,21.67
BANC,11,11,20.95
BANC,11,11,20.5
BANC,11,11,20.48
BANC,11,11,20.44
BANC,11,11,20.69
BANC,11,11,21.25
BANC,12,12,24.25
BANC,12,12,23.46
BANC,12,12,22.65
BANC,12,12,22.03
BANC,12,12,22.21
BANC,12,12,22.39
BANC,12,12,22.87
BANC,12,12,23.41
BANC,12,12,24.11
BANC,12,12,24.89
BANC,12,12,25.17
BANC,12,12,24.93
BANC,12,12,24.31
BANC,12,12,23.51
BANC,12,12,23.37
BANC,12,12,23.99
BANC,12,12,22.75
BANC,12,12,21.73
BANC,12,12,21.01
BANC,12,12,20.8
BANC,12,12,20.85
BANC,12,12,20.95
BANC,12,12,21.39
BANC,12,12,21.84
BPAT,1,1,14.48
BPAT,1,1,14.78
BPAT,1,1,14.46
BPAT,1,1,13.91
BPAT,1,1,13.86
BPAT,1,1,14.02
BPAT,1,1,14.32
BPAT,1,1,14.28
BPAT,1,1,14.46
BPAT,1,1,14.74
BPAT,1,1,14.78
BPAT,1,1,14.48
BPAT,1,1,13.96
BPAT,1,1,13.57
BPAT,1,1,13.16
BPAT,1,1,13.47
BPAT,1,1,12.81
BPAT,1,1,12.27
BPAT,1,1,11.98
BPAT,1,1,12.14
BPAT,1,1,12.5
BPAT,1,1,12.81
BPAT,1,1,13.54
BPAT,1,1,14.57
BPAT,2,2,15.99
BPAT,2,2,16.07
BPAT,2,2,15.38
BPAT,2,2,14.57
BPAT,2,2,14.45
BPAT,2,2,14.6
BPAT,2,2,14.76
BPAT,2,2,14.85
BPAT,2,2,15.09
BPAT,2,2,15.28
BPAT,2,2,15.17
BPAT,2,2,14.76
BPAT,2,2,14.14
BPAT,2,2,13.72
BPAT,2,2,13.48
BPAT,2,2,13.57
BPAT,2,2,12.68
BPAT,2,2,12.39
BPAT,2,2,12.27
BPAT,2,2,12.6
BPAT,2,2,13.14
BPAT,2,2,13.47
BPAT,2,2,14.15
BPAT,2,2,14.63
BPAT,3,3,15.56
BPAT,3,3,16.15
BPAT,3,3,15.67
BPAT,3,3,14.87
BPAT,3,3,14.78
BPAT,3,3,14.87
BPAT,3,3,15.1
BPAT,3,3,15.19
BPAT,3,3,15.34
BPAT,3,3,15.45
BPAT,3,3,15.28
BPAT,3,3,14.83
BPAT,3,3,14.18
BPAT,3,3,13.72
BPAT,3,3,13.41
BPAT,3,3,13.25
BPAT,3,3,12.93
BPAT,3,3,12.79
BPAT,3,3,12.62
BPAT,3,3,12.84
BPAT,3,3,13.35
BPAT,3,3,13.64
BPAT,3,3,14.33
BPAT,3,3,14.84
BPAT,4,4,15.67
BPAT,4,4,16.4
BPAT,4,4,16.12
BPAT,4,4,15.4
BPAT,4,4,15.21
BPAT,4,4,15.4
BPAT,4,4,15.63
BPAT,4,4,15.65
BPAT,4,4,15.81
BPAT,4,4,15.85
BPAT,4,4,15.72
BPAT,4,4,15.26
BPAT,4,4,14.48
BPAT,4,4,13.95
BPAT,4,4,13.14
BPAT,4,4,13.41
BPAT,4,4,13.38
BPAT,4,4,13.16
BPAT,4,4,12.92
BPAT,4,4,12.99
BPAT,4,4,13.33
BPAT,4,4,13.58
BPAT,4,4,14.37
BPAT,4,4,15.19
BPAT,5,5,15.38
BPAT,5,5,15.84
BPAT,5,5,15.49
BPAT,5,5,15.16
BPAT,5,5,15.23
BPAT,5,5,15.26
BPAT,5,5,15.53
BPAT,5,5,15.44
BPAT,5,5,15.64
BPAT,5,5,15.8
BPAT,5,5,15.75
BPAT,5,5,15.41
BPAT,5,5,14.87
BPAT,5,5,14.06
BPAT,5,5,13.65
BPAT,5,5,14.19
BPAT,5,5,13.94
BPAT,5,5,13.52
BPAT,5,5,13.06
BPAT,5,5,12.97
BPAT,5,5,12.96
BPAT,5,5,13.11
BPAT,5,5,13.68
BPAT,5,5,14.5
BPAT,6,6,14.08
BPAT,6,6,14.68
BPAT,6,6,14.71
BPAT,6,6,14.23
BPAT,6,6,14.14
BPAT,6,6,14.39
BPAT,6,6,14.73
BPAT,6,6,14.83
BPAT,6,6,15.08
BPAT,6,6,15.27
BPAT,6,6,15.38
BPAT,6,6,15.26
BPAT,6,6,14.93
BPAT,6,6,14.2
BPAT,6,6,13.98
BPAT,6,6,14.47
BPAT,6,6,13.99
BPAT,6,6,13.17
BPAT,6,6,12.54
BPAT,6,6,12.31
BPAT,6,6,12.36
BPAT,6,6,12.28
BPAT,6,6,12.76
BPAT,6,6,13.65
BPAT,7,7,12.49
BPAT,7,7,13.01
BPAT,7,7,13.24
BPAT,7,7,13.17
BPAT,7,7,13.13
BPAT,7,7,13.42
BPAT,7,7,13.73
BPAT,7,7,13.92
BPAT,7,7,14.21
BPAT,7,7,14.45
BPAT,7,7,14.64
BPAT,7,7,14.62
BPAT,7,7,14.58
BPAT,7,7,14.28
BPAT,7,7,13.65
BPAT,7,7,13.88
BPAT,7,7,13.4
BPAT,7,7,12.57
BPAT,7,7,11.9
BPAT,7,7,11.62
BPAT,7,7,12.04
BPAT,7,7,11.68
BPAT,7,7,11.69
BPAT,7,7,12.2
BPAT,8,8,12.57
BPAT,8,8,13.22
BPAT,8,8,13.65
BPAT,8,8,13.28
BPAT,8,8,13.25
BPAT,8,8,13.67
BPAT,8,8,14.23
BPAT,8,8,14.15
BPAT,8,8,14.4
BPAT,8,8,14.64
BPAT,8,8,14.73
BPAT,8,8,14.69
BPAT,8,8,14.59
BPAT,8,8,14.48
BPAT,8,8,14.16
BPAT,8,8,14.43
BPAT,8,8,13.74
BPAT,8,8,12.77
BPAT,8,8,12.0
BPAT,8,8,11.57
BPAT,8,8,11.41
BPAT,8,8,11.27
BPAT,8,8,11.63
BPAT,8,8,12.29
BPAT,9,9,13.7
BPAT,9,9,14.89
BPAT,9,9,14.74
BPAT,9,9,13.96
BPAT,9,9,13.92
BPAT,9,9,14.25
BPAT,9,9,14.59
BPAT,9,9,14.66
BPAT,9,9,14.91
BPAT,9,9,15.09
BPAT,9,9,15.18
BPAT,9,9,15.09
BPAT,9,9,14.83
BPAT,9,9,14.67
BPAT,9,9,14.73
BPAT,9,9,14.94
BPAT,9,9,14.07
BPAT,9,9,13.4
BPAT,9,9,12.69
BPAT,9,9,12.29
BPAT,9,9,12.2
BPAT,9,9,12.11
BPAT,9,9,12.57
BPAT,9,9,13.65
BPAT,10,10,15.36
BPAT,10,10,15.93
BPAT,10,10,15.72
BPAT,10,10,15.5
BPAT,10,10,15.32
BPAT,10,10,15.69
BPAT,10,10,16.03
BPAT,10,10,16.05
BPAT,10,10,16.23
BPAT,10,10,16.42
BPAT,10,10,16.35
BPAT,10,10,16.12
BPAT,10,10,15.43
BPAT,10,10,14.96
BPAT,10,10,14.73
BPAT,10,10,14.87
BPAT,10,10,14.28
BPAT,10,10,13.92
BPAT,10,10,13.47
BPAT,10,10,13.26
BPAT,10,10,13.38
BPAT,10,10,13.4
BPAT,10,10,13.99
BPAT,10,10,14.75
BPAT,11,11,14.65
BPAT,11,11,15.28
BPAT,11,11,14.91
BPAT,11,11,14.43
BPAT,11,11,14.43
BPAT,11,11,14.76
BPAT,11,11,14.97
BPAT,11,11,15.02
BPAT,11,11,15.12
BPAT,11,11,15.33
BPAT,11,11,15.24
BPAT,11,11,14.87
