BA,Month,Hour,Transportation_Load_Penetration_Percentage
BPAT,11,11,3.67
BPAT,11,11,3.2
BPAT,11,11,2.91
BPAT,11,11,2.65
BPAT,11,11,2.28
BPAT,11,11,1.86
BPAT,11,11,1.5
BPAT,11,11,1.26
BPAT,11,11,1.08
BPAT,11,11,0.97
BPAT,11,11,1.0
BPAT,11,11,1.22
BPAT,11,11,1.67
BPAT,11,11,2.37
BPAT,11,11,2.49
BPAT,11,11,2.4
BPAT,11,11,2.33
BPAT,11,11,2.4
BPAT,11,11,2.44
BPAT,11,11,2.56
BPAT,11,11,2.8
BPAT,11,11,3.22
BPAT,12,12,3.98
BPAT,12,12,3.82
BPAT,12,12,3.53
BPAT,12,12,3.14
BPAT,12,12,2.85
BPAT,12,12,2.57
BPAT,12,12,2.2
BPAT,12,12,1.72
BPAT,12,12,1.4
BPAT,12,12,1.19
BPAT,12,12,1.02
BPAT,12,12,0.93
BPAT,12,12,0.95
BPAT,12,12,1.13
BPAT,12,12,1.76
BPAT,12,12,2.52
BPAT,12,12,2.55
BPAT,12,12,2.39
BPAT,12,12,2.28
BPAT,12,12,2.4
BPAT,12,12,2.39
BPAT,12,12,2.49
BPAT,12,12,2.76
BPAT,12,12,3.15
CHPD,1,1,2.26
CHPD,1,1,2.26
CHPD,1,1,2.06
CHPD,1,1,1.77
CHPD,1,1,1.63
CHPD,1,1,1.48
CHPD,1,1,1.47
CHPD,1,1,1.16
CHPD,1,1,0.93
CHPD,1,1,0.8
CHPD,1,1,0.7
CHPD,1,1,0.62
CHPD,1,1,0.64
CHPD,1,1,0.85
CHPD,1,1,0.9
CHPD,1,1,1.32
CHPD,1,1,1.29
CHPD,1,1,1.26
CHPD,1,1,1.2
CHPD,1,1,1.28
CHPD,1,1,1.39
CHPD,1,1,1.46
CHPD,1,1,1.74
CHPD,1,1,2.26
CHPD,2,2,2.99
CHPD,2,2,2.8
CHPD,2,2,2.37
CHPD,2,2,1.95
CHPD,2,2,1.79
CHPD,2,2,1.63
CHPD,2,2,1.42
CHPD,2,2,1.14
CHPD,2,2,0.97
CHPD,2,2,0.83
CHPD,2,2,0.72
CHPD,2,2,0.65
CHPD,2,2,0.67
CHPD,2,2,0.88
CHPD,2,2,1.11
CHPD,2,2,1.4
CHPD,2,2,1.37
CHPD,2,2,1.42
CHPD,2,2,1.3
CHPD,2,2,1.44
CHPD,2,2,1.67
CHPD,2,2,1.73
CHPD,2,2,1.91
CHPD,2,2,1.88
CHPD,3,3,3.14
CHPD,3,3,3.3
CHPD,3,3,2.86
CHPD,3,3,2.41
CHPD,3,3,2.36
CHPD,3,3,2.07
CHPD,3,3,1.75
CHPD,3,3,1.39
CHPD,3,3,1.15
CHPD,3,3,0.97
CHPD,3,3,0.83
CHPD,3,3,0.72
CHPD,3,3,0.74
CHPD,3,3,0.98
CHPD,3,3,1.17
CHPD,3,3,1.48
CHPD,3,3,1.64
CHPD,3,3,1.72
CHPD,3,3,1.62
CHPD,3,3,1.82
CHPD,3,3,2.14
CHPD,3,3,2.19
CHPD,3,3,2.38
CHPD,3,3,2.35
CHPD,4,4,3.85
CHPD,4,4,4.26
CHPD,4,4,3.85
CHPD,4,4,3.33
CHPD,4,4,3.22
CHPD,4,4,3.0
CHPD,4,4,2.65
CHPD,4,4,2.22
CHPD,4,4,1.96
CHPD,4,4,1.66
CHPD,4,4,1.52
CHPD,4,4,1.29
CHPD,4,4,1.07
CHPD,4,4,1.33
CHPD,4,4,1.4
CHPD,4,4,1.92
CHPD,4,4,2.06
CHPD,4,4,2.11
CHPD,4,4,2.03
CHPD,4,4,2.12
CHPD,4,4,2.27
CHPD,4,4,2.38
CHPD,4,4,2.81
CHPD,4,4,3.21
CHPD,5,5,3.46
CHPD,5,5,3.65
CHPD,5,5,3.03
CHPD,5,5,3.02
CHPD,5,5,3.28
CHPD,5,5,2.73
CHPD,5,5,2.54
CHPD,5,5,1.97
CHPD,5,5,1.7
CHPD,5,5,1.58
CHPD,5,5,1.51
CHPD,5,5,1.33
CHPD,5,5,1.33
CHPD,5,5,1.41
CHPD,5,5,1.88
CHPD,5,5,2.46
CHPD,5,5,2.32
CHPD,5,5,2.29
CHPD,5,5,2.19
CHPD,5,5,2.19
CHPD,5,5,1.95
CHPD,5,5,2.08
CHPD,5,5,2.27
CHPD,5,5,2.69
CHPD,6,6,3.0
CHPD,6,6,3.32
CHPD,6,6,3.26
CHPD,6,6,2.78
CHPD,6,6,2.54
CHPD,6,6,2.37
CHPD,6,6,2.23
CHPD,6,6,1.88
CHPD,6,6,1.64
CHPD,6,6,1.53
CHPD,6,6,1.44
CHPD,6,6,1.36
CHPD,6,6,1.36
CHPD,6,6,1.53
CHPD,6,6,1.99
CHPD,6,6,2.64
CHPD,6,6,2.41
CHPD,6,6,1.99
CHPD,6,6,1.82
CHPD,6,6,1.82
CHPD,6,6,1.84
CHPD,6,6,1.77
CHPD,6,6,2.09
CHPD,6,6,2.87
CHPD,7,7,2.31
CHPD,7,7,2.58
CHPD,7,7,2.61
CHPD,7,7,2.47
CHPD,7,7,2.07
CHPD,7,7,2.02
CHPD,7,7,1.77
CHPD,7,7,1.5
CHPD,7,7,1.37
CHPD,7,7,1.27
CHPD,7,7,1.22
CHPD,7,7,1.21
CHPD,7,7,1.36
CHPD,7,7,1.75
CHPD,7,7,1.71
CHPD,7,7,2.3
CHPD,7,7,2.08
CHPD,7,7,1.73
CHPD,7,7,1.52
CHPD,7,7,1.6
CHPD,7,7,2.35
CHPD,7,7,1.96
CHPD,7,7,1.78
CHPD,7,7,2.07
CHPD,8,8,2.65
CHPD,8,8,2.96
CHPD,8,8,3.31
CHPD,8,8,2.6
CHPD,8,8,2.4
CHPD,8,8,2.42
CHPD,8,8,2.54
CHPD,8,8,1.86
CHPD,8,8,1.66
CHPD,8,8,1.62
CHPD,8,8,1.45
CHPD,8,8,1.36
CHPD,8,8,1.39
CHPD,8,8,1.54
CHPD,8,8,1.96
CHPD,8,8,2.7
CHPD,8,8,2.3
CHPD,8,8,1.85
CHPD,8,8,1.62
CHPD,8,8,1.6
CHPD,8,8,1.57
CHPD,8,8,1.53
CHPD,8,8,1.81
CHPD,8,8,2.18
CHPD,9,9,2.98
CHPD,9,9,4.05
CHPD,9,9,3.58
CHPD,9,9,2.71
CHPD,9,9,2.58
CHPD,9,9,2.4
CHPD,9,9,2.2
CHPD,9,9,1.79
CHPD,9,9,1.55
CHPD,9,9,1.44
CHPD,9,9,1.35
CHPD,9,9,1.26
CHPD,9,9,1.25
CHPD,9,9,1.5
CHPD,9,9,2.07
CHPD,9,9,2.58
CHPD,9,9,2.09
CHPD,9,9,2.06
CHPD,9,9,1.88
CHPD,9,9,1.83
CHPD,9,9,1.82
CHPD,9,9,1.92
CHPD,9,9,2.15
CHPD,9,9,2.95
CHPD,10,10,3.35
CHPD,10,10,3.9
CHPD,10,10,3.49
CHPD,10,10,3.34
CHPD,10,10,2.82
CHPD,10,10,2.59
CHPD,10,10,2.33
CHPD,10,10,1.88
CHPD,10,10,1.59
CHPD,10,10,1.43
CHPD,10,10,1.31
CHPD,10,10,1.36
CHPD,10,10,1.11
CHPD,10,10,1.31
CHPD,10,10,1.74
CHPD,10,10,2.42
CHPD,10,10,2.1
CHPD,10,10,2.0
CHPD,10,10,1.91
CHPD,10,10,1.9
CHPD,10,10,1.97
CHPD,10,10,1.99
CHPD,10,10,2.24
CHPD,10,10,2.62
CHPD,11,11,2.4
CHPD,11,11,2.81
CHPD,11,11,2.38
CHPD,11,11,2.1
CHPD,11,11,1.91
CHPD,11,11,1.74
CHPD,11,11,1.52
CHPD,11,11,1.28
CHPD,11,11,1.06
CHPD,11,11,0.92
CHPD,11,11,0.8
CHPD,11,11,0.75
CHPD,11,11,0.77
CHPD,11,11,0.84
CHPD,11,11,0.97
CHPD,11,11,1.33
CHPD,11,11,1.43
CHPD,11,11,1.41
CHPD,11,11,1.4
CHPD,11,11,1.42
CHPD,11,11,1.48
CHPD,11,11,1.56
CHPD,11,11,1.64
CHPD,11,11,1.91
CHPD,12,12,2.66
CHPD,12,12,2.38
CHPD,12,12,2.21
CHPD,12,12,2.06
CHPD,12,12,1.89
CHPD,12,12,1.7
CHPD,12,12,1.47
CHPD,12,12,1.18
CHPD,12,12,0.99
CHPD,12,12,0.86
CHPD,12,12,0.75
CHPD,12,12,0.7
CHPD,12,12,0.7
CHPD,12,12,0.71
CHPD,12,12,0.99
CHPD,12,12,1.39
CHPD,12,12,1.4
CHPD,12,12,1.36
CHPD,12,12,1.33
CHPD,12,12,1.45
CHPD,12,12,1.44
CHPD,12,12,1.5
CHPD,12,12,1.64
CHPD,12,12,1.83
CISO,1,1,8.78
CISO,1,1,9.06
CISO,1,1,8.22
CISO,1,1,6.99
CISO,1,1,6.1
CISO,1,1,5.48
CISO,1,1,5.3
CISO,1,1,4.23
CISO,1,1,3.41
CISO,1,1,2.98
CISO,1,1,2.67
CISO,1,1,2.44
CISO,1,1,2.61
CISO,1,1,3.64
CISO,1,1,4.58
CISO,1,1,6.79
CISO,1,1,6.24
CISO,1,1,5.98
CISO,1,1,5.51
CISO,1,1,5.67
CISO,1,1,5.94
CISO,1,1,6.1
CISO,1,1,7.12
CISO,1,1,8.86
CISO,2,2,9.84
CISO,2,2,9.88
CISO,2,2,8.61
CISO,2,2,7.15
CISO,2,2,6.3
CISO,2,2,5.68
CISO,2,2,5.06
CISO,2,2,4.15
CISO,2,2,3.49
CISO,2,2,3.05
CISO,2,2,2.73
CISO,2,2,2.5
CISO,2,2,2.65
CISO,2,2,3.72
CISO,2,2,5.27
CISO,2,2,6.86
CISO,2,2,6.4
CISO,2,2,6.23
CISO,2,2,5.62
CISO,2,2,5.96
CISO,2,2,6.53
CISO,2,2,6.6
CISO,2,2,7.35
CISO,2,2,7.62
CISO,3,3,8.61
CISO,3,3,9.46
CISO,3,3,8.43
CISO,3,3,7.18
CISO,3,3,6.57
CISO,3,3,5.75
CISO,3,3,5.05
CISO,3,3,4.11
CISO,3,3,3.39
CISO,3,3,2.91
CISO,3,3,2.58
CISO,3,3,2.31
CISO,3,3,2.46
CISO,3,3,3.54
CISO,3,3,4.89
CISO,3,3,6.27
CISO,3,3,6.41
CISO,3,3,6.23
CISO,3,3,5.71
CISO,3,3,6.05
CISO,3,3,6.66
CISO,3,3,6.71
CISO,3,3,7.4
CISO,3,3,7.73
CISO,4,4,8.06
CISO,4,4,9.01
CISO,4,4,8.14
CISO,4,4,7.19
CISO,4,4,6.46
CISO,4,4,5.83
CISO,4,4,5.2
CISO,4,4,4.41
CISO,4,4,3.88
CISO,4,4,3.31
CISO,4,4,3.06
CISO,4,4,2.74
CISO,4,4,2.51
CISO,4,4,3.48
CISO,4,4,4.34
CISO,4,4,6.21
CISO,4,4,6.23
CISO,4,4,5.77
CISO,4,4,5.33
CISO,4,4,5.4
CISO,4,4,5.68
CISO,4,4,5.65
CISO,4,4,6.53
CISO,4,4,7.38
CISO,5,5,7.62
CISO,5,5,8.21
CISO,5,5,7.16
CISO,5,5,6.68
CISO,5,5,6.46
CISO,5,5,5.44
CISO,5,5,4.93
CISO,5,5,3.87
CISO,5,5,3.26
CISO,5,5,2.88
CISO,5,5,2.65
CISO,5,5,2.36
CISO,5,5,2.49
CISO,5,5,3.08
CISO,5,5,4.65
CISO,5,5,6.56
CISO,5,5,6.28
CISO,5,5,5.85
CISO,5,5,5.55
CISO,5,5,5.6
CISO,5,5,5.27
CISO,5,5,5.3
CISO,5,5,5.75
CISO,5,5,6.53
CISO,6,6,5.98
CISO,6,6,6.53
CISO,6,6,6.41
CISO,6,6,5.56
CISO,6,6,5.04
CISO,6,6,4.64
CISO,6,6,4.24
CISO,6,6,3.47
CISO,6,6,2.92
CISO,6,6,2.58
CISO,6,6,2.33
CISO,6,6,2.17
CISO,6,6,2.27
CISO,6,6,2.93
CISO,6,6,4.42
CISO,6,6,6.16
CISO,6,6,5.93
CISO,6,6,4.99
CISO,6,6,4.53
CISO,6,6,4.46
CISO,6,6,4.42
CISO,6,6,4.12
CISO,6,6,4.58
CISO,6,6,5.56
CISO,7,7,5.13
CISO,7,7,5.62
CISO,7,7,5.61
CISO,7,7,5.21
CISO,7,7,4.52
CISO,7,7,4.34
CISO,7,7,3.81
CISO,7,7,3.11
CISO,7,7,2.66
CISO,7,7,2.37
CISO,7,7,2.15
CISO,7,7,2.02
CISO,7,7,2.26
CISO,7,7,3.22
CISO,7,7,3.93
CISO,7,7,5.44
CISO,7,7,5.36
CISO,7,7,4.59
CISO,7,7,4.07
CISO,7,7,4.07
CISO,7,7,4.96
CISO,7,7,4.31
CISO,7,7,4.14
CISO,7,7,4.6
CISO,8,8,5.64
CISO,8,8,6.19
CISO,8,8,6.58
CISO,8,8,5.5
CISO,8,8,4.92
CISO,8,8,4.82
CISO,8,8,4.77
CISO,8,8,3.6
CISO,8,8,3.09
CISO,8,8,2.88
CISO,8,8,2.48
CISO,8,8,2.25
CISO,8,8,2.36
CISO,8,8,2.95
CISO,8,8,4.33
CISO,8,8,6.2
CISO,8,8,5.76
CISO,8,8,4.82
CISO,8,8,4.31
CISO,8,8,4.18
CISO,8,8,4.01
CISO,8,8,3.8
CISO,8,8,4.21
CISO,8,8,4.75
CISO,9,9,6.27
CISO,9,9,7.91
CISO,9,9,7.31
CISO,9,9,5.81
CISO,9,9,5.26
CISO,9,9,4.89
CISO,9,9,4.4
CISO,9,9,3.55
CISO,9,9,3.01
CISO,9,9,2.65
CISO,9,9,2.37
CISO,9,9,2.2
CISO,9,9,2.31
CISO,9,9,3.11
CISO,9,9,4.78
CISO,9,9,6.44
CISO,9,9,5.68
CISO,9,9,5.16
CISO,9,9,4.65
CISO,9,9,4.55
CISO,9,9,4.57
CISO,9,9,4.44
CISO,9,9,4.85
CISO,9,9,6.04
CISO,10,10,7.12
CISO,10,10,8.22
CISO,10,10,7.64
CISO,10,10,6.99
CISO,10,10,5.93
CISO,10,10,5.46
CISO,10,10,4.94
CISO,10,10,4.05
CISO,10,10,3.43
CISO,10,10,3.05
CISO,10,10,2.76
CISO,10,10,2.88
CISO,10,10,2.54
CISO,10,10,3.35
CISO,10,10,5.09
CISO,10,10,6.98
CISO,10,10,6.31
CISO,10,10,5.64
CISO,10,10,5.2
CISO,10,10,5.02
CISO,10,10,5.11
CISO,10,10,4.9
CISO,10,10,5.44
CISO,10,10,6.21
CISO,11,11,8.3
CISO,11,11,9.34
CISO,11,11,7.97
CISO,11,11,6.94
CISO,11,11,6.3
CISO,11,11,5.81
CISO,11,11,5.15
CISO,11,11,4.33
CISO,11,11,3.56
CISO,11,11,3.1
CISO,11,11,2.76
CISO,11,11,2.59
CISO,11,11,2.78
CISO,11,11,3.35
CISO,11,11,4.48
CISO,11,11,6.22
CISO,11,11,6.37
CISO,11,11,6.14
CISO,11,11,5.89
CISO,11,11,5.92
CISO,11,11,5.98
CISO,11,11,6.13
CISO,11,11,6.53
CISO,11,11,7.47
CISO,12,12,9.34
CISO,12,12,8.67
CISO,12,12,7.81
CISO,12,12,7.05
CISO,12,12,6.45
CISO,12,12,5.82
CISO,12,12,5.12
CISO,12,12,4.16
CISO,12,12,3.46
CISO,12,12,3.01
CISO,12,12,2.67
CISO,12,12,2.5
CISO,12,12,2.6
CISO,12,12,3.0
CISO,12,12,4.73
CISO,12,12,6.85
CISO,12,12,6.39
CISO,12,12,6.12
CISO,12,12,5.76
CISO,12,12,5.93
CISO,12,12,5.81
CISO,12,12,5.85
CISO,12,12,6.34
CISO,12,12,7.08
DOPD,1,1,0.83
DOPD,1,1,0.93
DOPD,1,1,0.72
DOPD,1,1,0.58
DOPD,1,1,0.51
DOPD,1,1,0.47
DOPD,1,1,0.66
DOPD,1,1,0.51
DOPD,1,1,0.4
DOPD,1,1,0.38
DOPD,1,1,0.36
DOPD,1,1,0.35
DOPD,1,1,0.38
DOPD,1,1,0.52
DOPD,1,1,0.31
DOPD,1,1,0.48
DOPD,1,1,0.34
DOPD,1,1,0.31
DOPD,1,1,0.25
DOPD,1,1,0.3
DOPD,1,1,0.38
DOPD,1,1,0.44
DOPD,1,1,0.72
DOPD,1,1,1.29
DOPD,2,2,1.61
DOPD,2,2,1.4
DOPD,2,2,0.96
DOPD,2,2,0.67
DOPD,2,2,0.6
DOPD,2,2,0.56
DOPD,2,2,0.53
DOPD,2,2,0.47
DOPD,2,2,0.44
DOPD,2,2,0.41
DOPD,2,2,0.39
DOPD,2,2,0.37
DOPD,2,2,0.4
DOPD,2,2,0.56
DOPD,2,2,0.56
DOPD,2,2,0.54
DOPD,2,2,0.37
DOPD,2,2,0.4
DOPD,2,2,0.28
DOPD,2,2,0.42
DOPD,2,2,0.68
DOPD,2,2,0.75
DOPD,2,2,0.88
DOPD,2,2,0.7
DOPD,3,3,1.12
DOPD,3,3,1.32
DOPD,3,3,0.99
DOPD,3,3,0.79
DOPD,3,3,0.89
DOPD,3,3,0.68
DOPD,3,3,0.6
DOPD,3,3,0.52
DOPD,3,3,0.46
DOPD,3,3,0.42
DOPD,3,3,0.4
DOPD,3,3,0.37
DOPD,3,3,0.41
DOPD,3,3,0.62
DOPD,3,3,0.52
DOPD,3,3,0.44
DOPD,3,3,0.44
DOPD,3,3,0.46
DOPD,3,3,0.36
DOPD,3,3,0.55
DOPD,3,3,0.9
DOPD,3,3,1.01
DOPD,3,3,1.1
DOPD,3,3,0.91
DOPD,4,4,1.6
DOPD,4,4,2.09
DOPD,4,4,1.7
DOPD,4,4,1.45
DOPD,4,4,1.4
DOPD,4,4,1.27
DOPD,4,4,1.21
DOPD,4,4,1.17
DOPD,4,4,1.14
DOPD,4,4,0.97
DOPD,4,4,0.98
DOPD,4,4,0.85
DOPD,4,4,0.62
DOPD,4,4,0.81
DOPD,4,4,0.39
DOPD,4,4,0.5
DOPD,4,4,0.45
DOPD,4,4,0.45
DOPD,4,4,0.42
DOPD,4,4,0.54
DOPD,4,4,0.74
DOPD,4,4,0.77
DOPD,4,4,1.13
DOPD,4,4,1.39
DOPD,5,5,1.2
DOPD,5,5,1.34
DOPD,5,5,0.78
DOPD,5,5,1.01
DOPD,5,5,1.33
DOPD,5,5,0.89
DOPD,5,5,0.92
DOPD,5,5,0.65
DOPD,5,5,0.6
DOPD,5,5,0.61
DOPD,5,5,0.65
DOPD,5,5,0.59
DOPD,5,5,0.64
DOPD,5,5,0.61
DOPD,5,5,0.76
DOPD,5,5,0.94
DOPD,5,5,0.6
DOPD,5,5,0.54
DOPD,5,5,0.55
DOPD,5,5,0.6
DOPD,5,5,0.35
DOPD,5,5,0.42
DOPD,5,5,0.46
DOPD,5,5,0.68
DOPD,6,6,1.01
DOPD,6,6,1.24
DOPD,6,6,1.25
DOPD,6,6,0.9
DOPD,6,6,0.76
DOPD,6,6,0.69
DOPD,6,6,0.74
DOPD,6,6,0.65
DOPD,6,6,0.58
DOPD,6,6,0.57
DOPD,6,6,0.57
DOPD,6,6,0.57
DOPD,6,6,0.6
DOPD,6,6,0.65
DOPD,6,6,0.81
DOPD,6,6,1.08
DOPD,6,6,0.73
DOPD,6,6,0.33
DOPD,6,6,0.3
DOPD,6,6,0.33
DOPD,6,6,0.39
DOPD,6,6,0.29
DOPD,6,6,0.44
DOPD,6,6,1.0
DOPD,7,7,0.75
DOPD,7,7,0.88
DOPD,7,7,0.94
DOPD,7,7,0.91
DOPD,7,7,0.56
DOPD,7,7,0.6
DOPD,7,7,0.53
DOPD,7,7,0.47
DOPD,7,7,0.47
DOPD,7,7,0.47
DOPD,7,7,0.48
DOPD,7,7,0.49
DOPD,7,7,0.6
DOPD,7,7,0.84
DOPD,7,7,0.55
DOPD,7,7,0.7
DOPD,7,7,0.56
DOPD,7,7,0.33
DOPD,7,7,0.27
DOPD,7,7,0.38
DOPD,7,7,1.14
DOPD,7,7,0.79
DOPD,7,7,0.45
DOPD,7,7,0.56
DOPD,8,8,0.98
DOPD,8,8,1.15
DOPD,8,8,1.54
DOPD,8,8,0.94
DOPD,8,8,0.8
DOPD,8,8,0.91
DOPD,8,8,1.21
DOPD,8,8,0.76
DOPD,8,8,0.71
DOPD,8,8,0.77
DOPD,8,8,0.67
DOPD,8,8,0.62
DOPD,8,8,0.66
DOPD,8,8,0.68
DOPD,8,8,0.78
DOPD,8,8,1.12
DOPD,8,8,0.71
DOPD,8,8,0.34
DOPD,8,8,0.27
DOPD,8,8,0.28
DOPD,8,8,0.26
DOPD,8,8,0.24
DOPD,8,8,0.36
DOPD,8,8,0.53
DOPD,9,9,1.0
DOPD,9,9,2.15
DOPD,9,9,1.71
DOPD,9,9,0.87
DOPD,9,9,0.78
DOPD,9,9,0.72
DOPD,9,9,0.72
DOPD,9,9,0.61
DOPD,9,9,0.57
DOPD,9,9,0.57
DOPD,9,9,0.56
DOPD,9,9,0.56
DOPD,9,9,0.59
DOPD,9,9,0.73
DOPD,9,9,0.96
DOPD,9,9,1.11
DOPD,9,9,0.44
DOPD,9,9,0.38
DOPD,9,9,0.3
DOPD,9,9,0.31
DOPD,9,9,0.35
DOPD,9,9,0.35
DOPD,9,9,0.43
DOPD,9,9,1.03
DOPD,10,10,1.35
DOPD,10,10,2.01
DOPD,10,10,1.54
DOPD,10,10,1.6
DOPD,10,10,1.07
DOPD,10,10,0.94
DOPD,10,10,0.92
DOPD,10,10,0.78
DOPD,10,10,0.71
DOPD,10,10,0.69
DOPD,10,10,0.69
DOPD,10,10,0.88
DOPD,10,10,0.61
DOPD,10,10,0.71
DOPD,10,10,0.83
DOPD,10,10,1.18
DOPD,10,10,0.63
DOPD,10,10,0.48
DOPD,10,10,0.45
DOPD,10,10,0.43
DOPD,10,10,0.52
DOPD,10,10,0.47
DOPD,10,10,0.61
DOPD,10,10,0.82
DOPD,11,11,0.9
DOPD,11,11,1.4
DOPD,11,11,0.86
DOPD,11,11,0.75
DOPD,11,11,0.64
DOPD,11,11,0.59
DOPD,11,11,0.53
DOPD,11,11,0.5
DOPD,11,11,0.42
DOPD,11,11,0.39
DOPD,11,11,0.37
DOPD,11,11,0.4
DOPD,11,11,0.45
DOPD,11,11,0.43
DOPD,11,11,0.3
DOPD,11,11,0.39
DOPD,11,11,0.4
DOPD,11,11,0.34
DOPD,11,11,0.35
DOPD,11,11,0.34
DOPD,11,11,0.35
DOPD,11,11,0.45
DOPD,11,11,0.44
DOPD,11,11,0.66
DOPD,12,12,1.21
DOPD,12,12,0.84
DOPD,12,12,0.66
DOPD,12,12,0.73
DOPD,12,12,0.65
DOPD,12,12,0.54
DOPD,12,12,0.48
DOPD,12,12,0.41
DOPD,12,12,0.37
DOPD,12,12,0.34
DOPD,12,12,0.32
DOPD,12,12,0.35
DOPD,12,12,0.35
DOPD,12,12,0.24
DOPD,12,12,0.29
DOPD,12,12,0.4
DOPD,12,12,0.32
DOPD,12,12,0.29
DOPD,12,12,0.3
DOPD,12,12,0.37
DOPD,12,12,0.29
DOPD,12,12,0.34
DOPD,12,12,0.36
DOPD,12,12,0.49
EPE,1,1,5.75
EPE,1,1,5.18
EPE,1,1,4.28
EPE,1,1,3.77
EPE,1,1,3.4
EPE,1,1,3.07
EPE,1,1,2.41
EPE,1,1,1.91
EPE,1,1,1.62
EPE,1,1,1.38
EPE,1,1,1.21
EPE,1,1,1.27
EPE,1,1,1.8
EPE,1,1,2.61
EPE,1,1,3.93
EPE,1,1,3.89
EPE,1,1,3.69
EPE,1,1,3.35
EPE,1,1,3.38
EPE,1,1,3.42
EPE,1,1,3.5
EPE,1,1,4.0
EPE,1,1,4.79
EPE,1,1,5.12
EPE,2,2,6.27
EPE,2,2,5.49
EPE,2,2,4.46
EPE,2,2,3.91
EPE,2,2,3.52
EPE,2,2,3.06
EPE,2,2,2.43
EPE,2,2,1.98
EPE,2,2,1.68
EPE,2,2,1.44
EPE,2,2,1.26
EPE,2,2,1.31
EPE,2,2,1.87
EPE,2,2,2.87
EPE,2,2,4.03
EPE,2,2,3.92
EPE,2,2,3.76
EPE,2,2,3.4
EPE,2,2,3.46
EPE,2,2,3.6
EPE,2,2,3.66
EPE,2,2,4.1
EPE,2,2,4.48
EPE,2,2,5.55
EPE,3,3,5.54
EPE,3,3,5.08
EPE,3,3,4.29
EPE,3,3,3.83
EPE,3,3,3.43
EPE,3,3,2.99
EPE,3,3,2.38
EPE,3,3,1.92
EPE,3,3,1.61
EPE,3,3,1.38
EPE,3,3,1.2
EPE,3,3,1.28
EPE,3,3,1.87
EPE,3,3,2.86
EPE,3,3,3.91
EPE,3,3,3.94
EPE,3,3,3.71
EPE,3,3,3.34
EPE,3,3,3.34
EPE,3,3,3.44
EPE,3,3,3.42
EPE,3,3,3.79
EPE,3,3,4.1
EPE,3,3,4.66
EPE,4,4,4.6
EPE,4,4,4.37
EPE,4,4,3.83
EPE,4,4,3.42
EPE,4,4,3.14
EPE,4,4,2.8
EPE,4,4,2.31
EPE,4,4,1.97
EPE,4,4,1.64
EPE,4,4,1.45
EPE,4,4,1.27
EPE,4,4,1.24
EPE,4,4,1.78
EPE,4,4,2.64
EPE,4,4,3.79
EPE,4,4,3.73
EPE,4,4,3.33
EPE,4,4,2.91
EPE,4,4,2.77
EPE,4,4,2.77
EPE,4,4,2.65
EPE,4,4,3.0
EPE,4,4,3.36
EPE,4,4,3.83
EPE,5,5,3.74
EPE,5,5,3.5
EPE,5,5,3.23
EPE,5,5,3.08
EPE,5,5,2.71
EPE,5,5,2.44
EPE,5,5,1.96
EPE,5,5,1.64
EPE,5,5,1.4
EPE,5,5,1.22
EPE,5,5,1.09
EPE,5,5,1.16
EPE,5,5,1.58
EPE,5,5,2.56
EPE,5,5,3.62
EPE,5,5,3.45
EPE,5,5,3.0
EPE,5,5,2.59
EPE,5,5,2.45
EPE,5,5,2.29
EPE,5,5,2.21
EPE,5,5,2.42
EPE,5,5,2.71
EPE,5,5,3.21
EPE,6,6,3.35
EPE,6,6,3.31
EPE,6,6,2.95
EPE,6,6,2.72
EPE,6,6,2.51
EPE,6,6,2.26
EPE,6,6,1.85
EPE,6,6,1.54
EPE,6,6,1.33
EPE,6,6,1.15
EPE,6,6,1.04
EPE,6,6,1.09
EPE,6,6,1.53
EPE,6,6,2.43
EPE,6,6,3.38
EPE,6,6,3.22
EPE,6,6,2.69
EPE,6,6,2.33
EPE,6,6,2.22
EPE,6,6,2.12
EPE,6,6,2.02
EPE,6,6,2.22
EPE,6,6,2.55
EPE,6,6,2.85
EPE,7,7,3.21
EPE,7,7,3.21
EPE,7,7,2.95
EPE,7,7,2.66
EPE,7,7,2.5
EPE,7,7,2.19
EPE,7,7,1.79
EPE,7,7,1.51
EPE,7,7,1.3
EPE,7,7,1.12
EPE,7,7,1.02
EPE,7,7,1.11
EPE,7,7,1.63
EPE,7,7,2.33
EPE,7,7,3.21
EPE,7,7,3.11
EPE,7,7,2.63
EPE,7,7,2.26
EPE,7,7,2.18
EPE,7,7,2.34
EPE,7,7,2.15
EPE,7,7,2.19
EPE,7,7,2.41
EPE,7,7,2.74
EPE,8,8,3.36
EPE,8,8,3.49
EPE,8,8,3.0
EPE,8,8,2.75
EPE,8,8,2.62
EPE,8,8,2.45
EPE,8,8,1.91
EPE,8,8,1.6
EPE,8,8,1.41
EPE,8,8,1.18
EPE,8,8,1.05
EPE,8,8,1.1
EPE,8,8,1.49
EPE,8,8,2.39
EPE,8,8,3.35
EPE,8,8,3.18
EPE,8,8,2.67
EPE,8,8,2.29
EPE,8,8,2.17
EPE,8,8,2.06
EPE,8,8,2.0
EPE,8,8,2.2
EPE,8,8,2.43
EPE,8,8,2.86
EPE,9,9,3.86
EPE,9,9,3.7
EPE,9,9,3.13
EPE,9,9,2.87
EPE,9,9,2.67
EPE,9,9,2.38
EPE,9,9,1.9
EPE,9,9,1.58
EPE,9,9,1.34
EPE,9,9,1.15
