BA,Month,Hour,Transportation_Load_Penetration_Percentage
AVA,5,5,7.6
AVA,6,6,8.13
AVA,6,6,8.94
AVA,6,6,8.91
AVA,6,6,8.04
AVA,6,6,7.6
AVA,6,6,7.55
AVA,6,6,7.49
AVA,6,6,7.01
AVA,6,6,6.68
AVA,6,6,6.48
AVA,6,6,6.3
AVA,6,6,6.13
AVA,6,6,6.06
AVA,6,6,6.08
AVA,6,6,6.95
AVA,6,6,8.3
AVA,6,6,7.68
AVA,6,6,6.59
AVA,6,6,6.02
AVA,6,6,5.88
AVA,6,6,5.93
AVA,6,6,5.68
AVA,6,6,6.25
AVA,6,6,7.51
AVA,7,7,6.86
AVA,7,7,7.49
AVA,7,7,7.61
AVA,7,7,7.37
AVA,7,7,6.76
AVA,7,7,6.92
AVA,7,7,6.72
AVA,7,7,6.32
AVA,7,7,6.14
AVA,7,7,5.98
AVA,7,7,5.86
AVA,7,7,5.74
AVA,7,7,5.92
AVA,7,7,6.4
AVA,7,7,6.47
AVA,7,7,7.5
AVA,7,7,7.02
AVA,7,7,6.08
AVA,7,7,5.48
AVA,7,7,5.45
AVA,7,7,6.54
AVA,7,7,5.88
AVA,7,7,5.67
AVA,7,7,6.28
AVA,8,8,7.19
AVA,8,8,7.92
AVA,8,8,8.61
AVA,8,8,7.55
AVA,8,8,7.17
AVA,8,8,7.39
AVA,8,8,7.73
AVA,8,8,6.75
AVA,8,8,6.53
AVA,8,8,6.48
AVA,8,8,6.15
AVA,8,8,5.92
AVA,8,8,5.94
AVA,8,8,6.14
AVA,8,8,6.86
AVA,8,8,8.34
AVA,8,8,7.49
AVA,8,8,6.26
AVA,8,8,5.56
AVA,8,8,5.31
AVA,8,8,5.19
AVA,8,8,5.01
AVA,8,8,5.5
AVA,8,8,6.23
AVA,9,9,7.31
AVA,9,9,9.13
AVA,9,9,8.7
AVA,9,9,7.4
AVA,9,9,7.13
AVA,9,9,7.09
AVA,9,9,6.94
AVA,9,9,6.47
AVA,9,9,6.22
AVA,9,9,6.04
AVA,9,9,5.86
AVA,9,9,5.66
AVA,9,9,5.62
AVA,9,9,6.02
AVA,9,9,6.95
AVA,9,9,8.04
AVA,9,9,7.03
AVA,9,9,6.46
AVA,9,9,5.85
AVA,9,9,5.66
AVA,9,9,5.63
AVA,9,9,5.54
AVA,9,9,5.92
AVA,9,9,7.09
AVA,10,10,9.11
AVA,10,10,9.96
AVA,10,10,9.23
AVA,10,10,8.73
AVA,10,10,7.97
AVA,10,10,7.77
AVA,10,10,7.5
AVA,10,10,6.81
AVA,10,10,6.35
AVA,10,10,6.1
AVA,10,10,5.83
AVA,10,10,5.83
AVA,10,10,5.25
AVA,10,10,5.49
AVA,10,10,6.3
AVA,10,10,7.54
AVA,10,10,6.94
AVA,10,10,6.59
AVA,10,10,6.24
AVA,10,10,6.16
AVA,10,10,6.32
AVA,10,10,6.28
AVA,10,10,6.85
AVA,10,10,7.56
AVA,11,11,8.08
AVA,11,11,9.16
AVA,11,11,8.28
AVA,11,11,7.54
AVA,11,11,7.24
AVA,11,11,7.08
AVA,11,11,6.74
AVA,11,11,6.19
AVA,11,11,5.71
AVA,11,11,5.47
AVA,11,11,5.24
AVA,11,11,5.08
AVA,11,11,5.0
AVA,11,11,5.06
AVA,11,11,5.46
AVA,11,11,6.52
AVA,11,11,6.47
AVA,11,11,6.16
AVA,11,11,5.87
AVA,11,11,5.84
AVA,11,11,5.89
AVA,11,11,6.06
AVA,11,11,6.4
AVA,11,11,7.17
AVA,12,12,8.15
AVA,12,12,7.96
AVA,12,12,7.57
AVA,12,12,7.11
AVA,12,12,6.84
AVA,12,12,6.57
AVA,12,12,6.19
AVA,12,12,5.63
AVA,12,12,5.22
AVA,12,12,5.0
AVA,12,12,4.8
AVA,12,12,4.63
AVA,12,12,4.47
AVA,12,12,4.41
AVA,12,12,5.09
AVA,12,12,6.18
AVA,12,12,6.08
AVA,12,12,5.8
AVA,12,12,5.56
AVA,12,12,5.69
AVA,12,12,5.61
AVA,12,12,5.7
AVA,12,12,6.05
AVA,12,12,6.66
AZPS,1,1,29.44
AZPS,1,1,28.97
AZPS,1,1,25.3
AZPS,1,1,22.45
AZPS,1,1,20.99
AZPS,1,1,20.08
AZPS,1,1,21.59
AZPS,1,1,19.35
AZPS,1,1,17.65
AZPS,1,1,17.04
AZPS,1,1,16.13
AZPS,1,1,15.6
AZPS,1,1,16.67
AZPS,1,1,20.19
AZPS,1,1,19.87
AZPS,1,1,20.89
AZPS,1,1,18.7
AZPS,1,1,18.45
AZPS,1,1,18.44
AZPS,1,1,19.53
AZPS,1,1,20.96
AZPS,1,1,22.87
AZPS,1,1,26.82
AZPS,1,1,33.75
AZPS,2,2,34.05
AZPS,2,2,31.19
AZPS,2,2,26.15
AZPS,2,2,22.26
AZPS,2,2,20.96
AZPS,2,2,20.12
AZPS,2,2,19.01
AZPS,2,2,18.03
AZPS,2,2,17.54
AZPS,2,2,17.14
AZPS,2,2,16.61
AZPS,2,2,16.37
AZPS,2,2,17.54
AZPS,2,2,21.53
AZPS,2,2,23.83
AZPS,2,2,22.4
AZPS,2,2,19.15
AZPS,2,2,19.89
AZPS,2,2,18.95
AZPS,2,2,20.74
AZPS,2,2,23.4
AZPS,2,2,24.56
AZPS,2,2,26.68
AZPS,2,2,26.1
AZPS,3,3,27.08
AZPS,3,3,27.33
AZPS,3,3,23.61
AZPS,3,3,21.16
AZPS,3,3,21.48
AZPS,3,3,19.49
AZPS,3,3,18.11
AZPS,3,3,17.12
AZPS,3,3,16.41
AZPS,3,3,16.02
AZPS,3,3,15.56
AZPS,3,3,15.27
AZPS,3,3,16.6
AZPS,3,3,20.83
AZPS,3,3,22.14
AZPS,3,3,20.81
AZPS,3,3,19.74
AZPS,3,3,20.03
AZPS,3,3,19.33
AZPS,3,3,20.95
AZPS,3,3,23.56
AZPS,3,3,24.42
AZPS,3,3,25.85
AZPS,3,3,25.38
AZPS,4,4,28.28
AZPS,4,4,29.62
AZPS,4,4,25.87
AZPS,4,4,23.96
AZPS,4,4,22.99
AZPS,4,4,22.07
AZPS,4,4,21.21
AZPS,4,4,20.7
AZPS,4,4,20.82
AZPS,4,4,19.55
AZPS,4,4,19.51
AZPS,4,4,18.7
AZPS,4,4,17.7
AZPS,4,4,21.37
AZPS,4,4,20.64
AZPS,4,4,21.43
AZPS,4,4,20.4
AZPS,4,4,19.71
AZPS,4,4,19.32
AZPS,4,4,20.0
AZPS,4,4,20.97
AZPS,4,4,21.84
AZPS,4,4,24.26
AZPS,4,4,26.25
AZPS,5,5,23.53
AZPS,5,5,23.56
AZPS,5,5,18.75
AZPS,5,5,19.91
AZPS,5,5,21.38
AZPS,5,5,18.48
AZPS,5,5,18.19
AZPS,5,5,16.1
AZPS,5,5,15.99
AZPS,5,5,16.14
AZPS,5,5,16.36
AZPS,5,5,16.07
AZPS,5,5,17.38
AZPS,5,5,19.24
AZPS,5,5,23.01
AZPS,5,5,24.71
AZPS,5,5,21.13
AZPS,5,5,19.35
AZPS,5,5,18.47
AZPS,5,5,18.17
AZPS,5,5,15.63
AZPS,5,5,16.74
AZPS,5,5,17.11
AZPS,5,5,19.02
AZPS,6,6,19.55
AZPS,6,6,20.22
AZPS,6,6,19.63
AZPS,6,6,17.84
AZPS,6,6,16.72
AZPS,6,6,16.12
AZPS,6,6,15.92
AZPS,6,6,15.04
AZPS,6,6,14.67
AZPS,6,6,14.78
AZPS,6,6,14.73
AZPS,6,6,15.03
AZPS,6,6,16.22
AZPS,6,6,18.94
AZPS,6,6,22.31
AZPS,6,6,23.87
AZPS,6,6,20.45
AZPS,6,6,16.06
AZPS,6,6,14.98
AZPS,6,6,14.36
AZPS,6,6,13.97
AZPS,6,6,13.61
AZPS,6,6,14.8
AZPS,6,6,18.45
AZPS,7,7,16.76
AZPS,7,7,17.09
AZPS,7,7,17.09
AZPS,7,7,17.23
AZPS,7,7,15.1
AZPS,7,7,15.3
AZPS,7,7,14.3
AZPS,7,7,13.55
AZPS,7,7,13.43
AZPS,7,7,13.43
AZPS,7,7,13.43
AZPS,7,7,13.72
AZPS,7,7,15.51
AZPS,7,7,19.52
AZPS,7,7,19.21
AZPS,7,7,19.77
AZPS,7,7,17.67
AZPS,7,7,14.75
AZPS,7,7,13.5
AZPS,7,7,13.61
AZPS,7,7,17.87
AZPS,7,7,15.77
AZPS,7,7,13.86
AZPS,7,7,15.06
AZPS,8,8,18.69
AZPS,8,8,19.42
AZPS,8,8,20.84
AZPS,8,8,17.8
AZPS,8,8,16.77
AZPS,8,8,17.29
AZPS,8,8,18.4
AZPS,8,8,15.21
AZPS,8,8,14.68
AZPS,8,8,14.96
AZPS,8,8,14.14
AZPS,8,8,13.96
AZPS,8,8,14.99
AZPS,8,8,17.3
AZPS,8,8,20.14
AZPS,8,8,21.83
AZPS,8,8,18.49
AZPS,8,8,14.95
AZPS,8,8,13.57
AZPS,8,8,13.03
AZPS,8,8,12.23
AZPS,8,8,12.43
AZPS,8,8,13.49
AZPS,8,8,15.13
AZPS,9,9,17.87
AZPS,9,9,22.93
AZPS,9,9,20.76
AZPS,9,9,16.61
AZPS,9,9,16.07
AZPS,9,9,15.57
AZPS,9,9,14.85
AZPS,9,9,13.78
AZPS,9,9,13.54
AZPS,9,9,13.43
AZPS,9,9,13.29
AZPS,9,9,13.5
AZPS,9,9,14.6
AZPS,9,9,17.63
AZPS,9,9,21.25
AZPS,9,9,21.85
AZPS,9,9,16.63
AZPS,9,9,15.02
AZPS,9,9,13.74
AZPS,9,9,13.01
AZPS,9,9,12.61
AZPS,9,9,13.05
AZPS,9,9,13.55
AZPS,9,9,17.13
AZPS,10,10,22.37
AZPS,10,10,26.06
AZPS,10,10,23.16
AZPS,10,10,23.49
AZPS,10,10,20.65
AZPS,10,10,19.78
AZPS,10,10,19.09
AZPS,10,10,17.9
AZPS,10,10,17.6
AZPS,10,10,17.68
AZPS,10,10,17.65
AZPS,10,10,19.62
AZPS,10,10,18.33
AZPS,10,10,21.61
AZPS,10,10,25.26
AZPS,10,10,27.73
AZPS,10,10,22.18
AZPS,10,10,19.38
AZPS,10,10,18.11
AZPS,10,10,16.63
AZPS,10,10,16.31
AZPS,10,10,16.18
AZPS,10,10,17.18
AZPS,10,10,19.39
AZPS,11,11,24.96
AZPS,11,11,28.72
AZPS,11,11,23.04
AZPS,11,11,21.41
AZPS,11,11,20.46
AZPS,11,11,19.55
AZPS,11,11,18.35
AZPS,11,11,17.77
AZPS,11,11,16.86
AZPS,11,11,16.62
AZPS,11,11,16.3
AZPS,11,11,16.95
AZPS,11,11,18.58
AZPS,11,11,20.26
AZPS,11,11,21.18
AZPS,11,11,21.69
AZPS,11,11,20.82
AZPS,11,11,19.59
AZPS,11,11,19.58
AZPS,11,11,18.79
AZPS,11,11,18.19
AZPS,11,11,19.61
AZPS,11,11,19.99
AZPS,11,11,23.02
AZPS,12,12,33.13
AZPS,12,12,28.07
AZPS,12,12,24.09
AZPS,12,12,23.96
AZPS,12,12,22.87
AZPS,12,12,21.07
AZPS,12,12,19.41
AZPS,12,12,18.1
AZPS,12,12,17.26
AZPS,12,12,16.67
AZPS,12,12,15.97
AZPS,12,12,16.07
AZPS,12,12,16.86
AZPS,12,12,17.24
AZPS,12,12,20.29
AZPS,12,12,20.79
AZPS,12,12,19.2
AZPS,12,12,19.32
AZPS,12,12,20.41
AZPS,12,12,21.85
AZPS,12,12,20.92
AZPS,12,12,22.33
AZPS,12,12,23.34
AZPS,12,12,25.8
BANC,1,1,17.24
BANC,1,1,18.02
BANC,1,1,17.07
BANC,1,1,15.53
BANC,1,1,14.48
BANC,1,1,13.76
BANC,1,1,14.17
BANC,1,1,12.78
BANC,1,1,11.84
BANC,1,1,11.57
BANC,1,1,11.31
BANC,1,1,10.9
BANC,1,1,10.92
BANC,1,1,12.09
BANC,1,1,12.49
BANC,1,1,15.38
BANC,1,1,14.34
BANC,1,1,13.52
BANC,1,1,12.43
BANC,1,1,12.46
BANC,1,1,13.0
BANC,1,1,13.24
BANC,1,1,14.93
BANC,1,1,17.93
BANC,2,2,20.41
BANC,2,2,20.27
BANC,2,2,18.18
BANC,2,2,16.2
BANC,2,2,15.12
BANC,2,2,14.39
BANC,2,2,13.94
BANC,2,2,13.04
BANC,2,2,12.52
BANC,2,2,12.24
BANC,2,2,11.91
BANC,2,2,11.39
BANC,2,2,11.25
BANC,2,2,12.48
BANC,2,2,14.03
BANC,2,2,15.9
BANC,2,2,14.43
BANC,2,2,14.06
BANC,2,2,12.92
BANC,2,2,13.45
BANC,2,2,14.63
BANC,2,2,14.82
BANC,2,2,16.12
BANC,2,2,16.36
BANC,3,3,18.0
BANC,3,3,19.43
BANC,3,3,17.82
BANC,3,3,16.07
BANC,3,3,15.47
BANC,3,3,14.48
BANC,3,3,13.91
BANC,3,3,13.0
BANC,3,3,12.34
BANC,3,3,11.99
BANC,3,3,11.54
BANC,3,3,10.94
BANC,3,3,10.84
BANC,3,3,12.08
BANC,3,3,13.33
BANC,3,3,14.89
BANC,3,3,14.77
BANC,3,3,14.26
BANC,3,3,13.18
BANC,3,3,13.63
BANC,3,3,14.79
BANC,3,3,14.83
BANC,3,3,15.93
BANC,3,3,16.3
BANC,4,4,18.91
BANC,4,4,20.81
BANC,4,4,19.25
BANC,4,4,17.43
BANC,4,4,16.56
BANC,4,4,15.98
BANC,4,4,15.57
BANC,4,4,14.65
BANC,4,4,14.13
BANC,4,4,13.43
BANC,4,4,13.15
BANC,4,4,12.33
BANC,4,4,11.34
BANC,4,4,12.4
BANC,4,4,12.65
BANC,4,4,15.09
BANC,4,4,15.05
BANC,4,4,14.38
BANC,4,4,13.55
BANC,4,4,13.68
BANC,4,4,14.3
BANC,4,4,14.38
BANC,4,4,16.01
BANC,4,4,17.49
BANC,5,5,16.28
BANC,5,5,17.24
BANC,5,5,15.42
BANC,5,5,14.76
BANC,5,5,15.18
BANC,5,5,13.87
BANC,5,5,13.77
BANC,5,5,12.4
BANC,5,5,11.86
BANC,5,5,11.7
BANC,5,5,11.53
BANC,5,5,11.0
BANC,5,5,11.0
BANC,5,5,11.5
BANC,5,5,13.38
BANC,5,5,16.11
BANC,5,5,15.17
BANC,5,5,14.06
BANC,5,5,13.11
BANC,5,5,12.76
BANC,5,5,11.95
BANC,5,5,11.9
BANC,5,5,12.4
BANC,5,5,13.64
BANC,6,6,12.99
BANC,6,6,14.08
BANC,6,6,14.07
BANC,6,6,12.32
BANC,6,6,11.73
BANC,6,6,11.54
BANC,6,6,11.56
BANC,6,6,10.85
BANC,6,6,10.37
BANC,6,6,10.31
BANC,6,6,10.22
BANC,6,6,10.06
BANC,6,6,10.12
BANC,6,6,10.93
BANC,6,6,12.66
BANC,6,6,15.32
BANC,6,6,14.36
BANC,6,6,12.24
BANC,6,6,11.18
BANC,6,6,10.77
BANC,6,6,10.62
BANC,6,6,9.9
BANC,6,6,10.58
BANC,6,6,12.45
BANC,7,7,10.91
BANC,7,7,11.67
BANC,7,7,11.82
BANC,7,7,11.1
BANC,7,7,10.21
BANC,7,7,10.46
BANC,7,7,10.24
BANC,7,7,9.66
BANC,7,7,9.43
BANC,7,7,9.5
BANC,7,7,9.54
BANC,7,7,9.48
BANC,7,7,9.92
BANC,7,7,11.43
BANC,7,7,11.58
BANC,7,7,13.57
BANC,7,7,12.98
BANC,7,7,11.29
BANC,7,7,10.08
BANC,7,7,9.78
BANC,7,7,11.5
BANC,7,7,9.96
BANC,7,7,9.18
BANC,7,7,9.81
BANC,8,8,10.82
BANC,8,8,11.76
BANC,8,8,12.6
BANC,8,8,11.13
BANC,8,8,10.79
BANC,8,8,11.26
BANC,8,8,11.97
BANC,8,8,10.3
BANC,8,8,9.96
BANC,8,8,10.25
BANC,8,8,10.01
BANC,8,8,9.8
BANC,8,8,10.01
BANC,8,8,10.78
BANC,8,8,12.54
BANC,8,8,15.04
BANC,8,8,13.57
BANC,8,8,11.3
BANC,8,8,9.83
BANC,8,8,9.07
BANC,8,8,8.47
BANC,8,8,7.91
BANC,8,8,8.41
BANC,8,8,9.14
BANC,9,9,11.07
BANC,9,9,13.8
BANC,9,9,13.29
BANC,9,9,11.63
BANC,9,9,11.26
BANC,9,9,11.22
BANC,9,9,11.16
BANC,9,9,10.45
BANC,9,9,10.13
BANC,9,9,10.08
BANC,9,9,10.03
BANC,9,9,9.86
BANC,9,9,9.94
BANC,9,9,10.94
BANC,9,9,13.23
BANC,9,9,15.19
BANC,9,9,13.1
BANC,9,9,11.85
BANC,9,9,10.42
BANC,9,9,9.71
BANC,9,9,9.3
BANC,9,9,8.76
BANC,9,9,9.0
BANC,9,9,10.6
BANC,10,10,14.19
BANC,10,10,16.45
BANC,10,10,16.03
BANC,10,10,15.6
BANC,10,10,14.07
BANC,10,10,13.82
BANC,10,10,13.66
BANC,10,10,12.69
BANC,10,10,12.15
BANC,10,10,12.04
BANC,10,10,11.84
BANC,10,10,12.15
BANC,10,10,11.02
BANC,10,10,11.89
BANC,10,10,13.96
BANC,10,10,16.71
BANC,10,10,15.06
BANC,10,10,13.49
BANC,10,10,12.36
BANC,10,10,11.58
BANC,10,10,11.51
BANC,10,10,10.8
BANC,10,10,11.39
BANC,10,10,12.42
BANC,11,11,16.88
BANC,11,11,19.4
BANC,11,11,17.39
BANC,11,11,15.89
BANC,11,11,15.23
BANC,11,11,14.8
BANC,11,11,14.35
BANC,11,11,13.61
BANC,11,11,12.85
BANC,11,11,12.6
BANC,11,11,12.2
BANC,11,11,11.93
BANC,11,11,11.97
BANC,11,11,12.27
BANC,11,11,13.2
BANC,11,11,15.63
BANC,11,11,15.15
BANC,11,11,14.18
BANC,11,11,13.35
BANC,11,11,12.89
BANC,11,11,12.88
BANC,11,11,12.97
BANC,11,11,13.42
BANC,11,11,14.83
BANC,12,12,19.74
BANC,12,12,18.39
BANC,12,12,17.04
BANC,12,12,16.08
BANC,12,12,15.39
BANC,12,12,14.56
BANC,12,12,13.88
BANC,12,12,12.94
BANC,12,12,12.33
BANC,12,12,12.05
BANC,12,12,11.68
BANC,12,12,11.35
BANC,12,12,11.18
BANC,12,12,11.05
BANC,12,12,12.81
BANC,12,12,15.36
BANC,12,12,14.56
BANC,12,12,13.77
BANC,12,12,13.17
BANC,12,12,13.39
BANC,12,12,13.22
BANC,12,12,13.34
BANC,12,12,14.13
BANC,12,12,15.37
BPAT,1,1,9.77
BPAT,1,1,10.3
BPAT,1,1,9.71
BPAT,1,1,8.76
BPAT,1,1,8.31
BPAT,1,1,7.99
BPAT,1,1,7.92
BPAT,1,1,7.06
BPAT,1,1,6.45
BPAT,1,1,6.14
BPAT,1,1,5.83
BPAT,1,1,5.48
BPAT,1,1,5.35
BPAT,1,1,5.79
BPAT,1,1,6.16
BPAT,1,1,7.52
BPAT,1,1,7.29
BPAT,1,1,6.89
BPAT,1,1,6.59
BPAT,1,1,6.73
BPAT,1,1,7.07
BPAT,1,1,7.33
BPAT,1,1,8.25
BPAT,1,1,9.78
BPAT,2,2,11.15
BPAT,2,2,11.37
BPAT,2,2,10.33
BPAT,2,2,9.09
BPAT,2,2,8.58
BPAT,2,2,8.23
BPAT,2,2,7.77
BPAT,2,2,7.13
BPAT,2,2,6.64
BPAT,2,2,6.28
BPAT,2,2,5.91
BPAT,2,2,5.55
BPAT,2,2,5.42
BPAT,2,2,5.9
BPAT,2,2,6.67
BPAT,2,2,7.65
BPAT,2,2,7.24
BPAT,2,2,7.05
BPAT,2,2,6.73
BPAT,2,2,7.0
BPAT,2,2,7.58
BPAT,2,2,7.8
BPAT,2,2,8.56
BPAT,2,2,8.99
BPAT,3,3,10.48
BPAT,3,3,11.3
BPAT,3,3,10.57
BPAT,3,3,9.39
BPAT,3,3,9.06
BPAT,3,3,8.5
BPAT,3,3,8.0
BPAT,3,3,7.27
BPAT,3,3,6.7
BPAT,3,3,6.3
BPAT,3,3,5.91
BPAT,3,3,5.49
BPAT,3,3,5.33
BPAT,3,3,5.81
BPAT,3,3,6.49
BPAT,3,3,7.33
BPAT,3,3,7.45
BPAT,3,3,7.37
BPAT,3,3,7.08
BPAT,3,3,7.34
BPAT,3,3,7.92
BPAT,3,3,8.11
BPAT,3,3,8.84
BPAT,3,3,9.36
BPAT,4,4,11.07
BPAT,4,4,12.0
BPAT,4,4,11.36
BPAT,4,4,10.24
BPAT,4,4,9.66
BPAT,4,4,9.25
BPAT,4,4,8.79
BPAT,4,4,8.06
BPAT,4,4,7.57
BPAT,4,4,7.0
BPAT,4,4,6.65
BPAT,4,4,6.14
BPAT,4,4,5.64
BPAT,4,4,6.03
BPAT,4,4,6.22
BPAT,4,4,7.51
BPAT,4,4,7.78
BPAT,4,4,7.57
BPAT,4,4,7.29
BPAT,4,4,7.38
BPAT,4,4,7.76
BPAT,4,4,7.95
BPAT,4,4,8.95
BPAT,4,4,10.03
BPAT,5,5,9.86
BPAT,5,5,10.55
BPAT,5,5,9.66
BPAT,5,5,9.36
BPAT,5,5,9.3
BPAT,5,5,8.48
BPAT,5,5,8.11
BPAT,5,5,7.18
BPAT,5,5,6.72
BPAT,5,5,6.4
BPAT,5,5,6.17
BPAT,5,5,5.83
BPAT,5,5,5.79
BPAT,5,5,5.89
BPAT,5,5,6.8
BPAT,5,5,8.27
BPAT,5,5,8.09
BPAT,5,5,7.58
BPAT,5,5,7.15
BPAT,5,5,7.04
BPAT,5,5,6.83
BPAT,5,5,6.96
BPAT,5,5,7.48
BPAT,5,5,8.45
BPAT,6,6,9.25
BPAT,6,6,10.08
BPAT,6,6,9.94
BPAT,6,6,8.93
BPAT,6,6,8.39
BPAT,6,6,8.06
BPAT,6,6,7.77
BPAT,6,6,7.1
BPAT,6,6,6.59
BPAT,6,6,6.27
BPAT,6,6,6.01
BPAT,6,6,5.77
BPAT,6,6,5.73
BPAT,6,6,5.92
BPAT,6,6,6.86
BPAT,6,6,8.37
BPAT,6,6,8.11
BPAT,6,6,7.18
BPAT,6,6,6.7
BPAT,6,6,6.58
BPAT,6,6,6.7
BPAT,6,6,6.55
BPAT,6,6,7.22
BPAT,6,6,8.6
BPAT,7,7,8.13
BPAT,7,7,8.81
BPAT,7,7,8.81
BPAT,7,7,8.32
BPAT,7,7,7.58
BPAT,7,7,7.46
BPAT,7,7,7.02
BPAT,7,7,6.39
BPAT,7,7,5.98
BPAT,7,7,5.7
BPAT,7,7,5.51
BPAT,7,7,5.35
BPAT,7,7,5.53
BPAT,7,7,6.18
BPAT,7,7,6.48
BPAT,7,7,7.73
BPAT,7,7,7.59
BPAT,7,7,6.79
BPAT,7,7,6.26
BPAT,7,7,6.23
BPAT,7,7,7.41
BPAT,7,7,6.8
BPAT,7,7,6.67
BPAT,7,7,7.39
BPAT,8,8,8.57
BPAT,8,8,9.37
BPAT,8,8,9.84
BPAT,8,8,8.62
BPAT,8,8,8.06
BPAT,8,8,8.09
BPAT,8,8,8.19
BPAT,8,8,7.01
BPAT,8,8,6.55
BPAT,8,8,6.35
BPAT,8,8,5.97
BPAT,8,8,5.71
BPAT,8,8,5.75
BPAT,8,8,6.17
BPAT,8,8,7.13
BPAT,8,8,8.69
BPAT,8,8,8.17
BPAT,8,8,7.1
BPAT,8,8,6.45
BPAT,8,8,6.17
BPAT,8,8,6.09
BPAT,8,8,5.97
BPAT,8,8,6.58
BPAT,8,8,7.44
BPAT,9,9,8.63
BPAT,9,9,10.49
BPAT,9,9,9.99
BPAT,9,9,8.5
BPAT,9,9,8.05
BPAT,9,9,7.85
BPAT,9,9,7.54
BPAT,9,9,6.89
BPAT,9,9,6.45
BPAT,9,9,6.15
BPAT,9,9,5.91
BPAT,9,9,5.69
BPAT,9,9,5.68
BPAT,9,9,6.23
BPAT,9,9,7.45
BPAT,9,9,8.66
BPAT,9,9,7.78
BPAT,9,9,7.24
BPAT,9,9,6.67
BPAT,9,9,6.46
BPAT,9,9,6.48
BPAT,9,9,6.44
BPAT,9,9,6.94
BPAT,9,9,8.35
BPAT,10,10,10.84
BPAT,10,10,11.88
BPAT,10,10,11.12
BPAT,10,10,10.56
BPAT,10,10,9.6
BPAT,10,10,9.29
BPAT,10,10,8.88
BPAT,10,10,8.0
BPAT,10,10,7.41
BPAT,10,10,7.04
BPAT,10,10,6.67
BPAT,10,10,6.6
BPAT,10,10,6.01
BPAT,10,10,6.35
BPAT,10,10,7.32
BPAT,10,10,8.8
BPAT,10,10,8.29
BPAT,10,10,7.88
BPAT,10,10,7.53
BPAT,10,10,7.33
BPAT,10,10,7.56
BPAT,10,10,7.57
BPAT,10,10,8.31
BPAT,10,10,9.3
BPAT,11,11,10.05
BPAT,11,11,11.27
BPAT,11,11,10.26
BPAT,11,11,9.42
BPAT,11,11,8.94
BPAT,11,11,8.66
BPAT,11,11,8.18
BPAT,11,11,7.48
BPAT,11,11,6.87
BPAT,11,11,6.53
BPAT,11,11,6.2
BPAT,11,11,5.95
