BA,Month,Hour,Transportation_Load_Penetration_Percentage
AVA,10,10,1.97
AVA,10,10,1.77
AVA,10,10,1.44
AVA,10,10,1.21
AVA,10,10,1.06
AVA,10,10,0.95
AVA,10,10,0.99
AVA,10,10,0.84
AVA,10,10,1.05
AVA,10,10,1.49
AVA,10,10,2.07
AVA,10,10,1.85
AVA,10,10,1.71
AVA,10,10,1.58
AVA,10,10,1.58
AVA,10,10,1.64
AVA,10,10,1.63
AVA,10,10,1.86
AVA,10,10,2.13
AVA,11,11,2.33
AVA,11,11,2.7
AVA,11,11,2.29
AVA,11,11,2.0
AVA,11,11,1.82
AVA,11,11,1.67
AVA,11,11,1.46
AVA,11,11,1.23
AVA,11,11,1.01
AVA,11,11,0.87
AVA,11,11,0.76
AVA,11,11,0.71
AVA,11,11,0.74
AVA,11,11,0.84
AVA,11,11,1.08
AVA,11,11,1.54
AVA,11,11,1.62
AVA,11,11,1.55
AVA,11,11,1.49
AVA,11,11,1.53
AVA,11,11,1.54
AVA,11,11,1.61
AVA,11,11,1.74
AVA,11,11,2.0
AVA,12,12,2.41
AVA,12,12,2.3
AVA,12,12,2.11
AVA,12,12,1.93
AVA,12,12,1.76
AVA,12,12,1.58
AVA,12,12,1.38
AVA,12,12,1.11
AVA,12,12,0.93
AVA,12,12,0.8
AVA,12,12,0.7
AVA,12,12,0.66
AVA,12,12,0.66
AVA,12,12,0.72
AVA,12,12,1.08
AVA,12,12,1.58
AVA,12,12,1.6
AVA,12,12,1.49
AVA,12,12,1.39
AVA,12,12,1.44
AVA,12,12,1.4
AVA,12,12,1.44
AVA,12,12,1.58
AVA,12,12,1.81
AZPS,1,1,11.57
AZPS,1,1,11.16
AZPS,1,1,9.08
AZPS,1,1,7.51
AZPS,1,1,6.63
AZPS,1,1,5.92
AZPS,1,1,6.39
AZPS,1,1,5.07
AZPS,1,1,4.07
AZPS,1,1,3.65
AZPS,1,1,3.29
AZPS,1,1,3.22
AZPS,1,1,3.96
AZPS,1,1,5.95
AZPS,1,1,6.08
AZPS,1,1,6.77
AZPS,1,1,5.91
AZPS,1,1,5.86
AZPS,1,1,5.93
AZPS,1,1,6.4
AZPS,1,1,7.1
AZPS,1,1,8.06
AZPS,1,1,10.04
AZPS,1,1,13.89
AZPS,2,2,14.81
AZPS,2,2,12.93
AZPS,2,2,9.93
AZPS,2,2,7.8
AZPS,2,2,7.02
AZPS,2,2,6.31
AZPS,2,2,5.43
AZPS,2,2,4.65
AZPS,2,2,4.14
AZPS,2,2,3.74
AZPS,2,2,3.41
AZPS,2,2,3.36
AZPS,2,2,4.08
AZPS,2,2,6.2
AZPS,2,2,7.56
AZPS,2,2,7.2
AZPS,2,2,6.1
AZPS,2,2,6.46
AZPS,2,2,6.24
AZPS,2,2,7.19
AZPS,2,2,8.66
AZPS,2,2,9.38
AZPS,2,2,10.54
AZPS,2,2,10.27
AZPS,3,3,10.65
AZPS,3,3,10.67
AZPS,3,3,8.58
AZPS,3,3,7.17
AZPS,3,3,7.13
AZPS,3,3,5.88
AZPS,3,3,4.93
AZPS,3,3,4.21
AZPS,3,3,3.66
AZPS,3,3,3.31
AZPS,3,3,3.05
AZPS,3,3,3.02
AZPS,3,3,3.87
AZPS,3,3,6.26
AZPS,3,3,7.2
AZPS,3,3,6.81
AZPS,3,3,6.43
AZPS,3,3,6.57
AZPS,3,3,6.4
AZPS,3,3,7.28
AZPS,3,3,8.67
AZPS,3,3,9.16
AZPS,3,3,9.95
AZPS,3,3,9.72
AZPS,4,4,9.91
AZPS,4,4,10.55
AZPS,4,4,8.84
AZPS,4,4,7.89
AZPS,4,4,7.31
AZPS,4,4,6.63
AZPS,4,4,5.98
AZPS,4,4,5.54
AZPS,4,4,5.39
AZPS,4,4,4.7
AZPS,4,4,4.65
AZPS,4,4,4.39
AZPS,4,4,4.27
AZPS,4,4,6.54
AZPS,4,4,6.76
AZPS,4,4,7.31
AZPS,4,4,6.64
AZPS,4,4,6.12
AZPS,4,4,5.85
AZPS,4,4,6.0
AZPS,4,4,6.34
AZPS,4,4,6.77
AZPS,4,4,7.82
AZPS,4,4,8.81
AZPS,5,5,7.97
AZPS,5,5,7.91
AZPS,5,5,5.97
AZPS,5,5,6.47
AZPS,5,5,6.96
AZPS,5,5,5.46
AZPS,5,5,5.08
AZPS,5,5,3.93
AZPS,5,5,3.58
AZPS,5,5,3.41
AZPS,5,5,3.41
AZPS,5,5,3.34
AZPS,5,5,4.17
AZPS,5,5,5.57
AZPS,5,5,7.69
AZPS,5,5,8.5
AZPS,5,5,6.9
AZPS,5,5,6.11
AZPS,5,5,5.85
AZPS,5,5,5.66
AZPS,5,5,4.64
AZPS,5,5,5.13
AZPS,5,5,5.25
AZPS,5,5,6.08
AZPS,6,6,6.53
AZPS,6,6,6.73
AZPS,6,6,6.42
AZPS,6,6,5.57
AZPS,6,6,4.96
AZPS,6,6,4.53
AZPS,6,6,4.22
AZPS,6,6,3.62
AZPS,6,6,3.21
AZPS,6,6,3.02
AZPS,6,6,2.88
AZPS,6,6,2.98
AZPS,6,6,3.63
AZPS,6,6,5.22
AZPS,6,6,7.0
AZPS,6,6,7.83
AZPS,6,6,6.4
AZPS,6,6,4.68
AZPS,6,6,4.39
AZPS,6,6,4.24
AZPS,6,6,4.14
AZPS,6,6,4.07
AZPS,6,6,4.54
AZPS,6,6,6.03
AZPS,7,7,6.04
AZPS,7,7,6.14
AZPS,7,7,5.97
AZPS,7,7,5.78
AZPS,7,7,4.58
AZPS,7,7,4.45
AZPS,7,7,3.73
AZPS,7,7,3.21
AZPS,7,7,2.92
AZPS,7,7,2.73
AZPS,7,7,2.62
AZPS,7,7,2.73
AZPS,7,7,3.59
AZPS,7,7,5.66
AZPS,7,7,5.95
AZPS,7,7,6.48
AZPS,7,7,5.7
AZPS,7,7,4.53
AZPS,7,7,4.15
AZPS,7,7,4.28
AZPS,7,7,6.19
AZPS,7,7,5.35
AZPS,7,7,4.58
AZPS,7,7,5.16
AZPS,8,8,6.53
AZPS,8,8,6.74
AZPS,8,8,7.44
AZPS,8,8,5.8
AZPS,8,8,5.13
AZPS,8,8,5.22
AZPS,8,8,5.62
AZPS,8,8,4.01
AZPS,8,8,3.64
AZPS,8,8,3.67
AZPS,8,8,3.21
AZPS,8,8,3.14
AZPS,8,8,3.76
AZPS,8,8,5.07
AZPS,8,8,6.66
AZPS,8,8,7.74
AZPS,8,8,6.17
AZPS,8,8,4.57
AZPS,8,8,4.15
AZPS,8,8,3.96
AZPS,8,8,3.69
AZPS,8,8,3.85
AZPS,8,8,4.31
AZPS,8,8,4.99
AZPS,9,9,7.14
AZPS,9,9,9.79
AZPS,9,9,8.33
AZPS,9,9,5.94
AZPS,9,9,5.48
AZPS,9,9,5.0
AZPS,9,9,4.48
AZPS,9,9,3.75
AZPS,9,9,3.45
AZPS,9,9,3.24
AZPS,9,9,3.09
AZPS,9,9,3.23
AZPS,9,9,3.93
AZPS,9,9,5.79
AZPS,9,9,8.01
AZPS,9,9,8.72
AZPS,9,9,6.0
AZPS,9,9,5.31
AZPS,9,9,4.83
AZPS,9,9,4.59
AZPS,9,9,4.47
AZPS,9,9,4.78
AZPS,9,9,5.11
AZPS,9,9,7.03
AZPS,10,10,8.92
AZPS,10,10,10.36
AZPS,10,10,8.55
AZPS,10,10,8.45
AZPS,10,10,6.72
AZPS,10,10,5.99
AZPS,10,10,5.42
AZPS,10,10,4.61
AZPS,10,10,4.18
AZPS,10,10,3.98
AZPS,10,10,3.88
AZPS,10,10,4.81
AZPS,10,10,4.38
AZPS,10,10,6.25
AZPS,10,10,8.28
AZPS,10,10,9.74
AZPS,10,10,7.12
AZPS,10,10,6.13
AZPS,10,10,5.89
AZPS,10,10,5.52
AZPS,10,10,5.55
AZPS,10,10,5.65
AZPS,10,10,6.26
AZPS,10,10,7.4
AZPS,11,11,10.96
AZPS,11,11,12.6
AZPS,11,11,9.06
AZPS,11,11,7.99
AZPS,11,11,7.16
AZPS,11,11,6.37
AZPS,11,11,5.48
AZPS,11,11,4.89
AZPS,11,11,4.13
AZPS,11,11,3.77
AZPS,11,11,3.49
AZPS,11,11,3.77
AZPS,11,11,4.67
AZPS,11,11,5.79
AZPS,11,11,6.49
AZPS,11,11,6.9
AZPS,11,11,6.9
AZPS,11,11,6.63
AZPS,11,11,7.09
AZPS,11,11,7.04
AZPS,11,11,7.03
AZPS,11,11,7.96
AZPS,11,11,8.27
AZPS,11,11,9.96
AZPS,12,12,13.68
AZPS,12,12,10.74
AZPS,12,12,8.61
AZPS,12,12,8.38
AZPS,12,12,7.6
AZPS,12,12,6.44
AZPS,12,12,5.34
AZPS,12,12,4.48
AZPS,12,12,3.88
AZPS,12,12,3.47
AZPS,12,12,3.17
AZPS,12,12,3.38
AZPS,12,12,4.01
AZPS,12,12,4.66
AZPS,12,12,6.48
AZPS,12,12,6.88
AZPS,12,12,6.13
AZPS,12,12,6.17
AZPS,12,12,6.7
AZPS,12,12,7.42
AZPS,12,12,7.02
AZPS,12,12,7.86
AZPS,12,12,8.47
AZPS,12,12,9.85
BANC,1,1,8.95
BANC,1,1,8.98
BANC,1,1,8.2
BANC,1,1,7.06
BANC,1,1,6.25
BANC,1,1,5.73
BANC,1,1,5.56
BANC,1,1,4.55
BANC,1,1,3.78
BANC,1,1,3.37
BANC,1,1,3.05
BANC,1,1,2.79
BANC,1,1,2.89
BANC,1,1,3.78
BANC,1,1,4.62
BANC,1,1,6.59
BANC,1,1,6.23
BANC,1,1,5.94
BANC,1,1,5.56
BANC,1,1,5.77
BANC,1,1,6.05
BANC,1,1,6.23
BANC,1,1,7.25
BANC,1,1,8.92
BANC,2,2,10.08
BANC,2,2,10.07
BANC,2,2,8.71
BANC,2,2,7.35
BANC,2,2,6.55
BANC,2,2,5.98
BANC,2,2,5.39
BANC,2,2,4.52
BANC,2,2,3.9
BANC,2,2,3.47
BANC,2,2,3.14
BANC,2,2,2.86
BANC,2,2,2.93
BANC,2,2,3.88
BANC,2,2,5.26
BANC,2,2,6.82
BANC,2,2,6.32
BANC,2,2,6.24
BANC,2,2,5.75
BANC,2,2,6.12
BANC,2,2,6.66
BANC,2,2,6.77
BANC,2,2,7.54
BANC,2,2,7.87
BANC,3,3,8.79
BANC,3,3,9.59
BANC,3,3,8.41
BANC,3,3,7.22
BANC,3,3,6.66
BANC,3,3,5.93
BANC,3,3,5.3
BANC,3,3,4.43
BANC,3,3,3.77
BANC,3,3,3.33
BANC,3,3,2.98
BANC,3,3,2.67
BANC,3,3,2.76
BANC,3,3,3.7
BANC,3,3,4.91
BANC,3,3,6.28
BANC,3,3,6.41
BANC,3,3,6.28
BANC,3,3,5.8
BANC,3,3,6.15
BANC,3,3,6.73
BANC,3,3,6.81
BANC,3,3,7.51
BANC,3,3,7.85
BANC,4,4,7.71
BANC,4,4,8.52
BANC,4,4,7.86
BANC,4,4,7.07
BANC,4,4,6.63
BANC,4,4,6.1
BANC,4,4,5.59
BANC,4,4,4.86
BANC,4,4,4.36
BANC,4,4,3.82
BANC,4,4,3.56
BANC,4,4,3.19
BANC,4,4,2.93
BANC,4,4,3.84
BANC,4,4,4.76
BANC,4,4,6.55
BANC,4,4,6.6
BANC,4,4,6.09
BANC,4,4,5.59
BANC,4,4,5.58
BANC,4,4,5.76
BANC,4,4,5.62
BANC,4,4,6.31
BANC,4,4,7.01
BANC,5,5,6.86
BANC,5,5,7.42
BANC,5,5,6.71
BANC,5,5,6.37
BANC,5,5,6.42
BANC,5,5,5.58
BANC,5,5,5.21
BANC,5,5,4.25
BANC,5,5,3.69
BANC,5,5,3.35
BANC,5,5,3.12
BANC,5,5,2.82
BANC,5,5,2.93
BANC,5,5,3.53
BANC,5,5,5.07
BANC,5,5,6.97
BANC,5,5,6.74
BANC,5,5,6.18
BANC,5,5,5.69
BANC,5,5,5.54
BANC,5,5,5.14
BANC,5,5,5.05
BANC,5,5,5.34
BANC,5,5,5.94
BANC,6,6,4.99
BANC,6,6,5.52
BANC,6,6,5.55
BANC,6,6,4.83
BANC,6,6,4.59
BANC,6,6,4.35
BANC,6,6,4.12
BANC,6,6,3.5
BANC,6,6,3.05
BANC,6,6,2.8
BANC,6,6,2.61
BANC,6,6,2.49
BANC,6,6,2.6
BANC,6,6,3.3
BANC,6,6,4.7
BANC,6,6,6.3
BANC,6,6,5.92
BANC,6,6,4.89
BANC,6,6,4.26
BANC,6,6,4.02
BANC,6,6,3.82
BANC,6,6,3.49
BANC,6,6,3.79
BANC,6,6,4.49
BANC,7,7,4.44
BANC,7,7,4.9
BANC,7,7,5.01
BANC,7,7,4.63
BANC,7,7,4.14
BANC,7,7,4.08
BANC,7,7,3.74
BANC,7,7,3.18
BANC,7,7,2.82
BANC,7,7,2.61
BANC,7,7,2.44
BANC,7,7,2.34
BANC,7,7,2.59
BANC,7,7,3.56
BANC,7,7,4.31
BANC,7,7,5.71
BANC,7,7,5.49
BANC,7,7,4.61
BANC,7,7,3.95
BANC,7,7,3.78
BANC,7,7,4.34
BANC,7,7,3.72
BANC,7,7,3.54
BANC,7,7,3.84
BANC,8,8,5.07
BANC,8,8,5.52
BANC,8,8,5.91
BANC,8,8,5.04
BANC,8,8,4.68
BANC,8,8,4.76
BANC,8,8,4.87
BANC,8,8,3.86
BANC,8,8,3.42
BANC,8,8,3.28
BANC,8,8,2.92
BANC,8,8,2.68
BANC,8,8,2.78
BANC,8,8,3.38
BANC,8,8,4.81
BANC,8,8,6.67
BANC,8,8,6.2
BANC,8,8,5.12
BANC,8,8,4.5
BANC,8,8,4.2
BANC,8,8,3.9
BANC,8,8,3.59
BANC,8,8,3.83
BANC,8,8,4.21
BANC,9,9,5.99
BANC,9,9,7.44
BANC,9,9,6.93
BANC,9,9,5.71
BANC,9,9,5.21
BANC,9,9,5.04
BANC,9,9,4.68
BANC,9,9,3.91
BANC,9,9,3.42
BANC,9,9,3.11
BANC,9,9,2.83
BANC,9,9,2.63
BANC,9,9,2.73
BANC,9,9,3.5
BANC,9,9,5.24
BANC,9,9,6.91
BANC,9,9,6.14
BANC,9,9,5.52
BANC,9,9,4.91
BANC,9,9,4.7
BANC,9,9,4.63
BANC,9,9,4.42
BANC,9,9,4.73
BANC,9,9,5.73
BANC,10,10,7.31
BANC,10,10,8.39
BANC,10,10,7.85
BANC,10,10,7.28
BANC,10,10,6.25
BANC,10,10,5.85
BANC,10,10,5.39
BANC,10,10,4.54
BANC,10,10,3.96
BANC,10,10,3.62
BANC,10,10,3.33
BANC,10,10,3.41
BANC,10,10,3.02
BANC,10,10,3.79
BANC,10,10,5.48
BANC,10,10,7.47
BANC,10,10,6.79
BANC,10,10,6.09
BANC,10,10,5.53
BANC,10,10,5.29
BANC,10,10,5.33
BANC,10,10,5.07
BANC,10,10,5.53
BANC,10,10,6.16
BANC,11,11,8.82
BANC,11,11,9.69
BANC,11,11,8.29
BANC,11,11,7.21
BANC,11,11,6.61
BANC,11,11,6.09
BANC,11,11,5.49
BANC,11,11,4.73
BANC,11,11,4.01
BANC,11,11,3.59
BANC,11,11,3.22
BANC,11,11,3.02
BANC,11,11,3.13
BANC,11,11,3.65
BANC,11,11,4.7
BANC,11,11,6.45
BANC,11,11,6.53
BANC,11,11,6.27
BANC,11,11,5.99
BANC,11,11,6.04
BANC,11,11,6.09
BANC,11,11,6.27
BANC,11,11,6.72
BANC,11,11,7.6
BANC,12,12,9.59
BANC,12,12,8.84
BANC,12,12,7.93
BANC,12,12,7.17
BANC,12,12,6.6
BANC,12,12,5.91
BANC,12,12,5.24
BANC,12,12,4.36
BANC,12,12,3.75
BANC,12,12,3.34
BANC,12,12,3.0
BANC,12,12,2.82
BANC,12,12,2.87
BANC,12,12,3.22
BANC,12,12,4.76
BANC,12,12,6.68
BANC,12,12,6.39
BANC,12,12,5.99
BANC,12,12,5.64
BANC,12,12,5.81
BANC,12,12,5.79
BANC,12,12,5.94
BANC,12,12,6.55
BANC,12,12,7.3
BPAT,1,1,3.68
BPAT,1,1,3.77
BPAT,1,1,3.41
BPAT,1,1,2.88
BPAT,1,1,2.59
BPAT,1,1,2.34
BPAT,1,1,2.17
BPAT,1,1,1.7
BPAT,1,1,1.36
BPAT,1,1,1.16
BPAT,1,1,0.99
BPAT,1,1,0.87
BPAT,1,1,0.9
BPAT,1,1,1.23
BPAT,1,1,1.59
BPAT,1,1,2.31
BPAT,1,1,2.31
BPAT,1,1,2.17
BPAT,1,1,2.06
BPAT,1,1,2.19
BPAT,1,1,2.31
BPAT,1,1,2.44
BPAT,1,1,2.86
BPAT,1,1,3.52
BPAT,2,2,4.08
BPAT,2,2,4.08
BPAT,2,2,3.57
BPAT,2,2,2.95
BPAT,2,2,2.67
BPAT,2,2,2.42
BPAT,2,2,2.1
BPAT,2,2,1.68
BPAT,2,2,1.38
BPAT,2,2,1.17
BPAT,2,2,0.99
BPAT,2,2,0.87
BPAT,2,2,0.9
BPAT,2,2,1.23
BPAT,2,2,1.75
BPAT,2,2,2.35
BPAT,2,2,2.32
BPAT,2,2,2.25
BPAT,2,2,2.1
BPAT,2,2,2.27
BPAT,2,2,2.47
BPAT,2,2,2.59
BPAT,2,2,2.9
BPAT,2,2,3.1
BPAT,3,3,3.92
BPAT,3,3,4.16
BPAT,3,3,3.74
BPAT,3,3,3.13
BPAT,3,3,2.9
BPAT,3,3,2.56
BPAT,3,3,2.2
BPAT,3,3,1.75
BPAT,3,3,1.41
BPAT,3,3,1.18
BPAT,3,3,1.0
BPAT,3,3,0.87
BPAT,3,3,0.9
BPAT,3,3,1.26
BPAT,3,3,1.75
BPAT,3,3,2.29
BPAT,3,3,2.4
BPAT,3,3,2.39
BPAT,3,3,2.25
BPAT,3,3,2.43
BPAT,3,3,2.67
BPAT,3,3,2.78
BPAT,3,3,3.11
BPAT,3,3,3.34
BPAT,4,4,4.07
BPAT,4,4,4.44
BPAT,4,4,4.04
BPAT,4,4,3.46
BPAT,4,4,3.14
BPAT,4,4,2.81
BPAT,4,4,2.45
BPAT,4,4,2.01
BPAT,4,4,1.7
BPAT,4,4,1.41
BPAT,4,4,1.26
BPAT,4,4,1.09
BPAT,4,4,1.01
BPAT,4,4,1.38
BPAT,4,4,1.76
BPAT,4,4,2.49
BPAT,4,4,2.59
BPAT,4,4,2.49
BPAT,4,4,2.33
BPAT,4,4,2.41
BPAT,4,4,2.53
BPAT,4,4,2.62
BPAT,4,4,3.1
BPAT,4,4,3.59
BPAT,5,5,3.73
BPAT,5,5,3.97
BPAT,5,5,3.46
BPAT,5,5,3.2
BPAT,5,5,3.1
BPAT,5,5,2.61
BPAT,5,5,2.29
BPAT,5,5,1.76
BPAT,5,5,1.44
BPAT,5,5,1.24
BPAT,5,5,1.1
BPAT,5,5,0.97
BPAT,5,5,1.03
BPAT,5,5,1.27
BPAT,5,5,1.91
BPAT,5,5,2.7
BPAT,5,5,2.64
BPAT,5,5,2.5
BPAT,5,5,2.34
BPAT,5,5,2.37
BPAT,5,5,2.27
BPAT,5,5,2.36
BPAT,5,5,2.65
BPAT,5,5,3.09
BPAT,6,6,3.4
BPAT,6,6,3.69
BPAT,6,6,3.55
BPAT,6,6,3.02
BPAT,6,6,2.71
BPAT,6,6,2.43
BPAT,6,6,2.16
BPAT,6,6,1.72
BPAT,6,6,1.41
BPAT,6,6,1.2
BPAT,6,6,1.05
BPAT,6,6,0.97
BPAT,6,6,1.03
BPAT,6,6,1.31
BPAT,6,6,1.98
BPAT,6,6,2.82
BPAT,6,6,2.71
BPAT,6,6,2.34
BPAT,6,6,2.14
BPAT,6,6,2.15
BPAT,6,6,2.21
BPAT,6,6,2.16
BPAT,6,6,2.49
BPAT,6,6,3.12
BPAT,7,7,2.92
BPAT,7,7,3.17
BPAT,7,7,3.11
BPAT,7,7,2.8
BPAT,7,7,2.39
BPAT,7,7,2.2
BPAT,7,7,1.89
BPAT,7,7,1.54
BPAT,7,7,1.3
BPAT,7,7,1.11
BPAT,7,7,0.98
BPAT,7,7,0.92
BPAT,7,7,1.04
BPAT,7,7,1.48
BPAT,7,7,1.91
BPAT,7,7,2.66
BPAT,7,7,2.59
BPAT,7,7,2.21
BPAT,7,7,1.98
BPAT,7,7,2.01
BPAT,7,7,2.49
BPAT,7,7,2.24
BPAT,7,7,2.24
BPAT,7,7,2.57
BPAT,8,8,3.19
BPAT,8,8,3.48
BPAT,8,8,3.61
BPAT,8,8,2.94
BPAT,8,8,2.63
BPAT,8,8,2.5
BPAT,8,8,2.41
BPAT,8,8,1.79
BPAT,8,8,1.51
BPAT,8,8,1.34
BPAT,8,8,1.13
BPAT,8,8,1.02
BPAT,8,8,1.09
BPAT,8,8,1.39
BPAT,8,8,2.06
BPAT,8,8,2.94
BPAT,8,8,2.73
BPAT,8,8,2.32
BPAT,8,8,2.08
BPAT,8,8,2.05
BPAT,8,8,2.04
BPAT,8,8,2.0
BPAT,8,8,2.3
BPAT,8,8,2.69
BPAT,9,9,3.69
BPAT,9,9,4.53
BPAT,9,9,4.06
BPAT,9,9,3.21
BPAT,9,9,2.92
BPAT,9,9,2.65
BPAT,9,9,2.33
BPAT,9,9,1.84
BPAT,9,9,1.52
BPAT,9,9,1.3
BPAT,9,9,1.14
BPAT,9,9,1.03
BPAT,9,9,1.09
BPAT,9,9,1.46
BPAT,9,9,2.21
BPAT,9,9,2.99
BPAT,9,9,2.71
BPAT,9,9,2.56
BPAT,9,9,2.32
BPAT,9,9,2.31
BPAT,9,9,2.33
BPAT,9,9,2.35
BPAT,9,9,2.68
BPAT,9,9,3.37
BPAT,10,10,4.06
BPAT,10,10,4.49
BPAT,10,10,4.02
BPAT,10,10,3.64
BPAT,10,10,3.13
BPAT,10,10,2.83
BPAT,10,10,2.48
BPAT,10,10,1.97
BPAT,10,10,1.61
BPAT,10,10,1.39
BPAT,10,10,1.22
BPAT,10,10,1.23
BPAT,10,10,1.09
BPAT,10,10,1.44
BPAT,10,10,2.12
BPAT,10,10,2.95
BPAT,10,10,2.74
BPAT,10,10,2.58
BPAT,10,10,2.4
BPAT,10,10,2.39
BPAT,10,10,2.45
BPAT,10,10,2.48
BPAT,10,10,2.85
BPAT,10,10,3.3
BPAT,11,11,3.52
BPAT,11,11,3.88
BPAT,11,11,3.41
BPAT,11,11,2.97
BPAT,11,11,2.69
BPAT,11,11,2.46
BPAT,11,11,2.12
BPAT,11,11,1.73
BPAT,11,11,1.39
BPAT,11,11,1.18
BPAT,11,11,1.01
BPAT,11,11,0.91
