BA,Month,Hour,Transportation_Load_Penetration_Percentage
AVA,6,6,7.44
AVA,6,6,8.2
AVA,6,6,8.17
AVA,6,6,7.34
AVA,6,6,6.93
AVA,6,6,6.88
AVA,6,6,6.85
AVA,6,6,6.41
AVA,6,6,6.11
AVA,6,6,5.93
AVA,6,6,5.77
AVA,6,6,5.62
AVA,6,6,5.55
AVA,6,6,5.57
AVA,6,6,6.36
AVA,6,6,7.6
AVA,6,6,7.0
AVA,6,6,5.96
AVA,6,6,5.44
AVA,6,6,5.32
AVA,6,6,5.37
AVA,6,6,5.13
AVA,6,6,5.66
AVA,6,6,6.87
AVA,7,7,6.26
AVA,7,7,6.84
AVA,7,7,6.96
AVA,7,7,6.75
AVA,7,7,6.15
AVA,7,7,6.3
AVA,7,7,6.13
AVA,7,7,5.76
AVA,7,7,5.61
AVA,7,7,5.47
AVA,7,7,5.37
AVA,7,7,5.26
AVA,7,7,5.44
AVA,7,7,5.89
AVA,7,7,5.9
AVA,7,7,6.83
AVA,7,7,6.38
AVA,7,7,5.5
AVA,7,7,4.95
AVA,7,7,4.94
AVA,7,7,6.04
AVA,7,7,5.38
AVA,7,7,5.15
AVA,7,7,5.7
AVA,8,8,6.58
AVA,8,8,7.26
AVA,8,8,7.94
AVA,8,8,6.91
AVA,8,8,6.55
AVA,8,8,6.77
AVA,8,8,7.14
AVA,8,8,6.19
AVA,8,8,6.0
AVA,8,8,5.97
AVA,8,8,5.65
AVA,8,8,5.44
AVA,8,8,5.46
AVA,8,8,5.63
AVA,8,8,6.28
AVA,8,8,7.65
AVA,8,8,6.82
AVA,8,8,5.66
AVA,8,8,5.02
AVA,8,8,4.8
AVA,8,8,4.68
AVA,8,8,4.52
AVA,8,8,4.98
AVA,8,8,5.65
AVA,9,9,6.67
AVA,9,9,8.44
AVA,9,9,8.01
AVA,9,9,6.74
AVA,9,9,6.49
AVA,9,9,6.45
AVA,9,9,6.33
AVA,9,9,5.9
AVA,9,9,5.68
AVA,9,9,5.52
AVA,9,9,5.36
AVA,9,9,5.19
AVA,9,9,5.15
AVA,9,9,5.52
AVA,9,9,6.37
AVA,9,9,7.36
AVA,9,9,6.36
AVA,9,9,5.84
AVA,9,9,5.28
AVA,9,9,5.11
AVA,9,9,5.08
AVA,9,9,5.0
AVA,9,9,5.35
AVA,9,9,6.47
AVA,10,10,8.34
AVA,10,10,9.18
AVA,10,10,8.46
AVA,10,10,8.01
AVA,10,10,7.28
AVA,10,10,7.09
AVA,10,10,6.85
AVA,10,10,6.22
AVA,10,10,5.81
AVA,10,10,5.58
AVA,10,10,5.34
AVA,10,10,5.37
AVA,10,10,4.81
AVA,10,10,5.03
AVA,10,10,5.76
AVA,10,10,6.91
AVA,10,10,6.3
AVA,10,10,5.96
AVA,10,10,5.65
AVA,10,10,5.57
AVA,10,10,5.72
AVA,10,10,5.68
AVA,10,10,6.21
AVA,10,10,6.87
AVA,11,11,7.37
AVA,11,11,8.41
AVA,11,11,7.54
AVA,11,11,6.86
AVA,11,11,6.58
AVA,11,11,6.43
AVA,11,11,6.13
AVA,11,11,5.64
AVA,11,11,5.2
AVA,11,11,4.99
AVA,11,11,4.78
AVA,11,11,4.64
AVA,11,11,4.58
AVA,11,11,4.63
AVA,11,11,4.95
AVA,11,11,5.9
AVA,11,11,5.86
AVA,11,11,5.57
AVA,11,11,5.31
AVA,11,11,5.28
AVA,11,11,5.33
AVA,11,11,5.49
AVA,11,11,5.79
AVA,11,11,6.52
AVA,12,12,7.47
AVA,12,12,7.25
AVA,12,12,6.87
AVA,12,12,6.46
AVA,12,12,6.22
AVA,12,12,5.97
AVA,12,12,5.62
AVA,12,12,5.12
AVA,12,12,4.75
AVA,12,12,4.55
AVA,12,12,4.36
AVA,12,12,4.22
AVA,12,12,4.08
AVA,12,12,4.0
AVA,12,12,4.61
AVA,12,12,5.59
AVA,12,12,5.49
AVA,12,12,5.24
AVA,12,12,5.02
AVA,12,12,5.15
AVA,12,12,5.06
AVA,12,12,5.15
AVA,12,12,5.47
AVA,12,12,6.03
AZPS,1,1,26.87
AZPS,1,1,26.49
AZPS,1,1,22.96
AZPS,1,1,20.26
AZPS,1,1,18.91
AZPS,1,1,18.08
AZPS,1,1,19.62
AZPS,1,1,17.52
AZPS,1,1,15.92
AZPS,1,1,15.37
AZPS,1,1,14.55
AZPS,1,1,14.06
AZPS,1,1,15.05
AZPS,1,1,18.34
AZPS,1,1,17.85
AZPS,1,1,18.84
AZPS,1,1,16.74
AZPS,1,1,16.51
AZPS,1,1,16.46
AZPS,1,1,17.47
AZPS,1,1,18.84
AZPS,1,1,20.63
AZPS,1,1,24.43
AZPS,1,1,31.2
AZPS,2,2,31.48
AZPS,2,2,28.71
AZPS,2,2,23.83
AZPS,2,2,20.11
AZPS,2,2,18.91
AZPS,2,2,18.15
AZPS,2,2,17.15
AZPS,2,2,16.27
AZPS,2,2,15.83
AZPS,2,2,15.48
AZPS,2,2,15.0
AZPS,2,2,14.78
AZPS,2,2,15.86
AZPS,2,2,19.58
AZPS,2,2,21.66
AZPS,2,2,20.26
AZPS,2,2,17.15
AZPS,2,2,17.87
AZPS,2,2,16.94
AZPS,2,2,18.66
AZPS,2,2,21.25
AZPS,2,2,22.33
AZPS,2,2,24.33
AZPS,2,2,23.67
AZPS,3,3,24.61
AZPS,3,3,24.9
AZPS,3,3,21.36
AZPS,3,3,19.05
AZPS,3,3,19.42
AZPS,3,3,17.54
AZPS,3,3,16.28
AZPS,3,3,15.38
AZPS,3,3,14.75
AZPS,3,3,14.4
AZPS,3,3,13.99
AZPS,3,3,13.72
AZPS,3,3,14.94
AZPS,3,3,18.89
AZPS,3,3,19.99
AZPS,3,3,18.68
AZPS,3,3,17.68
AZPS,3,3,17.97
AZPS,3,3,17.29
AZPS,3,3,18.86
AZPS,3,3,21.41
AZPS,3,3,22.2
AZPS,3,3,23.54
AZPS,3,3,22.99
AZPS,4,4,25.88
AZPS,4,4,27.23
AZPS,4,4,23.63
AZPS,4,4,21.82
AZPS,4,4,20.93
AZPS,4,4,20.07
AZPS,4,4,19.29
AZPS,4,4,18.85
AZPS,4,4,18.99
AZPS,4,4,17.79
AZPS,4,4,17.77
AZPS,4,4,16.99
AZPS,4,4,15.98
AZPS,4,4,19.38
AZPS,4,4,18.5
AZPS,4,4,19.23
AZPS,4,4,18.26
AZPS,4,4,17.64
AZPS,4,4,17.29
AZPS,4,4,17.95
AZPS,4,4,18.92
AZPS,4,4,19.73
AZPS,4,4,22.04
AZPS,4,4,23.95
AZPS,5,5,21.39
AZPS,5,5,21.43
AZPS,5,5,16.84
AZPS,5,5,18.0
AZPS,5,5,19.46
AZPS,5,5,16.69
AZPS,5,5,16.46
AZPS,5,5,14.49
AZPS,5,5,14.41
AZPS,5,5,14.56
AZPS,5,5,14.78
AZPS,5,5,14.49
AZPS,5,5,15.69
AZPS,5,5,17.35
AZPS,5,5,20.83
AZPS,5,5,22.45
AZPS,5,5,19.02
AZPS,5,5,17.38
AZPS,5,5,16.58
AZPS,5,5,16.32
AZPS,5,5,13.91
AZPS,5,5,14.95
AZPS,5,5,15.27
AZPS,5,5,17.06
AZPS,6,6,17.66
AZPS,6,6,18.32
AZPS,6,6,17.79
AZPS,6,6,16.08
AZPS,6,6,15.02
AZPS,6,6,14.47
AZPS,6,6,14.32
AZPS,6,6,13.52
AZPS,6,6,13.19
AZPS,6,6,13.29
AZPS,6,6,13.26
AZPS,6,6,13.53
AZPS,6,6,14.61
AZPS,6,6,17.09
AZPS,6,6,20.2
AZPS,6,6,21.7
AZPS,6,6,18.44
AZPS,6,6,14.3
AZPS,6,6,13.31
AZPS,6,6,12.77
AZPS,6,6,12.43
AZPS,6,6,12.07
AZPS,6,6,13.18
AZPS,6,6,16.64
AZPS,7,7,15.05
AZPS,7,7,15.38
AZPS,7,7,15.4
AZPS,7,7,15.55
AZPS,7,7,13.51
AZPS,7,7,13.73
AZPS,7,7,12.81
AZPS,7,7,12.14
AZPS,7,7,12.04
AZPS,7,7,12.05
AZPS,7,7,12.06
AZPS,7,7,12.33
AZPS,7,7,13.98
AZPS,7,7,17.69
AZPS,7,7,17.26
AZPS,7,7,17.79
AZPS,7,7,15.83
AZPS,7,7,13.11
AZPS,7,7,11.97
AZPS,7,7,12.12
AZPS,7,7,16.22
AZPS,7,7,14.2
AZPS,7,7,12.35
AZPS,7,7,13.46
AZPS,8,8,16.85
AZPS,8,8,17.55
AZPS,8,8,18.97
AZPS,8,8,16.05
AZPS,8,8,15.08
AZPS,8,8,15.61
AZPS,8,8,16.72
AZPS,8,8,13.71
AZPS,8,8,13.23
AZPS,8,8,13.51
AZPS,8,8,12.75
AZPS,8,8,12.57
AZPS,8,8,13.5
AZPS,8,8,15.58
AZPS,8,8,18.16
AZPS,8,8,19.79
AZPS,8,8,16.61
AZPS,8,8,13.29
AZPS,8,8,12.03
AZPS,8,8,11.55
AZPS,8,8,10.82
AZPS,8,8,10.99
AZPS,8,8,11.97
AZPS,8,8,13.49
AZPS,9,9,16.07
AZPS,9,9,20.96
AZPS,9,9,18.89
AZPS,9,9,14.91
AZPS,9,9,14.41
AZPS,9,9,13.95
AZPS,9,9,13.33
AZPS,9,9,12.35
AZPS,9,9,12.15
AZPS,9,9,12.06
AZPS,9,9,11.93
AZPS,9,9,12.14
AZPS,9,9,13.13
AZPS,9,9,15.9
AZPS,9,9,19.24
AZPS,9,9,19.81
AZPS,9,9,14.82
AZPS,9,9,13.36
AZPS,9,9,12.18
AZPS,9,9,11.52
AZPS,9,9,11.18
AZPS,9,9,11.58
AZPS,9,9,12.02
AZPS,9,9,15.4
AZPS,10,10,20.29
AZPS,10,10,23.88
AZPS,10,10,21.08
AZPS,10,10,21.44
AZPS,10,10,18.7
AZPS,10,10,17.89
AZPS,10,10,17.29
AZPS,10,10,16.18
AZPS,10,10,15.92
AZPS,10,10,16.01
AZPS,10,10,15.99
AZPS,10,10,17.89
AZPS,10,10,16.59
AZPS,10,10,19.6
AZPS,10,10,22.98
AZPS,10,10,25.38
AZPS,10,10,20.0
AZPS,10,10,17.37
AZPS,10,10,16.21
AZPS,10,10,14.84
AZPS,10,10,14.58
AZPS,10,10,14.43
AZPS,10,10,15.37
AZPS,10,10,17.43
AZPS,11,11,22.68
AZPS,11,11,26.39
AZPS,11,11,20.9
AZPS,11,11,19.36
AZPS,11,11,18.46
AZPS,11,11,17.63
AZPS,11,11,16.54
AZPS,11,11,16.04
AZPS,11,11,15.2
AZPS,11,11,14.99
AZPS,11,11,14.71
AZPS,11,11,15.33
AZPS,11,11,16.86
AZPS,11,11,18.34
AZPS,11,11,19.04
AZPS,11,11,19.51
AZPS,11,11,18.71
AZPS,11,11,17.56
AZPS,11,11,17.57
AZPS,11,11,16.81
AZPS,11,11,16.27
AZPS,11,11,17.61
AZPS,11,11,17.93
AZPS,11,11,20.81
AZPS,12,12,30.55
AZPS,12,12,25.6
AZPS,12,12,21.81
AZPS,12,12,21.75
AZPS,12,12,20.73
AZPS,12,12,19.03
AZPS,12,12,17.5
AZPS,12,12,16.31
AZPS,12,12,15.55
AZPS,12,12,15.02
AZPS,12,12,14.38
AZPS,12,12,14.5
AZPS,12,12,15.21
AZPS,12,12,15.45
AZPS,12,12,18.23
AZPS,12,12,18.69
AZPS,12,12,17.16
AZPS,12,12,17.29
AZPS,12,12,18.31
AZPS,12,12,19.67
AZPS,12,12,18.75
AZPS,12,12,20.08
AZPS,12,12,20.99
AZPS,12,12,23.33
BANC,1,1,16.81
BANC,1,1,17.59
BANC,1,1,16.63
BANC,1,1,15.11
BANC,1,1,14.07
BANC,1,1,13.38
BANC,1,1,13.83
BANC,1,1,12.46
BANC,1,1,11.53
BANC,1,1,11.28
BANC,1,1,11.03
BANC,1,1,10.63
BANC,1,1,10.67
BANC,1,1,11.83
BANC,1,1,12.14
BANC,1,1,14.97
BANC,1,1,13.93
BANC,1,1,13.12
BANC,1,1,12.06
BANC,1,1,12.09
BANC,1,1,12.63
BANC,1,1,12.87
BANC,1,1,14.56
BANC,1,1,17.58
BANC,2,2,20.01
BANC,2,2,19.84
BANC,2,2,17.73
BANC,2,2,15.77
BANC,2,2,14.71
BANC,2,2,14.0
BANC,2,2,13.57
BANC,2,2,12.7
BANC,2,2,12.2
BANC,2,2,11.94
BANC,2,2,11.61
BANC,2,2,11.11
BANC,2,2,10.98
BANC,2,2,12.21
BANC,2,2,13.7
BANC,2,2,15.49
BANC,2,2,14.02
BANC,2,2,13.66
BANC,2,2,12.53
BANC,2,2,13.07
BANC,2,2,14.26
BANC,2,2,14.45
BANC,2,2,15.73
BANC,2,2,15.93
BANC,3,3,17.53
BANC,3,3,18.96
BANC,3,3,17.35
BANC,3,3,15.62
BANC,3,3,15.06
BANC,3,3,14.08
BANC,3,3,13.53
BANC,3,3,12.65
BANC,3,3,12.01
BANC,3,3,11.67
BANC,3,3,11.24
BANC,3,3,10.66
BANC,3,3,10.57
BANC,3,3,11.8
BANC,3,3,12.98
BANC,3,3,14.47
BANC,3,3,14.34
BANC,3,3,13.85
BANC,3,3,12.78
BANC,3,3,13.25
BANC,3,3,14.43
BANC,3,3,14.46
BANC,3,3,15.54
BANC,3,3,15.87
BANC,4,4,18.49
BANC,4,4,20.38
BANC,4,4,18.81
BANC,4,4,17.03
BANC,4,4,16.18
BANC,4,4,15.61
BANC,4,4,15.21
BANC,4,4,14.33
BANC,4,4,13.83
BANC,4,4,13.14
BANC,4,4,12.87
BANC,4,4,12.06
BANC,4,4,11.07
BANC,4,4,12.11
BANC,4,4,12.28
BANC,4,4,14.66
BANC,4,4,14.61
BANC,4,4,13.96
BANC,4,4,13.15
BANC,4,4,13.29
BANC,4,4,13.92
BANC,4,4,14.01
BANC,4,4,15.62
BANC,4,4,17.09
BANC,5,5,15.9
BANC,5,5,16.84
BANC,5,5,14.99
BANC,5,5,14.39
BANC,5,5,14.85
BANC,5,5,13.52
BANC,5,5,13.44
BANC,5,5,12.08
BANC,5,5,11.56
BANC,5,5,11.41
BANC,5,5,11.26
BANC,5,5,10.73
BANC,5,5,10.74
BANC,5,5,11.21
BANC,5,5,13.04
BANC,5,5,15.71
BANC,5,5,14.76
BANC,5,5,13.67
BANC,5,5,12.75
BANC,5,5,12.42
BANC,5,5,11.58
BANC,5,5,11.55
BANC,5,5,12.03
BANC,5,5,13.26
BANC,6,6,12.67
BANC,6,6,13.75
BANC,6,6,13.75
BANC,6,6,12.01
BANC,6,6,11.42
BANC,6,6,11.23
BANC,6,6,11.26
BANC,6,6,10.57
BANC,6,6,10.11
BANC,6,6,10.05
BANC,6,6,9.97
BANC,6,6,9.82
BANC,6,6,9.88
BANC,6,6,10.67
BANC,6,6,12.36
BANC,6,6,14.96
BANC,6,6,13.98
BANC,6,6,11.87
BANC,6,6,10.84
BANC,6,6,10.44
BANC,6,6,10.31
BANC,6,6,9.59
BANC,6,6,10.27
BANC,6,6,12.14
BANC,7,7,10.62
BANC,7,7,11.37
BANC,7,7,11.52
BANC,7,7,10.83
BANC,7,7,9.92
BANC,7,7,10.17
BANC,7,7,9.96
BANC,7,7,9.4
BANC,7,7,9.18
BANC,7,7,9.26
BANC,7,7,9.3
BANC,7,7,9.25
BANC,7,7,9.69
BANC,7,7,11.19
BANC,7,7,11.27
BANC,7,7,13.22
BANC,7,7,12.62
BANC,7,7,10.94
BANC,7,7,9.77
BANC,7,7,9.49
BANC,7,7,11.26
BANC,7,7,9.72
BANC,7,7,8.91
BANC,7,7,9.53
BANC,8,8,10.55
BANC,8,8,11.48
BANC,8,8,12.33
BANC,8,8,10.85
BANC,8,8,10.51
BANC,8,8,10.98
BANC,8,8,11.72
BANC,8,8,10.06
BANC,8,8,9.73
BANC,8,8,10.02
BANC,8,8,9.78
BANC,8,8,9.58
BANC,8,8,9.78
BANC,8,8,10.52
BANC,8,8,12.24
BANC,8,8,14.69
BANC,8,8,13.21
BANC,8,8,10.96
BANC,8,8,9.52
BANC,8,8,8.79
BANC,8,8,8.2
BANC,8,8,7.66
BANC,8,8,8.15
BANC,8,8,8.87
BANC,9,9,10.78
BANC,9,9,13.53
BANC,9,9,13.0
BANC,9,9,11.31
BANC,9,9,10.95
BANC,9,9,10.92
BANC,9,9,10.87
BANC,9,9,10.17
BANC,9,9,9.87
BANC,9,9,9.83
BANC,9,9,9.78
BANC,9,9,9.63
BANC,9,9,9.7
BANC,9,9,10.68
BANC,9,9,12.93
BANC,9,9,14.84
BANC,9,9,12.71
BANC,9,9,11.49
BANC,9,9,10.1
BANC,9,9,9.41
BANC,9,9,9.01
BANC,9,9,8.49
BANC,9,9,8.72
BANC,9,9,10.33
BANC,10,10,13.85
BANC,10,10,16.11
BANC,10,10,15.67
BANC,10,10,15.26
BANC,10,10,13.72
BANC,10,10,13.48
BANC,10,10,13.33
BANC,10,10,12.38
BANC,10,10,11.87
BANC,10,10,11.77
BANC,10,10,11.58
BANC,10,10,11.91
BANC,10,10,10.77
BANC,10,10,11.62
BANC,10,10,13.64
BANC,10,10,16.34
BANC,10,10,14.64
BANC,10,10,13.1
BANC,10,10,12.0
BANC,10,10,11.24
BANC,10,10,11.18
BANC,10,10,10.48
BANC,10,10,11.07
BANC,10,10,12.08
BANC,11,11,16.47
BANC,11,11,19.0
BANC,11,11,16.96
BANC,11,11,15.49
BANC,11,11,14.83
BANC,11,11,14.41
BANC,11,11,13.98
BANC,11,11,13.27
BANC,11,11,12.52
BANC,11,11,12.29
BANC,11,11,11.9
BANC,11,11,11.65
BANC,11,11,11.7
BANC,11,11,11.98
BANC,11,11,12.83
BANC,11,11,15.19
BANC,11,11,14.73
BANC,11,11,13.77
BANC,11,11,12.97
BANC,11,11,12.51
BANC,11,11,12.5
BANC,11,11,12.61
BANC,11,11,13.03
BANC,11,11,14.44
BANC,12,12,19.33
BANC,12,12,17.93
BANC,12,12,16.58
BANC,12,12,15.67
BANC,12,12,14.99
BANC,12,12,14.17
BANC,12,12,13.51
BANC,12,12,12.6
BANC,12,12,12.01
BANC,12,12,11.74
BANC,12,12,11.39
BANC,12,12,11.08
BANC,12,12,10.91
BANC,12,12,10.75
BANC,12,12,12.46
BANC,12,12,14.93
BANC,12,12,14.13
BANC,12,12,13.37
BANC,12,12,12.79
BANC,12,12,13.01
BANC,12,12,12.83
BANC,12,12,12.95
BANC,12,12,13.71
BANC,12,12,14.94
BPAT,1,1,8.95
BPAT,1,1,9.45
BPAT,1,1,8.88
BPAT,1,1,8.0
BPAT,1,1,7.58
BPAT,1,1,7.28
BPAT,1,1,7.26
BPAT,1,1,6.46
BPAT,1,1,5.89
BPAT,1,1,5.61
BPAT,1,1,5.32
BPAT,1,1,5.01
BPAT,1,1,4.9
BPAT,1,1,5.32
BPAT,1,1,5.61
BPAT,1,1,6.86
BPAT,1,1,6.63
BPAT,1,1,6.26
BPAT,1,1,5.98
BPAT,1,1,6.11
BPAT,1,1,6.44
BPAT,1,1,6.67
BPAT,1,1,7.55
BPAT,1,1,9.03
BPAT,2,2,10.29
BPAT,2,2,10.47
BPAT,2,2,9.46
BPAT,2,2,8.29
BPAT,2,2,7.83
BPAT,2,2,7.5
BPAT,2,2,7.08
BPAT,2,2,6.5
BPAT,2,2,6.06
BPAT,2,2,5.73
BPAT,2,2,5.4
BPAT,2,2,5.07
BPAT,2,2,4.96
BPAT,2,2,5.41
BPAT,2,2,6.11
BPAT,2,2,6.98
BPAT,2,2,6.58
BPAT,2,2,6.41
BPAT,2,2,6.1
BPAT,2,2,6.36
BPAT,2,2,6.92
BPAT,2,2,7.13
BPAT,2,2,7.84
BPAT,2,2,8.21
BPAT,3,3,9.59
BPAT,3,3,10.36
BPAT,3,3,9.66
BPAT,3,3,8.56
BPAT,3,3,8.28
BPAT,3,3,7.75
BPAT,3,3,7.29
BPAT,3,3,6.62
BPAT,3,3,6.1
BPAT,3,3,5.74
BPAT,3,3,5.38
BPAT,3,3,5.0
BPAT,3,3,4.86
BPAT,3,3,5.32
BPAT,3,3,5.92
BPAT,3,3,6.66
BPAT,3,3,6.77
BPAT,3,3,6.7
BPAT,3,3,6.43
BPAT,3,3,6.67
BPAT,3,3,7.25
BPAT,3,3,7.42
BPAT,3,3,8.1
BPAT,3,3,8.55
BPAT,4,4,10.19
BPAT,4,4,11.07
BPAT,4,4,10.45
BPAT,4,4,9.4
BPAT,4,4,8.86
BPAT,4,4,8.48
BPAT,4,4,8.06
BPAT,4,4,7.4
BPAT,4,4,6.96
BPAT,4,4,6.43
BPAT,4,4,6.11
BPAT,4,4,5.64
BPAT,4,4,5.16
BPAT,4,4,5.52
BPAT,4,4,5.65
BPAT,4,4,6.82
BPAT,4,4,7.06
BPAT,4,4,6.88
BPAT,4,4,6.61
BPAT,4,4,6.71
BPAT,4,4,7.07
BPAT,4,4,7.25
BPAT,4,4,8.2
BPAT,4,4,9.21
BPAT,5,5,9.05
BPAT,5,5,9.69
BPAT,5,5,8.8
BPAT,5,5,8.57
BPAT,5,5,8.55
BPAT,5,5,7.75
BPAT,5,5,7.42
BPAT,5,5,6.55
BPAT,5,5,6.13
BPAT,5,5,5.84
BPAT,5,5,5.64
BPAT,5,5,5.32
BPAT,5,5,5.3
BPAT,5,5,5.38
BPAT,5,5,6.21
BPAT,5,5,7.56
BPAT,5,5,7.36
BPAT,5,5,6.9
BPAT,5,5,6.5
BPAT,5,5,6.41
BPAT,5,5,6.19
BPAT,5,5,6.31
BPAT,5,5,6.79
BPAT,5,5,7.7
BPAT,6,6,8.48
BPAT,6,6,9.26
BPAT,6,6,9.13
BPAT,6,6,8.17
BPAT,6,6,7.66
BPAT,6,6,7.36
BPAT,6,6,7.1
BPAT,6,6,6.48
BPAT,6,6,6.01
BPAT,6,6,5.72
BPAT,6,6,5.49
BPAT,6,6,5.27
BPAT,6,6,5.24
BPAT,6,6,5.41
BPAT,6,6,6.28
BPAT,6,6,7.67
BPAT,6,6,7.4
BPAT,6,6,6.51
BPAT,6,6,6.07
BPAT,6,6,5.96
BPAT,6,6,6.08
BPAT,6,6,5.93
BPAT,6,6,6.55
BPAT,6,6,7.88
BPAT,7,7,7.43
BPAT,7,7,8.07
BPAT,7,7,8.08
BPAT,7,7,7.63
BPAT,7,7,6.91
BPAT,7,7,6.81
BPAT,7,7,6.41
BPAT,7,7,5.83
BPAT,7,7,5.46
BPAT,7,7,5.21
BPAT,7,7,5.04
BPAT,7,7,4.9
BPAT,7,7,5.06
BPAT,7,7,5.69
BPAT,7,7,5.9
BPAT,7,7,7.05
BPAT,7,7,6.9
BPAT,7,7,6.15
BPAT,7,7,5.67
BPAT,7,7,5.66
BPAT,7,7,6.84
BPAT,7,7,6.24
BPAT,7,7,6.07
BPAT,7,7,6.73
BPAT,8,8,7.86
BPAT,8,8,8.61
BPAT,8,8,9.09
BPAT,8,8,7.9
BPAT,8,8,7.38
BPAT,8,8,7.43
BPAT,8,8,7.56
BPAT,8,8,6.43
BPAT,8,8,6.01
BPAT,8,8,5.84
BPAT,8,8,5.49
BPAT,8,8,5.24
BPAT,8,8,5.28
BPAT,8,8,5.65
BPAT,8,8,6.53
BPAT,8,8,7.98
BPAT,8,8,7.45
BPAT,8,8,6.44
BPAT,8,8,5.84
BPAT,8,8,5.59
BPAT,8,8,5.51
BPAT,8,8,5.41
BPAT,8,8,5.96
BPAT,8,8,6.77
BPAT,9,9,7.9
BPAT,9,9,9.72
BPAT,9,9,9.21
BPAT,9,9,7.77
BPAT,9,9,7.35
BPAT,9,9,7.16
BPAT,9,9,6.88
BPAT,9,9,6.29
BPAT,9,9,5.89
BPAT,9,9,5.62
BPAT,9,9,5.4
BPAT,9,9,5.2
BPAT,9,9,5.2
BPAT,9,9,5.71
BPAT,9,9,6.84
BPAT,9,9,7.94
BPAT,9,9,7.06
BPAT,9,9,6.57
BPAT,9,9,6.04
BPAT,9,9,5.85
BPAT,9,9,5.88
BPAT,9,9,5.84
BPAT,9,9,6.3
BPAT,9,9,7.64
BPAT,10,10,9.96
BPAT,10,10,10.98
BPAT,10,10,10.22
BPAT,10,10,9.72
BPAT,10,10,8.79
BPAT,10,10,8.5
BPAT,10,10,8.13
BPAT,10,10,7.32
BPAT,10,10,6.78
BPAT,10,10,6.45
BPAT,10,10,6.11
BPAT,10,10,6.08
BPAT,10,10,5.51
BPAT,10,10,5.81
BPAT,10,10,6.7
BPAT,10,10,8.08
BPAT,10,10,7.55
BPAT,10,10,7.17
BPAT,10,10,6.84
BPAT,10,10,6.66
BPAT,10,10,6.87
BPAT,10,10,6.87
BPAT,10,10,7.56
BPAT,10,10,8.49
BPAT,11,11,9.21
BPAT,11,11,10.4
BPAT,11,11,9.39
BPAT,11,11,8.61
BPAT,11,11,8.16
BPAT,11,11,7.9
BPAT,11,11,7.46
BPAT,11,11,6.83
BPAT,11,11,6.27
BPAT,11,11,5.96
BPAT,11,11,5.66
BPAT,11,11,5.44
BPAT,11,11,5.39
BPAT,11,11,5.53
BPAT,11,11,6.0
BPAT,11,11,7.13
BPAT,11,11,7.13
BPAT,11,11,6.8
BPAT,11,11,6.59
BPAT,11,11,6.47
BPAT,11,11,6.6
BPAT,11,11,6.83
BPAT,11,11,7.29
BPAT,11,11,8.27
BPAT,12,12,9.31
BPAT,12,12,9.07
BPAT,12,12,8.65
BPAT,12,12,8.15
BPAT,12,12,7.76
BPAT,12,12,7.42
BPAT,12,12,6.97
BPAT,12,12,6.31
BPAT,12,12,5.81
BPAT,12,12,5.53
BPAT,12,12,5.26
BPAT,12,12,5.02
BPAT,12,12,4.83
BPAT,12,12,4.78
BPAT,12,12,5.54
BPAT,12,12,6.66
BPAT,12,12,6.56
BPAT,12,12,6.3
BPAT,12,12,6.13
BPAT,12,12,6.3
BPAT,12,12,6.29
BPAT,12,12,6.45
BPAT,12,12,6.9
BPAT,12,12,7.66
CHPD,1,1,6.56
CHPD,1,1,6.87
CHPD,1,1,6.56
CHPD,1,1,6.09
CHPD,1,1,5.89
CHPD,1,1,5.74
CHPD,1,1,5.96
CHPD,1,1,5.37
CHPD,1,1,4.88
CHPD,1,1,4.65
CHPD,1,1,4.37
CHPD,1,1,4.1
CHPD,1,1,4.03
CHPD,1,1,4.32
CHPD,1,1,4.16
CHPD,1,1,4.89
CHPD,1,1,4.67
CHPD,1,1,4.55
CHPD,1,1,4.46
CHPD,1,1,4.68
CHPD,1,1,4.92
CHPD,1,1,5.05
CHPD,1,1,5.67
CHPD,1,1,6.88
CHPD,2,2,9.37
CHPD,2,2,9.1
CHPD,2,2,8.14
CHPD,2,2,7.25
CHPD,2,2,6.97
CHPD,2,2,6.71
CHPD,2,2,6.38
CHPD,2,2,5.91
CHPD,2,2,5.54
CHPD,2,2,5.27
CHPD,2,2,4.97
CHPD,2,2,4.68
CHPD,2,2,4.56
CHPD,2,2,4.88
CHPD,2,2,5.17
CHPD,2,2,5.55
CHPD,2,2,5.23
CHPD,2,2,5.4
CHPD,2,2,5.25
CHPD,2,2,5.68
CHPD,2,2,6.27
CHPD,2,2,6.41
CHPD,2,2,6.85
CHPD,2,2,6.72
CHPD,3,3,9.42
CHPD,3,3,10.15
CHPD,3,3,9.07
CHPD,3,3,8.26
CHPD,3,3,8.32
CHPD,3,3,7.7
CHPD,3,3,7.25
CHPD,3,3,6.67
CHPD,3,3,6.18
CHPD,3,3,5.84
CHPD,3,3,5.46
CHPD,3,3,5.07
CHPD,3,3,4.88
CHPD,3,3,5.19
CHPD,3,3,5.34
CHPD,3,3,5.72
CHPD,3,3,5.94
CHPD,3,3,6.21
CHPD,3,3,6.13
CHPD,3,3,6.65
CHPD,3,3,7.41
CHPD,3,3,7.57
CHPD,3,3,7.97
CHPD,3,3,7.91
CHPD,4,4,11.54
CHPD,4,4,12.71
CHPD,4,4,11.82
CHPD,4,4,10.83
CHPD,4,4,10.79
