BA,Month,Hour,Transportation_Load_Penetration_Percentage
AVA,8,8,12.21
AVA,8,8,12.23
AVA,8,8,12.11
AVA,8,8,11.95
AVA,8,8,11.67
AVA,8,8,11.2
AVA,8,8,11.64
AVA,8,8,10.65
AVA,8,8,9.41
AVA,8,8,8.54
AVA,8,8,8.03
AVA,8,8,7.83
AVA,8,8,7.64
AVA,8,8,8.01
AVA,8,8,8.64
AVA,9,9,10.16
AVA,9,9,11.77
AVA,9,9,11.73
AVA,9,9,10.98
AVA,9,9,11.06
AVA,9,9,11.54
AVA,9,9,11.93
AVA,9,9,11.92
AVA,9,9,12.11
AVA,9,9,12.31
AVA,9,9,12.3
AVA,9,9,12.1
AVA,9,9,11.76
AVA,9,9,11.47
AVA,9,9,11.25
AVA,9,9,11.62
AVA,9,9,10.68
AVA,9,9,9.92
AVA,9,9,9.12
AVA,9,9,8.67
AVA,9,9,8.58
AVA,9,9,8.41
AVA,9,9,8.77
AVA,9,9,9.72
AVA,10,10,11.18
AVA,10,10,12.08
AVA,10,10,11.93
AVA,10,10,11.74
AVA,10,10,11.55
AVA,10,10,11.89
AVA,10,10,12.16
AVA,10,10,12.04
AVA,10,10,12.06
AVA,10,10,12.16
AVA,10,10,12.07
AVA,10,10,11.95
AVA,10,10,11.24
AVA,10,10,10.84
AVA,10,10,10.71
AVA,10,10,11.09
AVA,10,10,10.36
AVA,10,10,9.86
AVA,10,10,9.34
AVA,10,10,9.1
AVA,10,10,9.21
AVA,10,10,9.14
AVA,10,10,9.59
AVA,10,10,10.15
AVA,11,11,10.71
AVA,11,11,11.64
AVA,11,11,11.2
AVA,11,11,10.76
AVA,11,11,10.78
AVA,11,11,11.04
AVA,11,11,11.16
AVA,11,11,11.07
AVA,11,11,10.95
AVA,11,11,11.03
AVA,11,11,10.93
AVA,11,11,10.7
AVA,11,11,10.28
AVA,11,11,9.82
AVA,11,11,9.54
AVA,11,11,10.01
AVA,11,11,9.66
AVA,11,11,9.28
AVA,11,11,8.94
AVA,11,11,8.83
AVA,11,11,8.87
AVA,11,11,9.02
AVA,11,11,9.34
AVA,11,11,9.94
AVA,12,12,10.39
AVA,12,12,10.61
AVA,12,12,10.55
AVA,12,12,10.24
AVA,12,12,10.28
AVA,12,12,10.44
AVA,12,12,10.48
AVA,12,12,10.35
AVA,12,12,10.27
AVA,12,12,10.38
AVA,12,12,10.35
AVA,12,12,10.18
AVA,12,12,9.74
AVA,12,12,9.21
AVA,12,12,9.14
AVA,12,12,9.68
AVA,12,12,9.3
AVA,12,12,8.85
AVA,12,12,8.49
AVA,12,12,8.5
AVA,12,12,8.44
AVA,12,12,8.54
AVA,12,12,8.85
AVA,12,12,9.37
AZPS,1,1,33.63
AZPS,1,1,32.69
AZPS,1,1,30.25
AZPS,1,1,28.48
AZPS,1,1,27.72
AZPS,1,1,27.85
AZPS,1,1,29.16
AZPS,1,1,28.39
AZPS,1,1,28.08
AZPS,1,1,28.1
AZPS,1,1,27.31
AZPS,1,1,26.23
AZPS,1,1,25.84
AZPS,1,1,26.76
AZPS,1,1,25.78
AZPS,1,1,25.68
AZPS,1,1,24.27
AZPS,1,1,24.28
AZPS,1,1,24.56
AZPS,1,1,25.71
AZPS,1,1,26.74
AZPS,1,1,28.18
AZPS,1,1,30.79
AZPS,1,1,35.51
AZPS,2,2,37.37
AZPS,2,2,34.64
AZPS,2,2,31.19
AZPS,2,2,28.74
AZPS,2,2,28.34
AZPS,2,2,28.61
AZPS,2,2,28.51
AZPS,2,2,28.47
AZPS,2,2,28.7
AZPS,2,2,28.68
AZPS,2,2,27.97
AZPS,2,2,27.02
AZPS,2,2,26.64
AZPS,2,2,27.66
AZPS,2,2,28.32
AZPS,2,2,26.6
AZPS,2,2,24.61
AZPS,2,2,25.09
AZPS,2,2,24.94
AZPS,2,2,26.71
AZPS,2,2,28.67
AZPS,2,2,29.72
AZPS,2,2,31.39
AZPS,2,2,31.23
AZPS,3,3,31.17
AZPS,3,3,31.35
AZPS,3,3,28.85
AZPS,3,3,27.49
AZPS,3,3,27.98
AZPS,3,3,27.59
AZPS,3,3,27.31
AZPS,3,3,27.32
AZPS,3,3,27.6
AZPS,3,3,27.83
AZPS,3,3,27.47
AZPS,3,3,26.68
AZPS,3,3,26.49
AZPS,3,3,27.77
AZPS,3,3,27.86
AZPS,3,3,26.39
AZPS,3,3,25.6
AZPS,3,3,25.59
AZPS,3,3,25.12
AZPS,3,3,26.32
AZPS,3,3,27.93
AZPS,3,3,28.58
AZPS,3,3,29.69
AZPS,3,3,29.59
AZPS,4,4,29.14
AZPS,4,4,30.46
AZPS,4,4,28.24
AZPS,4,4,27.53
AZPS,4,4,27.39
AZPS,4,4,27.66
AZPS,4,4,27.77
AZPS,4,4,28.1
AZPS,4,4,28.99
AZPS,4,4,28.99
AZPS,4,4,29.11
AZPS,4,4,28.29
AZPS,4,4,27.09
AZPS,4,4,28.07
AZPS,4,4,26.83
AZPS,4,4,26.95
AZPS,4,4,26.07
AZPS,4,4,24.96
AZPS,4,4,24.12
AZPS,4,4,24.23
AZPS,4,4,24.48
AZPS,4,4,24.93
AZPS,4,4,26.42
AZPS,4,4,27.73
AZPS,5,5,25.16
AZPS,5,5,25.44
AZPS,5,5,22.96
AZPS,5,5,24.39
AZPS,5,5,25.78
AZPS,5,5,24.86
AZPS,5,5,25.46
AZPS,5,5,25.07
AZPS,5,5,25.96
AZPS,5,5,26.8
AZPS,5,5,27.21
AZPS,5,5,26.98
AZPS,5,5,27.18
AZPS,5,5,27.13
AZPS,5,5,28.67
AZPS,5,5,29.27
AZPS,5,5,26.55
AZPS,5,5,24.58
AZPS,5,5,23.17
AZPS,5,5,22.43
AZPS,5,5,20.41
AZPS,5,5,20.73
AZPS,5,5,20.78
AZPS,5,5,21.83
AZPS,6,6,20.35
AZPS,6,6,21.12
AZPS,6,6,21.26
AZPS,6,6,21.05
AZPS,6,6,20.98
AZPS,6,6,21.35
AZPS,6,6,21.99
AZPS,6,6,22.13
AZPS,6,6,22.7
AZPS,6,6,23.49
AZPS,6,6,23.82
AZPS,6,6,24.06
AZPS,6,6,24.46
AZPS,6,6,25.14
AZPS,6,6,26.33
AZPS,6,6,26.46
AZPS,6,6,23.5
AZPS,6,6,19.91
AZPS,6,6,18.29
AZPS,6,6,17.41
AZPS,6,6,16.74
AZPS,6,6,16.3
AZPS,6,6,16.96
AZPS,6,6,19.23
AZPS,7,7,19.94
AZPS,7,7,20.52
AZPS,7,7,20.76
AZPS,7,7,21.4
AZPS,7,7,20.57
AZPS,7,7,21.4
AZPS,7,7,21.2
AZPS,7,7,21.23
AZPS,7,7,21.73
AZPS,7,7,22.24
AZPS,7,7,22.56
AZPS,7,7,22.72
AZPS,7,7,23.35
AZPS,7,7,24.81
AZPS,7,7,24.01
AZPS,7,7,23.78
AZPS,7,7,22.0
AZPS,7,7,19.62
AZPS,7,7,18.05
AZPS,7,7,17.72
AZPS,7,7,19.94
AZPS,7,7,18.45
AZPS,7,7,17.24
AZPS,7,7,18.2
AZPS,8,8,20.73
AZPS,8,8,21.57
AZPS,8,8,23.15
AZPS,8,8,21.72
AZPS,8,8,21.62
AZPS,8,8,22.75
AZPS,8,8,24.03
AZPS,8,8,22.66
AZPS,8,8,23.06
AZPS,8,8,23.83
AZPS,8,8,23.63
AZPS,8,8,23.54
AZPS,8,8,23.8
AZPS,8,8,24.56
AZPS,8,8,25.71
AZPS,8,8,26.17
AZPS,8,8,23.29
AZPS,8,8,20.04
AZPS,8,8,18.18
AZPS,8,8,17.38
AZPS,8,8,16.44
AZPS,8,8,16.36
AZPS,8,8,16.94
AZPS,8,8,18.04
AZPS,9,9,19.63
AZPS,9,9,23.71
AZPS,9,9,22.88
AZPS,9,9,20.77
AZPS,9,9,21.02
AZPS,9,9,21.4
AZPS,9,9,21.57
AZPS,9,9,21.54
AZPS,9,9,22.08
AZPS,9,9,22.56
AZPS,9,9,22.77
AZPS,9,9,22.9
AZPS,9,9,23.23
AZPS,9,9,24.45
AZPS,9,9,26.21
AZPS,9,9,25.51
AZPS,9,9,21.16
AZPS,9,9,19.09
AZPS,9,9,17.21
AZPS,9,9,16.29
AZPS,9,9,15.71
AZPS,9,9,15.83
AZPS,9,9,16.22
AZPS,9,9,18.66
AZPS,10,10,24.08
AZPS,10,10,26.98
AZPS,10,10,25.41
AZPS,10,10,25.99
AZPS,10,10,24.92
AZPS,10,10,25.04
AZPS,10,10,25.13
AZPS,10,10,24.99
AZPS,10,10,25.45
AZPS,10,10,25.91
AZPS,10,10,26.01
AZPS,10,10,26.83
AZPS,10,10,25.66
AZPS,10,10,26.56
AZPS,10,10,28.1
AZPS,10,10,28.83
AZPS,10,10,24.73
AZPS,10,10,22.55
AZPS,10,10,21.2
AZPS,10,10,20.05
AZPS,10,10,19.52
AZPS,10,10,19.25
AZPS,10,10,20.03
AZPS,10,10,21.85
AZPS,11,11,29.77
AZPS,11,11,32.35
AZPS,11,11,28.42
AZPS,11,11,27.62
AZPS,11,11,27.63
AZPS,11,11,27.72
AZPS,11,11,27.51
AZPS,11,11,27.64
AZPS,11,11,27.64
AZPS,11,11,27.77
AZPS,11,11,27.31
AZPS,11,11,26.99
AZPS,11,11,26.98
AZPS,11,11,26.88
AZPS,11,11,26.85
AZPS,11,11,26.56
AZPS,11,11,26.3
AZPS,11,11,25.62
AZPS,11,11,25.61
AZPS,11,11,25.3
AZPS,11,11,24.85
AZPS,11,11,25.69
AZPS,11,11,25.95
AZPS,11,11,28.0
AZPS,12,12,34.07
AZPS,12,12,31.14
AZPS,12,12,28.58
AZPS,12,12,28.7
AZPS,12,12,28.74
AZPS,12,12,28.26
AZPS,12,12,27.89
AZPS,12,12,27.64
AZPS,12,12,27.74
AZPS,12,12,27.78
AZPS,12,12,27.21
AZPS,12,12,26.72
AZPS,12,12,26.38
AZPS,12,12,25.56
AZPS,12,12,26.91
AZPS,12,12,26.58
AZPS,12,12,25.3
AZPS,12,12,25.17
AZPS,12,12,25.57
AZPS,12,12,26.35
AZPS,12,12,25.49
AZPS,12,12,26.26
AZPS,12,12,26.93
AZPS,12,12,28.48
BANC,1,1,21.2
BANC,1,1,21.56
BANC,1,1,21.15
BANC,1,1,20.27
BANC,1,1,19.75
BANC,1,1,19.67
BANC,1,1,20.7
BANC,1,1,20.49
BANC,1,1,20.54
BANC,1,1,21.02
BANC,1,1,21.25
BANC,1,1,20.91
BANC,1,1,20.42
BANC,1,1,20.38
BANC,1,1,19.55
BANC,1,1,20.73
BANC,1,1,19.29
BANC,1,1,18.4
BANC,1,1,17.4
BANC,1,1,17.22
BANC,1,1,17.72
BANC,1,1,17.99
BANC,1,1,19.39
BANC,1,1,21.66
BANC,2,2,23.38
BANC,2,2,23.32
BANC,2,2,21.9
BANC,2,2,20.69
BANC,2,2,20.15
BANC,2,2,20.17
BANC,2,2,20.71
BANC,2,2,20.85
BANC,2,2,21.23
BANC,2,2,21.75
BANC,2,2,21.86
BANC,2,2,21.3
BANC,2,2,20.66
BANC,2,2,20.54
BANC,2,2,20.43
BANC,2,2,20.99
BANC,2,2,19.37
BANC,2,2,18.81
BANC,2,2,17.74
BANC,2,2,17.9
BANC,2,2,18.88
BANC,2,2,19.02
BANC,2,2,20.02
BANC,2,2,20.29
BANC,3,3,21.51
BANC,3,3,22.79
BANC,3,3,21.56
BANC,3,3,20.76
BANC,3,3,20.63
BANC,3,3,20.5
BANC,3,3,20.99
BANC,3,3,21.16
BANC,3,3,21.43
BANC,3,3,21.85
BANC,3,3,21.95
BANC,3,3,21.42
BANC,3,3,20.77
BANC,3,3,20.67
BANC,3,3,20.34
BANC,3,3,20.31
BANC,3,3,19.83
BANC,3,3,19.25
BANC,3,3,18.37
BANC,3,3,18.42
BANC,3,3,19.33
BANC,3,3,19.28
BANC,3,3,20.14
BANC,3,3,20.53
BANC,4,4,22.17
BANC,4,4,24.0
BANC,4,4,23.01
BANC,4,4,21.79
BANC,4,4,21.45
BANC,4,4,21.71
BANC,4,4,22.28
BANC,4,4,22.41
BANC,4,4,22.74
BANC,4,4,22.94
BANC,4,4,23.03
BANC,4,4,22.28
BANC,4,4,21.12
BANC,4,4,20.92
BANC,4,4,19.83
BANC,4,4,20.77
BANC,4,4,20.41
BANC,4,4,19.7
BANC,4,4,18.7
BANC,4,4,18.44
BANC,4,4,18.92
BANC,4,4,19.0
BANC,4,4,20.14
BANC,4,4,21.27
BANC,5,5,19.31
BANC,5,5,20.59
BANC,5,5,19.8
BANC,5,5,19.5
BANC,5,5,20.2
BANC,5,5,20.05
BANC,5,5,20.9
BANC,5,5,20.64
BANC,5,5,20.94
BANC,5,5,21.55
BANC,5,5,21.85
BANC,5,5,21.45
BANC,5,5,20.99
BANC,5,5,20.54
BANC,5,5,20.15
BANC,5,5,21.4
BANC,5,5,20.44
BANC,5,5,19.39
BANC,5,5,18.27
BANC,5,5,17.67
BANC,5,5,16.97
BANC,5,5,16.81
BANC,5,5,17.06
BANC,5,5,17.98
BANC,6,6,14.34
BANC,6,6,15.43
BANC,6,6,15.95
BANC,6,6,15.06
BANC,6,6,15.32
BANC,6,6,15.86
BANC,6,6,16.73
BANC,6,6,16.99
BANC,6,6,17.47
BANC,6,6,18.31
BANC,6,6,18.93
BANC,6,6,19.08
BANC,6,6,18.97
BANC,6,6,18.87
BANC,6,6,18.59
BANC,6,6,19.58
BANC,6,6,18.35
BANC,6,6,16.27
BANC,6,6,14.84
BANC,6,6,13.87
BANC,6,6,13.37
BANC,6,6,12.55
BANC,6,6,12.78
BANC,6,6,13.95
BANC,7,7,12.54
BANC,7,7,13.38
BANC,7,7,14.1
BANC,7,7,14.1
BANC,7,7,14.2
BANC,7,7,15.28
BANC,7,7,16.13
BANC,7,7,16.61
BANC,7,7,17.27
BANC,7,7,18.15
BANC,7,7,18.7
BANC,7,7,18.76
BANC,7,7,18.82
BANC,7,7,19.26
BANC,7,7,18.16
BANC,7,7,18.89
BANC,7,7,17.86
BANC,7,7,16.05
BANC,7,7,14.45
BANC,7,7,13.47
BANC,7,7,14.08
BANC,7,7,12.48
BANC,7,7,11.58
BANC,7,7,11.85
BANC,8,8,13.03
BANC,8,8,13.92
BANC,8,8,15.01
BANC,8,8,14.42
BANC,8,8,14.76
BANC,8,8,16.02
BANC,8,8,17.51
BANC,8,8,17.19
BANC,8,8,17.68
BANC,8,8,18.6
BANC,8,8,18.86
BANC,8,8,18.73
BANC,8,8,18.54
BANC,8,8,18.47
BANC,8,8,18.48
BANC,8,8,19.66
BANC,8,8,18.21
BANC,8,8,16.0
BANC,8,8,14.37
BANC,8,8,13.18
BANC,8,8,12.33
BANC,8,8,11.46
BANC,8,8,11.5
BANC,8,8,11.92
BANC,9,9,13.57
BANC,9,9,15.8
BANC,9,9,15.81
BANC,9,9,15.24
BANC,9,9,15.47
BANC,9,9,16.26
BANC,9,9,17.0
BANC,9,9,17.28
BANC,9,9,17.76
BANC,9,9,18.46
BANC,9,9,18.93
BANC,9,9,18.95
BANC,9,9,18.77
BANC,9,9,18.9
BANC,9,9,19.56
BANC,9,9,20.12
BANC,9,9,18.06
BANC,9,9,16.5
BANC,9,9,14.74
BANC,9,9,13.53
BANC,9,9,12.8
BANC,9,9,12.08
BANC,9,9,12.08
BANC,9,9,13.19
BANC,10,10,16.92
BANC,10,10,18.64
BANC,10,10,18.82
BANC,10,10,18.91
BANC,10,10,18.32
BANC,10,10,18.93
BANC,10,10,19.7
BANC,10,10,19.74
BANC,10,10,20.08
BANC,10,10,20.73
BANC,10,10,21.02
BANC,10,10,21.17
BANC,10,10,20.16
BANC,10,10,20.03
BANC,10,10,20.29
BANC,10,10,21.23
BANC,10,10,19.43
BANC,10,10,17.95
BANC,10,10,16.6
BANC,10,10,15.58
BANC,10,10,15.24
BANC,10,10,14.55
BANC,10,10,14.81
BANC,10,10,15.53
BANC,11,11,20.79
BANC,11,11,22.18
BANC,11,11,20.85
BANC,11,11,19.97
BANC,11,11,19.93
BANC,11,11,20.35
BANC,11,11,20.88
BANC,11,11,21.17
BANC,11,11,21.43
BANC,11,11,22.03
BANC,11,11,22.12
BANC,11,11,21.8
BANC,11,11,21.29
BANC,11,11,20.72
BANC,11,11,20.19
BANC,11,11,20.99
BANC,11,11,19.93
BANC,11,11,19.06
BANC,11,11,18.23
BANC,11,11,17.69
BANC,11,11,17.72
BANC,11,11,17.78
BANC,11,11,18.15
BANC,11,11,19.13
BANC,12,12,22.89
BANC,12,12,22.04
BANC,12,12,21.2
BANC,12,12,20.61
BANC,12,12,20.69
BANC,12,12,20.68
BANC,12,12,20.94
BANC,12,12,21.16
BANC,12,12,21.54
BANC,12,12,22.1
BANC,12,12,22.23
BANC,12,12,21.94
BANC,12,12,21.29
BANC,12,12,20.39
BANC,12,12,20.46
BANC,12,12,21.54
BANC,12,12,20.25
BANC,12,12,19.17
BANC,12,12,18.31
BANC,12,12,18.11
BANC,12,12,18.1
BANC,12,12,18.23
BANC,12,12,18.81
BANC,12,12,19.58
BPAT,1,1,11.42
BPAT,1,1,11.93
BPAT,1,1,11.67
BPAT,1,1,11.11
BPAT,1,1,11.03
BPAT,1,1,11.15
BPAT,1,1,11.42
BPAT,1,1,11.16
BPAT,1,1,11.11
BPAT,1,1,11.21
BPAT,1,1,11.14
BPAT,1,1,10.8
BPAT,1,1,10.36
BPAT,1,1,10.1
BPAT,1,1,9.67
BPAT,1,1,10.2
BPAT,1,1,9.7
BPAT,1,1,9.25
BPAT,1,1,8.93
BPAT,1,1,8.98
BPAT,1,1,9.31
BPAT,1,1,9.58
BPAT,1,1,10.33
BPAT,1,1,11.58
BPAT,2,2,12.89
BPAT,2,2,13.13
BPAT,2,2,12.49
BPAT,2,2,11.66
BPAT,2,2,11.52
BPAT,2,2,11.62
BPAT,2,2,11.67
BPAT,2,2,11.56
BPAT,2,2,11.59
BPAT,2,2,11.62
BPAT,2,2,11.43
BPAT,2,2,11.0
BPAT,2,2,10.47
BPAT,2,2,10.19
BPAT,2,2,10.03
BPAT,2,2,10.29
BPAT,2,2,9.6
BPAT,2,2,9.37
BPAT,2,2,9.14
BPAT,2,2,9.36
BPAT,2,2,9.91
BPAT,2,2,10.17
BPAT,2,2,10.82
BPAT,2,2,11.25
BPAT,3,3,12.16
BPAT,3,3,12.97
BPAT,3,3,12.6
BPAT,3,3,11.84
BPAT,3,3,11.79
BPAT,3,3,11.79
BPAT,3,3,11.87
BPAT,3,3,11.76
BPAT,3,3,11.7
BPAT,3,3,11.67
BPAT,3,3,11.43
BPAT,3,3,10.97
BPAT,3,3,10.42
BPAT,3,3,10.12
BPAT,3,3,9.87
BPAT,3,3,9.93
BPAT,3,3,9.79
BPAT,3,3,9.65
BPAT,3,3,9.4
BPAT,3,3,9.51
BPAT,3,3,10.05
BPAT,3,3,10.25
BPAT,3,3,10.89
BPAT,3,3,11.36
BPAT,4,4,12.45
BPAT,4,4,13.41
BPAT,4,4,13.16
BPAT,4,4,12.46
BPAT,4,4,12.26
BPAT,4,4,12.37
BPAT,4,4,12.46
BPAT,4,4,12.29
BPAT,4,4,12.25
BPAT,4,4,12.12
BPAT,4,4,11.92
BPAT,4,4,11.41
BPAT,4,4,10.66
BPAT,4,4,10.26
BPAT,4,4,9.55
BPAT,4,4,10.01
BPAT,4,4,10.08
BPAT,4,4,9.87
BPAT,4,4,9.6
BPAT,4,4,9.59
BPAT,4,4,9.92
BPAT,4,4,10.13
BPAT,4,4,10.91
BPAT,4,4,11.8
BPAT,5,5,12.1
BPAT,5,5,12.75
BPAT,5,5,12.35
BPAT,5,5,12.14
BPAT,5,5,12.27
BPAT,5,5,12.14
BPAT,5,5,12.28
BPAT,5,5,11.93
BPAT,5,5,11.89
BPAT,5,5,11.9
BPAT,5,5,11.77
BPAT,5,5,11.38
BPAT,5,5,10.91
BPAT,5,5,10.23
BPAT,5,5,10.01
BPAT,5,5,10.71
BPAT,5,5,10.51
BPAT,5,5,10.12
BPAT,5,5,9.71
BPAT,5,5,9.54
BPAT,5,5,9.44
BPAT,5,5,9.58
BPAT,5,5,10.09
BPAT,5,5,10.98
BPAT,6,6,10.93
BPAT,6,6,11.75
BPAT,6,6,11.87
BPAT,6,6,11.31
BPAT,6,6,11.14
BPAT,6,6,11.31
BPAT,6,6,11.5
BPAT,6,6,11.37
BPAT,6,6,11.37
BPAT,6,6,11.4
BPAT,6,6,11.38
BPAT,6,6,11.17
BPAT,6,6,10.86
BPAT,6,6,10.3
BPAT,6,6,10.23
BPAT,6,6,10.94
BPAT,6,6,10.54
BPAT,6,6,9.68
BPAT,6,6,9.13
BPAT,6,6,8.86
BPAT,6,6,8.93
BPAT,6,6,8.81
BPAT,6,6,9.32
BPAT,6,6,10.39
BPAT,7,7,9.57
BPAT,7,7,10.27
BPAT,7,7,10.57
BPAT,7,7,10.47
BPAT,7,7,10.25
BPAT,7,7,10.51
BPAT,7,7,10.64
BPAT,7,7,10.6
BPAT,7,7,10.65
BPAT,7,7,10.73
BPAT,7,7,10.79
BPAT,7,7,10.67
BPAT,7,7,10.61
BPAT,7,7,10.46
BPAT,7,7,9.89
BPAT,7,7,10.33
BPAT,7,7,9.98
BPAT,7,7,9.19
BPAT,7,7,8.59
BPAT,7,7,8.37
BPAT,7,7,9.09
BPAT,7,7,8.63
BPAT,7,7,8.54
BPAT,7,7,9.09
BPAT,8,8,9.7
BPAT,8,8,10.51
BPAT,8,8,11.11
BPAT,8,8,10.54
BPAT,8,8,10.42
BPAT,8,8,10.8
BPAT,8,8,11.29
BPAT,8,8,10.88
BPAT,8,8,10.88
BPAT,8,8,10.99
BPAT,8,8,10.92
BPAT,8,8,10.76
BPAT,8,8,10.62
BPAT,8,8,10.51
BPAT,8,8,10.36
BPAT,8,8,10.95
BPAT,8,8,10.34
BPAT,8,8,9.36
BPAT,8,8,8.67
BPAT,8,8,8.26
BPAT,8,8,8.14
BPAT,8,8,8.0
BPAT,8,8,8.42
BPAT,8,8,9.08
BPAT,9,9,10.51
BPAT,9,9,12.14
BPAT,9,9,11.95
BPAT,9,9,10.97
BPAT,9,9,10.88
BPAT,9,9,11.13
BPAT,9,9,11.31
BPAT,9,9,11.15
BPAT,9,9,11.17
BPAT,9,9,11.2
BPAT,9,9,11.17
BPAT,9,9,10.99
BPAT,9,9,10.73
BPAT,9,9,10.63
BPAT,9,9,10.81
BPAT,9,9,11.27
BPAT,9,9,10.41
BPAT,9,9,9.8
BPAT,9,9,9.16
BPAT,9,9,8.77
BPAT,9,9,8.73
BPAT,9,9,8.65
BPAT,9,9,9.1
BPAT,9,9,10.28
BPAT,10,10,12.02
BPAT,10,10,12.97
BPAT,10,10,12.74
BPAT,10,10,12.55
BPAT,10,10,12.18
BPAT,10,10,12.45
BPAT,10,10,12.63
BPAT,10,10,12.43
BPAT,10,10,12.36
BPAT,10,10,12.4
BPAT,10,10,12.24
BPAT,10,10,12.03
BPAT,10,10,11.32
BPAT,10,10,10.95
BPAT,10,10,10.85
BPAT,10,10,11.32
BPAT,10,10,10.73
BPAT,10,10,10.32
BPAT,10,10,9.9
BPAT,10,10,9.62
BPAT,10,10,9.77
BPAT,10,10,9.75
BPAT,10,10,10.32
BPAT,10,10,11.16
BPAT,11,11,11.58
BPAT,11,11,12.52
BPAT,11,11,12.09
BPAT,11,11,11.62
BPAT,11,11,11.55
BPAT,11,11,11.79
BPAT,11,11,11.88
BPAT,11,11,11.76
BPAT,11,11,11.65
BPAT,11,11,11.7
BPAT,11,11,11.52
BPAT,11,11,11.15
