BA,Month,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
BPAT,9,18,6955.655000000001,161.50399999999996,6794.150999999999
BPAT,9,19,7046.102,162.53733333333335,6883.564666666669
BPAT,9,20,7125.113333333333,165.86366666666666,6959.249666666667
BPAT,9,21,7156.749000000001,168.21666666666667,6988.5323333333345
BPAT,9,22,7132.923333333334,191.34366666666665,6941.5796666666665
BPAT,9,23,7052.141333333333,237.513,6814.628333333332
BPAT,10,0,6983.813548387097,283.7096774193549,6700.103870967742
BPAT,10,1,7370.186774193548,331.2458064516128,7038.940967741935
BPAT,10,2,7507.325161290323,301.666129032258,7205.659032258064
BPAT,10,3,7557.786451612902,275.11,7282.676451612903
BPAT,10,4,7397.03193548387,231.4248387096774,7165.607096774193
BPAT,10,5,7022.77806451613,198.6532258064516,6824.124838709677
BPAT,10,6,6641.829999999999,164.8293548387097,6477.00064516129
BPAT,10,7,6284.6864516129035,123.92612903225807,6160.760322580643
BPAT,10,8,5962.518387096775,95.91225806451611,5866.606129032259
BPAT,10,9,5742.010967741935,79.57000000000001,5662.440967741936
BPAT,10,10,5675.957741935484,69.36870967741935,5606.589032258064
BPAT,10,11,5740.57870967742,70.41516129032257,5670.163548387098
BPAT,10,12,5961.26258064516,65.1525806451613,5896.1100000000015
BPAT,10,13,6299.84064516129,90.51548387096777,6209.325161290323
BPAT,10,14,6723.423225806452,142.6483870967742,6580.774838709677
BPAT,10,15,7264.908709677421,214.52451612903226,7050.384193548387
BPAT,10,16,7387.297741935485,202.30967741935484,7184.988064516128
BPAT,10,17,7303.556774193549,188.3590322580645,7115.197741935484
BPAT,10,18,7248.503225806451,174.14483870967743,7074.358387096774
BPAT,10,19,7226.339999999998,172.96806451612906,7053.37193548387
BPAT,10,20,7203.92935483871,176.7477419354839,7027.181612903227
BPAT,10,21,7153.317096774194,177.31483870967742,6976.002258064515
BPAT,10,22,7113.44064516129,202.6809677419355,6910.759677419355
BPAT,10,23,7101.99258064516,234.41225806451612,6867.580322580647
BPAT,11,0,8814.878333333332,310.127,8504.751333333334
BPAT,11,1,9215.748333333335,357.9676666666667,8857.780666666666
BPAT,11,2,9360.722666666667,318.8773333333333,9041.845333333333
BPAT,11,3,9411.948000000002,279.2676666666667,9132.680333333334
BPAT,11,4,9210.801666666664,247.9196666666667,8962.882
BPAT,11,5,8849.250666666667,217.261,8631.989666666666
BPAT,11,6,8463.275666666666,179.31333333333333,8283.962333333333
BPAT,11,7,8081.714666666668,139.77833333333334,7941.936333333333
BPAT,11,8,7714.823,107.452,7607.371000000002
BPAT,11,9,7435.206666666666,87.60566666666665,7347.601
BPAT,11,10,7347.519999999999,74.19899999999998,7273.320999999999
BPAT,11,11,7483.0779999999995,68.30933333333333,7414.768666666667
BPAT,11,12,7782.376333333333,73.11266666666667,7709.263666666668
BPAT,11,13,8160.107333333333,92.73333333333333,8067.373999999999
BPAT,11,14,8579.181333333332,132.24,8446.941333333332
BPAT,11,15,9022.84366666667,197.20733333333334,8825.636333333332
BPAT,11,16,9504.034333333335,218.406,9285.628333333332
BPAT,11,17,9546.113333333335,211.55833333333337,9334.555
BPAT,11,18,9374.956666666667,201.8756666666667,9173.081
BPAT,11,19,9229.750999999998,204.75033333333332,9025.000666666665
BPAT,11,20,9098.293666666668,204.81199999999995,8893.481666666665
BPAT,11,21,9008.223000000002,212.79233333333332,8795.430666666665
BPAT,11,22,8954.719333333334,231.17166666666668,8723.547666666667
BPAT,11,23,8953.703333333333,266.5526666666667,8687.150666666666
BPAT,12,0,8894.801935483873,329.9764516129032,8564.825483870969
BPAT,12,1,9274.779677419354,329.03645161290325,8945.743225806451
BPAT,12,2,9473.817741935483,309.98935483870974,9163.828387096773
BPAT,12,3,9581.560967741934,279.735806451613,9301.825161290322
BPAT,12,4,9420.17612903226,249.63096774193554,9170.545161290323
BPAT,12,5,9038.970322580646,215.26645161290318,8823.703870967744
BPAT,12,6,8642.076129032257,176.31225806451616,8465.763870967741
BPAT,12,7,8232.15806451613,132.05806451612904,8100.1
BPAT,12,8,7834.326129032257,102.04612903225808,7732.280000000001
BPAT,12,9,7480.626129032256,82.87322580645161,7397.752903225805
BPAT,12,10,7325.15,70.1983870967742,7254.951612903224
BPAT,12,11,7386.159354838711,64.75774193548388,7321.401612903226
BPAT,12,12,7670.965483870968,68.18516129032258,7602.780322580645
BPAT,12,13,8035.714193548386,84.43290322580646,7951.281290322581
BPAT,12,14,8462.682580645162,137.63612903225805,8325.046451612905
BPAT,12,15,8907.741935483871,207.84903225806457,8699.892903225806
BPAT,12,16,9352.600322580645,219.928064516129,9132.672258064515
BPAT,12,17,9526.297741935481,210.24129032258062,9316.056451612902
BPAT,12,18,9283.656129032259,195.5583870967742,9088.097741935482
BPAT,12,19,9023.790322580644,200.55935483870965,8823.230967741934
BPAT,12,20,8828.446451612905,195.20612903225805,8633.240322580645
BPAT,12,21,8686.860322580646,200.1525806451613,8486.707741935486
BPAT,12,22,8608.083870967741,219.62612903225806,8388.457741935483
BPAT,12,23,8650.89064516129,252.21096774193552,8398.679677419355
CHPD,1,0,351.2490322580645,7.7780645161290325,343.4709677419355
CHPD,1,1,385.6690322580646,8.56258064516129,377.10645161290324
CHPD,1,2,386.8683870967742,7.824193548387098,379.04419354838706
CHPD,1,3,383.8222580645161,6.650967741935484,377.17129032258066
CHPD,1,4,377.6819354838711,6.0187096774193565,371.66322580645163
CHPD,1,5,370.746129032258,5.386129032258064,365.36
CHPD,1,6,362.6912903225806,5.240645161290321,357.45064516129025
CHPD,1,7,352.80258064516124,4.008387096774194,348.7941935483871
CHPD,1,8,345.22935483870964,3.1519354838709672,342.07741935483864
CHPD,1,9,344.11322580645157,2.711290322580646,341.401935483871
CHPD,1,10,352.6006451612903,2.4093548387096786,350.1912903225806
CHPD,1,11,363.6522580645162,2.2377419354838715,361.4145161290323
CHPD,1,12,375.9600000000001,2.3816129032258067,373.5783870967742
CHPD,1,13,389.27322580645165,3.2435483870967734,386.02967741935487
CHPD,1,14,402.8332258064516,3.5670967741935478,399.2661290322581
CHPD,1,15,418.1203225806452,5.3909677419354844,412.7293548387097
CHPD,1,16,429.82870967741934,5.430967741935483,424.39774193548385
CHPD,1,17,427.13290322580644,5.271935483870967,421.86096774193544
CHPD,1,18,402.2512903225807,4.710322580645162,397.5409677419355
CHPD,1,19,382.12387096774194,4.791935483870967,377.331935483871
CHPD,1,20,370.1158064516128,5.027419354838711,365.08838709677417
CHPD,1,21,364.1722580645161,5.218709677419354,358.95354838709676
CHPD,1,22,364.2054838709678,6.2287096774193556,357.9767741935484
CHPD,1,23,370.25612903225806,8.225806451612904,362.0303225806452
CHPD,2,0,310.3364285714285,9.112857142857141,301.22357142857146
CHPD,2,1,335.5371428571429,9.217142857142859,326.32000000000005
CHPD,2,2,347.74392857142857,8.082857142857142,339.66107142857146
CHPD,2,3,345.72357142857135,6.596785714285714,339.1267857142857
CHPD,2,4,343.7799999999999,6.029285714285716,337.7507142857143
CHPD,2,5,340.4632142857143,5.441785714285716,335.0214285714286
CHPD,2,6,334.1146428571429,4.652500000000001,329.46214285714285
CHPD,2,7,328.5775,3.6907142857142867,324.8867857142856
CHPD,2,8,323.43714285714293,3.0767857142857156,320.3603571428572
CHPD,2,9,323.2757142857143,2.6485714285714272,320.6271428571429
CHPD,2,10,330.89357142857136,2.351071428571429,328.5425
CHPD,2,11,340.36678571428575,2.188928571428572,338.1778571428572
CHPD,2,12,351.53107142857147,2.315,349.21607142857147
CHPD,2,13,363.82392857142855,3.166071428571428,360.65785714285715
CHPD,2,14,376.43107142857144,4.1032142857142855,372.3278571428571
CHPD,2,15,389.2514285714286,5.343571428571428,383.9078571428572
CHPD,2,16,397.2707142857143,5.321071428571428,391.94964285714286
CHPD,2,17,383.77178571428567,5.318928571428572,378.45285714285717
CHPD,2,18,363.55499999999995,4.620714285714286,358.9342857142857
CHPD,2,19,349.25500000000005,4.935357142857143,344.3196428571428
CHPD,2,20,339.7885714285715,5.570357142857143,334.2182142857143
CHPD,2,21,334.4167857142857,5.661071428571426,328.7557142857142
CHPD,2,22,335.70071428571435,6.289642857142856,329.41107142857146
CHPD,2,23,338.3807142857143,6.218214285714285,332.16249999999997
CHPD,3,0,233.53096774193543,7.183548387096775,226.34741935483876
CHPD,3,1,240.98838709677423,7.796774193548388,233.19161290322583
CHPD,3,2,260.7312903225806,7.311612903225805,253.41967741935488
CHPD,3,3,263.4577419354839,6.202580645161292,257.25516129032263
CHPD,3,4,262.0309677419355,6.0451612903225795,255.98580645161292
CHPD,3,5,258.4806451612904,5.235483870967744,253.24516129032256
CHPD,3,6,254.23741935483872,4.359032258064517,249.87838709677422
CHPD,3,7,250.36999999999998,3.402903225806451,246.96709677419352
CHPD,3,8,247.97387096774187,2.7764516129032275,245.1974193548387
CHPD,3,9,248.8877419354839,2.3751612903225805,246.51258064516128
CHPD,3,10,258.19451612903225,2.0938709677419354,256.10064516129034
CHPD,3,11,270.5848387096774,1.9212903225806446,268.66354838709674
CHPD,3,12,285.03838709677416,2.0641935483870975,282.97419354838706
CHPD,3,13,298.88580645161284,2.878387096774194,296.0074193548387
CHPD,3,14,311.52967741935475,3.569032258064517,307.96064516129036
CHPD,3,15,325.73354838709685,4.713548387096773,321.02000000000004
CHPD,3,16,321.6209677419355,5.140967741935482,316.4799999999999
CHPD,3,17,301.1535483870968,5.080967741935485,296.07258064516134
CHPD,3,18,283.91064516129023,4.51,279.4006451612903
CHPD,3,19,271.16709677419357,4.820645161290323,266.3464516129032
CHPD,3,20,262.3932258064516,5.511612903225806,256.88161290322586
CHPD,3,21,257.8009677419355,5.553548387096776,252.2474193548387
CHPD,3,22,258.2648387096774,6.03741935483871,252.2274193548387
CHPD,3,23,260.9125806451613,6.012903225806452,254.89967741935484
CHPD,4,0,208.10666666666668,7.868666666666665,200.23799999999994
CHPD,4,1,210.9143333333333,8.824333333333334,202.09000000000003
CHPD,4,2,211.94933333333336,8.012333333333332,203.93699999999998
CHPD,4,3,211.48633333333333,6.910000000000002,204.57633333333337
CHPD,4,4,202.79266666666666,6.417333333333334,196.37533333333334
CHPD,4,5,194.64533333333338,5.731666666666667,188.91366666666667
CHPD,4,6,188.6633333333333,4.911666666666666,183.75166666666664
CHPD,4,7,183.46233333333333,4.008666666666667,179.4536666666667
CHPD,4,8,179.47166666666666,3.4629999999999996,176.0086666666666
CHPD,4,9,176.2603333333333,2.8710000000000004,173.38933333333327
CHPD,4,10,178.86299999999994,2.6693333333333333,176.19366666666667
CHPD,4,11,188.3033333333333,2.3800000000000003,185.92333333333332
CHPD,4,12,200.182,2.117,198.065
CHPD,4,13,212.875,2.787,210.08800000000008
CHPD,4,14,227.57499999999996,3.118,224.457
CHPD,4,15,237.8456666666667,4.476,233.36966666666675
CHPD,4,16,234.78299999999996,4.730333333333333,230.05266666666662
CHPD,4,17,224.31966666666668,4.6370000000000005,219.68266666666665
CHPD,4,18,214.667,4.264333333333333,210.4026666666667
CHPD,4,19,211.35433333333333,4.385000000000001,206.9693333333333
CHPD,4,20,209.82566666666665,4.6690000000000005,205.15666666666667
CHPD,4,21,207.8993333333333,4.846666666666666,203.05266666666668
CHPD,4,22,207.82533333333328,5.738333333333333,202.087
CHPD,4,23,209.77366666666663,6.6066666666666665,203.16699999999997
CHPD,5,0,214.11580645161285,7.262258064516129,206.85354838709674
CHPD,5,1,215.00096774193548,7.709354838709679,207.29161290322577
CHPD,5,2,210.86741935483874,6.250322580645161,204.61709677419356
CHPD,5,3,209.00838709677416,6.199032258064517,202.80935483870965
CHPD,5,4,199.9977419354839,6.4503225806451585,193.54741935483878
CHPD,5,5,187.98516129032262,5.035483870967742,182.94967741935483
CHPD,5,6,178.10612903225805,4.445806451612902,173.6603225806451
CHPD,5,7,167.93193548387094,3.2487096774193556,164.68322580645162
CHPD,5,8,159.27903225806446,2.664516129032259,156.61451612903227
CHPD,5,9,151.89161290322585,2.363548387096774,149.52806451612906
CHPD,5,10,149.77129032258065,2.2206451612903226,147.5506451612903
CHPD,5,11,153.4848387096774,1.9996774193548388,151.48516129032257
CHPD,5,12,161.71870967741938,2.1119354838709676,159.60677419354843
CHPD,5,13,174.58935483870968,2.423870967741936,172.1654838709677
CHPD,5,14,194.62870967741935,3.581612903225806,191.04709677419356
CHPD,5,15,206.28483870967742,4.972258064516128,201.31258064516126
CHPD,5,16,205.9135483870968,4.679354838709678,201.2341935483871
CHPD,5,17,204.01967741935485,4.5683870967741935,199.45129032258066
CHPD,5,18,203.47419354838706,4.364516129032259,199.1096774193548
CHPD,5,19,205.18999999999997,4.3983870967741945,200.7916129032258
CHPD,5,20,205.05838709677414,3.897419354838708,201.16096774193548
CHPD,5,21,205.06161290322586,4.170645161290322,200.89096774193547
CHPD,5,22,205.50322580645164,4.5677419354838715,200.93548387096774
CHPD,5,23,205.10999999999999,5.400967741935483,199.70903225806447
CHPD,6,0,235.41066666666669,6.926333333333332,228.48433333333332
CHPD,6,1,235.59299999999996,7.6800000000000015,227.91299999999998
CHPD,6,2,231.87600000000006,7.430999999999999,224.44500000000002
CHPD,6,3,224.072,6.108333333333334,217.96366666666663
CHPD,6,4,214.94533333333337,5.361999999999998,209.5833333333333
CHPD,6,5,202.73866666666663,4.709333333333333,198.0293333333333
CHPD,6,6,190.97699999999998,4.172666666666666,186.80433333333335
CHPD,6,7,178.16333333333333,3.278,174.88533333333336
CHPD,6,8,165.772,2.6670000000000007,163.10500000000002
CHPD,6,9,155.07666666666668,2.329333333333333,152.74733333333336
CHPD,6,10,149.33999999999997,2.1213333333333333,147.21866666666665
CHPD,6,11,149.392,1.995666666666667,147.3963333333333
CHPD,6,12,154.01733333333334,2.0646666666666667,151.95266666666666
CHPD,6,13,168.87633333333332,2.535333333333333,166.341
CHPD,6,14,186.57999999999998,3.6506666666666674,182.92933333333332
CHPD,6,15,200.03966666666668,5.192000000000001,194.8476666666667
CHPD,6,16,204.272,4.826333333333333,199.44566666666663
CHPD,6,17,208.74433333333337,4.048,204.69633333333337
CHPD,6,18,213.72933333333333,3.802666666666667,209.92666666666668
CHPD,6,19,216.15366666666665,3.8526666666666665,212.30100000000004
CHPD,6,20,218.63000000000002,3.9423333333333326,214.68766666666667
CHPD,6,21,219.18966666666662,3.7956666666666665,215.39399999999995
CHPD,6,22,219.723,4.491666666666666,215.2313333333333
CHPD,6,23,218.3383333333333,6.140000000000002,212.19833333333332
CHPD,7,0,281.7845161290322,6.403548387096773,275.3809677419355
CHPD,7,1,281.95161290322574,7.132258064516129,274.8193548387097
CHPD,7,2,275.79806451612905,7.079032258064514,268.71903225806454
CHPD,7,3,265.10387096774195,6.424516129032258,258.67935483870974
CHPD,7,4,250.38032258064516,5.080645161290323,245.29967741935488
CHPD,7,5,238.291935483871,4.718064516129033,233.57387096774195
CHPD,7,6,225.2983870967742,3.9003225806451614,221.398064516129
CHPD,7,7,210.9632258064516,3.108709677419355,207.85451612903228
CHPD,7,8,196.54129032258064,2.6500000000000004,193.89129032258063
CHPD,7,9,184.46709677419352,2.2967741935483876,182.17032258064515
CHPD,7,10,174.40774193548387,2.08516129032258,172.32258064516125
CHPD,7,11,167.32,1.991935483870968,165.32806451612905
CHPD,7,12,166.67290322580644,2.22516129032258,164.44774193548386
CHPD,7,13,177.37516129032258,3.0441935483870965,174.3309677419355
CHPD,7,14,196.72451612903222,3.3116129032258064,193.41290322580647
CHPD,7,15,210.92580645161289,4.760967741935484,206.16483870967747
CHPD,7,16,224.9403225806452,4.587096774193547,220.35322580645163
CHPD,7,17,236.0716129032258,3.980322580645161,232.09129032258062
