BA,Month,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
AVA,6,17,2159.453,221.2316666666666,1938.2213333333334
AVA,6,18,2214.4833333333327,209.6603333333333,2004.8230000000003
AVA,6,19,2268.0336666666667,205.85199999999998,2062.1816666666664
AVA,6,20,2312.6816666666664,209.20600000000002,2103.4756666666663
AVA,6,21,2336.9423333333334,206.07166666666663,2130.8706666666667
AVA,6,22,2363.8573333333334,219.62766666666667,2144.2296666666666
AVA,6,23,2385.121666666667,245.81233333333327,2139.309333333333
AVA,7,0,2943.3964516129035,269.6664516129033,2673.73
AVA,7,1,2976.2541935483873,294.84774193548384,2681.4064516129033
AVA,7,2,2947.1645161290326,302.9945161290323,2644.1700000000005
AVA,7,3,2830.492903225806,295.2458064516129,2535.2470967741933
AVA,7,4,2720.9548387096775,281.17903225806464,2439.775806451613
AVA,7,5,2544.766129032258,278.8645161290322,2265.901612903226
AVA,7,6,2343.4312903225805,266.2793548387097,2077.151935483871
AVA,7,7,2142.7390322580645,249.28000000000003,1893.4590322580646
AVA,7,8,1969.5122580645163,236.20419354838702,1733.3080645161292
AVA,7,9,1858.084193548387,228.43838709677425,1629.6458064516128
AVA,7,10,1781.914193548387,222.36741935483877,1559.5467741935486
AVA,7,11,1740.5951612903225,216.72967741935477,1523.865483870968
AVA,7,12,1732.5312903225806,215.04967741935482,1517.4816129032258
AVA,7,13,1844.0506451612905,220.74387096774197,1623.3067741935488
AVA,7,14,1978.0154838709682,221.60709677419356,1756.4083870967743
AVA,7,15,2165.966774193549,244.37258064516132,1921.5941935483868
AVA,7,16,2315.728387096774,243.02838709677414,2072.7
AVA,7,17,2432.4793548387097,229.48064516129037,2202.998709677419
AVA,7,18,2530.7551612903226,219.0509677419354,2311.7041935483867
AVA,7,19,2616.5625806451612,218.30322580645162,2398.2593548387094
AVA,7,20,2706.5216129032256,240.75935483870967,2465.7622580645166
AVA,7,21,2751.6870967741934,230.4448387096774,2521.2422580645166
AVA,7,22,2792.2206451612906,231.02612903225807,2561.1945161290323
AVA,7,23,2813.859677419355,248.3348387096774,2565.524838709677
AVA,8,0,2969.472903225807,272.1306451612903,2697.342258064516
AVA,8,1,2988.713548387097,298.4490322580645,2690.2645161290325
AVA,8,2,2923.9803225806454,316.0061290322581,2607.974193548387
AVA,8,3,2812.850322580646,292.45193548387095,2520.398387096774
AVA,8,4,2713.3977419354837,284.5290322580645,2428.86870967742
AVA,8,5,2549.9061290322584,283.6506451612903,2266.2554838709675
AVA,8,6,2365.573225806452,280.168064516129,2085.4051612903227
AVA,8,7,2162.5141935483866,250.73290322580647,1911.7812903225806
AVA,8,8,1991.6667741935485,236.773870967742,1754.8929032258068
AVA,8,9,1887.7419354838707,230.45161290322577,1657.2903225806454
AVA,8,10,1817.2951612903225,222.16903225806448,1595.1261290322577
AVA,8,11,1782.0725806451615,215.8251612903226,1566.2474193548387
AVA,8,12,1780.3577419354838,212.76258064516128,1567.5951612903227
AVA,8,13,1830.9051612903227,213.62451612903223,1617.2806451612907
AVA,8,14,1998.259677419355,223.7535483870968,1774.506129032258
AVA,8,15,2175.771935483871,253.32999999999993,1922.441935483871
AVA,8,16,2313.7522580645164,246.46709677419352,2067.2851612903223
AVA,8,17,2423.2293548387097,228.13354838709677,2195.095806451613
AVA,8,18,2522.2677419354836,215.32419354838711,2306.943548387097
AVA,8,19,2609.3093548387096,209.6409677419355,2399.668387096774
AVA,8,20,2677.5145161290316,209.65451612903226,2467.8599999999997
AVA,8,21,2727.395161290323,208.24193548387098,2519.1532258064517
AVA,8,22,2772.443225806451,222.19548387096776,2550.247741935484
AVA,8,23,2780.7109677419357,240.3177419354839,2540.393225806451
AVA,9,0,2540.724666666667,258.07233333333335,2282.6523333333334
AVA,9,1,2589.576333333333,304.7196666666667,2284.8566666666666
AVA,9,2,2565.4146666666666,300.86966666666666,2264.5449999999996
AVA,9,3,2512.0926666666664,275.7336666666667,2236.359
AVA,9,4,2446.5596666666665,270.6363333333333,2175.923333333333
AVA,9,5,2298.694666666667,265.25766666666664,2033.4370000000001
AVA,9,6,2146.292,255.99933333333334,1890.2926666666667
AVA,9,7,1994.5906666666667,237.83900000000008,1756.7516666666672
AVA,9,8,1860.6023333333333,225.29966666666664,1635.3026666666667
AVA,9,9,1770.7043333333336,218.03900000000002,1552.6653333333331
AVA,9,10,1727.672333333333,212.49866666666674,1515.1736666666663
AVA,9,11,1714.6003333333333,207.4503333333333,1507.15
AVA,9,12,1738.8283333333334,204.41166666666658,1534.416666666667
AVA,9,13,1808.033,207.47133333333335,1600.561666666667
AVA,9,14,1949.2723333333338,219.2233333333333,1730.0489999999998
AVA,9,15,2093.5630000000006,243.19,1850.373
AVA,9,16,2152.534,229.8873333333334,1922.6466666666665
AVA,9,17,2208.85,219.20966666666672,1989.6403333333337
AVA,9,18,2270.114666666667,207.02300000000002,2063.0916666666667
AVA,9,19,2337.589333333333,202.75466666666668,2134.834666666667
AVA,9,20,2397.274,205.6,2191.674
AVA,9,21,2436.8446666666664,204.98833333333332,2231.8563333333336
AVA,9,22,2459.2533333333336,215.68733333333333,2243.5660000000003
AVA,9,23,2482.797333333334,241.2980000000001,2241.499333333333
AVA,10,0,2443.779032258065,273.1432258064516,2170.6358064516126
AVA,10,1,2549.5064516129037,308.0416129032259,2241.4648387096777
AVA,10,2,2553.5106451612905,304.55709677419355,2248.953548387097
AVA,10,3,2556.6303225806455,300.27483870967745,2256.355483870968
AVA,10,4,2477.9074193548386,286.14645161290326,2191.7609677419355
AVA,10,5,2343.812258064516,278.78193548387094,2065.030322580645
AVA,10,6,2210.5783870967743,268.9048387096774,1941.6735483870966
AVA,10,7,2079.7603225806456,250.4925806451612,1829.2677419354836
AVA,10,8,1962.6754838709676,236.65193548387097,1726.023548387097
AVA,10,9,1883.203870967742,229.01999999999992,1654.1838709677418
AVA,10,10,1851.9329032258063,223.47000000000006,1628.4629032258065
AVA,10,11,1853.996451612903,221.52129032258065,1632.4751612903226
AVA,10,12,1893.2751612903223,212.82870967741934,1680.4464516129028
AVA,10,13,1986.1012903225808,215.2132258064516,1770.8880645161294
AVA,10,14,2103.4406451612904,225.341935483871,1878.0987096774193
AVA,10,15,2284.310322580645,253.26193548387096,2031.0483870967737
AVA,10,16,2328.2264516129035,241.1883870967742,2087.0380645161295
AVA,10,17,2334.750967741935,230.1254838709677,2104.625483870968
AVA,10,18,2337.9990322580647,218.44064516129032,2119.558387096774
AVA,10,19,2350.2006451612897,213.82225806451612,2136.378387096774
AVA,10,20,2368.2341935483873,218.2296774193548,2150.0045161290323
AVA,10,21,2373.5190322580647,216.91903225806453,2156.6
AVA,10,22,2393.3741935483868,229.53258064516132,2163.841612903226
AVA,10,23,2429.0919354838707,246.5490322580645,2182.542903225806
AVA,11,0,2832.823,303.41299999999995,2529.4100000000003
AVA,11,1,2940.802666666666,342.27666666666664,2598.526
AVA,11,2,2982.805333333333,334.2153333333334,2648.5900000000006
AVA,11,3,2991.454666666666,321.7726666666666,2669.682
AVA,11,4,2912.813666666667,314.10433333333333,2598.7093333333332
AVA,11,5,2787.013333333334,307.66833333333335,2479.345
AVA,11,6,2651.4519999999993,295.78799999999995,2355.6639999999998
AVA,11,7,2518.6639999999998,278.92699999999996,2239.737
AVA,11,8,2395.7146666666667,262.44433333333336,2133.2703333333334
AVA,11,9,2301.5333333333333,253.75433333333334,2047.779
AVA,11,10,2259.0603333333333,246.897,2012.1633333333332
AVA,11,11,2256.4223333333334,241.43533333333335,2014.9870000000003
AVA,11,12,2317.219666666667,238.13599999999997,2079.083666666667
AVA,11,13,2416.9623333333334,237.33400000000003,2179.628333333333
AVA,11,14,2528.958,241.1966666666667,2287.7613333333334
AVA,11,15,2672.288333333333,267.60900000000004,2404.6793333333335
AVA,11,16,2809.1789999999996,271.3926666666667,2537.786333333333
AVA,11,17,2824.5910000000003,262.2126666666666,2562.378333333333
AVA,11,18,2808.0623333333333,251.10600000000002,2556.9563333333335
AVA,11,19,2790.502333333333,246.48966666666666,2544.0126666666665
AVA,11,20,2779.0353333333333,246.6093333333333,2532.4260000000004
AVA,11,21,2773.0203333333334,250.11666666666667,2522.903666666666
AVA,11,22,2780.4203333333335,259.6533333333333,2520.767
AVA,11,23,2812.5649999999996,279.636,2532.9289999999996
AVA,12,0,3089.10935483871,321.08741935483874,2768.0219354838714
AVA,12,1,3163.3825806451614,335.744193548387,2827.638387096774
AVA,12,2,3219.0603225806444,339.76161290322585,2879.298709677419
AVA,12,3,3229.808064516129,330.7209677419355,2899.087096774194
AVA,12,4,3145.6748387096777,323.3948387096774,2822.28
AVA,12,5,3020.4225806451614,315.20129032258063,2705.2212903225814
AVA,12,6,2883.539032258064,302.18870967741935,2581.350322580645
AVA,12,7,2738.361290322581,283.28354838709674,2455.077741935484
AVA,12,8,2599.948387096775,267.07548387096773,2332.8729032258066
AVA,12,9,2488.2609677419355,258.2122580645161,2230.0487096774195
AVA,12,10,2426.52,251.20161290322574,2175.3183870967746
AVA,12,11,2408.387419354839,245.2603225806452,2163.127096774193
AVA,12,12,2468.9103225806457,240.38032258064516,2228.53
AVA,12,13,2570.6829032258065,236.87935483870965,2333.8035483870967
AVA,12,14,2687.2919354838705,245.70580645161291,2441.586129032258
AVA,12,15,2821.601612903225,273.0922580645161,2548.50935483871
AVA,12,16,2956.2093548387093,275.01064516129037,2681.1987096774196
AVA,12,17,3018.969677419355,267.24645161290323,2751.7232258064514
AVA,12,18,3013.663870967742,255.89548387096775,2757.7683870967735
AVA,12,19,2997.243225806452,254.8948387096774,2742.348387096774
AVA,12,20,2976.30870967742,251.1909677419355,2725.117741935484
AVA,12,21,2962.982903225807,253.13290322580644,2709.8500000000004
AVA,12,22,2969.8580645161287,262.85741935483867,2707.00064516129
AVA,12,23,3004.1416129032264,281.5825806451612,2722.5590322580647
AZPS,1,0,5423.156774193549,1823.9925806451608,3599.1641935483867
AZPS,1,1,5950.2516129032265,1945.1219354838709,4005.1296774193547
AZPS,1,2,5986.794838709678,1811.205483870968,4175.589354838709
AZPS,1,3,6054.009677419355,1724.4529032258063,4329.556774193547
AZPS,1,4,6021.589677419356,1669.1490322580644,4352.44064516129
AZPS,1,5,5760.225483870969,1604.482580645162,4155.742903225806
AZPS,1,6,5555.899677419356,1620.3164516129032,3935.5832258064515
AZPS,1,7,5188.354516129032,1472.897741935483,3715.456774193548
AZPS,1,8,4899.5961290322575,1375.7729032258062,3523.823225806452
AZPS,1,9,4759.798709677419,1337.4496774193547,3422.349032258065
AZPS,1,10,4758.2625806451615,1299.3893548387098,3458.8732258064515
AZPS,1,11,4859.030322580646,1274.3929032258063,3584.6374193548386
AZPS,1,12,5035.545806451613,1301.244193548387,3734.3016129032253
AZPS,1,13,5314.37193548387,1422.1745161290316,3892.1974193548394
AZPS,1,14,5465.246774193549,1408.9183870967743,4056.3283870967743
AZPS,1,15,5748.23935483871,1475.9493548387097,4272.290000000001
AZPS,1,16,5533.204193548386,1343.1309677419354,4190.073225806451
AZPS,1,17,5232.359032258065,1270.2951612903225,3962.063870967742
AZPS,1,18,4938.984838709676,1213.0303225806454,3725.9545161290325
AZPS,1,19,4800.180322580646,1234.2387096774194,3565.9416129032256
AZPS,1,20,4766.096129032258,1274.368064516129,3491.728064516129
AZPS,1,21,4836.181612903226,1362.9412903225807,3473.240322580646
AZPS,1,22,5054.2661290322585,1556.1712903225807,3498.094838709678
AZPS,1,23,5484.536451612903,1947.365806451613,3537.1706451612904
AZPS,2,0,5557.221071428571,2076.7682142857143,3480.4528571428564
AZPS,2,1,6014.608214285715,2083.1664285714287,3931.4417857142857
AZPS,2,2,5980.3225,1865.1217857142856,4115.200714285714
AZPS,2,3,5977.829999999999,1717.9339285714286,4259.896071428571
AZPS,2,4,5909.952142857143,1674.6403571428568,4235.311785714285
AZPS,2,5,5621.148928571428,1608.2003571428572,4012.9485714285724
AZPS,2,6,5286.792142857143,1507.508928571429,3779.283214285714
AZPS,2,7,4976.453571428571,1416.7371428571428,3559.716428571429
AZPS,2,8,4748.038571428572,1362.7849999999999,3385.253571428571
AZPS,2,9,4614.851785714286,1323.7075,3291.144285714286
AZPS,2,10,4602.2,1287.275714285714,3314.924285714285
AZPS,2,11,4678.525714285714,1263.9092857142855,3414.616428571429
AZPS,2,12,4825.328214285714,1285.4396428571429,3539.888571428571
AZPS,2,13,5099.427857142858,1410.2589285714287,3689.1689285714288
AZPS,2,14,5377.444285714286,1522.6414285714286,3854.8028571428563
AZPS,2,15,5592.568214285713,1487.7017857142857,4104.8664285714285
AZPS,2,16,5433.737499999998,1337.1103571428573,4096.627142857143
AZPS,2,17,5145.106785714286,1290.7400000000002,3854.366785714286
AZPS,2,18,4817.352142857142,1201.267857142857,3616.0842857142857
AZPS,2,19,4741.495714285715,1266.5935714285715,3474.902142857143
AZPS,2,20,4802.349642857143,1377.025714285714,3425.3239285714276
AZPS,2,21,4872.482857142858,1448.2014285714283,3424.281428571428
AZPS,2,22,5008.066428571428,1571.8978571428568,3436.1685714285713
AZPS,2,23,5056.842142857144,1579.4596428571429,3477.3825
AZPS,3,0,5442.902258064516,1696.715806451613,3746.186451612903
AZPS,3,1,5802.422258064514,1819.336451612903,3983.0858064516124
AZPS,3,2,5910.305483870969,1705.2861290322576,4205.01935483871
AZPS,3,3,5923.893548387097,1628.2912903225808,4295.602258064517
AZPS,3,4,5941.526451612902,1662.6680645161284,4278.858387096774
AZPS,3,5,5579.860967741935,1539.4796774193546,4040.3812903225794
AZPS,3,6,5219.328387096774,1425.4212903225807,3793.907096774194
AZPS,3,7,4899.243870967741,1338.5590322580642,3560.6848387096775
AZPS,3,8,4640.779677419355,1280.9141935483872,3359.8654838709676
AZPS,3,9,4469.145483870968,1243.6677419354835,3225.4777419354837
AZPS,3,10,4412.615161290322,1212.0103225806452,3200.604838709677
AZPS,3,11,4451.708064516129,1187.661290322581,3264.046774193548
AZPS,3,12,4575.305483870968,1212.1851612903224,3363.120322580646
AZPS,3,13,4812.205806451612,1336.2709677419352,3475.9348387096775
AZPS,3,14,5077.52806451613,1414.701290322581,3662.8267741935483
AZPS,3,15,5190.319677419356,1369.9070967741934,3820.412580645161
AZPS,3,16,5041.894516129031,1290.5474193548387,3751.3470967741932
AZPS,3,17,4827.893548387096,1235.4035483870966,3592.4900000000002
AZPS,3,18,4626.2625806451615,1161.8932258064517,3464.3693548387096
AZPS,3,19,4649.484838709676,1223.701290322581,3425.7835483870967
AZPS,3,20,4782.3170967741935,1335.7338709677417,3446.583225806451
AZPS,3,21,4883.394838709676,1395.7051612903228,3487.6896774193547
AZPS,3,22,5051.786451612902,1500.0364516129032,3551.7500000000005
AZPS,3,23,5127.051612903227,1516.895161290323,3610.1564516129033
AZPS,4,0,6451.066333333333,1879.6356666666666,4571.430666666665
AZPS,4,1,6754.630666666666,2057.657,4696.973666666667
AZPS,4,2,6736.520333333332,1902.1783333333333,4834.342000000001
AZPS,4,3,6595.606000000001,1815.9380000000006,4779.6680000000015
AZPS,4,4,6499.5869999999995,1780.003666666667,4719.583333333333
AZPS,4,5,6094.013999999999,1685.4530000000002,4408.561
AZPS,4,6,5671.151666666667,1574.9183333333328,4096.233333333334
AZPS,4,7,5294.347666666668,1487.904,3806.443666666666
AZPS,4,8,4967.231666666666,1439.8169999999998,3527.414666666666
AZPS,4,9,4684.747666666666,1357.9583333333335,3326.7893333333336
AZPS,4,10,4569.994333333333,1330.3879999999995,3239.6063333333336
AZPS,4,11,4526.435333333333,1280.5823333333333,3245.8530000000005
AZPS,4,12,4521.910666666667,1224.782,3297.1286666666665
AZPS,4,13,4693.167333333334,1317.5943333333332,3375.573000000001
AZPS,4,14,4907.840333333333,1316.7959999999998,3591.044333333333
AZPS,4,15,4968.257333333333,1338.9396666666662,3629.317666666667
AZPS,4,16,4822.987333333334,1257.2163333333333,3565.7710000000006
AZPS,4,17,4797.798666666667,1197.643,3600.1556666666665
AZPS,4,18,4817.764333333334,1161.9766666666665,3655.787666666666
AZPS,4,19,4944.395666666667,1198.1586666666667,3746.237
AZPS,4,20,5111.531000000001,1251.387,3860.144
AZPS,4,21,5325.2153333333345,1327.3743333333334,3997.8409999999994
AZPS,4,22,5683.014000000001,1501.523,4181.490999999999
AZPS,4,23,6025.981333333334,1671.2066666666667,4354.774666666666
AZPS,5,0,7718.566129032258,1942.1648387096775,5776.40129032258
AZPS,5,1,7921.293548387098,2015.2474193548394,5906.046129032257
AZPS,5,2,7663.541290322581,1759.75,5903.791290322581
AZPS,5,3,7541.722258064518,1839.694193548387,5702.028064516129
AZPS,5,4,7510.4619354838715,1935.8267741935488,5574.635161290324
AZPS,5,5,6882.345806451613,1710.8232258064518,5171.52258064516
AZPS,5,6,6380.950322580644,1624.3829032258066,4756.567419354838
AZPS,5,7,5819.033548387099,1458.7774193548391,4360.256129032258
AZPS,5,8,5385.198064516129,1397.9812903225804,3987.216774193549
AZPS,5,9,5068.510000000001,1358.1187096774197,3710.391290322581
AZPS,5,10,4891.742258064516,1331.1158064516128,3560.6264516129036
AZPS,5,11,4783.183225806451,1290.4532258064519,3492.73
AZPS,5,12,4790.761935483872,1302.1087096774195,3488.6532258064517
AZPS,5,13,4939.244193548387,1339.9445161290325,3599.299677419355
AZPS,5,14,5251.396451612903,1505.343870967742,3746.052580645162
AZPS,5,15,5368.220322580645,1571.3012903225806,3796.9190322580644
AZPS,5,16,5333.226129032259,1415.7964516129034,3917.429677419355
AZPS,5,17,5491.495161290322,1350.0054838709677,4141.489677419355
AZPS,5,18,5723.507419354839,1325.859677419355,4397.647741935482
AZPS,5,19,5967.476129032258,1338.6319354838713,4628.844193548385
AZPS,5,20,6086.676774193549,1242.0945161290322,4844.582258064516
AZPS,5,21,6450.937096774193,1337.0048387096772,5113.932258064516
AZPS,5,22,6855.489032258063,1424.7454838709677,5430.743548387098
AZPS,5,23,7331.027096774194,1600.450967741935,5730.576129032258
AZPS,6,0,9928.327333333333,2020.4506666666666,7907.876666666666
AZPS,6,1,10168.324,2147.757,8020.566999999998
AZPS,6,2,9909.005666666666,2106.927,7802.078666666667
AZPS,6,3,9226.449333333332,1941.9430000000002,7284.506333333334
AZPS,6,4,8819.760666666667,1850.2773333333337,6969.4833333333345
AZPS,6,5,8228.202666666666,1756.9233333333332,6471.279333333333
AZPS,6,6,7633.110333333334,1678.6143333333332,5954.495999999998
AZPS,6,7,7053.694,1560.9569999999994,5492.737
AZPS,6,8,6538.229333333335,1483.8919999999998,5054.337333333333
AZPS,6,9,6114.030333333333,1436.0883333333334,4677.941999999999
AZPS,6,10,5848.221333333334,1392.8313333333333,4455.39
AZPS,6,11,5683.041,1367.080666666667,4315.9603333333325
AZPS,6,12,5594.289333333334,1368.5829999999996,4225.706333333333
AZPS,6,13,5735.467666666667,1442.0243333333335,4293.443333333333
