BA,Month,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
AVA,7,10,1365.6251612903225,80.06709677419354,1285.558064516129
AVA,7,11,1336.8890322580648,76.76677419354839,1260.122258064516
AVA,7,12,1337.2290322580645,79.17677419354837,1258.0522580645165
AVA,7,13,1438.8512903225803,92.02516129032256,1346.826129032258
AVA,7,14,1560.21935483871,100.98645161290322,1459.2329032258067
AVA,7,15,1716.89,128.74096774193552,1588.1490322580644
AVA,7,16,1840.9212903225805,129.30838709677417,1711.6129032258061
AVA,7,17,1936.7093548387097,117.7616129032258,1818.9477419354837
AVA,7,18,2016.5432258064518,110.5858064516129,1905.9574193548387
AVA,7,19,2083.821290322581,113.61903225806454,1970.2022580645155
AVA,7,20,2163.248387096774,141.51161290322577,2021.7367741935482
AVA,7,21,2191.574516129033,128.79677419354843,2062.777741935484
AVA,7,22,2219.737096774194,125.96000000000001,2093.777096774193
AVA,7,23,2235.7951612903225,140.34290322580645,2095.452258064516
AVA,8,0,2299.635161290323,165.24161290322584,2134.3935483870973
AVA,8,1,2313.2074193548383,183.24838709677425,2129.959032258065
AVA,8,2,2257.6329032258063,194.39290322580638,2063.2400000000002
AVA,8,3,2160.407096774193,163.1054838709677,1997.3016129032258
AVA,8,4,2082.1125806451614,149.27129032258068,1932.8412903225808
AVA,8,5,1946.172258064516,143.8332258064516,1802.339032258065
AVA,8,6,1799.9616129032258,139.11290322580646,1660.8487096774195
AVA,8,7,1627.4174193548386,109.79161290322581,1517.625806451613
AVA,8,8,1485.6970967741938,97.00645161290318,1388.6906451612901
AVA,8,9,1404.5887096774193,91.04322580645163,1313.545483870968
AVA,8,10,1349.8432258064515,82.98774193548387,1266.855483870968
AVA,8,11,1325.1625806451614,78.49516129032256,1246.6674193548386
AVA,8,12,1333.5503225806451,79.15967741935481,1254.3906451612904
AVA,8,13,1397.1545161290323,85.84806451612906,1311.3064516129034
AVA,8,14,1546.4816129032258,106.15161290322582,1440.3300000000002
AVA,8,15,1681.6580645161291,140.16806451612902,1541.4899999999996
AVA,8,16,1776.8470967741935,133.15548387096774,1643.6916129032256
AVA,8,17,1863.4425806451616,116.70483870967742,1746.7377419354837
AVA,8,18,1949.311935483871,108.4622580645161,1840.8496774193547
AVA,8,19,2022.2390322580645,107.40612903225804,1914.8329032258064
AVA,8,20,2081.186451612903,108.02129032258063,1973.1651612903229
AVA,8,21,2124.5206451612903,106.36741935483869,2018.1532258064512
AVA,8,22,2162.0874193548384,119.00387096774192,2043.0835483870967
AVA,8,23,2162.9403225806454,134.83645161290326,2028.103870967742
AVA,9,0,2216.394333333333,162.10366666666667,2054.2906666666668
AVA,9,1,2243.2549999999997,204.76633333333334,2038.4886666666666
AVA,9,2,2192.971,190.82766666666666,2002.1433333333332
AVA,9,3,2117.924,156.73133333333328,1961.1926666666664
AVA,9,4,2048.045333333334,146.11866666666666,1901.9266666666665
AVA,9,5,1911.591,135.48566666666665,1776.1053333333332
AVA,9,6,1768.293666666667,122.77033333333331,1645.5233333333333
AVA,9,7,1625.7406666666664,105.17133333333332,1520.5693333333331
AVA,9,8,1500.7266666666667,93.35633333333335,1407.3703333333333
AVA,9,9,1419.5093333333332,85.72166666666665,1333.7876666666668
AVA,9,10,1373.5679999999995,80.43766666666666,1293.1303333333333
AVA,9,11,1358.7389999999998,76.95133333333334,1281.7876666666668
AVA,9,12,1373.785,77.19099999999999,1296.594
AVA,9,13,1426.0363333333332,85.86566666666667,1340.1706666666664
AVA,9,14,1542.9976666666664,107.25399999999999,1435.7436666666663
AVA,9,15,1676.9913333333332,134.75799999999998,1542.2333333333333
AVA,9,16,1742.7563333333335,122.48599999999998,1620.2703333333332
AVA,9,17,1815.1320000000003,117.1853333333333,1697.9466666666665
AVA,9,18,1880.6146666666666,109.988,1770.6266666666666
AVA,9,19,1946.8743333333337,110.16800000000002,1836.7063333333333
AVA,9,20,2003.2993333333338,112.70766666666667,1890.591666666667
AVA,9,21,2041.0533333333333,113.00566666666667,1928.0476666666666
AVA,9,22,2069.0603333333333,122.46166666666667,1946.5986666666665
AVA,9,23,2091.2086666666673,148.1856666666667,1943.023
AVA,10,0,1927.7500000000002,175.57322580645163,1752.176774193548
AVA,10,1,2054.715161290322,204.72354838709677,1849.9916129032256
AVA,10,2,2075.52129032258,191.53548387096774,1883.9858064516131
AVA,10,3,2082.6532258064517,181.7677419354839,1900.8854838709676
AVA,10,4,2010.6299999999997,160.34645161290322,1850.283548387097
AVA,10,5,1895.6996774193544,147.21032258064517,1748.4893548387097
AVA,10,6,1780.6535483870969,133.53806451612905,1647.115483870968
AVA,10,7,1671.2967741935486,113.85709677419356,1557.439677419355
AVA,10,8,1579.2399999999998,100.33000000000001,1478.9099999999996
AVA,10,9,1517.2948387096772,92.56709677419357,1424.727741935484
AVA,10,10,1500.3529032258066,87.40129032258066,1412.9516129032259
AVA,10,11,1514.4690322580648,88.24161290322579,1426.227419354839
AVA,10,12,1561.38935483871,82.00774193548388,1479.381612903226
AVA,10,13,1657.5967741935483,90.99290322580644,1566.6038709677425
AVA,10,14,1776.003870967742,111.8983870967742,1664.1054838709676
AVA,10,15,1949.437741935484,147.01967741935482,1802.4180645161293
AVA,10,16,1980.160967741935,137.44774193548386,1842.7132258064516
AVA,10,17,1961.9506451612901,129.24612903225807,1832.7045161290323
AVA,10,18,1941.6583870967743,121.10935483870966,1820.5490322580647
AVA,10,19,1933.9874193548387,119.09806451612901,1814.8893548387098
AVA,10,20,1933.7896774193548,122.12,1811.669677419355
AVA,10,21,1929.9690322580643,121.14516129032258,1808.8238709677414
AVA,10,22,1939.8929032258068,132.90419354838713,1806.9887096774194
AVA,10,23,1967.7725806451613,148.7677419354839,1819.0048387096774
AVA,11,0,2216.440333333333,179.12933333333336,2037.3110000000006
AVA,11,1,2304.965333333333,211.15266666666668,2093.8126666666667
AVA,11,2,2318.1033333333335,191.91600000000003,2126.1873333333333
AVA,11,3,2317.419,174.81233333333336,2142.606666666667
AVA,11,4,2247.4373333333333,162.62033333333332,2084.817
AVA,11,5,2129.678333333333,150.70466666666667,1978.9736666666663
AVA,11,6,2008.7076666666665,135.319,1873.3886666666667
AVA,11,7,1888.3366666666668,116.908,1771.4286666666665
AVA,11,8,1784.2066666666667,101.831,1682.3756666666666
AVA,11,9,1708.419666666667,93.49733333333334,1614.9223333333332
AVA,11,10,1675.7076666666667,87.74866666666668,1587.959
AVA,11,11,1676.736,85.11200000000001,1591.624
AVA,11,12,1730.231,86.53966666666665,1643.6913333333332
AVA,11,13,1822.629,92.287,1730.3419999999999
AVA,11,14,1929.0606666666667,105.25500000000001,1823.8056666666664
AVA,11,15,2060.641666666667,134.31066666666666,1926.331
AVA,11,16,2169.4553333333333,140.42033333333333,2029.0349999999999
AVA,11,17,2184.5719999999997,134.53699999999998,2050.0350000000003
AVA,11,18,2175.496333333333,127.62299999999999,2047.8733333333334
AVA,11,19,2162.256,126.31899999999999,2035.9369999999997
AVA,11,20,2148.3583333333327,126.59400000000002,2021.7643333333333
AVA,11,21,2145.4423333333334,129.957,2015.485333333333
AVA,11,22,2154.987666666667,137.88166666666666,2017.106
AVA,11,23,2188.4296666666664,156.85966666666667,2031.5699999999997
AVA,12,0,2529.613548387097,206.05709677419352,2323.5564516129034
AVA,12,1,2582.014193548387,205.5890322580645,2376.4251612903226
AVA,12,2,2622.8996774193547,198.6606451612903,2424.239032258064
AVA,12,3,2631.2251612903215,186.96677419354836,2444.258387096774
AVA,12,4,2549.242903225807,174.30064516129036,2374.942258064516
AVA,12,5,2438.733870967742,160.24064516129033,2278.493225806452
AVA,12,6,2319.674193548387,143.51967741935485,2176.154516129032
AVA,12,7,2198.0051612903226,123.84870967741932,2074.1564516129033
AVA,12,8,2083.0825806451608,108.8367741935484,1974.245806451613
AVA,12,9,1991.0022580645161,99.57548387096774,1891.4267741935482
AVA,12,10,1940.5987096774197,93.0693548387097,1847.5293548387097
AVA,12,11,1932.1548387096773,89.47709677419356,1842.677741935484
AVA,12,12,1988.936129032258,88.91612903225803,1900.02
AVA,12,13,2076.394193548387,91.50935483870963,1984.8848387096775
AVA,12,14,2181.5748387096774,110.97806451612901,2070.5967741935483
AVA,12,15,2300.163548387097,142.08870967741936,2158.074838709678
AVA,12,16,2422.4716129032267,147.2793548387097,2275.1922580645164
AVA,12,17,2481.736774193548,143.9432258064516,2337.793548387097
AVA,12,18,2472.745806451613,137.39161290322582,2335.3541935483863
AVA,12,19,2460.7167741935486,140.07419354838711,2320.6425806451616
AVA,12,20,2439.6983870967747,136.7983870967742,2302.8999999999996
AVA,12,21,2425.6564516129033,138.2251612903226,2287.4312903225805
AVA,12,22,2424.8812903225808,146.8051612903226,2278.076129032258
AVA,12,23,2449.436451612903,163.07161290322583,2286.3648387096773
AZPS,1,0,4500.578709677419,1324.8709677419354,3175.7077419354846
AZPS,1,1,4876.6790322580655,1412.877419354839,3463.8016129032253
AZPS,1,2,4806.831612903225,1215.9035483870964,3590.92806451613
AZPS,1,3,4788.66935483871,1074.8390322580647,3713.8303225806444
AZPS,1,4,4657.607096774193,977.649677419355,3679.9574193548387
AZPS,1,5,4379.847096774194,879.6061290322579,3500.2409677419355
AZPS,1,6,4221.4183870967745,911.2077419354839,3310.2106451612904
AZPS,1,7,3873.880967741936,749.6532258064514,3124.227741935484
AZPS,1,8,3620.236451612903,638.9145161290322,2981.321935483871
AZPS,1,9,3521.856774193549,599.9993548387097,2921.8574193548384
AZPS,1,10,3546.2490322580643,572.0090322580645,2974.2400000000002
AZPS,1,11,3649.1606451612897,569.1893548387096,3079.9712903225804
AZPS,1,12,3842.252258064516,640.311935483871,3201.940322580645
AZPS,1,13,4167.528064516129,841.5967741935485,3325.931290322581
AZPS,1,14,4312.0599999999995,856.6125806451614,3455.4474193548385
AZPS,1,15,4609.264193548387,962.9751612903224,3646.2890322580647
AZPS,1,16,4446.024516129031,831.5129032258063,3614.5116129032263
AZPS,1,17,4220.5161290322585,778.7493548387097,3441.7667741935484
AZPS,1,18,3994.6393548387105,736.5651612903225,3258.0741935483866
AZPS,1,19,3874.7235483870963,756.8367741935483,3117.8867741935483
AZPS,1,20,3855.1358064516126,808.0351612903225,3047.1006451612907
AZPS,1,21,3900.9377419354837,892.1161290322582,3008.821612903226
AZPS,1,22,4082.9225806451614,1095.1858064516127,2987.7367741935486
AZPS,1,23,4525.027741935484,1527.235483870967,2997.792258064516
AZPS,2,0,4675.683928571429,1592.1771428571428,3083.506785714285
AZPS,2,1,4942.644642857143,1541.6989285714287,3400.945714285714
AZPS,2,2,4748.224285714285,1241.8374999999999,3506.386785714286
AZPS,2,3,4624.011785714285,1029.3092857142856,3594.7025000000003
AZPS,2,4,4534.0525,950.3342857142856,3583.718214285714
AZPS,2,5,4249.389285714286,855.0982142857143,3394.2910714285713
AZPS,2,6,3939.5821428571426,749.1021428571428,3190.4799999999996
AZPS,2,7,3659.798928571429,659.8939285714287,2999.9049999999997
AZPS,2,8,3451.388214285714,605.4164285714286,2845.9717857142864
AZPS,2,9,3312.6982142857146,567.9157142857142,2744.7825000000003
AZPS,2,10,3270.2675000000004,543.1310714285715,2727.136428571429
AZPS,2,11,3318.5446428571427,543.2860714285713,2775.2585714285715
AZPS,2,12,3458.678928571429,606.7428571428571,2851.9360714285713
AZPS,2,13,3747.7907142857143,806.84,2940.9507142857146
AZPS,2,14,3997.4167857142857,952.750357142857,3044.6664285714287
AZPS,2,15,4183.952142857143,937.3667857142856,3246.5853571428565
AZPS,2,16,4055.475714285714,776.4632142857143,3279.0125
AZPS,2,17,3867.4935714285707,769.1567857142855,3098.3367857142853
AZPS,2,18,3649.2317857142853,691.5699999999999,2957.6617857142855
AZPS,2,19,3670.7685714285712,761.4414285714286,2909.3271428571425
AZPS,2,20,3790.665714285714,887.0717857142856,2903.593928571429
AZPS,2,21,3880.2825000000003,952.9178571428571,2927.3646428571424
AZPS,2,22,4040.8089285714277,1078.1067857142855,2962.7021428571434
AZPS,2,23,4045.841785714286,1056.1539285714284,2989.6878571428574
AZPS,3,0,4378.194193548386,1185.7490322580645,3192.4451612903226
AZPS,3,1,4670.306129032258,1276.424516129032,3393.8816129032257
AZPS,3,2,4671.338387096774,1102.928387096774,3568.41
AZPS,3,3,4602.955806451613,974.1287096774192,3628.8270967741937
AZPS,3,4,4590.397419354839,985.9477419354841,3604.4496774193544
AZPS,3,5,4215.652258064516,821.6012903225804,3394.050967741935
AZPS,3,6,3889.3516129032264,704.355806451613,3184.9958064516127
AZPS,3,7,3605.347096774193,617.0606451612905,2988.2864516129034
AZPS,3,8,3381.4087096774188,554.9641935483871,2826.4445161290323
AZPS,3,9,3235.116129032258,518.2174193548386,2716.89870967742
AZPS,3,10,3186.464193548387,495.89161290322573,2690.572580645161
AZPS,3,11,3224.880645161291,492.51258064516134,2732.368064516129
AZPS,3,12,3361.7216129032267,557.9570967741935,2803.7645161290316
AZPS,3,13,3645.353225806451,759.1732258064517,2886.1799999999994
AZPS,3,14,3898.8554838709674,863.0122580645161,3035.8432258064527
AZPS,3,15,4000.7232258064505,832.3606451612906,3168.362580645161
AZPS,3,16,3891.3303225806453,768.1932258064516,3123.1370967741937
AZPS,3,17,3731.002258064516,747.1690322580649,2983.8332258064515
AZPS,3,18,3592.08870967742,694.3148387096772,2897.7738709677424
AZPS,3,19,3651.533548387097,765.0400000000001,2886.493548387097
AZPS,3,20,3804.1635483870964,896.0777419354838,2908.085806451613
AZPS,3,21,3898.594516129032,952.0180645161289,2946.5764516129025
AZPS,3,22,4064.204838709678,1050.6503225806453,3013.554516129032
AZPS,3,23,4121.219999999998,1046.1116129032257,3075.1083870967736
AZPS,4,0,5091.108000000001,1439.5146666666667,3651.593333333333
AZPS,4,1,5375.417666666667,1592.0413333333331,3783.376333333334
AZPS,4,2,5308.000999999999,1372.9323333333334,3935.068666666667
AZPS,4,3,5146.909666666667,1233.441,3913.468666666667
AZPS,4,4,5032.096,1156.9566666666665,3875.139333333334
AZPS,4,5,4658.802666666667,1028.328,3630.474666666667
AZPS,4,6,4286.5756666666675,909.0329999999999,3377.5426666666663
AZPS,4,7,3959.913666666667,819.6140000000001,3140.299666666667
AZPS,4,8,3688.541,767.7856666666668,2920.755333333334
AZPS,4,9,3446.5936666666666,673.7343333333333,2772.8593333333333
AZPS,4,10,3365.9483333333333,656.6696666666668,2709.2786666666666
AZPS,4,11,3337.838,624.1373333333335,2713.700666666666
AZPS,4,12,3354.685333333333,593.9436666666667,2760.741666666667
AZPS,4,13,3591.5666666666657,767.5863333333332,2823.980333333333
AZPS,4,14,3782.943333333334,780.7006666666668,3002.242666666666
AZPS,4,15,3866.8033333333337,828.503,3038.300333333333
AZPS,4,16,3739.637,763.0106666666667,2976.626333333333
AZPS,4,17,3702.3146666666667,729.6070000000002,2972.7076666666667
AZPS,4,18,3709.3353333333334,716.5703333333332,2992.7650000000003
AZPS,4,19,3810.1866666666665,761.9296666666667,3048.257
AZPS,4,20,3955.608666666667,829.4103333333334,3126.1983333333333
AZPS,4,21,4149.111333333334,906.2753333333333,3242.8360000000002
AZPS,4,22,4490.403666666666,1089.28,3401.1236666666655
AZPS,4,23,4820.701,1265.658,3555.0429999999997
AZPS,5,0,6000.595806451613,1412.088387096774,4588.507419354839
AZPS,5,1,6150.41258064516,1449.0161290322585,4701.396451612904
AZPS,5,2,5897.915483870966,1106.1138709677418,4791.801612903224
AZPS,5,3,5822.828709677418,1159.218064516129,4663.61064516129
AZPS,5,4,5788.576451612903,1237.6777419354835,4550.898709677419
AZPS,5,5,5194.209354838708,959.9035483870966,4234.3058064516135
AZPS,5,6,4771.153548387098,867.7199999999999,3903.4335483870964
AZPS,5,7,4275.136774193549,688.2458064516128,3586.8909677419356
AZPS,5,8,3902.28870967742,624.1603225806452,3278.1283870967736
AZPS,5,9,3640.3380645161283,587.6206451612902,3052.717419354839
AZPS,5,10,3513.39064516129,574.680322580645,2938.7103225806445
AZPS,5,11,3450.5541935483875,554.4370967741935,2896.1170967741937
AZPS,5,12,3515.4558064516127,611.0390322580645,2904.4167741935476
AZPS,5,13,3723.4861290322583,716.4535483870967,3007.032580645161
AZPS,5,14,4063.62935483871,934.8909677419355,3128.7383870967737
AZPS,5,15,4167.047741935484,1029.8364516129034,3137.2112903225798
AZPS,5,16,4076.8377419354842,861.4300000000001,3215.4077419354835
AZPS,5,17,4176.989677419354,808.3729032258066,3368.6167741935496
AZPS,5,18,4367.600645161291,806.4922580645162,3561.1083870967745
AZPS,5,19,4551.011612903227,826.8493548387095,3724.162258064516
AZPS,5,20,4596.147096774193,718.3861290322578,3877.7609677419355
AZPS,5,21,4887.75,818.4196774193548,4069.3303225806453
AZPS,5,22,5184.459032258064,887.2099999999998,4297.249032258063
AZPS,5,23,5567.090967741936,1058.6570967741936,4508.433870967742
AZPS,6,0,7623.1196666666665,1490.6879999999996,6132.431666666666
AZPS,6,1,7852.080666666667,1587.385333333333,6264.695333333332
AZPS,6,2,7670.176666666666,1505.4826666666665,6164.694
AZPS,6,3,7103.886666666667,1267.2560000000003,5836.630666666666
AZPS,6,4,6714.692333333332,1122.6036666666664,5592.088666666667
AZPS,6,5,6197.145666666665,998.7879999999999,5198.357666666666
AZPS,6,6,5683.66,904.5686666666667,4779.091333333334
AZPS,6,7,5166.6343333333325,777.0246666666663,4389.609666666667
AZPS,6,8,4696.609333333333,689.1263333333334,4007.4830000000006
AZPS,6,9,4339.504666666667,641.3506666666667,3698.154
AZPS,6,10,4124.815,607.7349999999999,3517.0800000000004
AZPS,6,11,4012.3946666666666,602.93,3409.4646666666663
