BA,Month,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
PSEI,11,15,10325.116666666667,1902.5823333333328,8422.534333333333
PSEI,11,16,10787.715666666665,1920.205666666667,8867.51
PSEI,11,17,10877.685333333333,1869.0673333333332,9008.618
PSEI,11,18,10785.330333333333,1796.066666666667,8989.263666666668
PSEI,11,19,10719.013,1774.928,8944.085
PSEI,11,20,10659.019666666667,1778.832,8880.187666666667
PSEI,11,21,10624.380999999998,1783.8810000000003,8840.5
PSEI,11,22,10685.456666666665,1848.3576666666665,8837.099
PSEI,11,23,10794.780333333332,1944.7239999999997,8850.056333333334
PSEI,12,0,11732.408387096773,2086.0732258064513,9646.335161290323
PSEI,12,1,12143.92129032258,2232.3132258064516,9911.608064516133
PSEI,12,2,12325.317096774193,2276.66,10048.657096774194
PSEI,12,3,12350.04322580645,2214.1906451612904,10135.852580645163
PSEI,12,4,12197.280322580644,2179.726451612903,10017.55387096774
PSEI,12,5,11683.549999999997,2141.664193548387,9541.885806451612
PSEI,12,6,11077.084838709678,2069.4841935483873,9007.60064516129
PSEI,12,7,10409.554516129032,1961.6196774193547,8447.934838709678
PSEI,12,8,9773.523225806453,1869.1722580645162,7904.350967741934
PSEI,12,9,9333.089354838708,1817.928064516129,7515.1612903225805
PSEI,12,10,9047.89193548387,1777.1293548387096,7270.7625806451615
PSEI,12,11,8998.103548387096,1737.2354838709678,7260.8680645161285
PSEI,12,12,9229.05483870968,1708.0922580645163,7520.962580645161
PSEI,12,13,9639.845161290323,1709.016451612903,7930.828709677418
PSEI,12,14,10153.543548387099,1765.653548387097,8387.89
PSEI,12,15,10759.667419354837,1921.9741935483873,8837.693225806452
PSEI,12,16,11188.524193548388,1938.0503225806451,9250.473870967744
PSEI,12,17,11439.88193548387,1888.2387096774196,9551.643225806452
PSEI,12,18,11389.382258064516,1814.8435483870967,9574.53870967742
PSEI,12,19,11290.43,1798.639677419355,9491.790322580648
PSEI,12,20,11197.408387096775,1795.513548387097,9401.894838709677
PSEI,12,21,11138.023548387097,1799.924516129032,9338.099032258066
PSEI,12,22,11183.384516129032,1863.5732258064515,9319.81129032258
PSEI,12,23,11301.839032258065,1959.123548387097,9342.715483870965
SCL,1,0,3969.832903225806,1017.892258064516,2951.9406451612904
SCL,1,1,4128.75870967742,1079.1787096774192,3049.58
SCL,1,2,4141.742903225806,1072.2490322580645,3069.4938709677417
SCL,1,3,4122.094838709678,1042.6825806451614,3079.4122580645158
SCL,1,4,4098.228387096774,1029.7119354838712,3068.516451612904
SCL,1,5,4004.435483870968,1016.9751612903226,2987.460322580645
SCL,1,6,3844.150322580644,1020.7161290322582,2823.434193548387
SCL,1,7,3616.4487096774187,969.1906451612901,2647.2580645161293
SCL,1,8,3413.425161290323,931.3161290322581,2482.1090322580644
SCL,1,9,3250.7309677419357,914.8925806451614,2335.838387096774
SCL,1,10,3140.08,902.0351612903227,2238.0448387096776
SCL,1,11,3109.125161290322,889.1241935483871,2220.0009677419353
SCL,1,12,3176.5138709677426,885.0854838709678,2291.4283870967743
SCL,1,13,3314.5132258064523,901.208387096774,2413.3048387096774
SCL,1,14,3442.111935483871,890.3990322580644,2551.7129032258063
SCL,1,15,3642.1619354838704,949.0648387096777,2693.0970967741932
SCL,1,16,3780.8690322580646,933.8935483870969,2846.9754838709678
