BA,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
CISO,12,64150.90298630136,12492.91405479452,51657.98893150685
CISO,13,64981.04460273972,12627.802246575344,52353.24235616439
CISO,14,67255.60263013699,12932.625506849317,54322.97712328767
CISO,15,71064.48326027398,14072.91304109589,56991.57021917809
CISO,16,73435.51369863014,13783.991123287671,59651.52257534246
CISO,17,74250.4309041096,13239.06720547945,61011.363698630135
CISO,18,74710.23235616439,12670.102191780821,62040.13016438357
CISO,19,75649.39843835618,12521.580712328765,63127.817726027395
CISO,20,77105.28643835615,12787.270602739727,64318.01583561644
CISO,21,78359.27980821919,12729.908630136988,65629.37117808218
CISO,22,80132.27945205479,13278.986493150685,66853.29295890412
CISO,23,81981.88531506849,14193.23208219178,67788.6532328767
DOPD,0,471.0348767123288,36.73704109589041,434.2978356164384
DOPD,1,481.59095890410964,40.982684931506846,440.6082739726027
DOPD,2,484.6907123287672,40.50213698630137,444.1885753424658
DOPD,3,481.72868493150685,38.407534246575345,443.3211506849316
DOPD,4,474.19789041095885,37.333999999999996,436.8638904109589
DOPD,5,460.03624657534243,36.35232876712328,423.6839178082192
DOPD,6,442.54882191780825,35.294739726027395,407.2540821917808
DOPD,7,424.18523287671235,32.59767123287671,391.5875616438356
DOPD,8,408.179205479452,30.7072602739726,377.4719452054794
DOPD,9,395.28005479452065,29.694301369863012,365.5857534246575
DOPD,10,388.6721095890411,28.89745205479452,359.77465753424656
DOPD,11,388.8477260273973,28.201205479452057,360.64652054794516
DOPD,12,392.8230136986301,27.672027397260276,365.1509863013698
DOPD,13,404.1863835616438,28.114356164383565,376.0720273972603
DOPD,14,423.35427397260275,28.727835616438355,394.62643835616444
DOPD,15,445.8994246575342,32.10961643835616,413.7898082191781
DOPD,16,459.0932876712329,31.05528767123288,428.038
DOPD,17,462.2058082191781,29.552575342465754,432.6532328767123
DOPD,18,457.44139726027396,27.977972602739722,429.46342465753423
DOPD,19,453.3027397260274,27.78276712328767,425.51997260273964
DOPD,20,450.49841095890406,28.604082191780822,421.89432876712334
DOPD,21,447.10753424657537,28.492191780821923,418.61534246575343
DOPD,22,446.77736986301375,29.96043835616439,416.8169315068493
DOPD,23,449.04131506849313,32.87191780821918,416.1693972602739
EPE,0,3474.298273972603,231.95246575342463,3242.3458082191787
EPE,1,3446.8639999999996,234.46164383561643,3212.402356164383
EPE,2,3409.965178082192,225.85783561643836,3184.1073424657534
EPE,3,3379.2632876712332,221.1733698630137,3158.0899178082195
EPE,4,3232.748465753425,216.25980821917804,3016.488657534246
EPE,5,3004.604027397261,207.41150684931506,2797.192520547945
EPE,6,2784.664301369863,191.33558904109586,2593.3287123287673
EPE,7,2586.778575342466,179.67216438356164,2407.1064109589042
EPE,8,2424.577808219178,172.90208219178083,2251.675726027397
EPE,9,2333.9116438356164,167.55372602739726,2166.357917808219
EPE,10,2296.5319999999997,162.64583561643838,2133.8861643835617
EPE,11,2304.3706849315067,159.4604383561644,2144.9102465753426
EPE,12,2335.6096712328767,160.9848493150685,2174.6248219178083
EPE,13,2422.794301369863,168.10717808219178,2254.6871232876715
EPE,14,2591.894712328767,188.45895890410955,2403.435753424658
EPE,15,2767.6215342465753,186.98416438356165,2580.6373698630136
EPE,16,2912.891369863014,178.43134246575346,2734.4600273972605
EPE,17,3053.6377534246576,168.496301369863,2885.141452054794
EPE,18,3191.0186301369863,164.73854794520548,3026.280082191781
EPE,19,3314.8540821917813,167.15684931506848,3147.6972328767124
EPE,20,3415.399589041096,166.42282191780822,3248.9767671232876
EPE,21,3506.838767123287,176.5184109589041,3330.320356164384
EPE,22,3580.1307397260275,191.42972602739727,3388.7010136986296
EPE,23,3621.3169589041095,210.1239726027397,3411.1929863013697
GCPD,0,1419.8511232876713,50.34893150684932,1369.502191780822
GCPD,1,1424.8854520547948,55.24682191780822,1369.6386301369862
GCPD,2,1422.3338630136986,54.63704109589041,1367.6968219178084
GCPD,3,1413.4953698630138,52.27482191780823,1361.2205479452055
GCPD,4,1395.5731232876713,51.06024657534246,1344.5128767123288
GCPD,5,1373.00698630137,49.927342465753426,1323.0796438356167
GCPD,6,1351.755315068493,48.706657534246574,1303.0486575342466
GCPD,7,1330.2090136986303,45.56920547945206,1284.6398082191781
GCPD,8,1311.127095890411,43.40512328767124,1267.7219726027397
GCPD,9,1297.158,42.23624657534246,1254.9217534246575
GCPD,10,1293.7602739726028,41.32183561643835,1252.4384383561644
GCPD,11,1298.6899178082192,40.53441095890411,1258.155506849315
GCPD,12,1307.1256438356163,39.947232876712334,1267.1784109589041
GCPD,13,1322.4059452054794,40.47446575342466,1281.9314794520549
GCPD,14,1345.9444383561643,41.20158904109589,1304.7428493150685
GCPD,15,1373.82901369863,45.08084931506849,1328.7481643835615
GCPD,16,1390.1735068493153,43.76336986301369,1346.4101369863013
GCPD,17,1396.8128493150684,41.984821917808226,1354.8280273972603
GCPD,18,1399.7094246575343,40.15317808219178,1359.5562465753426
GCPD,19,1403.4912876712328,39.874575342465754,1363.616712328767
GCPD,20,1406.6663287671236,40.87797260273973,1365.7883561643837
GCPD,21,1405.046301369863,40.72334246575343,1364.3229589041096
GCPD,22,1400.7375890410958,42.47345205479452,1358.2641369863013
GCPD,23,1393.4634520547945,45.85745205479452,1347.606
IID,0,3599.6132602739726,2280.3588767123288,1319.2543835616439
IID,1,3738.2533698630136,2423.813890410959,1314.439479452055
IID,2,3704.0628493150684,2420.3546849315067,1283.7081643835618
IID,3,3594.782821917808,2358.4415890410955,1236.3412328767124
IID,4,3513.7757260273975,2325.263287671233,1188.5124383561645
IID,5,3397.2470684931504,2293.6619726027398,1103.585095890411
IID,6,3258.8113698630136,2247.3660000000004,1011.4453698630136
IID,7,3071.7529589041096,2148.481205479452,923.2717534246575
IID,8,2923.8378356164385,2079.4525753424655,844.3852602739726
IID,9,2823.9155890410957,2040.3247671232878,783.5908219178083
IID,10,2753.4376712328767,2009.5370684931504,743.900602739726
IID,11,2707.323863013699,1982.6106027397263,724.7132602739727
IID,12,2684.9725205479454,1964.5429041095888,720.4296164383563
IID,13,2701.868712328767,1977.5927397260273,724.2759726027397
IID,14,2769.5670136986305,2011.093287671233,758.4737260273972
IID,15,2948.3645205479447,2132.509369863014,815.8551506849316
IID,16,2977.126712328767,2107.6752054794515,869.451506849315
IID,17,2985.509342465753,2052.145369863014,933.3639726027396
IID,18,3000.782082191781,1994.3880273972607,1006.3940547945206
IID,19,3056.398493150685,1975.662575342466,1080.735917808219
IID,20,3150.8398356164384,1999.3282191780822,1151.5116164383562
IID,21,3208.381616438356,1992.6802465753426,1215.7013698630137
IID,22,3316.3183835616437,2052.2418082191784,1264.076575342466
IID,23,3440.0668493150683,2152.5350410958904,1287.531808219178
IPCO,0,5300.702109589041,717.3451780821919,4583.356931506849
IPCO,1,5403.815616438356,724.7810958904109,4679.034520547945
IPCO,2,5438.997315068493,697.1100821917807,4741.887232876713
IPCO,3,5411.9546027397255,683.2459178082192,4728.7086849315065
IPCO,4,5241.316328767123,668.8621095890411,4572.454219178082
IPCO,5,4967.840794520548,644.2446849315069,4323.596109589042
IPCO,6,4685.671671232877,598.5523287671234,4087.1193424657536
IPCO,7,4437.059123287671,564.5886301369862,3872.470493150685
IPCO,8,4244.213506849315,545.3330410958904,3698.880465753425
IPCO,9,4115.955095890411,530.1102191780822,3585.8448767123286
IPCO,10,4098.140465753425,516.0636164383561,3582.076849315068
IPCO,11,4140.421726027397,506.2829863013698,3634.1387397260273
IPCO,12,4219.348328767123,510.59613698630136,3708.752191780822
IPCO,13,4363.175123287671,528.993095890411,3834.1820273972603
IPCO,14,4587.568383561644,588.5350684931507,3999.0333150684937
IPCO,15,4717.109369863014,585.6041643835616,4131.505205479451
IPCO,16,4781.084931506849,561.5261369863014,4219.558794520549
IPCO,17,4770.63693150685,532.6436438356164,4237.993287671233
IPCO,18,4777.796136986301,524.5896986301369,4253.206438356165
IPCO,19,4807.438739726028,530.9025479452055,4276.536191780822
IPCO,20,4833.103890410959,530.1871780821918,4302.916712328767
IPCO,21,4881.676,557.3759726027397,4324.300027397261
IPCO,22,4944.082246575343,599.9588219178082,4344.123424657534
IPCO,23,5018.385698630137,654.0541643835617,4364.331534246575
LDWP,0,16850.605726027396,7650.745698630136,9199.86002739726
LDWP,1,17470.07306849315,8224.07002739726,9246.003041095892
LDWP,2,17346.12802739726,8157.7895342465745,9188.338493150684
LDWP,3,17001.497753424657,7899.2308219178085,9102.266931506849
LDWP,4,16696.259342465753,7763.258767123289,8933.000575342465
LDWP,5,16161.525452054797,7629.545205479452,8531.980246575342
LDWP,6,15463.025945205478,7483.331753424657,7979.694191780822
LDWP,7,14536.55175342466,7107.371698630137,7429.180054794521
LDWP,8,13755.530794520548,6853.427863013699,6902.10293150685
LDWP,9,13168.871452054795,6714.283397260273,6454.588054794521
LDWP,10,12790.521452054794,6608.248630136986,6182.272821917809
LDWP,11,12611.822328767123,6518.354794520548,6093.467534246576
LDWP,12,12581.696438356164,6454.771452054794,6126.92498630137
LDWP,13,12748.399753424657,6522.990383561644,6225.409369863013
LDWP,14,13092.338767123289,6615.159369863015,6477.179397260275
LDWP,15,13930.034739726027,7070.009589041096,6860.025150684931
LDWP,16,14197.68298630137,6897.050219178082,7300.6327671232875
LDWP,17,14318.248684931508,6663.067342465753,7655.181342465753
LDWP,18,14415.512082191779,6440.598273972603,7974.9138082191785
LDWP,19,14673.033835616437,6396.986712328767,8276.047123287672
LDWP,20,15079.130657534248,6533.13490410959,8545.995753424657
LDWP,21,15309.444767123287,6503.8671780821915,8805.577589041095
LDWP,22,15751.66602739726,6720.876876712329,9030.789150684932
LDWP,23,16303.29375342466,7123.86597260274,9179.427780821918
NEVP,0,11479.25805479452,1680.6532054794523,9798.604849315067
NEVP,1,11767.127589041096,1842.2846575342462,9924.84293150685
NEVP,2,11792.016465753424,1835.3930410958903,9956.623424657533
NEVP,3,11616.104136986301,1762.8596164383562,9853.244520547945
NEVP,4,11362.571561643837,1724.9317260273974,9637.639835616439
NEVP,5,10884.093643835615,1687.8223013698628,9196.271342465754
NEVP,6,10307.660712328767,1638.4741369863016,8669.186575342466
NEVP,7,9702.770931506848,1529.298602739726,8173.472328767121
NEVP,8,9156.780575342465,1452.6472876712328,7704.133287671232
NEVP,9,8704.741178082193,1409.7410684931506,7295.000109589041
NEVP,10,8406.97189041096,1375.9911506849314,7030.9807397260265
NEVP,11,8243.909205479451,1346.178191780822,6897.731013698631
NEVP,12,8174.9685479452055,1325.435808219178,6849.532739726028
NEVP,13,8194.519726027398,1340.43202739726,6854.087698630136
NEVP,14,8384.055835616438,1375.1205479452055,7008.935287671233
NEVP,15,8838.50997260274,1511.3722739726031,7327.1376986301375
NEVP,16,9176.880054794521,1480.5915068493152,7696.288547945206
NEVP,17,9477.700191780821,1420.4625479452054,8057.237643835617
NEVP,18,9764.04002739726,1354.78098630137,8409.25904109589
NEVP,19,10087.635123287671,1337.5890684931508,8750.04605479452
NEVP,20,10420.154410958903,1365.5598904109588,9054.594520547946
NEVP,21,10694.212273972602,1359.921095890411,9334.29117808219
NEVP,22,10995.513369863012,1424.5189589041097,9570.994410958903
NEVP,23,11270.76295890411,1536.042219178082,9734.720739726026
NWMT,0,3027.7436712328767,574.4757808219179,2453.267890410959
NWMT,1,3053.1678630136985,584.4045753424657,2468.7632876712332
NWMT,2,3050.324904109589,564.821315068493,2485.503589041096
NWMT,3,3023.772630136986,555.4255068493151,2468.347123287671
NWMT,4,2948.6777260273975,544.7476164383562,2403.930109589041
NWMT,5,2813.6615342465752,524.7138630136986,2288.9476712328765
NWMT,6,2666.099287671233,490.3306575342466,2175.7686301369863
NWMT,7,2538.1214246575346,464.0252876712329,2074.096136986301
NWMT,8,2449.3672328767125,448.77438356164384,2000.5928493150682
NWMT,9,2402.090164383562,436.76717808219183,1965.3229863013696
NWMT,10,2382.115068493151,425.42369863013687,1956.6913698630137
NWMT,11,2403.717589041096,417.6200547945205,1986.0975342465756
NWMT,12,2462.413534246575,419.80386301369856,2042.6096712328767
NWMT,13,2570.313589041096,435.24,2135.073589041096
NWMT,14,2717.8107397260274,481.62663013698636,2236.184109589041
NWMT,15,2809.2454520547944,484.62550684931506,2324.6199452054793
NWMT,16,2848.8862191780822,466.9774794520548,2381.9087397260273
NWMT,17,2849.8147671232878,444.07049315068485,2405.7442739726025
NWMT,18,2858.503917808219,437.22898630136984,2421.2749315068495
NWMT,19,2871.958136986301,440.15997260273974,2431.7981643835615
NWMT,20,2878.3927945205483,440.2638630136986,2438.1289315068493
NWMT,21,2900.6989041095885,461.2722465753425,2439.4266575342467
NWMT,22,2926.388493150685,491.2629589041096,2435.1255342465756
NWMT,23,2957.2521369863016,529.4311232876712,2427.82101369863
PACE,0,17965.71090410959,2382.3628493150686,15583.34805479452
PACE,1,17889.36657534247,2418.9123835616438,15470.454191780822
PACE,2,17705.048273972603,2340.7180273972604,15364.330246575342
PACE,3,17506.75701369863,2300.6436712328764,15206.113342465756
PACE,4,17097.220027397263,2258.8029041095892,14838.41712328767
PACE,5,16350.214246575342,2180.7682739726024,14169.445972602738
PACE,6,15569.642301369862,2045.7107123287672,13523.931589041094
PACE,7,14849.085178082192,1941.8522739726027,12907.232904109589
PACE,8,14302.85832876712,1882.9640821917812,12419.894246575344
PACE,9,14009.13402739726,1836.2208493150686,12172.91317808219
PACE,10,13895.67202739726,1791.8053698630135,12103.866657534247
PACE,11,13954.829589041095,1761.1090410958905,12193.720547945206
PACE,12,14133.412986301371,1771.3516438356166,12362.061342465755
PACE,13,14534.019287671235,1831.6623561643835,12702.35693150685
PACE,14,15189.404712328766,2011.5353972602738,13177.869315068492
PACE,15,15704.204410958904,2016.7749589041096,13687.429452054794
PACE,16,16057.89693150685,1947.1915890410958,14110.705342465757
PACE,17,16272.336520547942,1861.0484383561643,14411.288082191782
PACE,18,16489.27536986301,1835.2965753424658,14653.978794520548
PACE,19,16693.653479452056,1846.588821917808,14847.064657534245
PACE,20,16854.71293150685,1845.2906575342465,15009.422273972603
PACE,21,17053.183780821917,1925.721589041096,15127.46219178082
PACE,22,17251.933616438357,2046.9119726027398,15205.021643835618
PACE,23,17441.0318630137,2197.355917808219,15243.67594520548
PACW,0,5597.053150684932,549.8281095890411,5047.22504109589
PACW,1,5739.965369863014,582.6295068493151,5157.335863013698
PACW,2,5792.043835616439,582.3131506849315,5209.730684931507
PACW,3,5786.014630136987,568.1372876712328,5217.877342465754
PACW,4,5719.191589041096,560.6892054794521,5158.502383561644
PACW,5,5480.131726027397,552.6854520547945,4927.446273972603
PACW,6,5174.159397260274,542.5678356164384,4631.591561643835
PACW,7,4865.88504109589,520.4148767123287,4345.4701643835615
PACW,8,4574.659068493151,504.5531780821917,4070.1058904109586
PACW,9,4316.911808219177,495.70682191780827,3821.20498630137
PACW,10,4197.212164383562,488.9107671232877,3708.301397260274
PACW,11,4218.13791780822,482.7661095890411,3735.371808219178
PACW,12,4325.08797260274,478.41539726027395,3846.6725753424657
PACW,13,4517.929890410959,481.5898630136986,4036.3400273972597
PACW,14,4808.419178082192,489.08961643835613,4319.329561643835
PACW,15,5143.747287671233,517.557698630137,4626.189589041096
PACW,16,5415.376191780822,510.6526849315068,4904.7235068493155
PACW,17,5557.598328767123,497.922904109589,5059.675424657535
PACW,18,5599.372082191781,483.61084931506855,5115.761232876712
PACW,19,5622.79695890411,480.3972054794521,5142.399753424658
PACW,20,5637.257315068493,486.88928767123286,5150.36802739726
PACW,21,5623.335726027397,485.86912328767124,5137.466602739725
PACW,22,5600.4629041095895,499.05101369863013,5101.411890410958
PACW,23,5564.2226849315075,520.989808219178,5043.232876712329
PGE,0,6287.518767123289,1223.9370410958902,5063.581726027397
PGE,1,6492.668356164384,1346.3100547945207,5146.358301369863
PGE,2,6545.441671232877,1352.6835890410957,5192.758082191781
PGE,3,6504.090493150685,1302.5045753424658,5201.585917808219
PGE,4,6406.512136986301,1275.727698630137,5130.784438356164
PGE,5,6139.740356164385,1245.4502465753426,4894.290109589041
PGE,6,5747.289232876712,1203.3494246575344,4543.939808219178
PGE,7,5313.819534246575,1118.111287671233,4195.708246575343
PGE,8,4929.21397260274,1056.017287671233,3873.1966849315068
PGE,9,4653.200630136987,1020.8063561643836,3632.394273972603
PGE,10,4499.296630136986,993.8366301369863,3505.4600000000005
PGE,11,4434.156794520548,969.0031232876713,3465.153671232876
PGE,12,4502.532849315068,951.7582739726028,3550.7745753424656
PGE,13,4728.602356164383,962.5286575342466,3766.0736986301367
PGE,14,5080.734301369863,995.8828219178082,4084.8514794520547
PGE,15,5514.475260273972,1107.1783561643836,4407.2969041095885
PGE,16,5749.411671232878,1086.5881917808217,4662.823479452055
PGE,17,5839.1311506849315,1038.1186849315068,4801.012465753424
PGE,18,5858.412410958905,981.3855068493151,4877.02690410959
PGE,19,5899.531013698631,966.4483287671234,4933.082684931507
PGE,20,5964.2478904109585,989.0478082191781,4975.200082191781
PGE,21,5987.646219178081,985.6126301369865,5002.033589041097
PGE,22,6051.778876712329,1037.6932876712326,5014.085589041096
PGE,23,6140.915315068492,1118.2398356164385,5022.675479452056
PNM,0,6698.1645753424655,1280.9824383561643,5417.182136986301
PNM,1,6745.499424657534,1295.5939999999998,5449.905424657534
PNM,2,6695.509315068494,1248.878109589041,5446.631205479453
PNM,3,6640.470575342465,1224.5049863013699,5415.965589041096
PNM,4,6420.486821917808,1198.9809315068492,5221.505890410958
PNM,5,6047.330383561643,1154.8235616438358,4892.506821917807
PNM,6,5658.800849315068,1073.5572328767123,4585.243616438356
PNM,7,5323.785205479452,1012.9701643835616,4310.815041095891
PNM,8,5090.404438356165,978.5962191780822,4111.808219178082
PNM,9,4957.794684931507,951.5828767123288,4006.2118082191782
PNM,10,4907.062767123288,926.5784657534247,3980.4843013698633
PNM,11,4925.5706575342465,909.547506849315,4016.023150684932
PNM,12,5004.527671232876,917.5492328767123,4086.9784383561646
PNM,13,5186.924383561644,951.347287671233,4235.577095890411
PNM,14,5500.13,1055.933589041096,4444.196410958904
PNM,15,5701.092273972603,1049.759397260274,4651.3328767123285
PNM,16,5783.827890410958,1006.0250136986301,4777.802876712329
PNM,17,5843.617561643836,955.0556438356166,4888.56191780822
PNM,18,5930.638876712329,939.2746849315068,4991.364191780822
PNM,19,6035.719506849316,950.7249863013699,5084.994520547945
PNM,20,6114.475945205479,948.1986849315069,5166.277260273972
PNM,21,6234.74397260274,997.2091780821917,5237.5347945205485
PNM,22,6370.17397260274,1073.1809863013698,5296.99298630137
PNM,23,6489.359780821918,1167.5289315068494,5321.830849315069
PSCO,0,17647.455671232878,2526.7979452054797,15120.657726027399
PSCO,1,17633.119369863016,2572.9589041095887,15060.160465753426
PSCO,2,17391.178657534245,2501.728575342466,14889.45008219178
PSCO,3,17093.5598630137,2464.301616438356,14629.258246575342
PSCO,4,16255.357890410958,2424.3199452054796,13831.03794520548
PSCO,5,15263.427671232876,2342.514191780822,12920.913479452054
PSCO,6,14272.379260273972,2209.123095890411,12063.256164383562
PSCO,7,13381.972547945206,2104.7835616438356,11277.18898630137
PSCO,8,12763.732136986302,2045.1768493150687,10718.555287671232
PSCO,9,12424.57202739726,1997.9117534246577,10426.660273972602
PSCO,10,12343.08016438356,1952.6419178082192,10390.438246575342
PSCO,11,12456.966767123287,1921.8697808219176,10535.09698630137
PSCO,12,12729.819589041097,1930.4773424657533,10799.342246575343
PSCO,13,13320.41287671233,1996.521917808219,11323.89095890411
PSCO,14,14144.867095890411,2175.796328767123,11969.070767123289
