BA,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
BPAT,7,8294.646246575343,544.9338904109588,7749.712356164383
BPAT,8,7803.754273972601,475.962602739726,7327.791671232877
BPAT,9,7485.863808219178,433.6345205479452,7052.229287671232
BPAT,10,7318.907506849316,403.47216438356173,6915.435342465755
BPAT,11,7307.788520547944,383.8678630136987,6923.920657534247
BPAT,12,7481.501205479453,383.5724657534247,7097.928739726028
BPAT,13,7867.370876712328,428.2420821917808,7439.128794520548
BPAT,14,8393.378684931507,510.3680821917808,7883.010602739726
BPAT,15,8954.791753424657,649.6181369863014,8305.173616438356
BPAT,16,9248.68394520548,648.9528219178081,8599.731123287673
BPAT,17,9327.846356164384,613.513698630137,8714.332657534247
BPAT,18,9284.809534246575,577.8631780821918,8706.946356164384
BPAT,19,9235.28610958904,574.607397260274,8660.678712328769
BPAT,20,9200.284794520549,596.7364657534247,8603.548328767123
BPAT,21,9140.387863013699,595.0495616438357,8545.338301369862
BPAT,22,9136.947506849314,645.2154520547946,8491.73205479452
BPAT,23,9161.572657534245,731.4151232876711,8430.157534246575
CHPD,0,317.0443835616439,26.950109589041094,290.09427397260276
CHPD,1,323.9175068493151,29.975917808219176,293.94158904109594
CHPD,2,321.42323287671235,28.332849315068493,293.0903835616438
CHPD,3,313.9178082191781,25.787726027397262,288.13008219178084
CHPD,4,304.0285205479452,24.216328767123287,279.81219178082193
CHPD,5,293.6430410958904,22.727780821917808,270.91526027397265
CHPD,6,283.1381369863014,21.549342465753426,261.58879452054794
CHPD,7,271.51800000000003,19.10709589041096,252.41090410958898
CHPD,8,262.0730410958904,17.54495890410959,244.5280821917808
CHPD,9,255.54860273972605,16.65295890410959,238.89564383561645
CHPD,10,254.46336986301372,16.015890410958903,238.44747945205484
CHPD,11,258.92654794520547,15.652849315068494,243.27369863013698
CHPD,12,267.6243835616438,15.586821917808221,252.03756164383563
CHPD,13,281.07504109589036,16.701561643835614,264.3734794520548
CHPD,14,297.75753424657535,18.171342465753426,279.5861917808219
CHPD,15,315.48783561643836,21.609397260273973,293.8784383561644
CHPD,16,322.36536986301377,20.757287671232877,301.60808219178085
CHPD,17,320.65019178082196,19.77358904109589,300.876602739726
CHPD,18,314.78460273972604,18.85208219178082,295.9325205479452
CHPD,19,310.36172602739725,19.130465753424655,291.2312602739726
CHPD,20,307.9071506849315,19.988109589041095,287.9190410958904
CHPD,21,305.57731506849314,19.837698630136988,285.73961643835617
CHPD,22,305.7556438356164,20.988082191780823,284.7675616438356
CHPD,23,308.0253424657534,23.49380821917808,284.53153424657535
CISO,0,46124.40739726027,6882.334164383562,39242.07323287671
CISO,1,47722.62536986302,7800.109205479452,39922.51616438356
CISO,2,47685.72473972603,7376.5511232876715,40309.17361643836
CISO,3,47032.521068493144,6598.617095890411,40433.90397260274
CISO,4,46166.898794520544,6080.498547945206,40086.400246575344
CISO,5,44086.675835616436,5573.290630136987,38513.38520547945
CISO,6,41244.652328767115,5089.2577534246575,36155.39457534246
CISO,7,38107.06073972603,4254.216356164384,33852.84438356164
CISO,8,35383.455616438354,3716.205479452055,31667.250136986302
CISO,9,33178.11397260275,3392.994876712329,29785.11909589041
CISO,10,31754.069671232875,3169.0035068493153,28585.06616438356
CISO,11,31148.9402739726,3038.596684931507,28110.343589041095
CISO,12,31270.401726027394,3035.6706027397263,28234.73112328767
CISO,13,32026.52808219178,3418.8836438356166,28607.64443835616
CISO,14,33750.934,4053.7751506849313,29697.15884931507
CISO,15,36448.72797260274,5250.121616438357,31198.606356164386
CISO,16,37747.52720547945,5050.783232876713,32696.74397260274
CISO,17,38272.230219178084,4693.553260273972,33578.67695890411
CISO,18,38639.325589041095,4366.466684931507,34272.85890410959
CISO,19,39334.701095890414,4407.159095890411,34927.541999999994
CISO,20,40267.762876712324,4668.0812876712325,35599.6815890411
CISO,21,40966.25898630137,4621.764684931506,36344.49430136986
CISO,22,42103.681479452054,5060.76906849315,37042.9124109589
CISO,23,43329.89586301369,5836.661643835617,37493.234219178084
DOPD,0,275.21912328767127,15.643863013698631,259.5752602739726
DOPD,1,281.745698630137,17.949698630136986,263.79600000000005
DOPD,2,282.37449315068494,16.18241095890411,266.1920821917808
DOPD,3,279.63731506849314,14.037561643835616,265.5997534246575
DOPD,4,274.4208219178082,12.936575342465751,261.48424657534247
DOPD,5,265.5202191780822,11.852876712328767,253.6673424657534
DOPD,6,254.68378082191782,11.188465753424659,243.49531506849317
DOPD,7,243.454602739726,9.285150684931507,234.16945205479453
DOPD,8,234.0671506849315,8.239835616438356,225.82731506849316
DOPD,9,226.42276712328766,7.6396712328767125,218.78309589041098
DOPD,10,222.9974794520548,7.229205479452054,215.76827397260274
DOPD,11,223.7643287671233,7.044438356164385,216.71989041095893
DOPD,12,226.70517808219182,7.032164383561644,219.67301369863011
DOPD,13,234.469698630137,7.903890410958903,226.56580821917805
DOPD,14,246.49687671232877,8.586465753424658,237.91041095890412
DOPD,15,260.8351506849315,11.025972602739724,249.8091780821918
DOPD,16,267.9800547945205,9.886794520547946,258.0932602739726
DOPD,17,269.89153424657536,9.096931506849316,260.79460273972603
DOPD,18,267.056,8.323150684931507,258.7328493150685
DOPD,19,264.6884109589041,8.551835616438357,256.1365753424658
DOPD,20,263.1528493150685,9.463780821917808,253.68906849315067
DOPD,21,260.92435616438354,9.382054794520547,251.54230136986303
DOPD,22,260.55627397260275,10.294849315068493,250.26142465753423
DOPD,23,262.2183287671233,12.445808219178083,249.77252054794522
EPE,0,1428.7151780821916,115.11715068493149,1313.5980273972602
EPE,1,1410.793890410959,111.0525205479452,1299.7413698630137
EPE,2,1381.5608767123288,100.46290410958903,1281.0979726027397
EPE,3,1362.079506849315,93.07586301369864,1269.0036438356165
EPE,4,1295.264273972603,85.59402739726028,1209.6702465753426
EPE,5,1198.182712328767,77.08438356164385,1121.0983287671233
EPE,6,1103.3048219178083,64.58717808219178,1038.7176438356164
EPE,7,1019.6684657534246,56.18287671232877,963.4855890410959
EPE,8,951.0044657534247,50.979260273972606,900.0252054794521
EPE,9,911.8090410958904,47.338136986301365,864.470904109589
EPE,10,897.7992876712328,45.030410958904106,852.7688767123288
EPE,11,902.984602739726,44.958136986301376,858.0264657534248
EPE,12,921.4489863013699,50.44720547945205,871.0017808219179
EPE,13,964.0916438356163,61.844630136986304,902.2470136986302
EPE,14,1038.1305753424656,80.22556164383562,957.9050136986302
EPE,15,1109.015205479452,80.12701369863012,1028.8881917808217
EPE,16,1168.395095890411,75.43561643835615,1092.9594794520547
EPE,17,1224.2894246575343,70.46441095890411,1153.82501369863
EPE,18,1281.8885753424659,70.56641095890411,1211.3221643835618
EPE,19,1333.4876164383563,72.87419178082192,1260.6134246575343
EPE,20,1374.6118356164386,72.38704109589041,1302.224794520548
EPE,21,1415.1870410958902,79.27797260273972,1335.9090684931507
EPE,22,1452.14597260274,89.46112328767124,1362.6848493150685
EPE,23,1480.014136986301,102.97210958904108,1377.0420273972602
GCPD,0,845.7391232876712,26.722657534246576,819.0164657534247
GCPD,1,848.1174246575342,30.031068493150684,818.0863561643836
GCPD,2,844.7848219178085,28.010849315068494,816.7739726027397
GCPD,3,838.4907397260274,25.27958904109589,813.2111506849316
GCPD,4,826.2463561643833,23.616657534246574,802.629698630137
GCPD,5,811.6772328767125,22.082876712328765,789.5943561643836
GCPD,6,798.3640821917807,21.023835616438355,777.3402465753426
GCPD,7,784.8569315068493,18.481945205479455,766.3749863013699
GCPD,8,773.3443287671232,16.934027397260273,756.4103013698631
GCPD,9,765.3344657534245,16.05846575342466,749.276
GCPD,10,763.8305479452056,15.438575342465754,748.3919726027395
GCPD,11,767.0739726027397,15.116767123287673,751.9572054794521
GCPD,12,772.2387945205479,15.070849315068493,757.1679452054794
GCPD,13,782.506493150685,16.261479452054793,766.2450136986303
GCPD,14,797.8459726027396,17.56917808219178,780.2767945205478
GCPD,15,815.1457260273972,21.0072602739726,794.1384657534247
GCPD,16,824.250301369863,19.70745205479452,804.5428493150686
GCPD,17,828.5670410958903,18.591534246575343,809.9755068493153
GCPD,18,830.5843561643836,17.6641095890411,812.9202465753425
GCPD,19,833.5105205479451,17.982,815.5285205479453
GCPD,20,836.2684931506849,19.077561643835615,817.1909315068493
GCPD,21,835.0947123287672,18.891698630136986,816.2030136986301
GCPD,22,832.2055342465754,20.100356164383562,812.1051780821919
GCPD,23,827.6956164383562,22.863863013698634,804.8317534246574
IID,0,1498.4210684931506,760.0354794520548,738.3855890410958
IID,1,1590.0798356164385,859.2282739726026,730.8515616438357
IID,2,1526.3264657534248,813.7043835616441,712.6220821917808
IID,3,1418.0702465753425,729.7429863013697,688.3272602739727
IID,4,1334.4188493150684,674.0706849315068,660.3481643835617
IID,5,1233.1602739726027,620.5978356164384,612.5624383561643
IID,6,1130.3864383561643,568.5648219178083,561.8216164383562
IID,7,991.043397260274,478.31063013698633,512.7327671232877
IID,8,888.5333150684933,420.0400821917808,468.49323287671234
IID,9,818.1342191780822,384.7492328767124,433.38498630136985
IID,10,769.5853972602741,359.96767123287674,409.6177260273973
IID,11,743.3153972602739,345.4210958904109,397.89430136986306
IID,12,739.1205205479451,344.6552328767123,394.46528767123294
IID,13,781.1105479452054,384.94704109589037,396.16350684931507
IID,14,869.0084383561644,454.1275342465754,414.88090410958904
IID,15,1030.3852328767123,581.7523561643836,448.63287671232877
IID,16,1047.5976712328768,565.2929589041096,482.30471232876704
IID,17,1047.202,528.8541369863012,518.3478630136985
IID,18,1053.5702191780822,494.7105205479453,558.8596986301369
IID,19,1098.436904109589,497.86717808219186,600.5697260273973
IID,20,1163.5019726027397,523.0431780821918,640.458794520548
IID,21,1195.2531232876713,517.5387123287672,677.7144109589042
IID,22,1272.2203835616438,565.2114246575342,707.0089589041096
IID,23,1367.9919178082193,647.8501095890412,720.1418082191781
IPCO,0,2974.3720000000003,313.3156438356164,2661.0563561643835
IPCO,1,3011.1519726027404,300.38728767123285,2710.764684931507
IPCO,2,3011.8794246575344,270.30983561643836,2741.569589041096
IPCO,3,2983.026273972602,251.09504109589042,2731.931232876712
IPCO,4,2875.2619178082196,230.77049315068493,2644.491424657534
IPCO,5,2710.638630136986,208.79169863013698,2501.846931506849
IPCO,6,2542.1271780821917,175.0572876712329,2367.0698904109586
IPCO,7,2398.757726027397,152.62364383561643,2246.1340821917806
IPCO,8,2288.5266575342466,138.89553424657535,2149.631123287671
IPCO,9,2217.2258082191784,129.29027397260273,2087.935534246575
IPCO,10,2213.2411780821917,123.24493150684934,2089.996246575342
IPCO,11,2246.4420821917806,122.84646575342465,2123.595616438356
IPCO,12,2307.6697260273972,137.53397260273974,2170.1357534246577
IPCO,13,2411.167808219178,165.69153424657534,2245.476273972603
IPCO,14,2559.0597260273976,215.0369589041096,2344.022767123288
IPCO,15,2632.396191780822,213.91791780821916,2418.478273972603
IPCO,16,2662.7854794520545,202.00038356164387,2460.785095890411
IPCO,17,2655.505095890411,187.93663013698628,2467.568465753425
IPCO,18,2664.40498630137,188.81038356164382,2475.5946027397263
IPCO,19,2682.207095890411,195.6,2486.607095890411
IPCO,20,2693.5483013698627,195.1929315068493,2498.355369863014
IPCO,21,2718.761835616438,213.08479452054794,2505.6770410958907
IPCO,22,2755.2250136986304,241.7051506849315,2513.519863013699
IPCO,23,2806.101561643836,280.4019452054794,2525.6996164383563
LDWP,0,7999.594602739727,2863.743095890411,5135.851506849316
LDWP,1,8398.79194520548,3287.190219178082,5111.6017260273975
LDWP,2,8117.979726027396,3051.597506849315,5066.382219178082
LDWP,3,7725.269726027398,2699.960904109589,5025.308821917808
LDWP,4,7398.663369863013,2475.5106301369865,4923.152739726027
LDWP,5,6962.5878904109595,2264.255698630137,4698.332191780822
LDWP,6,6484.596328767124,2094.2893698630137,4390.30695890411
LDWP,7,5828.259726027397,1745.012383561644,4083.247342465754
LDWP,8,5319.089698630137,1529.441890410959,3789.647808219178
LDWP,9,4943.4448493150685,1403.5018082191782,3539.9430410958903
LDWP,10,4699.066438356164,1315.9557534246574,3383.1106849315065
LDWP,11,4602.296712328766,1269.358684931507,3332.93802739726
LDWP,12,4618.18901369863,1268.0649589041095,3350.124054794521
LDWP,13,4832.81205479452,1432.4849863013696,3400.3270684931504
LDWP,14,5194.682794520548,1650.735260273973,3543.947534246575
LDWP,15,5906.145506849316,2132.10295890411,3774.0425479452056
LDWP,16,6018.296465753425,1984.9908493150685,4033.305616438357
LDWP,17,6072.372328767123,1823.9062465753425,4248.4660821917805
LDWP,18,6144.013260273972,1693.6078082191784,4450.405452054794
LDWP,19,6358.346821917808,1722.6944931506848,4635.652328767123
LDWP,20,6658.892,1862.263698630137,4796.628301369863
LDWP,21,6778.490328767122,1836.75802739726,4941.732301369862
LDWP,22,7074.546904109589,2013.8165479452052,5060.730356164384
LDWP,23,7504.460109589042,2372.582109589041,5131.878
NEVP,0,6999.9872602739715,713.2952328767122,6286.69202739726
NEVP,1,7171.067068493151,813.2239726027395,6357.843095890411
NEVP,2,7150.067999999999,759.3134794520547,6390.754520547945
NEVP,3,7024.539397260273,674.9702465753425,6349.5691506849325
NEVP,4,6833.614383561644,622.063095890411,6211.551287671232
NEVP,5,6493.331534246575,570.7754520547944,5922.55608219178
NEVP,6,6110.624301369863,527.0375616438357,5583.586739726027
NEVP,7,5703.380821917808,441.4476438356164,5261.933178082193
NEVP,8,5346.910246575342,387.9525479452055,4958.957698630136
NEVP,9,5050.770739726027,356.42619178082197,4694.344547945206
NEVP,10,4859.384219178082,334.4630410958904,4524.921178082192
NEVP,11,4766.023205479452,322.16057534246573,4443.862630136987
NEVP,12,4738.855589041096,321.4179726027397,4417.437616438356
NEVP,13,4781.680191780822,360.53191780821913,4421.1482739726025
NEVP,14,4923.626109589041,416.5966849315069,4507.029424657534
NEVP,15,5233.576794520547,534.910191780822,4698.666602739726
NEVP,16,5432.820438356164,506.767397260274,4926.05304109589
NEVP,17,5624.927397260274,471.28241095890405,5153.64498630137
NEVP,18,5821.162794520547,438.2651232876712,5382.897671232877
NEVP,19,6050.320109589041,444.3339452054795,5605.986164383561
NEVP,20,6279.534109589042,473.746794520548,5805.787315068494
NEVP,21,6460.622410958905,468.9949041095891,5991.627506849315
NEVP,22,6665.638657534246,512.9466849315069,6152.691972602741
NEVP,23,6865.4734520547945,597.220109589041,6268.253342465753
NWMT,0,1619.035506849315,225.4082739726027,1393.6272328767122
NWMT,1,1627.5683013698629,220.4206575342466,1407.1476438356165
NWMT,2,1615.900904109589,200.1603835616438,1415.7405205479454
NWMT,3,1592.6099999999997,186.16583561643836,1406.4441643835617
NWMT,4,1539.9470410958904,171.10249315068495,1368.8445479452055
NWMT,5,1455.920109589041,153.14224657534248,1302.7778630136986
NWMT,6,1367.6090136986302,129.06008219178082,1238.5489315068494
NWMT,7,1293.2986849315068,112.05926027397261,1181.2394246575343
NWMT,8,1241.933808219178,101.45778082191782,1140.4760273972602
NWMT,9,1215.5387123287671,94.04158904109589,1121.4971232876712
NWMT,10,1206.0910136986301,89.04369863013699,1117.0473150684932
NWMT,11,1223.4439178082193,88.69449315068492,1134.7494246575343
NWMT,12,1266.9437534246574,99.03890410958903,1167.9048493150685
NWMT,13,1342.2865479452055,122.39153424657535,1219.89501369863
NWMT,14,1437.298164383562,159.60216438356164,1277.6960000000001
NWMT,15,1491.8941917808222,164.06350684931508,1327.830684931507
NWMT,16,1514.7087397260275,155.83863013698632,1358.8701095890412
NWMT,17,1516.9054520547945,145.38413698630137,1371.5213150684933
NWMT,18,1524.3283561643839,145.77457534246577,1378.5537808219176
NWMT,19,1531.1438630136986,148.30473972602738,1382.8391232876713
NWMT,20,1533.3066027397258,148.3300821917808,1384.9765205479453
NWMT,21,1546.058109589041,161.33731506849315,1384.720794520548
NWMT,22,1561.8481917808222,179.83747945205477,1382.010712328767
NWMT,23,1582.479095890411,203.942,1378.537095890411
PACE,0,9178.97884931507,850.4900273972603,8328.488821917808
PACE,1,9114.902931506847,826.3395616438357,8288.563369863014
PACE,2,8992.315616438356,749.3631780821918,8242.952438356164
PACE,3,8875.183506849315,698.0197260273973,8177.163780821918
PACE,4,8628.023424657535,643.393808219178,7984.629616438357
PACE,5,8206.894821917807,578.9370410958904,7627.957780821917
PACE,6,7767.207260273973,488.4953150684932,7278.71194520548
PACE,7,7374.42509589041,426.34898630136985,6948.07610958904
PACE,8,7073.155534246575,387.88098630136983,6685.274547945204
PACE,9,6915.257643835616,360.9173698630137,6554.340273972602
PACE,10,6867.364328767123,343.17342465753427,6524.190904109588
PACE,11,6921.269863013698,341.85920547945204,6579.410657534247
PACE,12,7057.124602739727,380.5958630136986,6676.528739726028
PACE,13,7328.7985479452045,464.4611506849315,6864.337397260275
PACE,14,7713.488657534247,601.0093150684933,7112.479342465754
PACE,15,7988.192958904109,609.2257534246576,7378.967205479453
PACE,16,8167.78101369863,579.1653150684931,7588.615698630137
PACE,17,8285.184383561644,540.936904109589,7744.247479452054
PACE,18,8410.34405479452,542.2736438356164,7868.070410958904
PACE,19,8517.506684931508,554.9016438356164,7962.60504109589
PACE,20,8595.51528767123,554.053698630137,8041.461589041096
PACE,21,8701.526739726029,602.4166849315069,8099.110054794521
PACE,22,8808.323287671234,673.3528219178083,8134.970465753424
PACE,23,8922.520465753423,768.2196164383563,8154.300849315068
PACW,0,3386.742246575342,202.20021917808216,3184.54202739726
PACW,1,3484.2645753424654,227.32076712328768,3256.9438082191773
PACW,2,3505.9883561643837,219.42635616438355,3286.562
PACW,3,3484.175589041096,201.77123287671233,3282.404356164384
PACW,4,3422.460410958904,189.26224657534246,3233.198164383562
PACW,5,3263.932767123287,177.8168767123288,3086.1158904109584
PACW,6,3063.5748493150686,165.91016438356166,2897.664684931507
PACW,7,2862.315780821918,144.57301369863015,2717.7427671232876
PACW,8,2675.2423835616437,129.46131506849315,2545.7810684931505
PACW,9,2511.846191780822,120.42545205479452,2391.4207397260275
PACW,10,2431.2684383561646,113.88693150684931,2317.381506849315
PACW,11,2438.055232876712,109.28328767123286,2328.7719452054794
PACW,12,2502.7754520547946,108.45936986301369,2394.3160821917804
PACW,13,2627.158904109589,116.48339726027396,2510.6755068493153
PACW,14,2817.8384931506853,129.4184383561644,2688.42005479452
PACW,15,3045.0903561643836,158.62032876712328,2886.4700273972603
PACW,16,3219.8703013698632,158.51715068493152,3061.3531506849313
PACW,17,3312.1830410958905,151.18304109589042,3161.0
PACW,18,3340.9649589041096,144.50350684931507,3196.461452054795
PACW,19,3357.0512876712323,142.34632876712328,3214.70495890411
PACW,20,3367.9386027397254,148.45728767123288,3219.4813150684936
PACW,21,3359.480465753424,146.82594520547946,3212.6545205479456
PACW,22,3349.790082191781,156.012,3193.778082191781
PACW,23,3337.2532876712326,175.2846575342466,3161.9686301369857
PGE,0,3894.8758904109586,645.042712328767,3249.8331780821914
PGE,1,4043.1647123287676,735.2223835616438,3307.942328767123
PGE,2,4053.9044657534246,713.6049315068493,3340.2995342465756
PGE,3,3986.4370410958904,649.7403561643835,3336.6966849315068
PGE,4,3885.08906849315,602.9935342465753,3282.0955342465754
PGE,5,3691.0895616438356,559.8501369863013,3131.2394246575345
PGE,6,3415.580356164384,510.2727671232877,2905.307589041096
PGE,7,3110.812465753424,428.8096164383562,2682.0028493150685
PGE,8,2846.0158082191783,369.5576164383561,2476.458191780822
PGE,9,2652.203945205479,333.58106849315067,2318.622876712329
PGE,10,2539.4339452054796,307.5256712328767,2231.9082739726027
PGE,11,2492.876712328767,288.5685205479452,2204.3081917808217
PGE,12,2540.0846301369866,285.15999999999997,2254.9246301369863
PGE,13,2703.9473424657535,314.6938630136986,2389.2534794520548
PGE,14,2960.3915890410963,369.90013698630133,2590.4914520547945
PGE,15,3280.793726027397,483.741205479452,2797.0525205479453
PGE,16,3454.1210958904107,492.96356164383565,2961.1575342465753
PGE,17,3521.471698630137,467.10920547945204,3054.362493150685
PGE,18,3545.9702739726026,441.4587397260273,3104.511534246575
PGE,19,3575.5510958904115,431.1197808219178,3144.4313150684934
PGE,20,3621.2476164383565,450.05901369863005,3171.1886027397263
PGE,21,3632.228602739726,444.60013698630144,3187.628465753425
PGE,22,3677.94895890411,479.66580821917813,3198.283150684931
PGE,23,3753.496657534246,548.794301369863,3204.7023561643837
PNM,0,3077.4816986301366,539.4921369863014,2537.9895616438357
PNM,1,3079.4248219178085,517.6367945205479,2561.78802739726
PNM,2,3038.5765753424657,467.225698630137,2571.3508767123285
PNM,3,2999.040164383561,434.44657534246574,2564.5935890410956
PNM,4,2874.1685479452053,399.84717808219176,2474.321369863014
PNM,5,2680.536493150685,362.3751780821918,2318.161315068493
PNM,6,2478.390904109589,305.5044109589041,2172.8864931506846
PNM,7,2309.1613972602736,267.62008219178085,2041.541315068493
PNM,8,2192.4587671232875,244.442,1948.0167671232878
PNM,9,2128.6815616438353,228.33895890410963,1900.342602739726
PNM,10,2108.421726027397,218.28778082191783,1890.1339452054794
PNM,11,2127.895561643835,217.90495890410958,1909.990602739726
PNM,12,2189.114712328767,243.1184383561644,1945.9962739726027
PNM,13,2305.9957260273973,291.7931232876712,2014.2026027397262
PNM,14,2481.206191780822,375.3458356164383,2105.8603561643836
PNM,15,2566.783616438356,371.978794520548,2194.804821917808
PNM,16,2602.239945205479,351.02257534246576,2251.217369863014
PNM,17,2627.395534246575,327.55723287671236,2299.838301369863
PNM,18,2673.118,328.70816438356167,2344.409835616438
PNM,19,2724.5085753424655,340.6168767123288,2383.8916986301365
PNM,20,2759.8070958904113,339.1570410958904,2420.6500547945207
PNM,21,2822.0785753424657,370.044301369863,2452.034273972603
PNM,22,2897.291095890411,418.71931506849313,2478.571780821918
PNM,23,2974.4253424657536,483.1725479452055,2491.252794520548
PSCO,0,8376.612931506848,1010.8289863013697,7365.7839452054795
PSCO,1,8394.959863013697,996.3952602739727,7398.564602739726
PSCO,2,8289.166410958906,909.8444109589041,7379.321999999999
PSCO,3,8132.947369863014,847.1866849315069,7285.760684931506
PSCO,4,7680.848821917808,780.380191780822,6900.4686301369875
PSCO,5,7154.0330958904115,694.4744383561643,6459.558657534246
PSCO,6,6630.085013698631,585.275397260274,6044.809616438356
PSCO,7,6169.8860547945205,506.80210958904115,5663.08394520548
PSCO,8,5857.388575342466,457.71663013698634,5399.67194520548
PSCO,9,5687.882438356165,423.03254794520547,5264.849890410959
PSCO,10,5655.111369863013,399.0943835616439,5256.01698630137
PSCO,11,5737.561561643836,397.0583835616439,5340.503178082192
PSCO,12,5925.986684931506,443.0613972602739,5482.9252876712335
PSCO,13,6286.568767123286,557.7647671232877,5728.804
PSCO,14,6780.281287671232,728.4160273972603,6051.865260273972
PSCO,15,7124.453041095891,753.8390684931509,6370.61397260274
PSCO,16,7246.675808219178,719.5566575342464,6527.119150684931
