BA,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
IID,18,1088.559917808219,520.8527671232877,567.7071506849314
IID,19,1133.8503561643836,523.7733698630137,610.0769863013699
IID,20,1199.8348767123287,549.2369863013697,650.5978904109588
IID,21,1232.0322739726028,543.5887671232878,688.443506849315
IID,22,1311.8226849315067,593.6206301369863,718.2020547945206
IID,23,1410.6598356164384,679.1172328767124,731.542602739726
IPCO,0,2986.4409041095887,342.04454794520547,2644.3963561643836
IPCO,1,3022.6147123287674,328.82136986301373,2693.793342465753
IPCO,2,3020.70202739726,296.2967397260274,2724.4052876712326
IPCO,3,2990.1626301369865,275.33517808219176,2714.827452054795
IPCO,4,2881.0186027397262,253.08350684931509,2627.935095890411
IPCO,5,2714.6909041095887,228.50739726027396,2486.183506849315
IPCO,6,2543.8316164383564,191.58126027397262,2352.2503561643834
IPCO,7,2398.9278904109588,166.85586301369864,2232.07202739726
IPCO,8,2287.8494794520548,151.67638356164386,2136.173095890411
IPCO,9,2215.9157534246574,141.0521095890411,2074.8636438356166
IPCO,10,2211.214602739726,134.30309589041096,2076.9115068493147
IPCO,11,2244.1618630136986,133.86112328767123,2110.3007397260276
IPCO,12,2306.4261369863016,149.87671232876713,2156.5494246575345
IPCO,13,2412.925561643836,181.50747945205478,2231.418082191781
IPCO,14,2565.191095890411,235.8435890410959,2329.3475068493153
IPCO,15,2638.945315068493,235.60843835616438,2403.336876712329
IPCO,16,2668.1028493150684,222.7238082191781,2445.3790410958904
IPCO,17,2659.416821917808,207.29723287671231,2452.1195890410954
IPCO,18,2668.176575342466,208.0808219178082,2460.0957534246572
IPCO,19,2686.0612602739725,215.0218082191781,2471.0394520547943
IPCO,20,2697.333616438356,214.61961643835616,2482.714
IPCO,21,2724.28098630137,234.29065753424658,2489.990328767123
IPCO,22,2762.8788493150682,265.0952876712329,2497.7835616438356
IPCO,23,2816.4769589041093,306.59005479452054,2509.8869041095886
LDWP,0,8203.57783561644,2986.4196712328767,5217.158164383562
LDWP,1,8614.342219178081,3421.818054794521,5192.524164383562
LDWP,2,8331.012383561643,3184.4234794520557,5146.588904109588
LDWP,3,7926.423232876712,2821.558109589041,5104.865123287672
LDWP,4,7590.003205479452,2588.9115342465752,5001.091671232876
LDWP,5,7141.547342465754,2368.8351780821918,4772.712164383562
LDWP,6,6646.974602739727,2187.1642465753425,4459.810356164384
LDWP,7,5971.115287671233,1823.2250684931505,4147.890219178082
LDWP,8,5446.91805479452,1597.2757534246575,3849.6423013698627
LDWP,9,5060.700301369863,1464.7159178082193,3595.984383561644
LDWP,10,4809.240219178083,1372.5711232876713,3436.669095890411
LDWP,11,4708.650520547946,1322.9480821917807,3385.7024383561643
LDWP,12,4724.812383561644,1321.6518904109587,3403.160493150685
LDWP,13,4946.520493150685,1492.3622191780821,3454.1582739726027
LDWP,14,5326.800602739727,1726.7484383561646,3600.052164383562
LDWP,15,6064.689315068492,2230.8991780821916,3833.790136986301
LDWP,16,6183.769671232876,2086.612,4097.157671232876
LDWP,17,6235.854136986301,1920.1296712328765,4315.724465753425
LDWP,18,6304.689561643835,1783.8290136986304,4520.860547945205
LDWP,19,6521.30704109589,1812.2666849315067,4709.040356164383
LDWP,20,6826.0380000000005,1953.47298630137,4872.5650136986305
LDWP,21,6947.4039999999995,1927.438136986301,5019.965863013699
LDWP,22,7253.678493150686,2112.8309315068495,5140.847561643836
LDWP,23,7695.227698630138,2482.1059726027397,5213.121726027398
NEVP,0,6954.360547945204,761.5507397260275,6192.809808219178
NEVP,1,7129.784136986301,866.8862191780821,6262.89791780822
NEVP,2,7107.9921917808215,812.6745479452054,6295.317643835616
NEVP,3,6978.679890410959,723.9327123287671,6254.7471780821925
NEVP,4,6786.211561643836,667.4205479452055,6118.791013698629
NEVP,5,6446.673041095891,612.561808219178,5834.111232876711
NEVP,6,6064.403178082192,564.1997260273972,5500.203452054795
NEVP,7,5656.2209589041095,472.8669863013699,5183.35397260274
NEVP,8,5299.9767397260275,415.0738630136987,4884.902876712329
NEVP,9,5005.1033424657535,380.86210958904104,4624.241232876711
NEVP,10,4814.321315068493,356.9734246575343,4457.347890410959
NEVP,11,4720.849452054794,343.34942465753426,4377.50002739726
NEVP,12,4693.919890410959,342.4499452054794,4351.469945205479
NEVP,13,4739.160219178082,384.0352876712329,4355.12493150685
NEVP,14,4886.322219178082,446.5986849315069,4439.723534246575
NEVP,15,5202.714273972602,574.2151780821918,4628.499095890411
NEVP,16,5399.883671232877,547.393808219178,4852.489863013699
NEVP,17,5586.499835616438,509.8172328767123,5076.682602739726
NEVP,18,5777.014821917809,474.5032054794521,5302.511616438356
NEVP,19,6002.915178082192,480.6464383561644,5522.268739726028
NEVP,20,6229.672356164384,510.58591780821916,5719.086438356165
NEVP,21,6407.663698630137,505.5124109589041,5902.151287671232
NEVP,22,6613.249205479452,552.4389589041095,6060.810246575343
NEVP,23,6815.298712328768,640.6529863013699,6174.6457260273955
NWMT,0,1640.433506849315,249.29202739726026,1391.141479452055
NWMT,1,1648.714438356164,244.07646575342466,1404.6379726027396
NWMT,2,1634.9210684931509,221.70597260273973,1413.215095890411
NWMT,3,1610.2518356164383,206.31613698630136,1403.935698630137
NWMT,4,1556.092219178082,189.68950684931505,1366.4027123287672
NWMT,5,1470.0229863013699,169.56871232876713,1300.4542739726028
NWMT,6,1379.1708493150684,142.83087671232875,1236.3399726027396
NWMT,7,1303.0729589041096,123.9408493150685,1179.132109589041
NWMT,8,1250.5709589041096,112.12887671232878,1138.4420821917809
NWMT,9,1223.3516712328767,103.8550410958904,1119.4966301369864
NWMT,10,1213.3154794520547,98.26068493150686,1115.054794520548
NWMT,11,1230.5857808219178,97.86038356164384,1132.7253972602741
NWMT,12,1275.0914246575342,109.26983561643836,1165.8215890410959
NWMT,13,1353.1590136986301,135.43953424657533,1217.7194794520547
NWMT,14,1452.2546301369862,176.838,1275.4166301369862
NWMT,15,1507.6798630136984,182.21745205479453,1325.4624109589042
NWMT,16,1529.730410958904,173.2844109589041,1356.4460000000001
NWMT,17,1530.7187397260273,161.64356164383562,1369.075178082192
NWMT,18,1538.0346575342467,161.93991780821918,1376.0947397260272
NWMT,19,1544.9177260273973,164.5449589041096,1380.3727671232875
NWMT,20,1547.0964383561643,164.59021917808218,1382.5062191780823
NWMT,21,1561.2925205479453,179.0414794520548,1382.2510410958903
NWMT,22,1578.867369863014,199.32161643835613,1379.5457534246575
NWMT,23,1601.9682739726024,225.8903287671233,1376.0779452054794
PACE,0,9105.916383561642,943.0540821917808,8162.8623013698625
PACE,1,9041.874301369864,918.1434520547945,8123.730849315068
PACE,2,8912.350794520547,833.3239726027397,8079.026821917809
PACE,3,8790.775342465753,776.2290958904109,8014.546246575343
PACE,4,8541.280246575343,715.4386849315069,7825.841561643837
PACE,5,8118.985890410958,642.7233972602739,7476.262493150683
PACE,6,7676.123041095891,542.1613150684932,7133.961726027398
PACE,7,7282.503178082192,472.60126027397257,6809.90191780822
PACE,8,6981.805506849314,429.4793150684932,6552.326191780822
PACE,9,6823.205726027398,399.2100273972602,6423.995698630136
PACE,10,6773.592931506851,379.147095890411,6394.445835616439
PACE,11,6826.17101369863,377.6035616438356,6448.567452054795
PACE,12,6964.286904109588,420.53279452054795,6543.754109589041
PACE,13,7243.329561643835,515.5014794520547,6727.828082191781
PACE,14,7639.140191780822,668.1050136986302,6971.035178082193
PACE,15,7911.607917808218,679.3845479452056,7232.223369863014
PACE,16,8084.027424657534,646.3247945205479,7437.702630136986
PACE,17,8194.095287671234,603.8557534246575,7590.239534246574
PACE,18,8316.630164383563,605.0300547945205,7711.6001095890415
PACE,19,8422.272493150685,618.0180547945206,7804.254438356164
PACE,20,8498.588109589042,617.044493150685,7881.543616438356
PACE,21,8608.941808219177,670.8964931506849,7938.045315068493
PACE,22,8721.91904109589,748.7270136986301,7973.19202739726
PACE,23,8844.525808219178,852.3873698630138,7992.138438356165
PACW,0,3378.74898630137,211.92775342465754,3166.821232876712
PACW,1,3476.877616438356,238.05742465753423,3238.8201917808224
PACW,2,3498.4841917808217,230.21087671232877,3268.273315068493
PACW,3,3475.982712328767,211.8438082191781,3264.138904109589
PACW,4,3413.9581369863013,198.7514794520548,3215.206657534247
PACW,5,3255.674684931507,186.73191780821915,3068.9427671232875
PACW,6,3055.507753424658,173.96720547945205,2881.5405479452056
PACW,7,2854.1360000000004,151.51649315068494,2702.6195068493153
PACW,8,2667.145424657534,135.53128767123286,2531.614136986301
PACW,9,2504.058082191781,125.94498630136985,2378.113095890411
PACW,10,2423.4933424657534,119.00764383561642,2304.485698630137
PACW,11,2429.9069315068496,114.09424657534247,2315.8126849315067
PACW,12,2494.213589041096,113.22087671232877,2380.9927123287675
PACW,13,2618.314794520548,121.6102191780822,2496.7045753424654
PACW,14,2809.009397260274,135.5492876712329,2673.460109589041
PACW,15,3036.8057808219173,166.39791780821918,2870.4078630136987
PACW,16,3211.134712328767,166.81747945205478,3044.3172328767123
PACW,17,3302.608383561643,159.19849315068493,3143.4098904109587
PACW,18,3330.834904109589,152.1605479452055,3178.6743561643834
PACW,19,3346.5778904109593,149.7617808219178,3196.816109589041
PACW,20,3357.5252602739733,155.95909589041096,3201.5661643835615
PACW,21,3349.054520547945,154.27764383561643,3194.776876712329
PACW,22,3339.965369863013,163.9596712328767,3176.005698630137
PACW,23,3328.3651232876714,183.99180821917807,3144.373315068494
PGE,0,3921.476191780822,687.4713698630137,3234.0048219178075
PGE,1,4074.321534246575,782.4905753424656,3291.830958904109
PGE,2,4085.2118904109598,761.1819452054796,3324.029945205479
PGE,3,4014.3480821917815,693.903397260274,3320.444684931507
PGE,4,3910.439424657534,644.3294246575342,3266.1099999999997
PGE,5,3714.401342465754,598.4130684931507,3115.9882739726027
PGE,6,3435.838328767124,544.6813698630136,2891.1569589041096
PGE,7,3126.79695890411,457.85704109589045,2668.9399178082194
PGE,8,2858.7870410958903,394.3904109589041,2464.3966301369865
PGE,9,2663.0826301369866,355.7527945205479,2307.3298356164382
PGE,10,2548.810301369863,327.77265753424655,2221.0376438356166
PGE,11,2500.876876712329,307.3049315068493,2193.5719452054796
PGE,12,2547.5942739726024,303.65235616438355,2243.9419178082194
PGE,13,2712.561178082192,334.94490410958906,2377.616273972603
PGE,14,2972.89802739726,395.0234794520548,2577.8745479452054
PGE,15,3300.2483835616435,516.8189315068494,2783.4294520547946
PGE,16,3475.3525753424656,528.6176438356165,2946.7349315068495
PGE,17,3540.8904383561644,501.4045205479452,3039.485917808219
PGE,18,3563.41498630137,474.024191780822,3089.3907945205483
PGE,19,3591.633397260274,462.5173424657535,3129.11605479452
PGE,20,3637.582849315068,481.8394794520549,3155.743369863014
PGE,21,3648.2326027397257,476.129506849315,3172.1030958904107
PGE,22,3696.3050136986303,513.5995890410959,3182.7054246575344
PGE,23,3775.445315068493,586.3513972602739,3189.0939178082194
PNM,0,2888.3160000000003,577.881698630137,2310.434301369863
PNM,1,2887.843369863014,555.7441369863013,2332.0992328767124
PNM,2,2842.8997534246573,502.0949315068493,2340.804821917808
PNM,3,2801.4618082191782,466.80821917808225,2334.6535890410955
PNM,4,2682.0728767123287,429.59819178082194,2252.474684931507
PNM,5,2498.9704657534244,388.65432876712333,2110.3161369863014
PNM,6,2305.5862465753426,327.52,1978.0662465753426
PNM,7,2145.0084109589043,286.5104657534247,1858.4979452054795
PNM,8,2034.7283561643835,261.37013698630136,1773.3582191780822
PNM,9,1973.839095890411,243.88049315068494,1729.9586027397258
PNM,10,1953.5389589041094,232.8738630136986,1720.665095890411
PNM,11,1971.1634520547946,232.42164383561646,1738.7418082191782
PNM,12,2030.9642465753423,259.44471232876714,1771.5195342465756
PNM,13,2146.491589041096,312.8814520547945,1833.6101369863013
PNM,14,2320.2434520547945,403.19342465753425,1917.0500273972602
PNM,15,2398.939506849315,400.9199178082192,1998.0195890410962
PNM,16,2427.896712328767,378.5227671232877,2049.3739452054792
PNM,17,2446.940246575343,353.304301369863,2093.6359452054794
PNM,18,2488.6035616438357,354.3926301369863,2134.210931506849
PNM,19,2536.735506849315,366.5829589041095,2170.1525479452057
PNM,20,2568.609616438356,364.99399999999997,2203.615616438356
PNM,21,2630.3933150684934,398.20750684931505,2232.185808219178
PNM,22,2706.1505205479452,449.80632876712326,2256.344191780822
PNM,23,2785.788876712329,517.9008219178082,2267.8880547945205
PSCO,0,8092.527808219178,1049.8415616438356,7042.686246575341
PSCO,1,8109.061835616438,1035.0327397260273,7074.029095890412
PSCO,2,8000.7944383561635,945.164,7055.630438356164
PSCO,3,7846.339205479451,880.166191780822,6966.17301369863
PSCO,4,7408.590602739727,810.8084657534246,6597.782136986301
PSCO,5,6897.602493150685,721.3903835616438,6176.212109589041
PSCO,6,6387.53208219178,607.8759178082192,5779.656164383561
PSCO,7,5940.988246575343,526.3137260273973,5414.674520547945
PSCO,8,5638.086767123287,475.26945205479444,5162.817315068493
PSCO,9,5473.114246575342,439.2051232876712,5033.909123287672
PSCO,10,5439.767068493151,414.3035890410959,5025.463479452054
PSCO,11,5518.430739726027,412.1867397260274,5106.244000000001
PSCO,12,5702.365561643836,459.94657534246574,5242.418986301371
PSCO,13,6056.821232876712,579.3093150684931,5477.51191780822
PSCO,14,6543.129616438355,756.7274794520549,5786.402136986302
PSCO,15,6874.6025753424665,783.4336438356164,6091.16893150685
PSCO,16,6988.748027397261,747.9389863013698,6240.80904109589
PSCO,17,7059.433232876713,700.2592876712329,6359.17394520548
PSCO,18,7165.280739726027,699.2710410958904,6466.009698630137
PSCO,19,7261.1703287671235,707.0420821917808,6554.128246575343
PSCO,20,7337.300219178082,705.7614794520548,6631.538739726029
PSCO,21,7469.032767123287,767.6712602739726,6701.361506849315
PSCO,22,7622.489287671233,848.5527397260274,6773.936547945206
PSCO,23,7803.717643835616,952.5116438356164,6851.206
PSEI,0,5592.586383561643,696.8852602739726,4895.701123287671
PSEI,1,5790.19805479452,769.8026301369862,5020.395424657534
PSEI,2,5856.488164383561,757.7769589041095,5098.7112054794525
